accepted_species,estimate
t100,-0.6954286428566123
t70,-0.6868295048045887
t56,-0.6775304058156097
t10,-0.6128707757398526
t6,-0.8599437559242622
t29,-0.7047830816922995
t67,-0.7730944152043231
t88,-0.7187207072026169
t91,-0.7616720013104508
t22,-0.7710184565524434
