"accepted_species","F1.1/1"
"t95",0.463604423076407
"t96",0.479781368873182
"t66",NA
"t67",-0.300080729830396
"t4",0.185146392586566
"t6",-1.21991893520267
"t23",-0.229542413809989
"t72",0.900578709225127
"t73",1.18917810623085
"t50",-0.421048268740487
"t13",-0.234735378682045
"t38",-1.91146962425347
"t39",-0.613658437437056
"t8",-0.0906626204802663
"t11",-0.728939650395856
"t64",-0.981566487734847
"t65",-0.932453306800017
"t97",0.725608346151992
"t98",0.492628339419737
"t10",0.372660593609519
"t2",NA
"t7",-0.52650575689255
"t12",0.899286440379698
"t28",0.829173472714464
"t51",0.0531403579453571
"t91",-0.787510367591415
"t92",0.0889559122276498
"t46",-1.81050567314313
"t99",0.831951630404968
"t100",-0.0434081744089756
"t36",2.32183730019242
"t78",-0.231253781291547
"t79",-0.789384006445766
"t27",0.599586955562995
"t57",-0.791726991858428
"t58",-0.373473050529748
"t24",0.613264696820422
"t9",1.67098376819178
"t93",2.06601776485339
"t94",1.93256614129645
"t32",0.557372743900825
"t55",0.598650479733175
"t56",1.37570111738892
"t40",0.929075319499271
"t25",-1.31023894191694
"t29",-0.572162921958538
"t43",-1.06786709036261
"t63",-0.13952708407332
"t85",-0.481847598626194
"t86",-1.12699389913037
"t34",-1.13049680388902
"t21",-1.39568145734491
"t22",-0.598286471287743
"t37",NA
"t53",NA
"t54",0.914743761277354
"t20",0.406418691986322
"t15",0.349660717565339
"t16",1.14340760593016
"t41",0.564740990521387
"t42",0.651824305069207
"t5",-0.0860267941727199
"t33",0.286669622901178
"t35",NA
"t47",2.13946446709861
"t59",-0.428443673230874
"t60",-0.373230671127796
"t48",-1.13139738489306
"t49",-0.464194336883649
"t30",-0.439368862723606
"t31",0.833238915383587
"t17",2.18482256905955
"t68",1.61193843458054
"t18",-0.607324044330129
"t19",-0.0181152306227858
"t61",NA
"t62",-2.13572587577126
"t80",-1.32457162352334
"t81",-1.49008326268677
"t52",NA
"t3",0.711008514963851
"t14",0.641889884828409
"t44",-0.441817747496559
"t76",NA
"t77",0.110343284028997
"t83",-1.26824030024594
"t84",-1.14074626644694
"t87",0.0805752513675491
"t88",-0.689655432177456
"t45",0.0508147433496811
"t69",0.253478496452834
"t70",0.153787252675407
"t26",0.678505890350441
"t71",0.347898779897607
"t82",NA
"t89",0.212759266962272
"t90",1.02636789383993
"t74",-1.12249113300165
"t75",-0.293079390721956
"t1",NA
