,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t3,4.71143,11.945794,-2.1265492,-1.3987746,6.4457207,-1.0278853,39.943775,1.6028432,-2.3014598,10.94526,7.0268655,5.7783537,4.8197017,11.886036,7.020399,6.7381854
t4,4.658634,10.361357,-2.3592546,-1.3322638,8.315633,-1.3373712,40.803375,-0.09276054,-2.4594648,11.66603,8.988992,4.9650154,5.533354,10.213563,8.081939,10.301187
t5,5.7846155,13.093963,-2.6470335,-1.7334177,9.277178,-1.5545672,49.622135,-0.02655952,-2.9228752,14.392914,10.674794,6.5200195,6.6098895,13.358692,9.572473,11.457442
t91,7.242407,13.16669,-2.5001707,-1.7453932,11.659749,-2.4871998,65.85239,-0.94529706,-3.693861,26.40874,22.203516,14.742481,2.0611253,10.186373,19.4978,24.031937
t138,7.194565,13.117226,-2.4694674,-1.7191485,11.488183,-2.464124,65.64879,-0.99196017,-3.6772392,26.323982,22.21043,14.77079,1.8750442,9.97537,19.485386,24.02998
t139,7.2036886,13.092014,-2.4615297,-1.7186012,11.496303,-2.4647906,65.64703,-0.9845497,-3.6707141,26.338915,22.262333,14.842581,1.8591894,10.006302,19.521181,24.102493
t134,7.1333823,12.752567,-2.4433837,-1.6768128,11.249684,-2.458589,64.81001,-0.96306324,-3.6545944,26.237507,22.176754,14.6957655,1.6050023,9.65963,19.33178,23.90017
t135,7.204558,12.938435,-2.464914,-1.6942309,11.358845,-2.4704978,65.32649,-0.95664865,-3.6783772,26.412334,22.3399,14.82568,1.6626581,9.810965,19.464499,24.056856
t35,5.0015106,9.473894,-1.9384577,-1.2951607,9.827569,-2.2000012,54.74592,-0.8312132,-3.1561618,23.062496,20.549541,13.274985,0.05338923,5.9441686,16.929176,21.988651
t38,6.7608347,13.026408,-2.2874727,-1.8445075,11.788659,-2.4961605,66.90889,-0.68700737,-3.8049285,27.283888,22.535765,15.562823,1.4429921,10.150237,19.407734,23.775604
t45,6.8000946,12.929192,-2.3292804,-1.7306124,11.841238,-2.4683537,66.14672,-0.6904556,-3.7081096,26.657806,22.804901,15.22432,1.88805,9.836634,19.025173,24.030304
t46,7.0146675,13.069555,-2.367916,-1.7751667,11.963409,-2.4591825,65.95503,-0.6769333,-3.6985886,26.850754,22.593859,15.036488,1.9866132,10.142174,19.084192,23.740047
t31,5.430435,11.028096,-1.9958868,-1.5478002,10.177273,-2.2780225,59.843323,-0.79217815,-3.3922455,24.602062,21.053997,14.1661005,0.7945582,7.848385,18.270641,22.402027
