"accepted_species","F1.1/1"
"t56",-2.30182211423831
"t57",NA
"t42",0.70973053992812
"t43",-0.07251533201123
"t31",0.472484281825722
"t93",0.261463794823552
"t94",0.0713745821609892
"t61",0.601977484516814
"t44",1.1860401951509
"t45",0.794819987097398
"t33",0.780601538133353
"t8",0.150364896321182
"t3",-0.194837589446662
"t37",0.372963173028305
"t17",-0.264401894548166
"t13",1.23707750688292
"t29",-0.238970771775396
"t63",NA
"t83",-0.480932505627692
"t84",-0.85442120015235
"t78",-0.997015918768286
"t79",-1.37977301994725
"t80",-0.347862981374705
"t21",1.64901879330062
"t27",-0.699769255652701
"t25",-0.333491120132627
"t26",-1.23958621577283
"t16",-1.45865686663074
"t30",0.439928255701855
"t34",0.258990975463265
"t64",-2.019182247992
"t65",-0.231023676531039
"t47",0.0965659482829455
"t66",-0.883041485001918
"t81",0.84905850032721
"t82",-1.47453466360382
"t1",0.849200653832109
"t46",0.906506866532635
"t38",-0.535633812718507
"t39",-0.228206783943906
"t28",-1.1536588021831
"t74",-0.315662753157787
"t62",-1.51402181126844
"t15",0.193499707117823
"t67",-0.47159663337532
"t91",-1.61399264237133
"t92",-0.200596362492929
"t58",NA
"t10",1.13598347106527
"t48",0.261712188048404
"t70",-1.16603159626672
"t71",-0.249904598906832
"t18",-0.0288515134137102
"t50",NA
"t51",2.37036603633095
"t87",0.462781679870564
"t88",-1.44927501074709
"t19",-0.901202518370856
"t97",NA
"t98",1.11347569913919
"t32",0.463150803974074
"t54",0.16390421245698
"t55",1.81380526168072
"t75",-0.243159472087808
"t20",1.90139937417135
"t52",-0.297876379874592
"t53",-0.568971956184027
"t7",-0.687434891108205
"t40",NA
"t41",-0.958507511843864
"t22",1.0507980416896
"t23",-0.603358792125837
"t24",NA
"t49",0.210840173555692
"t68",0.110205129980435
"t69",-1.9700847826551
"t36",NA
"t76",-0.958733023869076
"t77",-0.777453429489582
"t35",1.32780691969959
"t72",NA
"t73",1.15807272431783
"t9",1.6917616411218
"t14",0.402410995458804
"t6",0.0413938374898222
"t85",-0.252338509953273
"t86",1.46298377692324
"t95",-0.603434214622154
"t96",-0.408766286613535
"t2",1.18032079361698
"t11",NA
"t12",0.744090922930241
"t99",0.477052597938454
"t100",0.0750277334505362
"t89",0.942056947488984
"t90",1.95060597769417
"t59",-1.05174121724719
"t60",1.26548181887363
"t4",-0.233697264004273
"t5",-0.483669615268874
