"accepted_species","sorted"
"t34",-0.900374376432574
"t45",-0.415721115859455
"t46",-1.86825960245072
"t68",-0.791646533242881
"t69",0.242221336413118
"t1",0.0474672139093673
"t82",-0.734542073141587
"t83",-0.491730181973982
"t54",0.0312839259998473
"t55",-1.10538793945913
"t6",2.25685895063705
"t70",0.478087500009674
"t71",0.677518360814961
"t58",1.52158952058754
"t99",0.889827884486215
"t100",0.780552284511768
"t35",0.197510369579447
"t36",-0.0190332283583035
"t13",-0.635845714420262
"t3",-1.94692400344415
"t86",-0.537810580842153
"t87",-0.634900527657671
"t37",0.699958346791361
"t38",1.07793187219714
"t22",0.768837595777542
"t95",1.06960679841892
"t96",1.00375470051557
"t72",0.532107901772001
"t76",-0.661668587437999
"t77",0.0760561931138183
"t52",0.750821713971562
"t91",1.4956136147891
"t92",1.42929681454735
"t75",2.79254035399024
"t61",1.66971059444243
"t21",-0.616324664735054
"t8",0.503169322120672
"t9",-0.81573598438459
"t56",-1.71498085229783
"t57",-1.01989715046376
"t84",-0.0247456360033298
"t85",-0.455308570936293
"t4",-0.0151196221501409
"t20",-1.5204012199785
"t41",-1.96304917636966
"t42",-0.808055338401184
"t11",-1.69667912849767
"t39",-2.21862109382378
"t40",-1.18563957588566
"t51",1.48738801161295
"t59",-1.02683960317413
"t60",-0.637326369615037
"t53",-0.292281381995244
"t93",-0.415782390325347
"t94",0.159913362188907
"t26",1.05434916048842
"t16",-0.102930160040242
"t17",-0.308727719814558
"t23",-0.311555033445991
"t24",0.264888115835839
"t2",1.05950915668838
"t90",1.09201723040347
"t97",1.14958220423597
"t98",1.31782635629346
"t64",-0.670641210759263
"t65",-0.797844695662826
"t66",-0.642771346273609
"t67",-0.582476328448327
"t43",0.846577701225817
"t44",0.271708203544567
"t18",1.35108637560637
"t19",0.572095189053353
"t7",1.07312122409357
"t27",1.73190224993688
"t28",1.98288467369137
"t29",0.099485271881989
"t30",1.35806525397577
"t49",0.0178460637061623
"t50",-0.589631073740428
"t31",0.0936909977446489
"t73",-0.00951291313550807
"t74",0.200234200890294
"t88",-0.128467183255156
"t89",-0.848662669098286
"t80",-0.872578165456299
"t81",-0.165124000817735
"t62",-0.442781291317723
"t63",-0.670725618253272
"t10",-1.66617283623493
"t14",-0.795476701813939
"t15",-0.910098057976888
"t47",0.755200600408667
"t48",-0.617546652703205
"t25",0.636007566575139
"t32",0.0938008698289081
"t33",0.576748683455449
"t5",-0.00930654839336079
"t12",-0.924498950718519
"t78",-0.334728999469632
"t79",-0.665361512175268
