,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t110,-0.0065073194,-9.050146,39.23589,15.528543,-0.33073214,54.003567,25.033201,-1.342128,14.039065,27.999037,-3.7746613,-0.72818464,21.68576,-5.2590566,-1.9038616
t123,-0.017762585,-8.987809,39.009586,15.44356,-0.33364198,53.60514,24.871914,-1.3200954,13.926239,27.75142,-3.7210724,-0.7170113,21.368181,-5.214276,-1.8961601
t124,-0.019666499,-9.061791,39.198147,15.576459,-0.34106216,53.99422,25.061625,-1.3467014,13.991625,27.960766,-3.7649686,-0.7319259,21.646112,-5.252775,-1.9015375
t68,0.23299876,-8.431249,37.630497,14.554337,-0.3162584,50.85603,23.74698,-1.1155328,13.570043,25.988983,-3.4642975,-0.6403651,19.216038,-4.9290423,-1.8379086
t94,-0.22070335,-9.1182995,38.874615,15.511799,-0.26024017,53.944508,24.972412,-1.2055242,14.815773,28.449125,-4.051452,-0.62515986,21.58136,-5.419468,-1.9319518
t95,-0.20539573,-9.118168,38.950905,15.468728,-0.2698696,53.920563,25.127905,-1.218456,14.789701,28.452547,-4.0421243,-0.6414544,21.47461,-5.3897448,-1.9218172
t131,-0.16426985,-9.131605,39.10867,15.383148,-0.26200065,53.989788,25.157488,-1.1583452,15.161968,28.31532,-4.0720377,-0.6903896,21.29045,-5.4507413,-1.933349
t132,-0.16687949,-9.129971,39.115005,15.324429,-0.25563467,53.917393,25.150799,-1.1668323,15.197346,28.375755,-4.065016,-0.68342686,21.291862,-5.4365277,-1.9362723
t82,-0.14705984,-9.091088,40.05928,15.992477,-0.28170907,54.169964,24.798222,-1.112064,14.562923,28.234894,-4.0041566,-0.5076051,20.843693,-5.3068666,-1.9011328
t83,-0.0825495,-9.015265,39.971172,15.925945,-0.31962794,54.0492,24.438026,-1.1121753,14.658493,28.017101,-4.0153174,-0.5669283,21.02575,-5.3376956,-1.9049033
t86,-0.060349103,-8.787022,39.86694,15.923078,-0.35891148,52.88016,24.512136,-1.0791973,14.145915,27.418697,-3.7986248,-0.46140394,20.19649,-5.2502794,-1.8354521
t89,-0.090961665,-9.019079,40.18426,16.529907,-0.37672308,54.065777,24.87185,-1.1437156,14.361949,28.076662,-4.00787,-0.49074575,21.329811,-5.3516345,-1.8209225
