"","t110","t123","t124","t68","t94","t95","t131","t132","t82","t83","t86","t89","t90","t77","t49","t34","t17","t117","t118","t57","t93","t119","t120","t70","t58","t96","t97","t79","t56","t153","t154","t59","t62","t63","t74","t101","t141","t142","t151","t152","t115","t116","t47","t28","t106","t121","t122","t26","t37","t38","t39","t137","t138","t129","t130","t127","t128","t112","t42","t9","t35","t36","t51","t91","t92","t125","t126","t52","t33","t27","t1","t2","t10","t102","t103","t84","t55","t135","t136","t64","t65","t61","t78","t149","t150","t155","t156","t60","t98","t99","t29","t107","t147","t148","t19","t8","t4","t3","t24","t25","t12","t20","t40","t41","t113","t114","t108","t109","t66","t133","t134","t75","t76","t48","t18","t22","t23","t14","t15","t11","t5","t31","t32","t73","t143","t144","t111","t67","t16","t13","t6","t69","t87","t88","t81","t80","t100","t145","t146","t139","t140","t50","t104","t105","t85","t46","t45","t21","t7","t71","t72","t30","t53","t54","t43","t44"
"t110",0,0.45470639294,0.5401018052,0.83398477168,4.0355329491,4.0355329491,4.0355329491,4.0355329491,4.4129252244,4.4034956867,4.13008255663,4.41292522444,4.08588835274,4.41292522443,4.412925224,4.412925224,4.5025837938,5.6855060955,5.6855060955,5.6855060954,5.6855060955,5.6855060954,5.6855060954,5.0150391612,8.26929140139,8.44311901309,8.0651281009,7.95561580519,7.45750355572,8.44311901281,8.44311901281,7.57889388261,8.44311901308,8.44311901308,8.44311901306,8.4431190130399,8.4431190131099,8.4431190131099,8.44311901306,8.44311901306,8.443119013078,8.443119013078,7.2462517988,6.8966784809,8.443119013,8.443119013,8.443119013,6.9677634318,7.005544490055,7.266234254345,7.734850320045,8.443119013185,8.443119013185,8.443119013115,8.443119013115,8.44311901287,8.44311901287,8.4431190128,6.99489196776,5.4499694999,8.4431190136,8.4431190136,8.1092029353,8.4431190133,8.4431190133,8.4431190134,8.4431190134,8.4431190135,8.4431190135,7.5889395144,6.9939928366,7.4989362868,10.9185468444,13.4181736885,13.1969344723,13.4181736885,13.4181736883,13.4181736884,13.4181736884,12.60549295264,12.80939476963,13.4181736885,13.4181736885,13.41817368844,13.41817368844,13.418173688464,13.418173688464,12.71246148794,13.41817368854,13.41817368854,12.3446290601,13.4181736889,13.41817368886,13.41817368886,13.4181736888,10.9712315973,9.1130068782,8.575111403,12.0411931392,13.4181736893,11.0787779081,13.41817368856,13.41817368872,13.41817368872,13.41817368864,13.41817368864,13.41817368874,13.41817368874,12.88805577516,13.41817368864,13.41817368864,13.41817368867,13.41817368867,12.68777483236,11.5688330009,11.8134342803,11.515876834,10.82562757003,11.20390439123,13.41817368863,10.75590435463,13.41817368821,12.92445151621,13.2373035629,13.41817368908,13.41817368908,13.418173689,13.41817368901,12.15812760441,11.51335938457,10.32002943867,13.41817368917,13.41817368909,13.41817368909,13.41817368919,13.41817368917,13.27727045147,13.41817368918,13.41817368918,13.41817368923,13.41817368923,13.29522347731,13.41817368935,13.41817368935,13.41817368935,13.41817368985,13.41817368892,11.56207477732,9.95414760974,13.418173689,13.418173689,12.1514343463,12.5478208146,12.7261661631,12.0820214462,13.4181736891
"t123",0.45470639294,0,0.17188176714,0.74858935942,3.95013753684,3.95013753684,3.95013753684,3.95013753684,4.32752981214,4.31810027444,4.04468714437,4.32752981218,4.00049294048,4.32752981217,4.32752981174,4.32752981174,4.41718838154,5.60011068324,5.60011068324,5.60011068314,5.60011068324,5.60011068314,5.60011068314,4.92964374894,8.18389598913,8.35772360083,7.97973268864,7.87022039293,7.37210814346,8.35772360055,8.35772360055,7.49349847035,8.35772360082,8.35772360082,8.3577236008,8.3577236007799,8.3577236008499,8.3577236008499,8.3577236008,8.3577236008,8.357723600818,8.357723600818,7.16085638654,6.81128306864,8.35772360074,8.35772360074,8.35772360074,6.88236801954,6.920149077795,7.180838842085,7.649454907785,8.357723600925,8.357723600925,8.357723600855,8.357723600855,8.35772360061,8.35772360061,8.35772360054,6.9094965555,5.36457408764,8.35772360134,8.35772360134,8.02380752304,8.35772360104,8.35772360104,8.35772360114,8.35772360114,8.35772360124,8.35772360124,7.50354410214,6.90859742434,7.41354087454,10.83315143214,13.33277827624,13.11153906004,13.33277827624,13.33277827604,13.33277827614,13.33277827614,12.52009754038,12.72399935737,13.33277827624,13.33277827624,13.33277827618,13.33277827618,13.332778276204,13.332778276204,12.62706607568,13.33277827628,13.33277827628,12.25923364784,13.33277827664,13.3327782766,13.3327782766,13.33277827654,10.88583618504,9.02761146594,8.48971599074,11.95579772694,13.33277827704,10.99338249584,13.3327782763,13.33277827646,13.33277827646,13.33277827638,13.33277827638,13.33277827648,13.33277827648,12.8026603629,13.33277827638,13.33277827638,13.33277827641,13.33277827641,12.6023794201,11.48343758864,11.72803886804,11.43048142174,10.74023215777,11.11850897897,13.33277827637,10.67050894237,13.33277827595,12.83905610395,13.15190815064,13.33277827682,13.33277827682,13.33277827674,13.33277827675,12.07273219215,11.42796397231,10.23463402641,13.33277827691,13.33277827683,13.33277827683,13.33277827693,13.33277827691,13.19187503921,13.33277827692,13.33277827692,13.33277827697,13.33277827697,13.20982806505,13.33277827709,13.33277827709,13.33277827709,13.33277827759,13.33277827666,11.47667936506,9.86875219748,13.33277827674,13.33277827674,12.06603893404,12.46242540234,12.64077075084,11.99662603394,13.33277827684
"t124",0.5401018052,0.17188176714,0,0.83398477168,4.0355329491,4.0355329491,4.0355329491,4.0355329491,4.4129252244,4.4034956867,4.13008255663,4.41292522444,4.08588835274,4.41292522443,4.412925224,4.412925224,4.5025837938,5.6855060955,5.6855060955,5.6855060954,5.6855060955,5.6855060954,5.6855060954,5.0150391612,8.26929140139,8.44311901309,8.0651281009,7.95561580519,7.45750355572,8.44311901281,8.44311901281,7.57889388261,8.44311901308,8.44311901308,8.44311901306,8.4431190130399,8.4431190131099,8.4431190131099,8.44311901306,8.44311901306,8.443119013078,8.443119013078,7.2462517988,6.8966784809,8.443119013,8.443119013,8.443119013,6.9677634318,7.005544490055,7.266234254345,7.734850320045,8.443119013185,8.443119013185,8.443119013115,8.443119013115,8.44311901287,8.44311901287,8.4431190128,6.99489196776,5.4499694999,8.4431190136,8.4431190136,8.1092029353,8.4431190133,8.4431190133,8.4431190134,8.4431190134,8.4431190135,8.4431190135,7.5889395144,6.9939928366,7.4989362868,10.9185468444,13.4181736885,13.1969344723,13.4181736885,13.4181736883,13.4181736884,13.4181736884,12.60549295264,12.80939476963,13.4181736885,13.4181736885,13.41817368844,13.41817368844,13.418173688464,13.418173688464,12.71246148794,13.41817368854,13.41817368854,12.3446290601,13.4181736889,13.41817368886,13.41817368886,13.4181736888,10.9712315973,9.1130068782,8.575111403,12.0411931392,13.4181736893,11.0787779081,13.41817368856,13.41817368872,13.41817368872,13.41817368864,13.41817368864,13.41817368874,13.41817368874,12.88805577516,13.41817368864,13.41817368864,13.41817368867,13.41817368867,12.68777483236,11.5688330009,11.8134342803,11.515876834,10.82562757003,11.20390439123,13.41817368863,10.75590435463,13.41817368821,12.92445151621,13.2373035629,13.41817368908,13.41817368908,13.418173689,13.41817368901,12.15812760441,11.51335938457,10.32002943867,13.41817368917,13.41817368909,13.41817368909,13.41817368919,13.41817368917,13.27727045147,13.41817368918,13.41817368918,13.41817368923,13.41817368923,13.29522347731,13.41817368935,13.41817368935,13.41817368935,13.41817368985,13.41817368892,11.56207477732,9.95414760974,13.418173689,13.418173689,12.1514343463,12.5478208146,12.7261661631,12.0820214462,13.4181736891
"t68",0.83398477168,0.74858935942,0.83398477168,0,3.28117322798,3.28117322798,3.28117322798,3.28117322798,3.65856550328,3.64913596558,3.37572283551,3.65856550332,3.33152863162,3.65856550331,3.65856550288,3.65856550288,3.74822407268,4.93114637438,4.93114637438,4.93114637428,4.93114637438,4.93114637428,4.93114637428,4.26067944008,7.51493168027,7.68875929197,7.31076837978,7.20125608407,6.7031438346,7.68875929169,7.68875929169,6.82453416149,7.68875929196,7.68875929196,7.68875929194,7.6887592919199,7.6887592919899,7.6887592919899,7.68875929194,7.68875929194,7.688759291958,7.688759291958,6.49189207768,6.14231875978,7.68875929188,7.68875929188,7.68875929188,6.21340371068,6.251184768935,6.511874533225,6.980490598925,7.688759292065,7.688759292065,7.688759291995,7.688759291995,7.68875929175,7.68875929175,7.68875929168,6.24053224664,4.69560977878,7.68875929248,7.68875929248,7.35484321418,7.68875929218,7.68875929218,7.68875929228,7.68875929228,7.68875929238,7.68875929238,6.83457979328,6.23963311548,6.74457656568,10.16418712328,12.66381396738,12.44257475118,12.66381396738,12.66381396718,12.66381396728,12.66381396728,11.85113323152,12.05503504851,12.66381396738,12.66381396738,12.66381396732,12.66381396732,12.663813967344,12.663813967344,11.95810176682,12.66381396742,12.66381396742,11.59026933898,12.66381396778,12.66381396774,12.66381396774,12.66381396768,10.21687187618,8.35864715708,7.82075168188,11.28683341808,12.66381396818,10.32441818698,12.66381396744,12.6638139676,12.6638139676,12.66381396752,12.66381396752,12.66381396762,12.66381396762,12.13369605404,12.66381396752,12.66381396752,12.66381396755,12.66381396755,11.93341511124,10.81447327978,11.05907455918,10.76151711288,10.07126784891,10.44954467011,12.66381396751,10.00154463351,12.66381396709,12.17009179509,12.48294384178,12.66381396796,12.66381396796,12.66381396788,12.66381396789,11.40376788329,10.75899966345,9.56566971755,12.66381396805,12.66381396797,12.66381396797,12.66381396807,12.66381396805,12.52291073035,12.66381396806,12.66381396806,12.66381396811,12.66381396811,12.54086375619,12.66381396823,12.66381396823,12.66381396823,12.66381396873,12.6638139678,10.8077150562,9.19978788862,12.66381396788,12.66381396788,11.39707462518,11.79346109348,11.97180644198,11.32766172508,12.66381396798
"t94",4.0355329491,3.95013753684,4.0355329491,3.28117322798,0,0.9215822678,1.3505266154,1.3505266154,4.4129252247,4.403495687,4.13008255693,4.41292522474,4.08588835304,4.41292522473,4.4129252243,4.4129252243,4.5025837941,5.6855060958,5.6855060958,5.6855060957,5.6855060958,5.6855060957,5.6855060957,5.0150391615,8.26929140169,8.44311901339,8.0651281012,7.95561580549,7.45750355602,8.44311901311,8.44311901311,7.57889388291,8.44311901338,8.44311901338,8.44311901336,8.4431190133399,8.4431190134099,8.4431190134099,8.44311901336,8.44311901336,8.443119013378,8.443119013378,7.2462517991,6.8966784812,8.4431190133,8.4431190133,8.4431190133,6.9677634321,7.005544490355,7.266234254645,7.734850320345,8.443119013485,8.443119013485,8.443119013415,8.443119013415,8.44311901317,8.44311901317,8.4431190131,6.99489196806,5.4499695002,8.4431190139,8.4431190139,8.1092029356,8.4431190136,8.4431190136,8.4431190137,8.4431190137,8.4431190138,8.4431190138,7.5889395147,6.9939928369,7.4989362871,10.9185468447,13.4181736888,13.1969344726,13.4181736888,13.4181736886,13.4181736887,13.4181736887,12.60549295294,12.80939476993,13.4181736888,13.4181736888,13.41817368874,13.41817368874,13.418173688764,13.418173688764,12.71246148824,13.41817368884,13.41817368884,12.3446290604,13.4181736892,13.41817368916,13.41817368916,13.4181736891,10.9712315976,9.1130068785,8.5751114033,12.0411931395,13.4181736896,11.0787779084,13.41817368886,13.41817368902,13.41817368902,13.41817368894,13.41817368894,13.41817368904,13.41817368904,12.88805577546,13.41817368894,13.41817368894,13.41817368897,13.41817368897,12.68777483266,11.5688330012,11.8134342806,11.5158768343,10.82562757033,11.20390439153,13.41817368893,10.75590435493,13.41817368851,12.92445151651,13.2373035632,13.41817368938,13.41817368938,13.4181736893,13.41817368931,12.15812760471,11.51335938487,10.32002943897,13.41817368947,13.41817368939,13.41817368939,13.41817368949,13.41817368947,13.27727045177,13.41817368948,13.41817368948,13.41817368953,13.41817368953,13.29522347761,13.41817368965,13.41817368965,13.41817368965,13.41817369015,13.41817368922,11.56207477762,9.95414761004,13.4181736893,13.4181736893,12.1514343466,12.5478208149,12.7261661634,12.0820214465,13.4181736894
"t95",4.0355329491,3.95013753684,4.0355329491,3.28117322798,0.9215822678,0,1.3505266154,1.3505266154,4.4129252247,4.403495687,4.13008255693,4.41292522474,4.08588835304,4.41292522473,4.4129252243,4.4129252243,4.5025837941,5.6855060958,5.6855060958,5.6855060957,5.6855060958,5.6855060957,5.6855060957,5.0150391615,8.26929140169,8.44311901339,8.0651281012,7.95561580549,7.45750355602,8.44311901311,8.44311901311,7.57889388291,8.44311901338,8.44311901338,8.44311901336,8.4431190133399,8.4431190134099,8.4431190134099,8.44311901336,8.44311901336,8.443119013378,8.443119013378,7.2462517991,6.8966784812,8.4431190133,8.4431190133,8.4431190133,6.9677634321,7.005544490355,7.266234254645,7.734850320345,8.443119013485,8.443119013485,8.443119013415,8.443119013415,8.44311901317,8.44311901317,8.4431190131,6.99489196806,5.4499695002,8.4431190139,8.4431190139,8.1092029356,8.4431190136,8.4431190136,8.4431190137,8.4431190137,8.4431190138,8.4431190138,7.5889395147,6.9939928369,7.4989362871,10.9185468447,13.4181736888,13.1969344726,13.4181736888,13.4181736886,13.4181736887,13.4181736887,12.60549295294,12.80939476993,13.4181736888,13.4181736888,13.41817368874,13.41817368874,13.418173688764,13.418173688764,12.71246148824,13.41817368884,13.41817368884,12.3446290604,13.4181736892,13.41817368916,13.41817368916,13.4181736891,10.9712315976,9.1130068785,8.5751114033,12.0411931395,13.4181736896,11.0787779084,13.41817368886,13.41817368902,13.41817368902,13.41817368894,13.41817368894,13.41817368904,13.41817368904,12.88805577546,13.41817368894,13.41817368894,13.41817368897,13.41817368897,12.68777483266,11.5688330012,11.8134342806,11.5158768343,10.82562757033,11.20390439153,13.41817368893,10.75590435493,13.41817368851,12.92445151651,13.2373035632,13.41817368938,13.41817368938,13.4181736893,13.41817368931,12.15812760471,11.51335938487,10.32002943897,13.41817368947,13.41817368939,13.41817368939,13.41817368949,13.41817368947,13.27727045177,13.41817368948,13.41817368948,13.41817368953,13.41817368953,13.29522347761,13.41817368965,13.41817368965,13.41817368965,13.41817369015,13.41817368922,11.56207477762,9.95414761004,13.4181736893,13.4181736893,12.1514343466,12.5478208149,12.7261661634,12.0820214465,13.4181736894
"t131",4.0355329491,3.95013753684,4.0355329491,3.28117322798,1.3505266154,1.3505266154,0,0.2285267066,4.4129252247,4.403495687,4.13008255693,4.41292522474,4.08588835304,4.41292522473,4.4129252243,4.4129252243,4.5025837941,5.6855060958,5.6855060958,5.6855060957,5.6855060958,5.6855060957,5.6855060957,5.0150391615,8.26929140169,8.44311901339,8.0651281012,7.95561580549,7.45750355602,8.44311901311,8.44311901311,7.57889388291,8.44311901338,8.44311901338,8.44311901336,8.4431190133399,8.4431190134099,8.4431190134099,8.44311901336,8.44311901336,8.443119013378,8.443119013378,7.2462517991,6.8966784812,8.4431190133,8.4431190133,8.4431190133,6.9677634321,7.005544490355,7.266234254645,7.734850320345,8.443119013485,8.443119013485,8.443119013415,8.443119013415,8.44311901317,8.44311901317,8.4431190131,6.99489196806,5.4499695002,8.4431190139,8.4431190139,8.1092029356,8.4431190136,8.4431190136,8.4431190137,8.4431190137,8.4431190138,8.4431190138,7.5889395147,6.9939928369,7.4989362871,10.9185468447,13.4181736888,13.1969344726,13.4181736888,13.4181736886,13.4181736887,13.4181736887,12.60549295294,12.80939476993,13.4181736888,13.4181736888,13.41817368874,13.41817368874,13.418173688764,13.418173688764,12.71246148824,13.41817368884,13.41817368884,12.3446290604,13.4181736892,13.41817368916,13.41817368916,13.4181736891,10.9712315976,9.1130068785,8.5751114033,12.0411931395,13.4181736896,11.0787779084,13.41817368886,13.41817368902,13.41817368902,13.41817368894,13.41817368894,13.41817368904,13.41817368904,12.88805577546,13.41817368894,13.41817368894,13.41817368897,13.41817368897,12.68777483266,11.5688330012,11.8134342806,11.5158768343,10.82562757033,11.20390439153,13.41817368893,10.75590435493,13.41817368851,12.92445151651,13.2373035632,13.41817368938,13.41817368938,13.4181736893,13.41817368931,12.15812760471,11.51335938487,10.32002943897,13.41817368947,13.41817368939,13.41817368939,13.41817368949,13.41817368947,13.27727045177,13.41817368948,13.41817368948,13.41817368953,13.41817368953,13.29522347761,13.41817368965,13.41817368965,13.41817368965,13.41817369015,13.41817368922,11.56207477762,9.95414761004,13.4181736893,13.4181736893,12.1514343466,12.5478208149,12.7261661634,12.0820214465,13.4181736894
"t132",4.0355329491,3.95013753684,4.0355329491,3.28117322798,1.3505266154,1.3505266154,0.2285267066,0,4.4129252247,4.403495687,4.13008255693,4.41292522474,4.08588835304,4.41292522473,4.4129252243,4.4129252243,4.5025837941,5.6855060958,5.6855060958,5.6855060957,5.6855060958,5.6855060957,5.6855060957,5.0150391615,8.26929140169,8.44311901339,8.0651281012,7.95561580549,7.45750355602,8.44311901311,8.44311901311,7.57889388291,8.44311901338,8.44311901338,8.44311901336,8.4431190133399,8.4431190134099,8.4431190134099,8.44311901336,8.44311901336,8.443119013378,8.443119013378,7.2462517991,6.8966784812,8.4431190133,8.4431190133,8.4431190133,6.9677634321,7.005544490355,7.266234254645,7.734850320345,8.443119013485,8.443119013485,8.443119013415,8.443119013415,8.44311901317,8.44311901317,8.4431190131,6.99489196806,5.4499695002,8.4431190139,8.4431190139,8.1092029356,8.4431190136,8.4431190136,8.4431190137,8.4431190137,8.4431190138,8.4431190138,7.5889395147,6.9939928369,7.4989362871,10.9185468447,13.4181736888,13.1969344726,13.4181736888,13.4181736886,13.4181736887,13.4181736887,12.60549295294,12.80939476993,13.4181736888,13.4181736888,13.41817368874,13.41817368874,13.418173688764,13.418173688764,12.71246148824,13.41817368884,13.41817368884,12.3446290604,13.4181736892,13.41817368916,13.41817368916,13.4181736891,10.9712315976,9.1130068785,8.5751114033,12.0411931395,13.4181736896,11.0787779084,13.41817368886,13.41817368902,13.41817368902,13.41817368894,13.41817368894,13.41817368904,13.41817368904,12.88805577546,13.41817368894,13.41817368894,13.41817368897,13.41817368897,12.68777483266,11.5688330012,11.8134342806,11.5158768343,10.82562757033,11.20390439153,13.41817368893,10.75590435493,13.41817368851,12.92445151651,13.2373035632,13.41817368938,13.41817368938,13.4181736893,13.41817368931,12.15812760471,11.51335938487,10.32002943897,13.41817368947,13.41817368939,13.41817368939,13.41817368949,13.41817368947,13.27727045177,13.41817368948,13.41817368948,13.41817368953,13.41817368953,13.29522347761,13.41817368965,13.41817368965,13.41817368965,13.41817369015,13.41817368922,11.56207477762,9.95414761004,13.4181736893,13.4181736893,12.1514343466,12.5478208149,12.7261661634,12.0820214465,13.4181736894
"t82",4.4129252244,4.32752981214,4.4129252244,3.65856550328,4.4129252247,4.4129252247,4.4129252247,4.4129252247,0,1.2158247541,1.36849762503,1.65134029284,1.32430342114,1.65134029283,2.4617417924,3.3596665984,4.5025837942,5.6855060959,5.6855060959,5.6855060958,5.6855060959,5.6855060958,5.6855060958,5.0150391616,8.26929140179,8.44311901349,8.0651281013,7.95561580559,7.45750355612,8.44311901321,8.44311901321,7.57889388301,8.44311901348,8.44311901348,8.44311901346,8.4431190134399,8.4431190135099,8.4431190135099,8.44311901346,8.44311901346,8.443119013478,8.443119013478,7.2462517992,6.8966784813,8.4431190134,8.4431190134,8.4431190134,6.9677634322,7.005544490455,7.266234254745,7.734850320445,8.443119013585,8.443119013585,8.443119013515,8.443119013515,8.44311901327,8.44311901327,8.4431190132,6.99489196816,5.4499695003,8.443119014,8.443119014,8.1092029357,8.4431190137,8.4431190137,8.4431190138,8.4431190138,8.4431190139,8.4431190139,7.5889395148,6.993992837,7.4989362872,10.9185468448,13.4181736889,13.1969344727,13.4181736889,13.4181736887,13.4181736888,13.4181736888,12.60549295304,12.80939477003,13.4181736889,13.4181736889,13.41817368884,13.41817368884,13.418173688864,13.418173688864,12.71246148834,13.41817368894,13.41817368894,12.3446290605,13.4181736893,13.41817368926,13.41817368926,13.4181736892,10.9712315977,9.1130068786,8.5751114034,12.0411931396,13.4181736897,11.0787779085,13.41817368896,13.41817368912,13.41817368912,13.41817368904,13.41817368904,13.41817368914,13.41817368914,12.88805577556,13.41817368904,13.41817368904,13.41817368907,13.41817368907,12.68777483276,11.5688330013,11.8134342807,11.5158768344,10.82562757043,11.20390439163,13.41817368903,10.75590435503,13.41817368861,12.92445151661,13.2373035633,13.41817368948,13.41817368948,13.4181736894,13.41817368941,12.15812760481,11.51335938497,10.32002943907,13.41817368957,13.41817368949,13.41817368949,13.41817368959,13.41817368957,13.27727045187,13.41817368958,13.41817368958,13.41817368963,13.41817368963,13.29522347771,13.41817368975,13.41817368975,13.41817368975,13.41817369025,13.41817368932,11.56207477772,9.95414761014,13.4181736894,13.4181736894,12.1514343467,12.547820815,12.7261661635,12.0820214466,13.4181736895
"t83",4.4034956867,4.31810027444,4.4034956867,3.64913596558,4.403495687,4.403495687,4.403495687,4.403495687,1.2158247541,0,1.35906808733,1.64191075514,1.31487388344,1.64191075513,2.4523122547,3.3502370607,4.4931542565,5.6760765582,5.6760765582,5.6760765581,5.6760765582,5.6760765581,5.6760765581,5.0056096239,8.25986186409,8.43368947579,8.0556985636,7.94618626789,7.44807401842,8.43368947551,8.43368947551,7.56946434531,8.43368947578,8.43368947578,8.43368947576,8.4336894757399,8.4336894758099,8.4336894758099,8.43368947576,8.43368947576,8.433689475778,8.433689475778,7.2368222615,6.8872489436,8.4336894757,8.4336894757,8.4336894757,6.9583338945,6.996114952755,7.256804717045,7.725420782745,8.433689475885,8.433689475885,8.433689475815,8.433689475815,8.43368947557,8.43368947557,8.4336894755,6.98546243046,5.4405399626,8.4336894763,8.4336894763,8.099773398,8.433689476,8.433689476,8.4336894761,8.4336894761,8.4336894762,8.4336894762,7.5795099771,6.9845632993,7.4895067495,10.9091173071,13.4087441512,13.187504935,13.4087441512,13.408744151,13.4087441511,13.4087441511,12.59606341534,12.79996523233,13.4087441512,13.4087441512,13.40874415114,13.40874415114,13.408744151164,13.408744151164,12.70303195064,13.40874415124,13.40874415124,12.3351995228,13.4087441516,13.40874415156,13.40874415156,13.4087441515,10.96180206,9.1035773409,8.5656818657,12.0317636019,13.408744152,11.0693483708,13.40874415126,13.40874415142,13.40874415142,13.40874415134,13.40874415134,13.40874415144,13.40874415144,12.87862623786,13.40874415134,13.40874415134,13.40874415137,13.40874415137,12.67834529506,11.5594034636,11.804004743,11.5064472967,10.81619803273,11.19447485393,13.40874415133,10.74647481733,13.40874415091,12.91502197891,13.2278740256,13.40874415178,13.40874415178,13.4087441517,13.40874415171,12.14869806711,11.50392984727,10.31059990137,13.40874415187,13.40874415179,13.40874415179,13.40874415189,13.40874415187,13.26784091417,13.40874415188,13.40874415188,13.40874415193,13.40874415193,13.28579394001,13.40874415205,13.40874415205,13.40874415205,13.40874415255,13.40874415162,11.55264524002,9.94471807244,13.4087441517,13.4087441517,12.142004809,12.5383912773,12.7167366258,12.0725919089,13.4087441518
