"","turnover.rates","eps.values","transition.rates"
"1",0.72299715410918,0.666329364525154,NA
"2",0.73254062468186,0.634781071683392,0.86782244942151
"3",0.773013047175482,0.177405699621886,0.235849743941799
"4",0.937003636267036,0.418108197161928,0.811828231671825
"5",0.72299715410918,0.666329364525154,0.230444845976308
"6",0.73254062468186,0.634781071683392,NA
"7",0.773013047175482,0.177405699621886,0.673379146493971
"8",0.937003636267036,0.418108197161928,0.630740582710132
"9",0.72299715410918,0.666329364525154,0.454274173360318
"10",0.73254062468186,0.634781071683392,0.717370990663767
"11",0.773013047175482,0.177405699621886,NA
"12",0.937003636267036,0.418108197161928,0.666363455820829
"13",0.72299715410918,0.666329364525154,0.304790946189314
"14",0.73254062468186,0.634781071683392,0.561442410806194
"15",0.773013047175482,0.177405699621886,0.868130004731938
"16",0.937003636267036,0.418108197161928,NA
