"","t27","t28","t4","t91","t92","t74","t61","t62","t14","t15","t48","t69","t70","t51","t60","t71","t78","t79","t41","t55","t67","t75","t76","t68","t21","t22","t83","t84","t77","t25","t6","t16","t45","t46","t31","t97","t98","t1","t18","t38","t10","t11","t32","t49","t81","t82","t63","t64","t36","t30","t35","t39","t40","t87","t88","t80","t47","t2","t17","t93","t94","t53","t89","t90","t37","t59","t52","t56","t57","t5","t24","t12","t13","t42","t26","t29","t33","t34","t54","t85","t86","t3","t8","t9","t7","t72","t73","t19","t20","t43","t44","t23","t50","t95","t96","t58","t65","t66","t99","t100"
"t27",0,0.2661082082,0.6467531042,0.646753104237,0.646753104237,0.64675310423,0.64675310421,0.64675310421,0.661552533815,0.661552533815,0.661552533775,0.661552533775,0.661552533775,0.661552533765,0.661552533775,0.661552533775,0.661552533775,0.661552533775,0.682890328665,0.682890328635,0.682890328635,0.682890328634,0.682890328634,0.682890328634,0.682890328595,0.682890328615,0.682890328592,0.682890328592,0.682890328595,0.682890328645,0.682890328665,0.682890328675,0.682890328655,0.682890328655,0.682890328631,0.682890328598,0.682890328598,0.901040013495,0.901040013495,0.901040013495,1.197335457215,1.197335457215,1.748524526665,1.748524526629,1.748524526629,1.748524526629,1.748524526629,1.748524526629,1.748524526654,1.748524526675,1.748524526575,1.748524526595,1.748524526595,1.748524526621,1.748524526621,1.748524526625,1.748524526615,1.748524526605,1.748524526565,1.748524526608,1.748524526608,1.748524526605,1.748524526614,1.748524526614,1.748524526615,1.748524526615,1.748524526615,1.748524526645,1.748524526645,1.748524526585,1.748524526625,1.748524526545,1.748524526545,1.748524526615,1.748524526615,1.748524526615,1.748524526674,1.748524526674,1.748524526645,1.748524526641,1.748524526641,1.748524526665,1.748524526665,1.748524526665,1.748524526645,1.748524526685,1.748524526685,1.748524526625,1.748524526625,1.748524526695,1.748524526695,1.748524526745,1.748524526645,1.74852452664,1.74852452664,1.748524526655,1.74852452665,1.74852452665,1.7485245265996,1.7485245265996
"t28",0.2661082082,0,0.6467531042,0.646753104237,0.646753104237,0.64675310423,0.64675310421,0.64675310421,0.661552533815,0.661552533815,0.661552533775,0.661552533775,0.661552533775,0.661552533765,0.661552533775,0.661552533775,0.661552533775,0.661552533775,0.682890328665,0.682890328635,0.682890328635,0.682890328634,0.682890328634,0.682890328634,0.682890328595,0.682890328615,0.682890328592,0.682890328592,0.682890328595,0.682890328645,0.682890328665,0.682890328675,0.682890328655,0.682890328655,0.682890328631,0.682890328598,0.682890328598,0.901040013495,0.901040013495,0.901040013495,1.197335457215,1.197335457215,1.748524526665,1.748524526629,1.748524526629,1.748524526629,1.748524526629,1.748524526629,1.748524526654,1.748524526675,1.748524526575,1.748524526595,1.748524526595,1.748524526621,1.748524526621,1.748524526625,1.748524526615,1.748524526605,1.748524526565,1.748524526608,1.748524526608,1.748524526605,1.748524526614,1.748524526614,1.748524526615,1.748524526615,1.748524526615,1.748524526645,1.748524526645,1.748524526585,1.748524526625,1.748524526545,1.748524526545,1.748524526615,1.748524526615,1.748524526615,1.748524526674,1.748524526674,1.748524526645,1.748524526641,1.748524526641,1.748524526665,1.748524526665,1.748524526665,1.748524526645,1.748524526685,1.748524526685,1.748524526625,1.748524526625,1.748524526695,1.748524526695,1.748524526745,1.748524526645,1.74852452664,1.74852452664,1.748524526655,1.74852452665,1.74852452665,1.7485245265996,1.7485245265996
"t4",0.6467531042,0.6467531042,0,0.530536898237,0.530536898237,0.53053689823,0.53053689821,0.53053689821,0.661552533815,0.661552533815,0.661552533775,0.661552533775,0.661552533775,0.661552533765,0.661552533775,0.661552533775,0.661552533775,0.661552533775,0.682890328665,0.682890328635,0.682890328635,0.682890328634,0.682890328634,0.682890328634,0.682890328595,0.682890328615,0.682890328592,0.682890328592,0.682890328595,0.682890328645,0.682890328665,0.682890328675,0.682890328655,0.682890328655,0.682890328631,0.682890328598,0.682890328598,0.901040013495,0.901040013495,0.901040013495,1.197335457215,1.197335457215,1.748524526665,1.748524526629,1.748524526629,1.748524526629,1.748524526629,1.748524526629,1.748524526654,1.748524526675,1.748524526575,1.748524526595,1.748524526595,1.748524526621,1.748524526621,1.748524526625,1.748524526615,1.748524526605,1.748524526565,1.748524526608,1.748524526608,1.748524526605,1.748524526614,1.748524526614,1.748524526615,1.748524526615,1.748524526615,1.748524526645,1.748524526645,1.748524526585,1.748524526625,1.748524526545,1.748524526545,1.748524526615,1.748524526615,1.748524526615,1.748524526674,1.748524526674,1.748524526645,1.748524526641,1.748524526641,1.748524526665,1.748524526665,1.748524526665,1.748524526645,1.748524526685,1.748524526685,1.748524526625,1.748524526625,1.748524526695,1.748524526695,1.748524526745,1.748524526645,1.74852452664,1.74852452664,1.748524526655,1.74852452665,1.74852452665,1.7485245265996,1.7485245265996
"t91",0.646753104237,0.646753104237,0.530536898237,0,0.004860643874,0.059184643527,0.454621863307,0.454621863307,0.661552533852,0.661552533852,0.661552533812,0.661552533812,0.661552533812,0.661552533802,0.661552533812,0.661552533812,0.661552533812,0.661552533812,0.682890328702,0.682890328672,0.682890328672,0.682890328671,0.682890328671,0.682890328671,0.682890328632,0.682890328652,0.682890328629,0.682890328629,0.682890328632,0.682890328682,0.682890328702,0.682890328712,0.682890328692,0.682890328692,0.682890328668,0.682890328635,0.682890328635,0.901040013532,0.901040013532,0.901040013532,1.197335457252,1.197335457252,1.748524526702,1.748524526666,1.748524526666,1.748524526666,1.748524526666,1.748524526666,1.748524526691,1.748524526712,1.748524526612,1.748524526632,1.748524526632,1.748524526658,1.748524526658,1.748524526662,1.748524526652,1.748524526642,1.748524526602,1.748524526645,1.748524526645,1.748524526642,1.748524526651,1.748524526651,1.748524526652,1.748524526652,1.748524526652,1.748524526682,1.748524526682,1.748524526622,1.748524526662,1.748524526582,1.748524526582,1.748524526652,1.748524526652,1.748524526652,1.748524526711,1.748524526711,1.748524526682,1.748524526678,1.748524526678,1.748524526702,1.748524526702,1.748524526702,1.748524526682,1.748524526722,1.748524526722,1.748524526662,1.748524526662,1.748524526732,1.748524526732,1.748524526782,1.748524526682,1.748524526677,1.748524526677,1.748524526692,1.748524526687,1.748524526687,1.7485245266366,1.7485245266366
"t92",0.646753104237,0.646753104237,0.530536898237,0.004860643874,0,0.059184643527,0.454621863307,0.454621863307,0.661552533852,0.661552533852,0.661552533812,0.661552533812,0.661552533812,0.661552533802,0.661552533812,0.661552533812,0.661552533812,0.661552533812,0.682890328702,0.682890328672,0.682890328672,0.682890328671,0.682890328671,0.682890328671,0.682890328632,0.682890328652,0.682890328629,0.682890328629,0.682890328632,0.682890328682,0.682890328702,0.682890328712,0.682890328692,0.682890328692,0.682890328668,0.682890328635,0.682890328635,0.901040013532,0.901040013532,0.901040013532,1.197335457252,1.197335457252,1.748524526702,1.748524526666,1.748524526666,1.748524526666,1.748524526666,1.748524526666,1.748524526691,1.748524526712,1.748524526612,1.748524526632,1.748524526632,1.748524526658,1.748524526658,1.748524526662,1.748524526652,1.748524526642,1.748524526602,1.748524526645,1.748524526645,1.748524526642,1.748524526651,1.748524526651,1.748524526652,1.748524526652,1.748524526652,1.748524526682,1.748524526682,1.748524526622,1.748524526662,1.748524526582,1.748524526582,1.748524526652,1.748524526652,1.748524526652,1.748524526711,1.748524526711,1.748524526682,1.748524526678,1.748524526678,1.748524526702,1.748524526702,1.748524526702,1.748524526682,1.748524526722,1.748524526722,1.748524526662,1.748524526662,1.748524526732,1.748524526732,1.748524526782,1.748524526682,1.748524526677,1.748524526677,1.748524526692,1.748524526687,1.748524526687,1.7485245266366,1.7485245266366
"t74",0.64675310423,0.64675310423,0.53053689823,0.059184643527,0.059184643527,0,0.4546218633,0.4546218633,0.661552533845,0.661552533845,0.661552533805,0.661552533805,0.661552533805,0.661552533795,0.661552533805,0.661552533805,0.661552533805,0.661552533805,0.682890328695,0.682890328665,0.682890328665,0.682890328664,0.682890328664,0.682890328664,0.682890328625,0.682890328645,0.682890328622,0.682890328622,0.682890328625,0.682890328675,0.682890328695,0.682890328705,0.682890328685,0.682890328685,0.682890328661,0.682890328628,0.682890328628,0.901040013525,0.901040013525,0.901040013525,1.197335457245,1.197335457245,1.748524526695,1.748524526659,1.748524526659,1.748524526659,1.748524526659,1.748524526659,1.748524526684,1.748524526705,1.748524526605,1.748524526625,1.748524526625,1.748524526651,1.748524526651,1.748524526655,1.748524526645,1.748524526635,1.748524526595,1.748524526638,1.748524526638,1.748524526635,1.748524526644,1.748524526644,1.748524526645,1.748524526645,1.748524526645,1.748524526675,1.748524526675,1.748524526615,1.748524526655,1.748524526575,1.748524526575,1.748524526645,1.748524526645,1.748524526645,1.748524526704,1.748524526704,1.748524526675,1.748524526671,1.748524526671,1.748524526695,1.748524526695,1.748524526695,1.748524526675,1.748524526715,1.748524526715,1.748524526655,1.748524526655,1.748524526725,1.748524526725,1.748524526775,1.748524526675,1.74852452667,1.74852452667,1.748524526685,1.74852452668,1.74852452668,1.7485245266296,1.7485245266296
"t61",0.64675310421,0.64675310421,0.53053689821,0.454621863307,0.454621863307,0.4546218633,0,0.10693059988,0.661552533825,0.661552533825,0.661552533785,0.661552533785,0.661552533785,0.661552533775,0.661552533785,0.661552533785,0.661552533785,0.661552533785,0.682890328675,0.682890328645,0.682890328645,0.682890328644,0.682890328644,0.682890328644,0.682890328605,0.682890328625,0.682890328602,0.682890328602,0.682890328605,0.682890328655,0.682890328675,0.682890328685,0.682890328665,0.682890328665,0.682890328641,0.682890328608,0.682890328608,0.901040013505,0.901040013505,0.901040013505,1.197335457225,1.197335457225,1.748524526675,1.748524526639,1.748524526639,1.748524526639,1.748524526639,1.748524526639,1.748524526664,1.748524526685,1.748524526585,1.748524526605,1.748524526605,1.748524526631,1.748524526631,1.748524526635,1.748524526625,1.748524526615,1.748524526575,1.748524526618,1.748524526618,1.748524526615,1.748524526624,1.748524526624,1.748524526625,1.748524526625,1.748524526625,1.748524526655,1.748524526655,1.748524526595,1.748524526635,1.748524526555,1.748524526555,1.748524526625,1.748524526625,1.748524526625,1.748524526684,1.748524526684,1.748524526655,1.748524526651,1.748524526651,1.748524526675,1.748524526675,1.748524526675,1.748524526655,1.748524526695,1.748524526695,1.748524526635,1.748524526635,1.748524526705,1.748524526705,1.748524526755,1.748524526655,1.74852452665,1.74852452665,1.748524526665,1.74852452666,1.74852452666,1.7485245266096,1.7485245266096
"t62",0.64675310421,0.64675310421,0.53053689821,0.454621863307,0.454621863307,0.4546218633,0.10693059988,0,0.661552533825,0.661552533825,0.661552533785,0.661552533785,0.661552533785,0.661552533775,0.661552533785,0.661552533785,0.661552533785,0.661552533785,0.682890328675,0.682890328645,0.682890328645,0.682890328644,0.682890328644,0.682890328644,0.682890328605,0.682890328625,0.682890328602,0.682890328602,0.682890328605,0.682890328655,0.682890328675,0.682890328685,0.682890328665,0.682890328665,0.682890328641,0.682890328608,0.682890328608,0.901040013505,0.901040013505,0.901040013505,1.197335457225,1.197335457225,1.748524526675,1.748524526639,1.748524526639,1.748524526639,1.748524526639,1.748524526639,1.748524526664,1.748524526685,1.748524526585,1.748524526605,1.748524526605,1.748524526631,1.748524526631,1.748524526635,1.748524526625,1.748524526615,1.748524526575,1.748524526618,1.748524526618,1.748524526615,1.748524526624,1.748524526624,1.748524526625,1.748524526625,1.748524526625,1.748524526655,1.748524526655,1.748524526595,1.748524526635,1.748524526555,1.748524526555,1.748524526625,1.748524526625,1.748524526625,1.748524526684,1.748524526684,1.748524526655,1.748524526651,1.748524526651,1.748524526675,1.748524526675,1.748524526675,1.748524526655,1.748524526695,1.748524526695,1.748524526635,1.748524526635,1.748524526705,1.748524526705,1.748524526755,1.748524526655,1.74852452665,1.74852452665,1.748524526665,1.74852452666,1.74852452666,1.7485245266096,1.7485245266096
"t14",0.661552533815,0.661552533815,0.661552533815,0.661552533852,0.661552533852,0.661552533845,0.661552533825,0.661552533825,0,0.4117895528,0.5375779827,0.5375779827,0.5375779827,0.53757798269,0.5375779827,0.5375779827,0.5375779827,0.5375779827,0.68289032867,0.68289032864,0.68289032864,0.682890328639,0.682890328639,0.682890328639,0.6828903286,0.68289032862,0.682890328597,0.682890328597,0.6828903286,0.68289032865,0.68289032867,0.68289032868,0.68289032866,0.68289032866,0.682890328636,0.682890328603,0.682890328603,0.9010400135,0.9010400135,0.9010400135,1.19733545722,1.19733545722,1.74852452667,1.748524526634,1.748524526634,1.748524526634,1.748524526634,1.748524526634,1.748524526659,1.74852452668,1.74852452658,1.7485245266,1.7485245266,1.748524526626,1.748524526626,1.74852452663,1.74852452662,1.74852452661,1.74852452657,1.748524526613,1.748524526613,1.74852452661,1.748524526619,1.748524526619,1.74852452662,1.74852452662,1.74852452662,1.74852452665,1.74852452665,1.74852452659,1.74852452663,1.74852452655,1.74852452655,1.74852452662,1.74852452662,1.74852452662,1.748524526679,1.748524526679,1.74852452665,1.748524526646,1.748524526646,1.74852452667,1.74852452667,1.74852452667,1.74852452665,1.74852452669,1.74852452669,1.74852452663,1.74852452663,1.7485245267,1.7485245267,1.74852452675,1.74852452665,1.748524526645,1.748524526645,1.74852452666,1.748524526655,1.748524526655,1.7485245266046,1.7485245266046
"t15",0.661552533815,0.661552533815,0.661552533815,0.661552533852,0.661552533852,0.661552533845,0.661552533825,0.661552533825,0.4117895528,0,0.5375779827,0.5375779827,0.5375779827,0.53757798269,0.5375779827,0.5375779827,0.5375779827,0.5375779827,0.68289032867,0.68289032864,0.68289032864,0.682890328639,0.682890328639,0.682890328639,0.6828903286,0.68289032862,0.682890328597,0.682890328597,0.6828903286,0.68289032865,0.68289032867,0.68289032868,0.68289032866,0.68289032866,0.682890328636,0.682890328603,0.682890328603,0.9010400135,0.9010400135,0.9010400135,1.19733545722,1.19733545722,1.74852452667,1.748524526634,1.748524526634,1.748524526634,1.748524526634,1.748524526634,1.748524526659,1.74852452668,1.74852452658,1.7485245266,1.7485245266,1.748524526626,1.748524526626,1.74852452663,1.74852452662,1.74852452661,1.74852452657,1.748524526613,1.748524526613,1.74852452661,1.748524526619,1.748524526619,1.74852452662,1.74852452662,1.74852452662,1.74852452665,1.74852452665,1.74852452659,1.74852452663,1.74852452655,1.74852452655,1.74852452662,1.74852452662,1.74852452662,1.748524526679,1.748524526679,1.74852452665,1.748524526646,1.748524526646,1.74852452667,1.74852452667,1.74852452667,1.74852452665,1.74852452669,1.74852452669,1.74852452663,1.74852452663,1.7485245267,1.7485245267,1.74852452675,1.74852452665,1.748524526645,1.748524526645,1.74852452666,1.748524526655,1.748524526655,1.7485245266046,1.7485245266046
