"accepted_species","F1.1/1"
"t31",1.82259203043156
"t47",0.925436493606184
"t25",1.06536080559593
"t81",1.15293282421744
"t93",1.13390092785044
"t94",0.208197728366294
"t64",0.946717377087143
"t78",0.666369292104152
"t79",1.14181513788257
"t56",0.375734189289809
"t57",1.63741113128736
"t82",0.175855437565585
"t83",0.537943086181318
"t5",-0.0476161020654127
"t18",0.22291696721807
"t19",-0.0195983564726653
"t4",-0.541993108236491
"t9",1.29499369878576
"t99",1.1416841952472
"t100",1.52306398259592
"t10",-0.399759643770607
"t60",0.726612063620028
"t61",0.337277973403169
"t6",0.300633420946487
"t54",0.178936905669197
"t55",1.00007032604334
"t22",0.0506441928498621
"t66",-0.549310870201522
"t67",-1.81075034728639
"t15",-1.42313764561948
"t75",0.243246189652111
"t97",-1.28257338700404
"t98",-0.538378576785912
"t90",-0.828427781337305
"t7",-0.20895887370334
"t76",-1.98816294467841
"t77",0.0423336689589391
"t91",1.29173983183913
"t92",0.48326154142919
"t14",0.342673946420873
"t32",-1.42332507307364
"t33",-1.99420377654538
"t28",-1.22909235209615
"t11",-0.980090085197175
"t68",-0.443635697828579
"t69",-0.946298687664415
"t65",-0.34727667081198
"t72",-0.560020888348038
"t73",-1.51251728868836
"t20",-0.628686060433665
"t74",-2.1014265384284
"t62",-0.816873191677564
"t63",-1.06401205062336
"t95",-1.61202836718935
"t96",-1.59005928746283
"t36",-1.97289821029477
"t41",-0.043199962825487
"t48",0.261046848263508
"t49",NA
"t16",0.571551113304446
"t17",NA
"t8",-0.168874730855332
"t26",0.905729286047494
"t27",0.497740069577343
"t30",0.176049257327305
"t84",0.21704219511541
"t85",-0.252337205746213
"t80",0.102985537976345
"t40",-0.212163247954689
"t21",0.458933575739136
"t52",-0.147405101151344
"t53",-0.222459356558331
"t42",-1.24862678837663
"t3",0.899662554594527
"t58",1.2400080592778
"t59",1.48576329543736
"t70",NA
"t71",NA
"t29",-0.455134128866393
"t86",NA
"t87",0.157999405669058
"t50",-0.930083430944301
"t51",NA
"t12",-0.201934067975144
"t13",-0.480500237527724
"t23",-0.235627097816177
"t45",NA
"t46",NA
"t37",-0.356362002411759
"t34",-0.684886433971766
"t35",NA
"t24",0.0699852797221113
"t39",1.27802916634459
"t88",1.17006959084564
"t89",0.61889229939047
"t38",1.00131232950376
"t43",0.86001889764587
"t44",3.01407121373532
"t2",NA
"t1",1.251739261171
