"","t1","t2","t3","t6","t19","t20","t4","t112","t113","t68","t69","t35","t131","t132","t130","t119","t120","t54","t133","t134","t86","t127","t128","t129","t57","t123","t124","t99","t100","t101","t26","t51","t52","t61","t81","t82","t62","t80","t121","t122","t116","t87","t88","t50","t90","t91","t23","t98","t114","t115","t95","t89","t21","t13","t18","t30","t43","t44","t70","t108","t109","t117","t118","t29","t36","t58","t59","t63","t73","t74","t55","t53","t75","t76","t56","t66","t83","t110","t111","t92","t93","t60","t37","t38","t41","t42","t22","t45","t46","t9","t96","t97","t72","t71","t125","t126","t94","t49","t11","t27","t31","t32","t64","t65","t15","t24","t25","t14","t78","t79","t77","t102","t103","t5","t7","t8","t10","t16","t17","t106","t107","t47","t28","t12","t84","t85","t67","t104","t105","t48","t33","t34","t39","t40"
"t1",0,3.8931906386,1.1904611497,7.74766663969,7.74766663869,5.98482986886,5.65139673859,7.74766663919,7.74766663919,7.57458455428,7.52626930628,7.74766663918,7.747666639914,7.747666639914,7.74766663991,7.74766663949,7.74766663949,7.74766663929,7.747666639333,7.747666639333,7.74766663929,7.74766663941,7.74766663941,7.74766663941,7.74766663889,7.74766663887,7.74766663887,7.74766663889,7.74766663939,7.74766663939,7.74766663929,6.95127467006,7.74766663929,7.09194948592,7.7476666393,7.7476666393,7.7476666393,7.7476666393,7.74766663927,7.74766663927,7.7476666393,7.7476666392,7.7476666392,7.1667906804,7.7476666392,7.7476666392,6.24753521697,7.74766663896,7.74766663896,7.74766663896,7.74766663892,7.74766663892,7.74766663919,5.95383657769,6.12661613149,7.747666639539,7.747666639139,6.870684367239,7.747666639239,7.747666639239,7.747666639239,7.747666639059,7.747666639059,7.747666639359,7.74766663929,7.74766663875,7.74766663875,7.33228768158,7.74766663878,7.74766663878,7.74766663885,7.74766663885,7.25733917214,7.74766663889,7.01811595995,7.49328101039,7.74766663879,7.74766663879,7.74766663879,7.74766663889,7.74766663889,7.74766663889,7.74766663899,7.24185099169,7.7476666386,7.5533120977,6.4286126733,7.747666639,7.747666639,6.6431282096,7.747666639071,7.747666639071,7.747666639071,7.747666639141,7.747666639141,7.747666639141,7.747666639141,7.747666639141,5.491809663631,7.747666639141,6.738214912941,7.747666638491,7.747666638791,7.747666638791,7.747666639041,6.32397507652,7.74766663873,6.87159038773,7.74766663875,7.74766663875,7.74766663877,7.74766663877,7.74766663877,7.74766663843,5.1409387192,5.3605087963,6.1335045932,7.74766663978,7.60843366678,7.74766663953,7.74766663953,7.74766663933,6.65088508633,5.92428563389,7.74766663949,7.74766663949,7.74766663949,7.58753162547,7.74766663949,7.74766663949,7.69888553299,7.74766663899,7.74766663989,7.74766663989
"t2",3.8931906386,0,3.1015885671,11.07913330009,11.07913329909,9.31629652926,8.98286339899,11.07913329959,11.07913329959,10.90605121468,10.85773596668,11.07913329958,11.079133300314,11.079133300314,11.07913330031,11.07913329989,11.07913329989,11.07913329969,11.079133299733,11.079133299733,11.07913329969,11.07913329981,11.07913329981,11.07913329981,11.07913329929,11.07913329927,11.07913329927,11.07913329929,11.07913329979,11.07913329979,11.07913329969,10.28274133046,11.07913329969,10.42341614632,11.0791332997,11.0791332997,11.0791332997,11.0791332997,11.07913329967,11.07913329967,11.0791332997,11.0791332996,11.0791332996,10.4982573408,11.0791332996,11.0791332996,9.57900187737,11.07913329936,11.07913329936,11.07913329936,11.07913329932,11.07913329932,11.07913329959,9.28530323809,9.45808279189,11.079133299939,11.079133299539,10.202151027639,11.079133299639,11.079133299639,11.079133299639,11.079133299459,11.079133299459,11.079133299759,11.07913329969,11.07913329915,11.07913329915,10.66375434198,11.07913329918,11.07913329918,11.07913329925,11.07913329925,10.58880583254,11.07913329929,10.34958262035,10.82474767079,11.07913329919,11.07913329919,11.07913329919,11.07913329929,11.07913329929,11.07913329929,11.07913329939,10.57331765209,11.079133299,10.8847787581,9.7600793337,11.0791332994,11.0791332994,9.97459487,11.079133299471,11.079133299471,11.079133299471,11.079133299541,11.079133299541,11.079133299541,11.079133299541,11.079133299541,8.823276324031,11.079133299541,10.069681573341,11.079133298891,11.079133299191,11.079133299191,11.079133299441,9.65544173692,11.07913329913,10.20305704813,11.07913329915,11.07913329915,11.07913329917,11.07913329917,11.07913329917,11.07913329883,8.4724053796,8.6919754567,9.4649712536,11.07913330018,10.93990032718,11.07913329993,11.07913329993,11.07913329973,9.98235174673,9.25575229429,11.07913329989,11.07913329989,11.07913329989,10.91899828587,11.07913329989,11.07913329989,11.03035219339,11.07913329939,11.07913330029,11.07913330029
"t3",1.1904611497,3.1015885671,0,8.37640381119,8.37640381019,6.61356704036,6.28013391009,8.37640381069,8.37640381069,8.20332172578,8.15500647778,8.37640381068,8.376403811414,8.376403811414,8.37640381141,8.37640381099,8.37640381099,8.37640381079,8.376403810833,8.376403810833,8.37640381079,8.37640381091,8.37640381091,8.37640381091,8.37640381039,8.37640381037,8.37640381037,8.37640381039,8.37640381089,8.37640381089,8.37640381079,7.58001184156,8.37640381079,7.72068665742,8.3764038108,8.3764038108,8.3764038108,8.3764038108,8.37640381077,8.37640381077,8.3764038108,8.3764038107,8.3764038107,7.7955278519,8.3764038107,8.3764038107,6.87627238847,8.37640381046,8.37640381046,8.37640381046,8.37640381042,8.37640381042,8.37640381069,6.58257374919,6.75535330299,8.376403811039,8.376403810639,7.499421538739,8.376403810739,8.376403810739,8.376403810739,8.376403810559,8.376403810559,8.376403810859,8.37640381079,8.37640381025,8.37640381025,7.96102485308,8.37640381028,8.37640381028,8.37640381035,8.37640381035,7.88607634364,8.37640381039,7.64685313145,8.12201818189,8.37640381029,8.37640381029,8.37640381029,8.37640381039,8.37640381039,8.37640381039,8.37640381049,7.87058816319,8.3764038101,8.1820492692,7.0573498448,8.3764038105,8.3764038105,7.2718653811,8.376403810571,8.376403810571,8.376403810571,8.376403810641,8.376403810641,8.376403810641,8.376403810641,8.376403810641,6.120546835131,8.376403810641,7.366952084441,8.376403809991,8.376403810291,8.376403810291,8.376403810541,6.95271224802,8.37640381023,7.50032755923,8.37640381025,8.37640381025,8.37640381027,8.37640381027,8.37640381027,8.37640380993,5.7696758907,5.9892459678,6.7622417647,8.37640381128,8.23717083828,8.37640381103,8.37640381103,8.37640381083,7.27962225783,6.55302280539,8.37640381099,8.37640381099,8.37640381099,8.21626879697,8.37640381099,8.37640381099,8.32762270449,8.37640381049,8.37640381139,8.37640381139
"t6",7.74766663969,11.07913330009,8.37640381119,0,6.649493099,4.88665632917,6.4894926849,8.5857625855,8.5857625855,8.41268050059,8.36436525259,8.58576258549,8.585762586224,8.585762586224,8.58576258622,8.5857625858,8.5857625858,8.5857625856,8.585762585643,8.585762585643,8.5857625856,8.58576258572,8.58576258572,8.58576258572,8.5857625852,8.58576258518,8.58576258518,8.5857625852,8.5857625857,8.5857625857,8.5857625856,7.78937061637,8.5857625856,7.93004543223,8.58576258561,8.58576258561,8.58576258561,8.58576258561,8.58576258558,8.58576258558,8.58576258561,8.58576258551,8.58576258551,8.00488662671,8.58576258551,8.58576258551,7.08563116328,8.58576258527,8.58576258527,8.58576258527,8.58576258523,8.58576258523,8.5857625855,6.791932524,6.9647120778,8.585762585849,8.585762585449,7.708780313549,8.585762585549,8.585762585549,8.585762585549,8.585762585369,8.585762585369,8.585762585669,8.5857625856,8.58576258506,8.58576258506,8.17038362789,8.58576258509,8.58576258509,8.58576258516,8.58576258516,8.09543511845,8.5857625852,7.85621190626,8.3313769567,8.5857625851,8.5857625851,8.5857625851,8.5857625852,8.5857625852,8.5857625852,8.5857625853,8.079946938,8.58576258491,8.39140804401,7.26670861961,8.58576258531,8.58576258531,7.63518681889,8.739725248361,8.739725248361,8.739725248361,8.739725248431,8.739725248431,8.739725248431,8.739725248431,8.739725248431,6.483868272921,8.739725248431,7.730273522231,8.739725247781,8.739725248081,8.739725248081,8.739725248331,7.31603368581,8.73972524802,7.86364899702,8.73972524804,8.73972524804,8.73972524806,8.73972524806,8.73972524806,8.73972524772,6.78573588869,7.00530596579,7.77830176269,9.39246380927,9.25323083627,9.39246380902,9.39246380902,9.39246380882,8.29568225582,7.56908280338,9.39246380898,9.39246380898,9.39246380898,9.23232879496,9.39246380898,9.39246380898,9.34368270248,9.39246380848,9.39246380938,9.39246380938
"t19",7.74766663869,11.07913329909,8.37640381019,6.649493099,0,1.89797158817,6.4894926839,8.5857625845,8.5857625845,8.41268049959,8.36436525159,8.58576258449,8.585762585224,8.585762585224,8.58576258522,8.5857625848,8.5857625848,8.5857625846,8.585762584643,8.585762584643,8.5857625846,8.58576258472,8.58576258472,8.58576258472,8.5857625842,8.58576258418,8.58576258418,8.5857625842,8.5857625847,8.5857625847,8.5857625846,7.78937061537,8.5857625846,7.93004543123,8.58576258461,8.58576258461,8.58576258461,8.58576258461,8.58576258458,8.58576258458,8.58576258461,8.58576258451,8.58576258451,8.00488662571,8.58576258451,8.58576258451,7.08563116228,8.58576258427,8.58576258427,8.58576258427,8.58576258423,8.58576258423,8.5857625845,6.791932523,6.9647120768,8.585762584849,8.585762584449,7.708780312549,8.585762584549,8.585762584549,8.585762584549,8.585762584369,8.585762584369,8.585762584669,8.5857625846,8.58576258406,8.58576258406,8.17038362689,8.58576258409,8.58576258409,8.58576258416,8.58576258416,8.09543511745,8.5857625842,7.85621190526,8.3313769557,8.5857625841,8.5857625841,8.5857625841,8.5857625842,8.5857625842,8.5857625842,8.5857625843,8.079946937,8.58576258391,8.39140804301,7.26670861861,8.58576258431,8.58576258431,7.63518681789,8.739725247361,8.739725247361,8.739725247361,8.739725247431,8.739725247431,8.739725247431,8.739725247431,8.739725247431,6.483868271921,8.739725247431,7.730273521231,8.739725246781,8.739725247081,8.739725247081,8.739725247331,7.31603368481,8.73972524702,7.86364899602,8.73972524704,8.73972524704,8.73972524706,8.73972524706,8.73972524706,8.73972524672,6.78573588769,7.00530596479,7.77830176169,9.39246380827,9.25323083527,9.39246380802,9.39246380802,9.39246380782,8.29568225482,7.56908280238,9.39246380798,9.39246380798,9.39246380798,9.23232879396,9.39246380798,9.39246380798,9.34368270148,9.39246380748,9.39246380838,9.39246380838
"t20",5.98482986886,9.31629652926,6.61356704036,4.88665632917,1.89797158817,0,4.72665591407,6.82292581467,6.82292581467,6.64984372976,6.60152848176,6.82292581466,6.822925815394,6.822925815394,6.82292581539,6.82292581497,6.82292581497,6.82292581477,6.822925814813,6.822925814813,6.82292581477,6.82292581489,6.82292581489,6.82292581489,6.82292581437,6.82292581435,6.82292581435,6.82292581437,6.82292581487,6.82292581487,6.82292581477,6.02653384554,6.82292581477,6.1672086614,6.82292581478,6.82292581478,6.82292581478,6.82292581478,6.82292581475,6.82292581475,6.82292581478,6.82292581468,6.82292581468,6.24204985588,6.82292581468,6.82292581468,5.32279439245,6.82292581444,6.82292581444,6.82292581444,6.8229258144,6.8229258144,6.82292581467,5.02909575317,5.20187530697,6.822925815019,6.822925814619,5.945943542719,6.822925814719,6.822925814719,6.822925814719,6.822925814539,6.822925814539,6.822925814839,6.82292581477,6.82292581423,6.82292581423,6.40754685706,6.82292581426,6.82292581426,6.82292581433,6.82292581433,6.33259834762,6.82292581437,6.09337513543,6.56854018587,6.82292581427,6.82292581427,6.82292581427,6.82292581437,6.82292581437,6.82292581437,6.82292581447,6.31711016717,6.82292581408,6.62857127318,5.50387184878,6.82292581448,6.82292581448,5.87235004806,6.976888477531,6.976888477531,6.976888477531,6.976888477601,6.976888477601,6.976888477601,6.976888477601,6.976888477601,4.721031502091,6.976888477601,5.967436751401,6.976888476951,6.976888477251,6.976888477251,6.976888477501,5.55319691498,6.97688847719,6.10081222619,6.97688847721,6.97688847721,6.97688847723,6.97688847723,6.97688847723,6.97688847689,5.02289911786,5.24246919496,6.01546499186,7.62962703844,7.49039406544,7.62962703819,7.62962703819,7.62962703799,6.53284548499,5.80624603255,7.62962703815,7.62962703815,7.62962703815,7.46949202413,7.62962703815,7.62962703815,7.58084593165,7.62962703765,7.62962703855,7.62962703855
"t4",5.65139673859,8.98286339899,6.28013391009,6.4894926849,6.4894926839,4.72665591407,0,4.6648448646,4.6648448646,4.49176277969,4.44344753169,4.66484486459,4.664844865324,4.664844865324,4.66484486532,4.6648448649,4.6648448649,4.6648448647,4.664844864743,4.664844864743,4.6648448647,4.66484486482,4.66484486482,4.66484486482,4.6648448643,4.66484486428,4.66484486428,4.6648448643,4.6648448648,4.6648448648,4.6648448647,3.86845289547,4.6648448647,4.00912771133,4.66484486471,4.66484486471,4.66484486471,4.66484486471,4.66484486468,4.66484486468,4.66484486471,4.66484486461,4.66484486461,4.08396890581,4.66484486461,4.66484486461,3.16471344238,4.66484486437,4.66484486437,4.66484486437,4.66484486433,4.66484486433,4.6648448646,2.8710148031,3.0437943569,4.664844864949,4.664844864549,3.787862592649,4.664844864649,4.664844864649,4.664844864649,4.664844864469,4.664844864469,4.664844864769,5.1904366273,5.19043662676,5.19043662676,4.77505766959,5.19043662679,5.19043662679,5.19043662686,5.19043662686,4.70010916015,5.1904366269,4.46088594796,4.9360509984,5.1904366268,5.1904366268,5.1904366268,5.1904366269,5.1904366269,5.1904366269,5.190436627,4.6846209797,5.19043662661,4.99608208571,3.87138266131,5.19043662701,5.19043662701,5.53891691779,6.643455347261,6.643455347261,6.643455347261,6.643455347331,6.643455347331,6.643455347331,6.643455347331,6.643455347331,4.387598371821,6.643455347331,5.634003621131,6.643455346681,6.643455346981,6.643455346981,6.643455347231,5.21976378471,6.64345534692,5.76737909592,6.64345534694,6.64345534694,6.64345534696,6.64345534696,6.64345534696,6.64345534662,4.68946598759,4.90903606469,5.68203186159,7.29619390817,7.15696093517,7.29619390792,7.29619390792,7.29619390772,6.19941235472,5.47281290228,7.29619390788,7.29619390788,7.29619390788,7.13605889386,7.29619390788,7.29619390788,7.24741280138,7.29619390738,7.29619390828,7.29619390828
"t112",7.74766663919,11.07913329959,8.37640381069,8.5857625855,8.5857625845,6.82292581467,4.6648448646,0,0.404011172,2.82741282909,2.77909758109,3.00049491399,3.000494914724,3.000494914724,3.00049491472,5.7193990243,5.7193990243,5.7193990241,5.719399024143,5.719399024143,5.7193990241,5.71939902422,5.71939902422,5.71939902422,5.7193990237,5.71939902368,5.71939902368,5.7193990237,5.7193990242,5.7193990242,5.7193990241,4.92300705487,5.7193990241,5.06368187073,5.71939902411,5.71939902411,5.71939902411,5.71939902411,5.71939902408,5.71939902408,5.71939902411,5.71939902401,5.71939902401,5.13852306521,5.71939902401,5.71939902401,4.21926760178,5.71939902377,5.71939902377,5.71939902377,5.71939902373,5.71939902373,5.719399024,3.9255689625,4.0983485163,5.719399024349,5.719399023949,4.842416752049,5.719399024049,5.719399024049,5.719399024049,5.719399023869,5.719399023869,5.719399024169,7.2867065279,7.28670652736,7.28670652736,6.87132757019,7.28670652739,7.28670652739,7.28670652746,7.28670652746,6.79637906075,7.2867065275,6.55715584856,7.032320899,7.2867065274,7.2867065274,7.2867065274,7.2867065275,7.2867065275,7.2867065275,7.2867065276,6.7808908803,7.28670652721,7.09235198631,5.96765256191,7.28670652761,7.28670652761,7.63518681839,8.739725247861,8.739725247861,8.739725247861,8.739725247931,8.739725247931,8.739725247931,8.739725247931,8.739725247931,6.483868272421,8.739725247931,7.730273521731,8.739725247281,8.739725247581,8.739725247581,8.739725247831,7.31603368531,8.73972524752,7.86364899652,8.73972524754,8.73972524754,8.73972524756,8.73972524756,8.73972524756,8.73972524722,6.78573588819,7.00530596529,7.77830176219,9.39246380877,9.25323083577,9.39246380852,9.39246380852,9.39246380832,8.29568225532,7.56908280288,9.39246380848,9.39246380848,9.39246380848,9.23232879446,9.39246380848,9.39246380848,9.34368270198,9.39246380798,9.39246380888,9.39246380888
"t113",7.74766663919,11.07913329959,8.37640381069,8.5857625855,8.5857625845,6.82292581467,4.6648448646,0.404011172,0,2.82741282909,2.77909758109,3.00049491399,3.000494914724,3.000494914724,3.00049491472,5.7193990243,5.7193990243,5.7193990241,5.719399024143,5.719399024143,5.7193990241,5.71939902422,5.71939902422,5.71939902422,5.7193990237,5.71939902368,5.71939902368,5.7193990237,5.7193990242,5.7193990242,5.7193990241,4.92300705487,5.7193990241,5.06368187073,5.71939902411,5.71939902411,5.71939902411,5.71939902411,5.71939902408,5.71939902408,5.71939902411,5.71939902401,5.71939902401,5.13852306521,5.71939902401,5.71939902401,4.21926760178,5.71939902377,5.71939902377,5.71939902377,5.71939902373,5.71939902373,5.719399024,3.9255689625,4.0983485163,5.719399024349,5.719399023949,4.842416752049,5.719399024049,5.719399024049,5.719399024049,5.719399023869,5.719399023869,5.719399024169,7.2867065279,7.28670652736,7.28670652736,6.87132757019,7.28670652739,7.28670652739,7.28670652746,7.28670652746,6.79637906075,7.2867065275,6.55715584856,7.032320899,7.2867065274,7.2867065274,7.2867065274,7.2867065275,7.2867065275,7.2867065275,7.2867065276,6.7808908803,7.28670652721,7.09235198631,5.96765256191,7.28670652761,7.28670652761,7.63518681839,8.739725247861,8.739725247861,8.739725247861,8.739725247931,8.739725247931,8.739725247931,8.739725247931,8.739725247931,6.483868272421,8.739725247931,7.730273521731,8.739725247281,8.739725247581,8.739725247581,8.739725247831,7.31603368531,8.73972524752,7.86364899652,8.73972524754,8.73972524754,8.73972524756,8.73972524756,8.73972524756,8.73972524722,6.78573588819,7.00530596529,7.77830176219,9.39246380877,9.25323083577,9.39246380852,9.39246380852,9.39246380832,8.29568225532,7.56908280288,9.39246380848,9.39246380848,9.39246380848,9.23232879446,9.39246380848,9.39246380848,9.34368270198,9.39246380798,9.39246380888,9.39246380888
"t68",7.57458455428,10.90605121468,8.20332172578,8.41268050059,8.41268049959,6.64984372976,4.49176277969,2.82741282909,2.82741282909,0,0.7858044686,2.1913528151,2.345797762614,2.345797762614,2.34579776261,5.54631693939,5.54631693939,5.54631693919,5.546316939233,5.546316939233,5.54631693919,5.54631693931,5.54631693931,5.54631693931,5.54631693879,5.54631693877,5.54631693877,5.54631693879,5.54631693929,5.54631693929,5.54631693919,4.74992496996,5.54631693919,4.89059978582,5.5463169392,5.5463169392,5.5463169392,5.5463169392,5.54631693917,5.54631693917,5.5463169392,5.5463169391,5.5463169391,4.9654409803,5.5463169391,5.5463169391,4.04618551687,5.54631693886,5.54631693886,5.54631693886,5.54631693882,5.54631693882,5.54631693909,3.75248687759,3.92526643139,5.546316939439,5.546316939039,4.669334667139,5.546316939139,5.546316939139,5.546316939139,5.546316938959,5.546316938959,5.546316939259,7.11362444299,7.11362444245,7.11362444245,6.69824548528,7.11362444248,7.11362444248,7.11362444255,7.11362444255,6.62329697584,7.11362444259,6.38407376365,6.85923881409,7.11362444249,7.11362444249,7.11362444249,7.11362444259,7.11362444259,7.11362444259,7.11362444269,6.60780879539,7.1136244423,6.9192699014,5.794570477,7.1136244427,7.1136244427,7.46210473348,8.566643162951,8.566643162951,8.566643162951,8.566643163021,8.566643163021,8.566643163021,8.566643163021,8.566643163021,6.310786187511,8.566643163021,7.557191436821,8.566643162371,8.566643162671,8.566643162671,8.566643162921,7.1429516004,8.56664316261,7.69056691161,8.56664316263,8.56664316263,8.56664316265,8.56664316265,8.56664316265,8.56664316231,6.61265380328,6.83222388038,7.60521967728,9.21938172386,9.08014875086,9.21938172361,9.21938172361,9.21938172341,8.12260017041,7.39600071797,9.21938172357,9.21938172357,9.21938172357,9.05924670955,9.21938172357,9.21938172357,9.17060061707,9.21938172307,9.21938172397,9.21938172397
