,0,1,2,3,4,5,6,7,8,9
t20,42.195587,-4.802832,44.23978,-6.789399,5.574831,-8.3198805,-4.011178,-5.9507565,76.39143,22.914026
t61,41.93532,-4.9062304,44.710876,-6.9765296,5.0859632,-8.400031,-4.007089,-5.837373,75.74471,23.352633
t62,41.983696,-4.9078827,44.707336,-6.965589,5.0779986,-8.401519,-3.9986725,-5.831263,75.72051,23.385258
t60,41.897736,-4.9170127,44.71699,-6.974819,5.0417957,-8.395672,-4.0071692,-5.8345137,75.733475,23.465214
t56,41.7799,-4.8728395,44.41006,-6.8218393,5.203112,-8.305063,-3.9775383,-5.888643,75.8322,23.44578
t57,41.867813,-4.8929324,44.38387,-6.8376575,5.199566,-8.331248,-4.0053797,-5.8553343,75.858406,23.438162
t53,41.58496,-4.6558948,43.28582,-6.4068604,6.1905217,-8.0852995,-3.9033544,-5.9194336,75.47202,22.84491
t54,41.6874,-4.669809,43.174953,-6.390824,6.1904416,-8.107984,-3.8702028,-5.9141808,75.52512,22.862404
t29,40.674202,-4.676414,43.318764,-6.5765166,6.1810656,-8.160739,-3.848399,-6.0148673,75.40626,22.432812
t85,40.594887,-4.7534976,43.316334,-6.6101203,5.858018,-8.19066,-3.8426301,-5.9762454,75.27871,22.557354
t86,40.61874,-4.755044,43.338196,-6.6144404,5.8524494,-8.196375,-3.8437984,-5.976463,75.29545,22.555313
t87,41.54335,-5.1928954,42.45983,-6.8708625,1.1730351,-8.713946,-2.3698063,-7.356295,77.16802,22.699438
t88,41.535965,-5.1902475,42.47635,-6.8692255,1.1874375,-8.713079,-2.3695505,-7.359225,77.1751,22.69882
t7,41.75787,-5.2585216,41.987312,-6.6655602,1.0814486,-8.607886,-2.3323152,-7.311194,76.96464,23.878115
t91,42.266693,-5.3753986,43.776363,-7.1642427,0.021830617,-8.807041,-2.2830393,-7.458492,78.10044,24.619219
t92,42.270344,-5.3780165,43.787327,-7.1681337,0.024191914,-8.809653,-2.2844892,-7.460073,78.11325,24.62822
t99,42.274963,-5.385746,43.85292,-7.194061,-0.006529987,-8.826608,-2.2799954,-7.4681907,78.15469,24.615585
t100,42.274853,-5.385746,43.852665,-7.1940303,-0.006534565,-8.82656,-2.27997,-7.4682145,78.15467,24.615694
t9,43.09808,-4.768328,42.131657,-6.3524933,1.5939355,-8.161497,-2.6908605,-7.319139,77.461716,22.925337
t89,42.151493,-4.8043084,42.63126,-6.5471306,1.7325363,-8.2184105,-2.5768042,-7.4456034,77.773186,23.33037
t90,42.148777,-4.802971,42.634377,-6.5460978,1.7391539,-8.217078,-2.57518,-7.448524,77.79209,23.335579
t28,42.611214,-4.7332225,42.464264,-6.4159393,1.7780023,-8.13539,-2.6056778,-7.3769236,77.42205,23.119177
t13,42.244377,-4.7664084,42.503067,-6.4113784,1.9049993,-8.188099,-2.6801906,-7.37585,77.115,22.682177
t14,43.043617,-4.8262725,42.19357,-6.33576,1.7140756,-8.199651,-2.7447822,-7.279676,77.26821,22.919111
t65,28.676247,-4.6187263,29.616068,-4.660319,3.8791776,-6.4222817,-1.9045178,-7.819144,71.573616,24.955502
t66,28.781315,-4.6161995,29.627748,-4.6561494,3.8883739,-6.4271007,-1.9123455,-7.8112535,71.57854,24.92425
t19,28.556648,-4.5889335,29.598574,-4.698112,4.345402,-6.4592156,-1.9984406,-7.7717357,71.74885,24.674397
t41,27.959833,-4.6214595,29.479134,-4.7425227,3.9598007,-6.4038963,-1.9766533,-7.8642793,71.727234,24.826736
t83,27.76519,-4.6165457,29.167536,-4.698656,4.056287,-6.3650904,-1.9527591,-7.8749123,71.68778,24.824753
t84,27.810118,-4.6149516,29.148481,-4.6960273,4.064006,-6.366453,-1.9610512,-7.866858,71.70389,24.804817
t39,23.800747,-4.6032434,25.960184,-4.5690827,3.5751343,-6.1224937,-1.5572628,-7.9168906,70.49674,24.303314
t40,23.643688,-4.5872784,25.80828,-4.5547976,3.7614765,-6.111623,-1.5622698,-7.909842,70.505165,24.23502
t72,23.576303,-4.543337,25.847975,-4.532644,3.8447838,-6.0731606,-1.6288735,-7.8809977,70.18482,23.993748
t73,23.5154,-4.542142,25.773455,-4.524151,3.8545418,-6.067161,-1.6283448,-7.8837495,70.15156,23.977272
t32,23.396698,-4.5827284,26.135786,-4.592985,3.7255173,-6.1275835,-1.5496951,-7.969867,70.38297,24.20468
t47,25.69502,-4.4382057,27.68667,-4.652847,3.9167652,-6.3016615,-1.6529343,-7.926259,70.803764,23.681341
t48,25.878166,-4.4819756,27.696863,-4.635921,3.8889809,-6.340711,-1.6538604,-7.912903,70.97686,23.827576
t23,24.96685,-4.389972,26.876017,-4.597815,4.009948,-6.173331,-1.5033649,-8.070079,70.87151,24.01603
t24,25.100903,-4.4101286,27.030092,-4.628024,3.9751043,-6.2168016,-1.4579406,-8.067326,70.69915,23.959547
t74,24.5731,-4.407727,26.998732,-4.660219,3.9053984,-6.2131686,-1.3886915,-8.146853,71.25344,24.181013
t75,24.644547,-4.399377,26.994444,-4.6530704,3.9053822,-6.2103724,-1.3974046,-8.144325,71.24731,24.128857
t18,24.755863,-4.315968,27.387846,-4.5826488,3.852623,-6.0887423,-1.4198295,-8.181639,70.735596,24.114128
t11,25.209682,-4.3050475,27.347548,-4.5781307,4.373971,-6.185257,-1.532119,-8.026407,70.641624,23.72747
t10,24.92736,-4.45932,27.001156,-4.565111,3.9485388,-6.1998167,-1.5877193,-7.901035,70.379135,24.053085
t97,24.375496,-4.5064354,27.65705,-4.727995,3.9864092,-6.236248,-1.5045744,-8.08668,70.67108,24.810135
t98,24.375305,-4.506555,27.659082,-4.728425,3.9848213,-6.236257,-1.5046854,-8.086649,70.669014,24.810574
t63,26.99209,-4.5355024,28.828346,-4.9188604,3.5704994,-6.348339,-1.8413159,-8.0263405,72.115685,24.838228
t64,27.04955,-4.5401244,28.853132,-4.9290032,3.5341864,-6.356276,-1.8317807,-8.033057,72.19736,24.865427
t76,27.10791,-4.5236983,29.05673,-4.905962,3.4915648,-6.3224,-1.6814129,-8.041034,71.93436,25.304153
t77,27.111614,-4.5365534,29.055788,-4.91736,3.4432492,-6.332403,-1.6808976,-8.029448,71.91924,25.32537
t71,27.182674,-4.518383,28.950857,-4.884965,3.5081182,-6.319904,-1.6845216,-8.017305,71.91222,25.246809
t31,27.105387,-4.462959,28.67444,-4.80549,3.7503462,-6.3034606,-1.6955051,-7.980015,71.690674,24.945337
t33,27.622803,-4.4310412,28.540407,-4.74011,3.825838,-6.290407,-1.7164735,-7.912126,71.746765,24.942598
t34,27.285328,-4.4305434,28.651636,-4.7825637,3.7912197,-6.28763,-1.72468,-7.9419017,71.69127,24.877192
t69,45.3205,-4.723088,22.06862,-4.505853,2.6590424,-8.17444,-2.6878664,-5.16918,70.333595,11.896393
t70,45.28299,-4.721077,22.007915,-4.495765,2.6858516,-8.168809,-2.6816103,-5.1752744,70.3473,11.874927
t58,45.173542,-4.836811,22.097628,-4.675699,2.036601,-8.24956,-2.6691184,-5.23797,70.57579,12.124947
t78,45.04818,-4.8356028,22.0736,-4.6865926,2.0562563,-8.255918,-2.6523912,-5.2486167,70.49113,12.065538
t79,45.13967,-4.84209,22.168455,-4.692022,2.065277,-8.270316,-2.660547,-5.251787,70.58543,12.107441
t80,45.127537,-4.8316226,22.128946,-4.677184,2.1108704,-8.259198,-2.6698072,-5.2357163,70.50407,12.065903
t15,45.40139,-4.65657,22.904463,-4.55965,2.5287085,-8.183055,-2.5653195,-5.3025985,70.73268,12.24777
t12,45.306015,-4.732976,23.401407,-4.550051,2.5376682,-8.173358,-2.5954654,-5.3732967,70.61478,12.755144
t22,47.03431,-4.812133,24.373617,-4.391261,2.7622337,-8.337014,-2.6663196,-5.169697,71.38577,13.701551
t45,47.341873,-4.84693,24.072811,-4.3360825,2.3474383,-8.298853,-2.6013765,-5.16464,71.36674,13.935173
t46,47.070976,-4.853613,23.936586,-4.332422,2.4569874,-8.291211,-2.6103504,-5.1463714,71.30738,13.956559
t21,47.435013,-4.757316,24.182928,-4.321128,3.2457066,-8.367436,-2.6103961,-5.2853317,71.98499,13.480371
t67,46.67594,-4.8460865,24.402254,-4.494914,2.812665,-8.421634,-2.5802228,-5.3996463,71.90399,13.565052
t68,46.644066,-4.8382273,24.380037,-4.4984145,2.8232336,-8.413054,-2.5821757,-5.3971014,71.868935,13.555489
t55,46.80358,-4.837959,24.385714,-4.501156,2.9748254,-8.442138,-2.5908337,-5.3854337,72.04227,13.4673195
t4,47.13519,-4.6790214,25.284575,-4.3861775,3.7851644,-8.314922,-2.6425388,-5.468436,72.90389,13.735878
t1,59.438297,-2.0798728,36.97925,-2.6752784,14.8492,-7.7575035,-3.4062889,-5.9042754,77.678665,5.2955203
t2,59.88229,-2.2465494,38.403694,-2.8067853,14.431813,-7.891909,-3.25751,-5.9742904,78.569145,6.8483686
t3,57.62035,-1.7997017,38.251408,-2.9585826,15.612076,-7.931485,-3.3289735,-5.4174824,73.875854,1.6823616
t49,57.025894,-1.6474615,38.49001,-2.9486606,17.19159,-7.90463,-3.6459901,-5.2440577,73.63315,0.44496349
t50,57.18344,-1.6400298,38.509186,-2.9519408,17.226696,-7.90877,-3.6699028,-5.200588,73.650604,0.42153457
t17,56.773994,-1.6114374,38.44494,-2.8319998,16.896957,-7.7944865,-3.5953355,-5.248467,72.61318,0.2763715
t51,56.794327,-1.6926616,38.376247,-2.8942654,16.90907,-7.866311,-3.6476135,-5.2550435,73.292274,0.2634087
t52,56.863266,-1.6902694,38.317734,-2.8656917,16.829508,-7.8371134,-3.640459,-5.2784715,73.33895,0.37557462
