"accepted_species","trait_EB_scaled"
"t20",0.543901845529477
"t61",1.36689000628731
"t62",1.33109636619213
"t60",1.44818717474145
"t56",1.28148473211808
"t57",0.931061909899027
"t53",-0.11618307892647
"t54",0.383589551197361
"t29",0.94411456135063
"t85",1.20234993891643
"t86",0.976219878202074
"t87",-1.51316650377317
"t88",-1.5080832119627
"t7",0.0856117241349084
"t91",-0.87330361076
"t92",-1.08476810494744
"t99",-1.05535398920169
"t100",-1.06114015104087
"t9",-1.56889833409502
"t89",-2.06590184412177
"t90",-2.19265182250992
"t28",-1.59145315822238
"t13",-3.03982545871782
"t14",-1.98872333733276
"t65",0.47424897203478
"t66",0.39765185969423
"t19",-0.208116675063358
"t41",-0.78756210274395
"t83",-0.59225942100022
"t84",-0.671429712928203
"t39",0.264734438333374
"t40",-0.0471063202047904
"t72",0.0155255723760727
"t73",0.500643333958148
"t32",0.0235991110598617
"t47",-0.494777203272427
"t48",-0.827645504930163
"t23",-1.10241501282712
"t24",-0.383386915474379
"t74",-0.397931435949786
"t75",-0.322330426184524
"t18",-0.492201290665246
"t11",-0.703826533626362
"t10",-1.29230171193912
"t97",-0.271355527475482
"t98",-0.230562076980762
"t63",-0.517681446400412
"t64",-0.574438073898326
"t76",0.5543540087366
"t77",0.724602517326084
"t71",0.742791807566547
"t31",-0.183064687943854
"t33",-0.218434692603256
"t34",-0.13610975157223
"t69",0.699835494281452
"t70",0.849373603157917
"t58",0.769250887555043
"t78",0.460365898180849
"t79",0.471867147630188
"t80",0.494525133310373
"t15",0.751608073531947
"t12",-0.0655234831759134
"t22",2.10263210854279
"t45",2.01872823943035
"t46",1.92162864089293
"t21",0.644707402842579
"t67",1.45175166455939
"t68",1.22166554842525
"t55",1.26211003892767
"t4",1.06939253129182
"t1",0.597518431536642
"t2",-0.70722355248517
"t3",0.849041400221347
"t49",0.909843836938575
"t50",1.04654025258076
"t17",1.59540072905041
"t51",0.536478554972461
"t52",0.76911190421545
"t35",0.889526065945639
"t36",0.989360131005014
"t30",0.133731825565389
"t27",1.04439211918229
"t8",0.770729509999801
"t5",-0.0180752136963616
"t6",0.89232622286772
"t25",-0.921440429048931
"t26",-0.777103498818996
"t81",-0.71141171383103
"t82",-0.610088434975596
"t16",-0.634492000957324
"t37",-0.787705868302117
"t38",-0.600771024813536
"t95",-0.709615021388805
"t96",-0.537919726472465
"t44",-0.475319880567247
"t93",-0.425531279404825
"t94",-0.410943434537073
"t59",-0.354822136065128
"t42",-1.36048908169682
"t43",-1.1832377967633
