,0,1,2,3,4,5,6,7,8,9,10,11,12
t3,9.048723,7.158713,16.105347,11.016602,23.36124,10.806427,15.846305,-2.4858396,10.452542,0.7897807,-2.4224489,-0.94600344,10.174712
t5,9.770825,10.534441,16.454372,15.091704,25.303097,11.698799,19.192907,-2.4399307,12.51805,2.1793027,-2.5568104,-0.8636118,12.693738
t50,12.822503,18.66986,25.659052,24.386192,37.837048,18.419537,29.326338,-4.0127683,19.963549,4.854112,-3.857745,-1.580555,19.154821
t51,13.007285,18.48741,25.585968,24.43941,37.669617,18.63546,29.50807,-3.950765,19.704847,4.8125024,-3.8929627,-1.5567536,18.872164
t116,12.868539,18.974981,25.34011,25.295471,37.51306,19.061275,29.538464,-4.0149946,19.85248,5.3084607,-3.8014817,-1.5798267,18.825756
t117,12.903947,18.926489,25.346537,25.243797,37.48203,19.069221,29.491787,-4.0117583,19.799398,5.3082128,-3.8036282,-1.5761199,18.780298
t105,12.937367,18.90614,25.41791,25.148497,37.61196,19.067076,29.426872,-4.0092254,19.666443,5.236461,-3.8253694,-1.56692,18.756392
t27,11.526591,16.538229,22.778185,21.82631,33.718,16.276293,26.782858,-3.48291,17.735302,3.5600753,-3.3527348,-1.2928343,16.719799
t79,12.48863,18.578552,25.803438,24.608112,38.17432,18.767027,30.280064,-3.9565167,19.788504,4.170094,-3.8082836,-1.5637323,18.63496
t80,12.7281475,18.491634,25.54905,24.596586,37.961395,18.896637,30.113756,-3.9324882,19.733656,4.1305075,-3.813219,-1.5742334,18.65036
t67,11.866344,17.681026,24.030302,23.33964,35.62573,17.52177,28.486715,-3.6813343,18.706793,3.940586,-3.5487893,-1.4297023,17.633543
t96,19.19142,16.824783,20.372768,14.969885,48.41411,19.942472,23.452564,-3.6700597,10.042845,1.2870055,-3.9519997,-1.2648259,27.218952
t97,19.290688,16.805792,20.397573,14.887469,48.362255,19.876871,23.374683,-3.6570568,10.054565,1.2092544,-3.9578989,-1.2595738,27.036913
t86,19.304775,16.839207,20.397903,15.036481,48.55424,19.929087,23.486578,-3.6565816,10.046247,1.0695854,-3.9582512,-1.2448442,27.085861
t77,19.134602,16.642939,20.561308,15.040161,48.448254,19.892115,23.462543,-3.6591165,9.9703045,1.2339803,-3.9372666,-1.2616581,27.194588
t33,17.516409,14.686258,18.025969,13.868659,43.967533,17.672544,21.72428,-3.199147,9.113203,1.1794292,-3.4703546,-1.0159082,25.313265
t45,17.078918,14.141108,18.072687,13.207241,43.465992,17.548992,21.429253,-3.1932025,8.514252,1.2003189,-3.4520714,-1.0084301,24.890041
t71,18.431944,15.748152,20.833887,14.820133,47.564617,19.928848,23.815014,-3.6722188,9.902329,1.4066426,-3.8753777,-1.2815675,26.636208
t72,18.519783,15.721011,20.707079,14.780277,47.395035,19.849365,23.699455,-3.6558247,9.84389,1.5019943,-3.8511677,-1.2384301,26.651554
t39,18.259302,15.194046,20.779337,15.060808,47.42731,19.489124,23.796793,-3.6204853,9.908404,1.3998762,-3.8243356,-1.2045296,26.519197
t75,18.258202,15.529556,20.462362,15.4468975,47.49822,19.639421,24.372679,-3.7404118,10.550479,1.5720764,-3.658302,-1.1406721,26.693857
t76,18.355501,15.552887,20.573648,15.312295,47.42551,19.53876,24.140444,-3.7296093,10.424075,1.644323,-3.7009885,-1.1355726,26.663647
t11,12.26702,9.62655,13.587358,10.911098,33.059788,11.045315,18.560743,-2.5181522,10.421551,1.3309389,-2.3748624,-0.6168615,19.954756
t41,15.237299,12.6823015,18.230844,13.095919,40.986523,15.290386,23.324488,-3.461521,13.320955,1.4902998,-3.1941679,-1.041412,23.816763
t42,16.4632,13.541986,20.748598,14.305813,44.430542,16.944153,25.345484,-3.8747213,14.684294,1.6082903,-3.5595875,-1.1741756,25.00547
t24,14.703991,12.894859,18.025963,13.148412,41.035236,14.896215,23.16084,-3.4738011,13.451415,1.6010505,-3.1356857,-1.0509399,23.94778
t25,14.622422,12.629129,17.444178,12.782118,40.201305,14.717575,22.631823,-3.3684278,12.913536,1.6359197,-3.0718577,-1.0207485,23.567411
t23,16.150324,13.540125,20.24071,14.534195,44.45359,16.557001,25.411413,-3.7848058,14.476709,1.9243413,-3.459463,-1.1424581,25.329082
t15,15.568216,13.527576,20.780884,14.694951,45.41507,16.758638,25.51937,-3.961902,15.307096,1.7719303,-3.5255516,-1.3396906,25.443783
t12,14.087538,11.812938,17.278917,13.195759,39.453533,14.12337,22.486296,-3.2448704,12.962152,1.7691346,-2.9383392,-0.96533537,23.056091
t26,15.3441,11.659592,18.543222,14.9278145,40.537796,14.421972,23.205206,-3.2601774,13.815033,2.265059,-3.206865,-0.9305648,22.699707
t62,16.692926,13.0061035,21.191969,16.210691,44.869812,16.23091,25.213047,-3.765826,15.190568,2.2148652,-3.60732,-1.1069661,24.3929
t63,16.794178,12.881359,21.012335,16.363272,44.784283,16.144854,25.452974,-3.703846,15.437903,2.5139427,-3.6728332,-1.0900661,24.45108
t8,13.208622,10.250343,16.862827,13.238397,35.914562,12.736376,20.814434,-2.851657,12.177675,1.6681105,-2.9011724,-0.8586585,19.424843
t9,11.150239,8.436959,13.426038,11.283272,30.364626,9.622277,17.571293,-2.2276745,10.140986,1.4103063,-2.1997495,-0.5288985,17.769382
t31,11.74397,6.6702504,18.11815,16.729826,37.665527,8.0055,23.734692,-2.569893,14.584168,2.4508514,-2.008908,-0.24897276,22.049805
t32,11.264207,6.2523503,17.193176,16.102776,36.328365,7.3969655,22.805325,-2.4273028,13.950976,2.3841028,-1.8769162,-0.19277836,21.506613
t14,10.43401,5.175404,14.767844,14.280968,32.828392,5.8123937,20.311771,-1.9787836,12.079473,2.0461545,-1.6054741,-0.018102227,19.897287
t48,13.377628,3.8869176,20.515165,19.554333,41.3995,6.1483483,26.562197,-2.2720354,14.134342,3.6633058,-1.8386898,2.335718,23.511086
t49,13.198005,3.8771367,20.47581,20.124508,41.175903,6.65111,26.8939,-2.284831,14.202047,3.723195,-1.818573,2.2279289,23.689604
t65,12.926789,3.8464112,20.354525,19.79427,41.11808,6.258179,26.649366,-2.3257744,14.243875,3.5184774,-1.6913732,2.209195,23.350159
t134,12.84536,3.3409944,20.442217,19.713062,41.20698,5.655131,26.76462,-2.256393,14.069986,3.4727364,-1.635938,2.5421379,23.084356
t135,12.844196,3.3339467,20.447416,19.721674,41.198692,5.6528726,26.767931,-2.256049,14.075797,3.4786258,-1.635359,2.5399797,23.078762
t112,12.744378,3.4752183,20.496317,19.730757,41.14983,5.765758,26.749609,-2.2883747,14.186635,3.4521914,-1.6340431,2.421498,23.119968
t59,13.647307,4.9361577,20.191595,19.53771,41.62862,7.808684,26.872778,-2.3385108,14.081153,3.3648748,-2.1016712,0.932265,23.302643
t60,13.595783,4.7566304,20.376133,19.662275,41.684654,7.4690356,26.726034,-2.323081,14.228236,3.4877982,-2.0879533,1.0258367,23.617834
t58,14.156015,5.4053273,20.039389,19.44887,41.834564,8.382037,26.598652,-2.3388214,14.114989,3.3996015,-2.2068775,0.58791226,23.334219
t73,14.05794,5.244412,20.401472,19.58025,41.874535,8.393992,26.645826,-2.3623788,14.036351,3.520361,-2.218159,0.45980808,23.485859
t74,14.115877,5.389691,20.368319,19.415386,41.974167,8.66141,26.69631,-2.3669946,13.72048,3.4289584,-2.2387915,0.48376438,23.203253
t10,9.348579,3.9787335,11.813868,12.657874,29.207449,3.9547737,17.716341,-1.4740438,10.192895,1.9227601,-1.2731677,0.84668463,18.330528
t54,9.592053,4.6099496,17.813269,18.02068,42.681194,5.4633474,24.609037,-2.5879204,17.516153,2.3684592,-1.8173853,-0.63482463,24.835876
t55,9.971848,4.9162183,18.3099,17.865572,43.57678,5.452003,24.787123,-2.6517928,17.630024,2.1167688,-1.8554757,-0.61321473,25.17139
t53,8.733641,3.8961396,15.65023,16.54957,39.686054,4.028251,22.539682,-2.247341,16.108122,2.0384011,-1.5151012,-0.46225038,23.624279
t106,9.982405,4.592959,17.93994,18.071722,43.15022,5.6898093,24.6235,-2.6356637,17.672407,2.1137319,-1.8674091,-0.6643645,24.82663
t107,9.879722,4.741654,17.99692,18.020191,43.23901,5.7405725,24.673811,-2.652036,17.658976,2.1113615,-1.8750948,-0.6742972,24.753448
t124,9.277217,4.8448453,17.871744,18.136703,43.386898,5.710242,24.895187,-2.6150272,17.726982,2.221919,-1.8150237,-0.73267055,25.25776
t125,9.277459,4.846148,17.88711,18.145746,43.394455,5.717991,24.89902,-2.613858,17.708134,2.2134,-1.8149523,-0.7314042,25.246658
t34,10.131784,4.394055,18.5202,18.449858,43.224083,5.485519,24.941122,-2.6205919,17.8445,2.5603251,-1.9233288,-0.63508403,25.086546
t91,10.689969,5.427384,19.211226,19.286886,42.94233,6.2471337,25.330858,-2.610581,17.343065,3.0850139,-2.0473664,-0.50179374,25.074896
t92,10.664887,5.24581,19.352888,19.14525,42.810497,6.082315,25.11519,-2.6239548,17.37361,3.1618757,-2.0731876,-0.51102513,24.877424
t52,10.749343,5.8388925,19.218006,18.902418,43.023888,6.1915545,24.96393,-2.6337593,17.204948,2.8486552,-2.0436904,-0.50050586,25.054768
