"accepted_species","trait_BM_trend_scaled"
"t3",1
"t5",1
"t50",0
"t51",0
"t116",0
"t117",0
"t105",0
"t27",0
"t79",0
"t80",0
"t67",0
"t96",0
"t97",0
"t86",0
"t77",0
"t33",1
"t45",0
"t71",0
"t72",0
"t39",0
"t75",0
"t76",0
"t11",0
"t41",0
"t42",0
"t24",0
"t25",0
"t23",0
"t15",0
"t12",1
"t26",1
"t62",1
"t63",1
"t8",1
"t9",1
"t31",1
"t32",1
"t14",1
"t48",1
"t49",1
"t65",1
"t134",1
"t135",1
"t112",1
"t59",0
"t60",0
"t58",0
"t73",0
"t74",0
"t10",1
"t54",1
"t55",1
"t53",1
"t106",1
"t107",1
"t124",0
"t125",0
"t34",1
"t91",1
"t92",1
"t52",1
"t21",1
"t4",NA
"t128",NA
"t129",1
"t126",NA
"t115",0
"t120",0
"t121",0
"t61",NA
"t98",NA
"t99",1
"t16",NA
"t19",NA
"t20",0
"t6",1
"t102",NA
"t103",0
"t90",NA
"t30",1
"t64",NA
"t113",NA
"t114",1
"t104",1
"t66",1
"t36",NA
"t37",1
"t68",0
"t69",NA
"t7",0
"t56",0
"t57",0
"t118",0
"t119",0
"t95",0
"t70",0
"t93",0
"t94",0
"t22",0
"t83",0
"t136",0
"t137",0
"t127",0
"t40",0
"t17",0
"t108",0
"t109",0
"t110",0
"t111",1
"t46",1
"t47",0
"t89",0
"t100",0
"t101",0
"t43",0
"t44",0
"t35",0
"t87",0
"t88",0
"t38",0
"t122",0
"t123",0
"t130",0
"t131",0
"t81",0
"t82",1
"t78",0
"t132",0
"t133",0
"t84",0
"t85",0
"t18",0
"t28",0
"t29",1
"t13",0
"t1",1
"t2",1
