"accepted_species","Medicinal"
"Psychotria_paradoxalis",0
"Palicourea_simiarum",0
"Aspidoglossum_woodii",0
"Palicourea_tepuiensis",0
"Schizacme_novae-zelandiae",0
"Tarenna_monosperma",1
"Forsteronia_leptocarpa",0
"Tapanhuacanga_cururuensis",0
"Helictosperma_malacophyllum",0
"Vangueria_verticillata",0
"Psychotria_pulchristipula",0
"Spermacoce_neesiana",0
"Gentiana_lagodechiana",0
"Aspidoglossum_glanduliferum",0
"Pavetta_angustifolia",NA
"Matelea_belizensis",0
"Guettarda_divaricata",0
"Oxypetalum_commersonianum",0
"Canthium_paucinervium",0
"Adina_cordifolia",1
"Neanotis_longiflora",0
"Rudgea_venezuelensis",0
"Ixora_syringiflora",0
"Morinda_chrysorhiza",1
"Ixora_doreensis",0
"Payera_mandrarensis",0
"Greenea_corymbosa",1
"Cynanchica_puberula",0
"Forsteronia_gracilis",0
"Rudgea_jasminoides",0
"Rytigynia_rubra",0
"Forsteronia_chiriquensis",0
"Bouvardia_subcordata",0
"Schultesia_pachyphylla",0
"Ceropegia_vartakii",0
"Breonia_capuronii",0
"Tarenna_yappii",0
"Coccocypselum_brevipetiolatum",0
"Coccocypselum_herbaceum",0
"Urophyllum_neriifolium",0
"Phialiphora_glabrata",0
"Lomatogonium_micranthum",0
"Rondeletia_lucida",0
"Cynanchum_crassiantherae",0
"Rondeletia_pallida",0
"Ceropegia_thaithongiae",NA
"Kadua_haupuensis",0
"Bertiera_congolana",0
"Schismatoclada_coursiana",0
"Psychotria_korthalsiana",0
"Psychotria_guineensis",NA
"Psychotria_malaloensis",0
"Psychotria_jinotegensis",0
"Psychotria_scytophylla",0
"Psychotria_sentanensis",0
"Psychotria_flagelliflora",NA
"Coprosma_foliosa",0
"Manettia_sublanata",0
"Cowiea_borneensis",NA
"Astiella_tsaratanensis",0
"Ixora_barberae",0
"Hoya_marginata",0
"Hoya_nervosa",0
"Mussaenda_samana",0
"Scyphostelma_nubicola",0
"Hyperacanthus_talangninia",0
"Ceropegia_chlorantha",0
"Coffea_eugenioides",NA
"Palicourea_tunquiensis",NA
"Palicourea_canaguensis",0
"Palicourea_nana",0
"Palicourea_imbaburana",0
"Palicourea_acetosoides",0
"Canthium_stellulatum",0
"Spermacoce_pusilla",1
"Hoffmannia_oaxacensis",0
"Spermacoce_latifolia",1
"Gonolobus_riparius",0
"Scolosanthus_acunae",0
"Pavetta_dolichostyla",0
"Lasianthus_trichophlebus",0
"Pavetta_praeterita",NA
"Amaioua_monteiroi",0
"Pavetta_cinereifolia",1
"Randia_echinocarpa",1
"Colletoecema_gabonensis",0
"Thiollierea_rigaultii",NA
"Craterispermum_rumpianum",0
"Echites_panduratus",1
"Rudgea_villiflora",0
"Gymnema_macranthum",0
"Gentianella_androsacea",0
"Trichostachys_interrupta",0
"Xysmalobium_fluviale",0
"Xysmalobium_patulum",0
"Ophiorrhiza_subfalcifolia",0
"Faramea_quadricostata",NA
"Chassalia_bipindensis",0
"Praravinia_chalcotricha",0
"Praravinia_coriacea",0
