"accepted_species","trait_EB_scaled"
"t99",0.317555494268683
"t100",0.317983962513808
"t11",1.53529968330794
"t12",0.32314650081744
"t42",0.0386889704429644
"t43",NA
"t44",-0.353270475114851
"t55",-0.378922055500051
"t56",-0.651709308343877
"t17",-0.369983098307201
"t14",-0.238228553572865
"t15",-0.43167902067566
"t28",-0.0318956077031342
"t29",0.673765376630587
"t93",0.297555496271221
"t94",0.27292144232252
"t41",-0.216887770573178
"t36",0.982460741325213
"t34",-0.0643532928081671
"t66",NA
"t67",-0.700760788894528
"t82",-1.66945442927775
"t83",-2.06022474866735
"t10",-1.30807676718618
"t88",-0.495690226867569
"t89",0.205998635077877
"t2",-1.06444532505681
"t74",1.56308425881894
"t75",1.29562744850719
"t9",-1.04316213497744
"t62",0.0624434163707853
"t63",NA
"t80",0.58504507379575
"t81",0.267689715764089
"t73",0.588997114655513
"t70",0.240362386356351
"t19",0.152443361976146
"t18",0.042176843340244
"t8",0.0724676635866493
"t21",0.484957751977066
"t23",-0.103343892882924
"t52",0.563072468026757
"t53",0.726720392130815
"t40",-1.1235436388457
"t46",-0.959664052369471
"t47",-1.19572690666526
"t97",1.12410605703104
"t98",NA
"t35",1.03783740925979
"t24",0.818115758661926
"t25",2.28274849203746
"t20",0.52130934939785
"t76",0.417519218045439
"t77",0.325054699971993
"t58",-0.00393077416094242
"t59",0.346500409883071
"t6",2.49898663689571
"t7",1.61525012777063
"t50",0.807029195192002
"t51",1.04425590426166
"t48",1.16481873838109
"t49",1.38014928589142
"t1",-1.09420662747772
"t71",NA
"t72",0.00525861447313539
"t54",-0.022073035181869
"t45",NA
"t39",0.121335069190693
"t86",-0.248369475380955
"t87",-0.124252601884822
"t65",-1.09863179834362
"t90",-1.19319893148769
"t91",-1.0354228205055
"t64",-0.913952518094905
"t37",1.41223966262277
"t38",-0.259625650559173
"t84",NA
"t85",-1.7797001333784
"t16",-0.613031475923427
"t13",NA
"t4",2.51662357971896
"t92",-0.196510650235009
"t95",0.0810381918054585
"t96",NA
"t78",0.744729878233569
"t79",0.211285772117755
"t60",-2.26842864232175
"t61",-2.01696591177324
"t30",-1.45805594753525
"t26",-0.915887289127186
"t27",-2.05790346725463
"t32",1.45540215817266
"t33",0.55977743035895
"t3",-0.818855795221735
"t22",0.224740332347542
"t57",-0.567287622529895
"t68",NA
"t69",-0.349976310278819
"t31",0.149252477054757
"t5",1.35588695463679
