accepted_species,estimate
t5,0.18445992
t17,0.18445992
t34,0.18445992
t58,0.50894064
t65,0.47391903
t18,1.6043979
t86,-0.4676483
t42,-0.9445695
t33,0.4518588
t76,-0.7092617
