"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141"
"t2",-0.140876537291533,-0.102789722934352,-0.0510368512176733,1.62466477350571e-05,0.000174060877185051,-6.39664544115823e-05,0.00017696221580263,0.0109444776903335,2.79737368705942e-05,-0.000225417393852839,0.00367762393830575,0.00624845498819049,0.0140690203436738,0.0104989368871448,0.265216702876215,0.326907782740185,-0.0208142260819224,0.0180037341803838,0.00994672654819578,-0.0036038581738654,0.0524116607225979,0.00160669999562586,-2.07007411113171e-05,0.00604093556443338,0.00190480106856244,-0.00916325347289895,0.000429416434758179,-0.0461382348266963,-0.000610835373865435,-0.000549765167151836,4.91978413948305e-05,-5.56792660626181e-05,-7.67509011261411e-06,-1.32572516834357e-05,-0.000355365366902425,-0.0138308166097121,-4.46368182500222e-05,-6.3574201810769e-06,-1.42926316667086e-05,5.62423574966306e-06,-0.000650372707156344,-9.62648527494453e-16,0.0443421030538037,0.00869082270264845,0.090258920852689,-1.31784388126436e-05,0.00214430574686221,-1.28925025336973e-06,-5.95177548717388e-06,0.00113468588269635,-0.000110888413859469,0.000113040454594852,-0.000179393605637055,0.00083409742059512,-3.54564562819574e-06,-0.00566050636778269,0.000959968493232241,0.00514136767379875,-0.103425787768033,0.0103835035033681,-0.0414769174822799,3.40294529890933e-14,-0.00362357665886182,0.721551464513633,0.00246071949698566,-0.00499143345257964,-2.1065713967444e-05,-3.99032838148108e-15,-0.00271743538407585,-0.316972134554164,-6.44409429822009e-14,0.000698628565827932,-0.000332112240549912,-0.000141248317092283,-0.00167576013897437,-0.0216233560600344,-0.00225187764034143,-1.34829413314873e-10,-6.85986180976945e-05,0.0166648326760341,-3.61597748365596e-05,2.26526174953247e-05,4.56988573144214e-16,-0.0715486007042829,0.00274796610202461,4.03347602160932e-06,1.97434820345559e-06,0.00713970664792541,-1.71571475590184e-06,0.00022342900353012,0.346945129341537,-2.12321667643845e-06,0.000106214909933855,-1.03488770892372e-14,-5.31888119336194e-06,-1.25756459822714e-08,0.0767864113295267,-2.37921397001963e-07,-8.63626900177011e-08,-9.86931724407009e-09,-2.34637753826504e-15,9.21200757897236e-07,4.29117718323093e-15,-4.64344561771438e-15,1.3034405851022e-15,1.74604740420583e-15,6.26108297751771e-16,-4.15501381762048e-16,-1.41329178086173e-06,-2.28971477930449e-07,-3.25424892061477e-07,4.43102561746993e-16,3.05267636292058e-07,-2.63515072988526e-06,2.9807051786673e-05,-2.87363107102883e-07,-1.18926597008724e-07,1.11727753669772e-07,1.69925647063255e-07,6.25408586357374e-16,4.55316610319326e-16,-5.94219422850489e-17,-1.20319915627396e-16,3.27084485773561e-16,-3.18362301874502e-16,-7.16085536418498e-16,8.22296289043043e-08,1.14317759380886e-15,-1.25413870332925e-16,4.20727056264304e-08,-7.90294842874573e-16,4.77630827281434e-08,-1.46530303166474e-15,2.17360803685368e-15,-8.56192389228713e-16,-1.42733221313111e-15,-3.23948017904707e-15,-4.90036551436332e-15,-1.38104818359672e-14,1.76973628988073e-14,-0.0842151921066277
"t3",-0.142445211353075,-0.104623626807256,-0.0521741344057148,1.66491414987207e-05,0.000179736509067255,-6.6231162848752e-05,0.000184029036658749,0.0113844278666661,2.93964643710581e-05,-0.000237458545457465,0.00390761753356496,0.00675858132826543,0.0154411669676644,0.0116235036339757,0.301150339817082,0.374004078390135,-0.024047656932049,0.0219455532328822,0.0122018238200974,-0.00450210555219534,0.0668066373029392,0.00211529598651153,-3.00300131905679e-05,0.00885704745860857,0.00296387252515145,-0.0145707147893653,0.000687291465650281,-0.0754238184271587,-0.00119008857954097,-0.00110182194311119,0.000100042839937933,-0.000123383769099315,-1.76502629561751e-05,-3.05369165748447e-05,-0.000870052822366874,-0.0369969826856063,-0.000121753681669221,-2.18394899491348e-05,-5.36641355890387e-05,2.30304440719958e-05,-0.00271793355340827,-4.03922764515283e-15,0.273842187449107,0.0629404600560057,0.668267190234221,-0.000335397610234048,-0.039094829343069,1.77883648848482e-05,6.04364178271325e-05,-0.00565934539438809,0.000310877943152245,-0.000272459240743986,0.000399484814265414,-0.00150515887300713,5.03560902225686e-06,0.00732419753504871,-0.00123431016527418,-0.00594875857091538,0.110016751587845,-0.00835591709011652,0.0244898730179008,-1.77507265106621e-14,0.00208143571366422,-0.401596031934186,-0.00131787927886102,0.00262566229687042,1.03807763547193e-05,1.47365446711262e-15,0.00100546502224727,0.110506460335091,2.19355259415978e-14,-0.00019851705265469,7.81683875967489e-05,3.23775427141903e-05,0.000357766599588491,0.00345637488198635,0.000348191285662845,1.88035510839521e-11,6.49857165690729e-06,-0.00155212242833126,2.91350388838883e-06,-1.40037897002098e-06,1.67679735891453e-16,-0.00100288342048497,0.000102535562251545,1.89716581163219e-07,9.34808663612544e-08,0.000377132854484833,-1.13858427110461e-07,1.5898236733424e-05,0.0333643142844822,-2.3877651080586e-07,1.32400897576179e-05,-3.49436530330529e-16,-7.22065442065426e-07,-1.77087173700355e-09,0.0124922266393563,-4.49161204732816e-08,-1.66851388596749e-08,-2.01189347827708e-09,-2.26433970411859e-15,1.97239624389852e-07,1.68835402405428e-15,4.34980282180236e-15,1.57246279276787e-16,-8.57049288350594e-16,-1.07970725216868e-15,6.63333300893546e-16,-3.9668829315108e-07,-6.55881079722442e-08,-9.4346697052196e-08,-1.45509369246216e-15,8.92930573469275e-08,-7.87526271565301e-07,9.00327517736279e-06,-8.70321314795347e-08,-3.81385501992035e-08,3.64017150142604e-08,5.60244384284845e-08,-6.45146448757102e-16,-3.49797349801084e-16,4.24445715759565e-16,2.19133222969296e-16,6.59313570456444e-16,2.30596245916644e-17,3.79945066178936e-16,3.00236063310278e-08,3.19642933841615e-16,-6.75271955133844e-16,1.58478586933735e-08,1.55755503155574e-15,1.89475327029287e-08,5.50244450490534e-16,1.33682057809715e-15,-7.72186504604491e-16,-9.60677658067259e-17,-2.48631482141758e-15,-4.9629063592014e-15,-1.03052525258176e-14,1.75142768461157e-14,-0.0842151921066561
"t40",-0.210036248585527,-0.219800150206651,-0.154166024047218,6.40334294693227e-05,0.0254265112440732,0.000773429627130659,-0.000771741645567062,-0.0460008258244515,-4.72969500624903e-05,0.00033244605617599,-0.0037039410497843,-0.00370836159800638,-0.00612069639216413,-0.00390664119489426,-0.0673928940472639,-0.0752354586264108,0.00423873601798117,-0.00203539167197387,-0.00105342434523158,0.00031685575951167,-0.00374120206005023,-8.0352192335601e-05,1.43962447591043e-07,-2.02059812791846e-05,2.79515816482242e-05,-0.000188571040641467,9.57757744318597e-06,-0.00128124215225491,-4.31706847571316e-05,-4.28667164668555e-05,4.02635364355213e-06,-5.9646275620117e-06,-9.19409811986784e-07,-1.59586352409568e-06,-5.14549890134121e-05,-0.00265555664776421,-9.15771853385273e-06,-3.80609982993227e-06,-1.96119810265637e-05,-0.000132032812345671,0.00323354192580531,-6.43348154058101e-16,-0.0923474023624044,0.00249977576409431,0.0196559697325519,1.56148570218414e-07,-0.000122570193516545,6.31292793430995e-08,2.42731219746777e-07,-2.56950273423602e-05,8.48653660819973e-07,-4.22531963628492e-07,3.06388780313397e-07,2.98482332980015e-06,-3.30691734586616e-08,-6.48687628087615e-05,1.11374340935433e-05,7.16227068369853e-05,-0.00162564505005452,0.000219638052463638,-0.00108444512610765,3.782063906707e-15,-9.61350238371919e-05,0.0194521210760554,6.75774264180524e-05,-0.000138215554141723,-5.9997895405641e-07,-1.11564204098499e-15,-8.47831661441503e-05,-0.0100172236307442,-5.48225030231518e-15,2.27340788349526e-05,-1.08834296788484e-05,-4.62625733023788e-06,-5.47029859480419e-05,-0.000676271485985583,-6.98619649208769e-05,-4.07010731009375e-12,-1.72962824794686e-06,0.000415734533474222,-8.14068888835351e-07,3.94543010120181e-07,-3.74290384904457e-15,0.324504111100915,2.56291328031081e-05,-1.02422673929112e-07,-5.23607802390221e-08,-0.000337699996685015,1.98184756787447e-07,-3.35494630726145e-05,-0.229911494643806,1.28833389042963e-05,0.000309490657116903,-3.70887352391995e-14,-9.9706503558102e-06,-2.30662640900343e-08,0.834292593816049,1.45484618222768e-07,4.12662516926715e-08,2.84348913013865e-09,-1.4256068505585e-14,-1.74514604549178e-07,3.63008144674003e-14,3.21152533030827e-14,9.92755813137681e-15,3.01871402003732e-15,2.15916923693698e-15,-4.58276733849386e-15,3.53682674450424e-09,-6.98217393602892e-10,-1.99021719774907e-09,4.02166607452457e-17,2.52775258425954e-09,-3.47679633655373e-08,4.61391436532402e-07,-4.60975075655522e-09,-3.18657533178361e-09,3.28696016244185e-09,5.3193942802508e-09,5.8094187114891e-15,1.72135734961041e-15,-1.28687896370916e-16,-1.0986326458191e-15,-9.22195666008386e-16,-2.92458079872857e-15,1.00116015030316e-16,3.71599711315343e-09,4.4174304715387e-15,4.04345012203158e-16,2.05392891631007e-09,-7.00515839241034e-15,2.59978415923007e-09,2.84732434191812e-17,4.77403322345826e-15,-4.13079956744777e-16,-2.29008765563396e-15,-5.05559232249467e-15,-4.75192019146797e-15,-3.53993204842568e-14,1.92268942397142e-14,-0.0842151921065975
"t80",-0.217921284885005,-0.233188147070255,-0.165993432205402,6.95210592891046e-05,0.0283383328723575,0.000870129832838721,-0.000881554583591847,-0.0525931805024535,-5.60591605727807e-05,0.000397472595347484,-0.00456842127080636,-0.00488590177555807,-0.00852776520535723,-0.00563243404309837,-0.107809128891084,-0.124309268399666,0.00731304855590277,-0.0045717330285268,-0.00245091316224405,0.000820341849684832,-0.011039495165351,-0.000303969717092989,3.08167450767774e-06,-0.00088038332513644,-0.000249229220672049,0.0011567919003803,-5.36448560720692e-05,0.00557467630666441,5.58381901894807e-05,4.75871327365105e-05,-4.13089364983993e-06,3.69270205980996e-06,4.36628571157362e-07,7.48271170287386e-07,1.31220648935209e-05,-7.60191735426803e-05,-8.17283305826758e-07,-3.20299246669223e-06,-2.32446855038645e-05,-0.000207974976619517,0.00542203314494622,-4.54323457021307e-15,-0.488375201110364,0.0236206077567131,0.20448347747661,-1.04700422767517e-06,0.00038163108826954,-1.80909429583464e-07,-6.25580911864183e-07,4.90674981135867e-05,-1.22301923095613e-06,5.63993454501201e-07,-3.92806153974392e-07,-3.43782910216422e-06,3.37476787668178e-08,6.3197121872186e-05,-1.0816583568141e-05,-6.60401437406349e-05,0.00143899019793334,-0.000170562815675845,0.00073591753761543,-1.71814358791967e-15,6.45018473061955e-05,-0.0128844207733907,-4.407261037548e-05,8.94984851047013e-05,3.78684789110488e-07,5.737799628607e-16,4.82266400005146e-05,0.00558625957313347,5.14394180215744e-16,-1.19014338550968e-05,5.41189736696579e-06,2.28509375736233e-06,2.65546033792878e-05,0.000308740102472062,3.17000110711434e-05,1.81130016928792e-12,7.3198734628957e-07,-0.000175627351774824,3.39227529896618e-07,-1.61376263138116e-07,2.2047779399906e-15,-0.142771518912323,-3.63170184736538e-05,-8.470056548042e-09,-3.48678444585528e-09,2.9721099207228e-05,-3.74959273974671e-08,6.77827634272635e-06,0.0515028764105001,-2.87766801309851e-06,-6.80761258903308e-05,-5.33589676464283e-15,2.14923830341713e-06,4.91869657821528e-09,-0.168250036867004,-2.69934853407435e-08,-7.53666791577714e-09,-4.98838076686372e-10,1.69468621885113e-14,2.93699635425107e-08,-9.46312540174606e-14,0.707106781186536,5.3436068465629e-14,-1.43505503161493e-14,-7.25623393033347e-15,-7.9123208738721e-15,-4.17035480334191e-10,7.90966818317058e-11,2.19827318058887e-10,4.38425115125188e-17,-2.73863288339282e-10,3.5858083029217e-09,-4.63668905156534e-08,4.60150640718898e-10,2.70388084437607e-10,-2.64548640198692e-10,-4.10357600622872e-10,7.24689632323653e-15,-2.30097601283573e-15,2.11564935882012e-15,-5.42811723488519e-16,1.30534725679344e-16,5.23076286786904e-16,-3.19701112711478e-16,-1.70593198539624e-10,1.21282760718176e-15,1.6208237961637e-15,-7.26973620919878e-11,-5.89922201103913e-15,-4.36613743724295e-11,-1.47848692553027e-15,5.99144272935928e-16,-7.63271620413997e-16,-4.72035065527262e-16,-1.78713788942891e-15,-9.62260909478739e-15,-8.32054064864345e-15,1.83298547483109e-14,-0.0842151921066578
"t81",-0.217921284885005,-0.233188147070255,-0.165993432205401,6.9521059289277e-05,0.0283383328723574,0.000870129832838689,-0.000881554583592019,-0.0525931805024538,-5.60591605727795e-05,0.000397472595347677,-0.00456842127080696,-0.00488590177555765,-0.00852776520535707,-0.00563243404309797,-0.107809128891083,-0.124309268399666,0.00731304855590263,-0.00457173302852465,-0.00245091316224422,0.000820341849684656,-0.0110394951653502,-0.000303969717092845,3.0816745075985e-06,-0.000880383325139172,-0.000249229220672542,0.00115679190038155,-5.36448560719584e-05,0.00557467630666686,5.5838190189954e-05,4.75871327362045e-05,-4.1308936488679e-06,3.69270205915006e-06,4.36628570085756e-07,7.48271169233813e-07,1.31220648927706e-05,-7.60191735411763e-05,-8.17283306694581e-07,-3.20299246624123e-06,-2.32446855034432e-05,-0.000207974976620207,0.00542203314494579,-4.8705482404687e-15,-0.488375201110349,0.0236206077567159,0.204483477476613,-1.04700422721862e-06,0.00038163108827278,-1.80909430893126e-07,-6.25580911049297e-07,4.90674981126157e-05,-1.22301922947394e-06,5.63993454951212e-07,-3.92806153089791e-07,-3.43782910246942e-06,3.37476792012278e-08,6.319712187261e-05,-1.08165835676078e-05,-6.60401437396945e-05,0.00143899019793046,-0.000170562815678244,0.000735917537617578,-1.78278777163741e-15,6.45018473051993e-05,-0.0128844207733924,-4.40726103760069e-05,8.94984851095173e-05,3.78684787558195e-07,9.0353347994962e-16,4.82266399965214e-05,0.0055862595731325,1.72269983735863e-15,-1.19014338470409e-05,5.41189736560852e-06,2.28509375810969e-06,2.6554603380942e-05,0.000308740102480517,3.17000110724812e-05,1.81393196846442e-12,7.31987346394453e-07,-0.000175627351767358,3.39227530447345e-07,-1.61376260493825e-07,1.02949046858455e-15,-0.142771518912322,-3.63170184717689e-05,-8.47005705188761e-09,-3.48678830700077e-09,2.97210992143135e-05,-3.74959302392674e-08,6.77827634867136e-06,0.0515028764104693,-2.87766799249713e-06,-6.80761258950143e-05,1.74200568794064e-14,2.14923830311128e-06,4.91870117028658e-09,-0.168250036866956,-2.6993474039674e-08,-7.53661834231988e-09,-4.98867784970646e-10,-1.45548663531433e-14,2.93700724594938e-08,7.95599969771027e-14,-0.707106781186558,-5.79538363168144e-14,1.30684518255284e-14,6.16451106719774e-15,9.37747723911108e-15,-4.17034484244874e-10,7.90775334879308e-11,2.19828233340633e-10,-2.91025326746025e-16,-2.73864697168744e-10,3.58580930744645e-09,-4.63668841361946e-08,4.60134741788102e-10,2.70385156734136e-10,-2.64546210434046e-10,-4.10359131145419e-10,-1.11192978202426e-14,1.74926174381917e-15,-2.11060161110776e-15,1.72192217718635e-16,8.90620735176717e-16,-1.03821707882515e-15,-3.5138524782156e-16,-1.70601699245391e-10,-2.68700730126175e-15,-7.9777117296114e-16,-7.26966474051675e-11,1.02643696231062e-14,-4.36618833895223e-11,-9.88365638732905e-16,2.59035675786982e-15,-4.58512202462979e-16,-9.55101917860866e-16,-3.23217917534713e-15,-4.00630046048817e-15,-1.04985821054917e-14,1.70535665570802e-14,-0.0842151921066589
"t70",-0.218737882974863,-0.234603938960503,-0.167261447141211,7.0113894781921e-05,0.0286604700022241,0.000880918196625471,-0.000893972705838787,-0.0533392585908006,-5.70824329184802e-05,0.000405123297007052,-0.0046728403286784,-0.00503598780131726,-0.00884818496001689,-0.00586813983199456,-0.113752282677896,-0.131684025298029,0.0077882547828561,-0.00502772187559391,-0.00270662830550504,0.000917215192813388,-0.0125232588824461,-0.000353594069114685,3.9255637701667e-06,-0.00113449371580439,-0.000344967228662011,0.0016487543765933,-7.71636511661988e-05,0.0082713033338359,0.000118482609240395,0.000109612197757595,-9.96393887305413e-06,1.2642710368618e-05,1.8527012986134e-06,3.20930939911072e-06,9.68184527596821e-05,0.00466896914615626,1.5923187231805e-05,6.3058296663672e-06,3.30362725397261e-05,0.000230019419312753,-0.00569226360251646,2.24259032848739e-15,0.249114624891509,-0.00982941499216339,-0.0829464818382543,1.83492514500369e-07,-2.15416125620444e-05,7.34115240940163e-09,1.23748029897571e-08,1.93332649277159e-06,-1.07312064767057e-07,5.52412685746976e-08,-4.02882872123459e-08,-3.84284473977931e-07,3.89683959871248e-09,7.2376519263998e-06,-1.23749896988143e-06,-7.35506589636119e-06,0.000154590172855781,-1.42317171887055e-05,2.50443738721642e-05,-4.08665293481285e-16,1.82734040332394e-06,-0.000277190606367161,-5.63673033906901e-07,7.66063217773707e-07,-2.90958021868996e-09,8.47965002408913e-16,-4.62484512266114e-06,-0.00065852819550672,-3.77856527259994e-15,2.42476352281022e-06,-1.61031125840924e-06,-7.12696647188158e-07,-9.34399302043507e-06,-0.000165666408084479,-1.77528080554938e-05,-1.15657402948783e-12,-6.99395288782689e-07,0.000170480769994801,-3.74476600073209e-07,2.19463175206478e-07,-9.12097460865481e-15,0.747552750480581,0.000601771029728549,8.54829617247879e-07,4.1878273601973e-07,0.00155987214397197,-4.46943035142755e-07,6.40022651024099e-05,0.241405572760865,-1.0382873118083e-05,-0.000211422114962034,2.18813380426811e-14,5.95728719582737e-06,1.30177286089513e-08,-0.376044913751949,-5.168526516563e-08,-1.41106357386561e-08,-8.87960717604144e-10,1.62095353501815e-14,5.00102714653406e-08,-1.50557323822051e-14,-1.56286169848841e-14,-1.84426764733018e-15,-1.12687303483638e-15,1.75431843157481e-16,2.7732681375193e-15,-5.72941746218337e-10,1.07128147230206e-10,2.95316958495888e-10,-2.06036981060029e-15,-3.65694709083875e-10,4.71992335509519e-09,-6.06054384880613e-08,6.00397676784189e-10,3.40217396844712e-10,-3.2966173797453e-10,-5.0771703220672e-10,-1.10747963314804e-16,-3.31255683983043e-16,2.14268605163295e-15,3.44331394219848e-15,-3.039745193902e-16,-9.68414504380258e-16,-7.81314646347536e-16,-1.99233459361166e-10,-9.98561332314579e-16,1.60383590658846e-16,-8.35278620475174e-11,-1.87435121169034e-17,-4.88961687030327e-11,-7.99085846332427e-16,1.08837017662248e-15,-9.13901621007694e-16,-1.66287607252156e-15,-3.15734310119678e-15,-4.42201773429342e-15,-1.50288239085428e-14,1.86485513854678e-14,-0.0842151921066888
"t138",-0.220008798747198,-0.236778380736409,-0.169192097257187,7.10121840596736e-05,0.0291413083955514,0.000896936275913507,-0.000912254124085337,-0.0544370589487487,-5.85586869911808e-05,0.000416109387394861,-0.00482033450027736,-0.00524100233345264,-0.00927424028982957,-0.0061766226004482,-0.121185669635314,-0.140786507841466,0.0083648261018682,-0.00553298592762147,-0.00298702719114797,0.0010203387586379,-0.014052670553081,-0.000402221137134681,4.64152609728982e-06,-0.00134684310629775,-0.000418627044929924,0.00201633712149898,-9.45837806302687e-05,0.010213461104989,0.000154740416466768,0.000144341795104251,-1.31755974170613e-05,1.71161649501073e-05,2.53249266645273e-06,4.38867912918847e-06,0.000134415483761298,0.00661645521060938,2.26623097941732e-05,9.39263759844322e-06,4.99583819367034e-05,0.000352608656048549,-0.00875251331117151,3.63576107537245e-15,0.402019869123082,-0.016104545054869,-0.136161241953729,3.20483795660878e-07,-4.0068527357176e-05,1.38201073474995e-08,2.37165365551277e-08,3.98153126954584e-06,-2.48240175427237e-07,1.33732192123386e-07,-1.00233705230274e-07,-1.04309152501478e-06,1.20905484244246e-08,2.39796115694153e-05,-4.11971786059358e-06,-2.67267574085421e-05,0.000609530384344321,-8.28147696496982e-05,0.000407485152958713,-7.49518457382618e-16,3.61075070459382e-05,-0.00730251878092342,-2.53551021386538e-05,5.18459664256651e-05,2.24886365251753e-07,-8.70405020468251e-16,3.17965437926687e-05,0.00376145034792565,3.85454305078308e-15,-8.60598893465014e-06,4.1754770298105e-06,1.77909395994486e-06,2.11841100364676e-05,0.000271914696592445,2.82372571757072e-05,1.67486834633357e-12,7.69453908205866e-07,-0.000185660534136586,3.76091068713958e-07,-1.94603676817305e-07,4.84592956657849e-15,-0.371833995126612,-0.00024043767334452,-3.08716339571755e-07,-1.5073358656644e-07,-0.000528668129028457,1.29014017758209e-07,-1.73720862011753e-05,-0.0448941767242542,1.39132049061267e-06,2.0478534932412e-05,-1.30606612128821e-15,-3.82886751361682e-07,-6.48026269713256e-10,-0.00387594184866881,-3.98351149077205e-09,-1.23991448617124e-09,-1.006830984918e-10,-1.79237125112299e-15,6.86385349571408e-09,-4.23145458860094e-15,3.02927356323885e-15,-1.05119518758114e-15,3.06852417506931e-16,-5.7220882617466e-16,4.22904795230483e-17,-1.58699233652545e-10,3.08518471012075e-11,8.69818968710961e-11,-1.9166874506565e-16,-1.09482619293224e-10,1.46852321333133e-09,-1.92108319326019e-08,1.91196893732149e-10,1.19135016379654e-10,-1.18356545077406e-10,-1.85669956571038e-10,-1.67893322099766e-15,-4.53116941102881e-16,1.15954339338386e-16,-1.98452489467723e-15,9.54753520035643e-16,-1.43214683490004e-15,-8.21682753242035e-16,-8.43864659480158e-11,-4.00682358867125e-15,8.00440906339029e-16,-3.68757870870004e-11,1.64175364301685e-14,-2.30535279520176e-11,-1.70234500155619e-14,2.48674807363049e-15,1.21198666633972e-15,-1.3948582195327e-15,-2.00701138107671e-14,-7.884275133813e-13,0.707106781186536,2.53015625942383e-14,-0.0842151921067769
"t139",-0.220008798747198,-0.236778380736409,-0.169192097257187,7.10121840597324e-05,0.0291413083955516,0.00089693627591345,-0.000912254124085524,-0.054437058948749,-5.85586869911459e-05,0.000416109387394679,-0.00482033450027701,-0.0052410023334519,-0.00927424028982961,-0.00617662260044769,-0.121185669635314,-0.140786507841467,0.0083648261018675,-0.00553298592762068,-0.00298702719114799,0.00102033875863796,-0.0140526705530802,-0.000402221137134759,4.6415260971645e-06,-0.00134684310629793,-0.000418627044930443,0.00201633712149852,-9.45837806303797e-05,0.0102134611049875,0.000154740416466945,0.000144341795104799,-1.31755974171064e-05,1.71161649499974e-05,2.5324926659441e-06,4.38867912990585e-06,0.00013441548376164,0.00661645521061315,2.26623097939956e-05,9.39263759791666e-06,4.99583819366356e-05,0.000352608656048189,-0.00875251331117519,3.52290067903374e-15,0.402019869123083,-0.0161045450548689,-0.13616124195372,3.20483794988578e-07,-4.006852735647e-05,1.38201081356399e-08,2.37165366309457e-08,3.98153126961024e-06,-2.4824017615597e-07,1.33732192468311e-07,-1.00233704407784e-07,-1.04309152629262e-06,1.20905485668436e-08,2.39796115700272e-05,-4.11971785974373e-06,-2.67267574088075e-05,0.000609530384340796,-8.28147696480845e-05,0.000407485152958852,6.12657664440646e-17,3.61075070456201e-05,-0.00730251878092752,-2.53551021388972e-05,5.18459664260535e-05,2.2488636443902e-07,-5.06089221169168e-17,3.17965437923766e-05,0.00376145034792884,4.09087596606639e-15,-8.6059889364962e-06,4.17547703039801e-06,1.77909395933635e-06,2.11841100363718e-05,0.000271914696596508,2.82372571755169e-05,1.67315621253776e-12,7.69453907379282e-07,-0.000185660534129693,3.76091067334413e-07,-1.9460367801396e-07,4.56756149504404e-15,-0.371833995126629,-0.00024043767334658,-3.0871633984866e-07,-1.50733585344844e-07,-0.000528668129040484,1.29014019413487e-07,-1.73720862025867e-05,-0.0448941767242378,1.39132048909416e-06,2.04785349324696e-05,-1.72306231059883e-15,-3.8288675097389e-07,-6.48022017903283e-10,-0.00387594184869213,-3.98350968819588e-09,-1.23991675426869e-09,-1.00686585319357e-10,-5.04934895506444e-15,6.86386080690169e-09,4.28607303360429e-15,5.1942084612579e-15,-3.25513288732396e-16,3.91446918663209e-16,-7.39484107574524e-16,-5.86023941372273e-17,-1.5870236071888e-10,3.0852137379564e-11,8.69841534060528e-11,1.66331089987545e-16,-1.09484397832487e-10,1.46852318713503e-09,-1.92108341596069e-08,1.91206951983577e-10,1.19138629614994e-10,-1.18357434796849e-10,-1.85672421430751e-10,1.64522784125412e-15,-1.86857252452757e-16,-3.04311060309983e-16,-1.15106524149845e-17,1.75146657416503e-15,2.88677744477915e-15,-1.72593780973852e-16,-8.43974803328771e-11,4.4565885611782e-15,-3.09786741938299e-15,-3.68751911104167e-11,-1.19550754470049e-14,-2.30422142935713e-11,1.66002170674468e-14,1.2166432868615e-15,-2.01926969173438e-15,1.35156387106573e-15,1.49858658997217e-14,7.83388121587879e-13,-0.70710678118656,8.74842999922447e-15,-0.0842151921065198
