accepted_species,estimate
t80,0.2269612
t81,0.2269612
t82,0.2269612
t99,0.2269612
t90,0.21830887
t46,0.21830887
t11,0.2269612
t33,0.2269612
t34,0.21830887
t18,0.2269612
