,0,1,2,3,4,5,6,7,8,9
Tortuella_abietifolia,-99.864716,7.9964824,-17.41262,144.59222,592.80554,450.2211,183.54166,137.94275,335.9694,-32.73758
Oxyceros_drupaceus,-97.03436,-1.5860219,-22.664564,134.09927,571.2975,451.79642,184.95837,151.72578,352.64532,-31.170683
Galium_globuliferum,-79.49642,79.53276,-22.400793,75.21482,551.4431,419.00043,101.07459,199.52765,342.35156,-32.02782
Asperula_kryloviana,-79.43782,82.61451,-22.797377,77.81018,554.8798,420.20343,100.8393,203.46812,344.55954,-32.413815
Asperula_gunnii,-79.52852,81.12205,-22.074446,77.01372,555.3953,418.61356,100.538734,202.09793,344.32812,-32.446644
Spermacoce_graniticola,-79.322296,94.6049,-24.368565,80.63989,564.68744,436.59943,85.41403,201.42877,349.20953,-34.607685
Spermacoce_multibracteata,-78.91597,97.67119,-24.068115,81.52812,564.7137,434.00067,86.48546,200.92853,349.1258,-34.98463
Diodia_rubricosa,-78.330444,88.54427,-23.629581,80.35704,561.7231,431.7074,86.758545,198.74727,347.24002,-34.775494
Psychotria_sphaerothyrsa,-73.43423,100.49103,-23.954363,74.94348,551.51,424.69934,76.71998,222.51035,360.3657,-34.197414
Psychotria_potamophila,-72.98565,99.482155,-24.119148,70.20826,554.9636,425.3388,79.84542,219.13734,354.62122,-34.131332
Psychotria_enanilihensis,-72.823814,106.66596,-23.966743,68.12705,556.6236,423.38815,73.31458,217.85204,353.2456,-34.616062
Psychotria_malayana,-73.45977,102.89291,-24.75927,71.62872,555.46783,425.9274,79.59722,219.7831,353.82922,-33.949055
Rudgea_parvifolia,-73.88447,101.41575,-25.362898,76.131996,559.5771,426.56723,75.04402,216.58186,354.70633,-33.849407
Palicourea_glandulicalyx,-72.93575,104.58405,-24.321198,69.01948,556.8994,419.5088,70.86733,216.87285,355.28442,-34.710674
Palicourea_phaneroneura,-72.916565,104.78032,-24.368782,67.70769,555.1664,420.4242,74.21245,217.87079,356.39902,-34.7675
Palicourea_woronovii,-72.99693,105.66562,-25.252584,68.156166,557.7278,422.96793,73.38411,216.57181,354.02432,-34.517807
Notopleura_multiramosa,-72.68778,102.911674,-25.137138,67.373825,553.77527,424.60263,71.16177,213.8613,354.7511,-34.613743
