"accepted_species","Medicinal"
"Tarenna_alleizettei",0
"Willughbeia_angustifolia",NA
"Morinda_pacifica",0
"Oxypetalum_polyanthum",0
"Urceola_densiflora",0
"Diplolepis_viridis",NA
"Dischidia_imbricata",1
"Arachnothryx_gracilispica",0
"Tassadia_berteroanum",0
"Duroia_saccifera",1
"Cyclophyllum_pancheri",NA
"Lisianthius_brevidentatus",0
"Palicourea_woronovii",1
"Alyxia_caletioides",0
"Tassadia_ovalifolia",0
"Sherbournia_bignoniiflora",1
"Notopleura_multiramosa",0
"Desmidorchis_aucheriana",1
"Gentianella_insubrica",0
"Oxyceros_drupaceus",0
"Marsdenia_crocea",0
"Ruehssia_ulei",0
"Gentiana_sierrae",0
"Spermacoce_multibracteata",0
"Tricalysia_pedunculosa",0
"Ceropegia_caffra",0
"Orbea_hardyi",NA
"Gomphocarpus_tenuifolius",0
"Rudgea_parvifolia",0
"Gentianella_vaginalis",0
"Palicourea_phaneroneura",0
"Guettarda_cordata",0
"Plumeria_pudica",0
"Tocoyena_arenicola",0
"Deppea_blumenaviensis",0
"Dictyanthus_suffruticosus",0
"Lasianthus_simizui",0
"Marsdenia_oreophila",1
"Oxypetalum_incanum",0
"Coptosapelta_hammii",0
"Metastelma_penicillatum",NA
"Hockinia_montana",0
"Orthosia_arenosa",0
"Stelmagonum_hahnianum",0
"Cynanchum_wallichii",NA
"Ceropegia_cyperifolia",0
"Ceropegia_ugeni",0
"Swertia_pumila",0
"Ceropegia_vincifolia",0
"Psychotria_malayana",1
"Psychotria_enanilihensis",0
"Galium_globuliferum",0
"Psychotria_potamophila",0
"Psychotria_sphaerothyrsa",0
"Asperula_gunnii",0
"Asperula_kryloviana",0
"Neonauclea_clemensiae",0
"Ixora_eugenioides",0
"Huernia_zebrina",1
"Ixora_whitei",0
"Hoya_hamiltoniorum",0
"Tabernaemontana_mixtecana",0
"Rytigynia_verruculosa",0
"Faramea_morilloi",0
"Palicourea_glandulicalyx",0
"Matelea_domingensis",0
"Rutidea_parviflora",1
"Heterostemma_montanum",0
"Joosia_pulcherrima",0
"Logania_diffusa",0
"Tortuella_abietifolia",NA
"Macrocarpaea_gulosa",0
"Macrocarpaea_papillosa",0
"Joosia_longisepala",0
"Heterostemma_xuansonense",0
"Fadogia_fuchsioides",0
"Spermacoce_graniticola",0
"Sebaea_rehmannii",0
"Schmidtottia_cucullata",0
"Gonolobus_dorothyanus",0
"Psydrax_dicoccos",1
"Timonius_branderhorstii",0
"Lasianthus_acutatus",0
"Lasianthus_obovatibracteatus",0
"Microloma_lanatum",0
"Lasianthus_griffithii",0
"Tassadia_obovata",NA
"Lasianthus_bifloroideus",0
"Pavetta_ruwenzoriensis",NA
"Gymnema_lushaiense",0
"Appunia_odontocalyx",0
"Gentianella_tovariana",0
"Kibatalia_longifolia",0
"Diodia_rubricosa",NA
"Xysmalobium_fluviale",0
"Ophiorrhiza_subcrenata",0
"Ophiorrhiza_esquirolii",0
"Gentiana_laevigata",0
"Faramea_torquata",0
"Parsonsia_buruensis",0
