"","t10","t48","t121","t122","t108","t109","t107","t49","t40","t120","t137","t138","t100","t115","t116","t93","t61","t44","t22","t53","t101","t102","t86","t87","t85","t47","t46","t15","t52","t65","t143","t144","t133","t134","t75","t64","t6","t54","t118","t119","t27","t28","t43","t103","t104","t141","t142","t63","t11","t13","t14","t16","t70","t76","t77","t18","t135","t136","t117","t84","t145","t146","t131","t132","t78","t112","t113","t81","t123","t124","t45","t21","t110","t111","t19","t20","t23","t24","t57","t58","t51","t96","t97","t98","t99","t66","t36","t37","t129","t130","t30","t105","t106","t35","t38","t39","t17","t8","t9","t2","t4","t5","t1","t12","t42","t59","t60","t55","t56","t68","t69","t72","t73","t67","t62","t125","t126","t139","t140","t94","t95","t71","t114","t127","t128","t92","t41","t50","t74","t90","t91","t25","t82","t83","t3","t7","t31","t32","t26","t29","t88","t89","t79","t80","t33","t34"
"t10",0,3.0136164785,3.39480687253,3.39480687253,3.394806873,3.394806873,3.394806873,3.394806873,2.16385268846,3.394806873,3.394806873,3.394806873,3.39480687298,3.39480687294,3.39480687294,3.39480687299,2.87591649669,2.51757518979,1.71739388459,3.39480687294,3.39480687284,3.39480687284,3.394806872616,3.394806872616,3.394806872569,2.763717748169,3.39480687296,2.00141754066,4.292840459547,4.591505753307,5.002972625817,5.002972625817,5.002972625807,5.002972625807,5.002972625807,5.002972625747,1.444350068867,5.002972626057,5.002972626117,5.002972626117,5.002972625757,4.218943022657,5.002972626157,5.002972626057,4.935247848157,5.002972625997,5.002972625997,5.002972626057,4.031629583457,3.104838573057,2.763208055557,3.612618142247,4.677999357887,5.002972626287,5.002972626287,2.887798313137,5.002972626117,5.002972626117,5.002972626117,5.002972626037,5.002972626098,5.002972626098,5.002972626117,5.002972626117,5.002972626097,5.002972626097,5.002972626097,5.002972626097,5.002972626147,5.002972626147,5.002972626257,3.190656881917,5.002972626087,5.002972626087,3.693725928247,3.449926388647,5.002972625747,5.002972625747,5.002972625947,5.002972625947,5.002972626047,5.002972626147,5.002972626147,5.002972626147,5.002972626147,5.002972626147,5.002972625647,5.002972625647,5.002972625707,5.002972625707,3.667746178447,5.002972626447,5.002972626447,3.998586437747,5.002972626247,5.002972626247,3.199961383647,2.403326825547,1.646573427007,2.653648851147,1.83315758342,1.93742372672,2.08471007282,3.8347428207,5.65673893232,6.20970353672,5.67116451462,6.209703536367,5.806139031467,6.209703536367,5.837722326967,6.209703536177,6.209703536177,5.763829649657,5.815572218127,6.209703535737,6.209703535737,6.209703535687,6.209703535687,6.209703535777,6.209703535777,6.209703535727,6.209703535727,6.209703535737,6.209703535737,6.209703535727,4.994901779457,5.677322085527,6.209703536227,6.209703536227,6.209703536227,6.209703536267,6.20970353672,6.20970353672,2.82978234432,3.05582244142,5.13259248992,6.20970353602,6.20970353672,4.76098271702,6.20970353632,6.20970353632,6.20970353632,6.20970353632,5.23312460842,5.72007108542
"t48",3.0136164785,0,1.55935813583,1.55935813583,3.8537405003,3.8537405003,3.8537405003,3.8537405003,2.62278631576,4.5249132599,4.5249132599,4.5249132599,4.52491325988,4.52491325984,4.52491325984,4.52491325989,4.00602288359,3.64768157669,2.84750027149,4.52491325984,4.52491325974,4.52491325974,4.524913259516,4.524913259516,4.524913259469,3.893824135069,4.52491325986,3.13152392756,6.971090696447,7.269755990207,7.681222862717,7.681222862717,7.681222862707,7.681222862707,7.681222862707,7.681222862647,4.122600305767,7.681222862957,7.681222863017,7.681222863017,7.681222862657,6.897193259557,7.681222863057,7.681222862957,7.613498085057,7.681222862897,7.681222862897,7.681222862957,6.709879820357,5.783088809957,5.441458292457,6.290868379147,7.356249594787,7.681222863187,7.681222863187,5.566048550037,7.681222863017,7.681222863017,7.681222863017,7.681222862937,7.681222862998,7.681222862998,7.681222863017,7.681222863017,7.681222862997,7.681222862997,7.681222862997,7.681222862997,7.681222863047,7.681222863047,7.681222863157,5.868907118817,7.681222862987,7.681222862987,6.371976165147,6.128176625547,7.681222862647,7.681222862647,7.681222862847,7.681222862847,7.681222862947,7.681222863047,7.681222863047,7.681222863047,7.681222863047,7.681222863047,7.681222862547,7.681222862547,7.681222862607,7.681222862607,6.345996415347,7.681222863347,7.681222863347,6.676836674647,7.681222863147,7.681222863147,5.878211620547,5.081577062447,4.324823663907,5.331899088047,4.51140782032,4.61567396362,4.76296030972,6.5129930576,8.33498916922,8.88795377362,8.34941475152,8.887953773267,8.484389268367,8.887953773267,8.515972563867,8.887953773077,8.887953773077,8.442079886557,8.493822455027,8.887953772637,8.887953772637,8.887953772587,8.887953772587,8.887953772677,8.887953772677,8.887953772627,8.887953772627,8.887953772637,8.887953772637,8.887953772627,7.673152016357,8.355572322427,8.887953773127,8.887953773127,8.887953773127,8.887953773167,8.88795377362,8.88795377362,5.50803258122,5.73407267832,7.81084272682,8.88795377292,8.88795377362,7.43923295392,8.88795377322,8.88795377322,8.88795377322,8.88795377322,7.91137484532,8.39832132232
"t121",3.39480687253,1.55935813583,0,0.15358689466,4.23493089433,4.23493089433,4.23493089433,4.23493089433,3.00397670979,4.90610365393,4.90610365393,4.90610365393,4.90610365391,4.90610365387,4.90610365387,4.90610365392,4.38721327762,4.02887197072,3.22869066552,4.90610365387,4.90610365377,4.90610365377,4.906103653546,4.906103653546,4.906103653499,4.275014529099,4.90610365389,3.51271432159,7.352281090477,7.650946384237,8.062413256747,8.062413256747,8.062413256737,8.062413256737,8.062413256737,8.062413256677,4.503790699797,8.062413256987,8.062413257047,8.062413257047,8.062413256687,7.278383653587,8.062413257087,8.062413256987,7.994688479087,8.062413256927,8.062413256927,8.062413256987,7.091070214387,6.164279203987,5.822648686487,6.672058773177,7.737439988817,8.062413257217,8.062413257217,5.947238944067,8.062413257047,8.062413257047,8.062413257047,8.062413256967,8.062413257028,8.062413257028,8.062413257047,8.062413257047,8.062413257027,8.062413257027,8.062413257027,8.062413257027,8.062413257077,8.062413257077,8.062413257187,6.250097512847,8.062413257017,8.062413257017,6.753166559177,6.509367019577,8.062413256677,8.062413256677,8.062413256877,8.062413256877,8.062413256977,8.062413257077,8.062413257077,8.062413257077,8.062413257077,8.062413257077,8.062413256577,8.062413256577,8.062413256637,8.062413256637,6.727186809377,8.062413257377,8.062413257377,7.058027068677,8.062413257177,8.062413257177,6.259402014577,5.462767456477,4.706014057937,5.713089482077,4.89259821435,4.99686435765,5.14415070375,6.89418345163,8.71617956325,9.26914416765,8.73060514555,9.269144167297,8.865579662397,9.269144167297,8.897162957897,9.269144167107,9.269144167107,8.823270280587,8.875012849057,9.269144166667,9.269144166667,9.269144166617,9.269144166617,9.269144166707,9.269144166707,9.269144166657,9.269144166657,9.269144166667,9.269144166667,9.269144166657,8.054342410387,8.736762716457,9.269144167157,9.269144167157,9.269144167157,9.269144167197,9.26914416765,9.26914416765,5.88922297525,6.11526307235,8.19203312085,9.26914416695,9.26914416765,7.82042334795,9.26914416725,9.26914416725,9.26914416725,9.26914416725,8.29256523935,8.77951171635
"t122",3.39480687253,1.55935813583,0.15358689466,0,4.23493089433,4.23493089433,4.23493089433,4.23493089433,3.00397670979,4.90610365393,4.90610365393,4.90610365393,4.90610365391,4.90610365387,4.90610365387,4.90610365392,4.38721327762,4.02887197072,3.22869066552,4.90610365387,4.90610365377,4.90610365377,4.906103653546,4.906103653546,4.906103653499,4.275014529099,4.90610365389,3.51271432159,7.352281090477,7.650946384237,8.062413256747,8.062413256747,8.062413256737,8.062413256737,8.062413256737,8.062413256677,4.503790699797,8.062413256987,8.062413257047,8.062413257047,8.062413256687,7.278383653587,8.062413257087,8.062413256987,7.994688479087,8.062413256927,8.062413256927,8.062413256987,7.091070214387,6.164279203987,5.822648686487,6.672058773177,7.737439988817,8.062413257217,8.062413257217,5.947238944067,8.062413257047,8.062413257047,8.062413257047,8.062413256967,8.062413257028,8.062413257028,8.062413257047,8.062413257047,8.062413257027,8.062413257027,8.062413257027,8.062413257027,8.062413257077,8.062413257077,8.062413257187,6.250097512847,8.062413257017,8.062413257017,6.753166559177,6.509367019577,8.062413256677,8.062413256677,8.062413256877,8.062413256877,8.062413256977,8.062413257077,8.062413257077,8.062413257077,8.062413257077,8.062413257077,8.062413256577,8.062413256577,8.062413256637,8.062413256637,6.727186809377,8.062413257377,8.062413257377,7.058027068677,8.062413257177,8.062413257177,6.259402014577,5.462767456477,4.706014057937,5.713089482077,4.89259821435,4.99686435765,5.14415070375,6.89418345163,8.71617956325,9.26914416765,8.73060514555,9.269144167297,8.865579662397,9.269144167297,8.897162957897,9.269144167107,9.269144167107,8.823270280587,8.875012849057,9.269144166667,9.269144166667,9.269144166617,9.269144166617,9.269144166707,9.269144166707,9.269144166657,9.269144166657,9.269144166667,9.269144166667,9.269144166657,8.054342410387,8.736762716457,9.269144167157,9.269144167157,9.269144167157,9.269144167197,9.26914416765,9.26914416765,5.88922297525,6.11526307235,8.19203312085,9.26914416695,9.26914416765,7.82042334795,9.26914416725,9.26914416725,9.26914416725,9.26914416725,8.29256523935,8.77951171635
"t108",3.394806873,3.8537405003,4.23493089433,4.23493089433,0,0.2430613218,0.2854981058,1.919200526,1.25239340186,4.9061036544,4.9061036544,4.9061036544,4.90610365438,4.90610365434,4.90610365434,4.90610365439,4.38721327809,4.02887197119,3.22869066599,4.90610365434,4.90610365424,4.90610365424,4.906103654016,4.906103654016,4.906103653969,4.275014529569,4.90610365436,3.51271432206,7.352281090947,7.650946384707,8.062413257217,8.062413257217,8.062413257207,8.062413257207,8.062413257207,8.062413257147,4.503790700267,8.062413257457,8.062413257517,8.062413257517,8.062413257157,7.278383654057,8.062413257557,8.062413257457,7.994688479557,8.062413257397,8.062413257397,8.062413257457,7.091070214857,6.164279204457,5.822648686957,6.672058773647,7.737439989287,8.062413257687,8.062413257687,5.947238944537,8.062413257517,8.062413257517,8.062413257517,8.062413257437,8.062413257498,8.062413257498,8.062413257517,8.062413257517,8.062413257497,8.062413257497,8.062413257497,8.062413257497,8.062413257547,8.062413257547,8.062413257657,6.250097513317,8.062413257487,8.062413257487,6.753166559647,6.509367020047,8.062413257147,8.062413257147,8.062413257347,8.062413257347,8.062413257447,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257047,8.062413257047,8.062413257107,8.062413257107,6.727186809847,8.062413257847,8.062413257847,7.058027069147,8.062413257647,8.062413257647,6.259402015047,5.462767456947,4.706014058407,5.713089482547,4.89259821482,4.99686435812,5.14415070422,6.8941834521,8.71617956372,9.26914416812,8.73060514602,9.269144167767,8.865579662867,9.269144167767,8.897162958367,9.269144167577,9.269144167577,8.823270281057,8.875012849527,9.269144167137,9.269144167137,9.269144167087,9.269144167087,9.269144167177,9.269144167177,9.269144167127,9.269144167127,9.269144167137,9.269144167137,9.269144167127,8.054342410857,8.736762716927,9.269144167627,9.269144167627,9.269144167627,9.269144167667,9.26914416812,9.26914416812,5.88922297572,6.11526307282,8.19203312132,9.26914416742,9.26914416812,7.82042334842,9.26914416772,9.26914416772,9.26914416772,9.26914416772,8.29256523982,8.77951171682
"t109",3.394806873,3.8537405003,4.23493089433,4.23493089433,0.2430613218,0,0.2854981058,1.919200526,1.25239340186,4.9061036544,4.9061036544,4.9061036544,4.90610365438,4.90610365434,4.90610365434,4.90610365439,4.38721327809,4.02887197119,3.22869066599,4.90610365434,4.90610365424,4.90610365424,4.906103654016,4.906103654016,4.906103653969,4.275014529569,4.90610365436,3.51271432206,7.352281090947,7.650946384707,8.062413257217,8.062413257217,8.062413257207,8.062413257207,8.062413257207,8.062413257147,4.503790700267,8.062413257457,8.062413257517,8.062413257517,8.062413257157,7.278383654057,8.062413257557,8.062413257457,7.994688479557,8.062413257397,8.062413257397,8.062413257457,7.091070214857,6.164279204457,5.822648686957,6.672058773647,7.737439989287,8.062413257687,8.062413257687,5.947238944537,8.062413257517,8.062413257517,8.062413257517,8.062413257437,8.062413257498,8.062413257498,8.062413257517,8.062413257517,8.062413257497,8.062413257497,8.062413257497,8.062413257497,8.062413257547,8.062413257547,8.062413257657,6.250097513317,8.062413257487,8.062413257487,6.753166559647,6.509367020047,8.062413257147,8.062413257147,8.062413257347,8.062413257347,8.062413257447,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257047,8.062413257047,8.062413257107,8.062413257107,6.727186809847,8.062413257847,8.062413257847,7.058027069147,8.062413257647,8.062413257647,6.259402015047,5.462767456947,4.706014058407,5.713089482547,4.89259821482,4.99686435812,5.14415070422,6.8941834521,8.71617956372,9.26914416812,8.73060514602,9.269144167767,8.865579662867,9.269144167767,8.897162958367,9.269144167577,9.269144167577,8.823270281057,8.875012849527,9.269144167137,9.269144167137,9.269144167087,9.269144167087,9.269144167177,9.269144167177,9.269144167127,9.269144167127,9.269144167137,9.269144167137,9.269144167127,8.054342410857,8.736762716927,9.269144167627,9.269144167627,9.269144167627,9.269144167667,9.26914416812,9.26914416812,5.88922297572,6.11526307282,8.19203312132,9.26914416742,9.26914416812,7.82042334842,9.26914416772,9.26914416772,9.26914416772,9.26914416772,8.29256523982,8.77951171682
"t107",3.394806873,3.8537405003,4.23493089433,4.23493089433,0.2854981058,0.2854981058,0,1.919200526,1.25239340186,4.9061036544,4.9061036544,4.9061036544,4.90610365438,4.90610365434,4.90610365434,4.90610365439,4.38721327809,4.02887197119,3.22869066599,4.90610365434,4.90610365424,4.90610365424,4.906103654016,4.906103654016,4.906103653969,4.275014529569,4.90610365436,3.51271432206,7.352281090947,7.650946384707,8.062413257217,8.062413257217,8.062413257207,8.062413257207,8.062413257207,8.062413257147,4.503790700267,8.062413257457,8.062413257517,8.062413257517,8.062413257157,7.278383654057,8.062413257557,8.062413257457,7.994688479557,8.062413257397,8.062413257397,8.062413257457,7.091070214857,6.164279204457,5.822648686957,6.672058773647,7.737439989287,8.062413257687,8.062413257687,5.947238944537,8.062413257517,8.062413257517,8.062413257517,8.062413257437,8.062413257498,8.062413257498,8.062413257517,8.062413257517,8.062413257497,8.062413257497,8.062413257497,8.062413257497,8.062413257547,8.062413257547,8.062413257657,6.250097513317,8.062413257487,8.062413257487,6.753166559647,6.509367020047,8.062413257147,8.062413257147,8.062413257347,8.062413257347,8.062413257447,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257047,8.062413257047,8.062413257107,8.062413257107,6.727186809847,8.062413257847,8.062413257847,7.058027069147,8.062413257647,8.062413257647,6.259402015047,5.462767456947,4.706014058407,5.713089482547,4.89259821482,4.99686435812,5.14415070422,6.8941834521,8.71617956372,9.26914416812,8.73060514602,9.269144167767,8.865579662867,9.269144167767,8.897162958367,9.269144167577,9.269144167577,8.823270281057,8.875012849527,9.269144167137,9.269144167137,9.269144167087,9.269144167087,9.269144167177,9.269144167177,9.269144167127,9.269144167127,9.269144167137,9.269144167137,9.269144167127,8.054342410857,8.736762716927,9.269144167627,9.269144167627,9.269144167627,9.269144167667,9.26914416812,9.26914416812,5.88922297572,6.11526307282,8.19203312132,9.26914416742,9.26914416812,7.82042334842,9.26914416772,9.26914416772,9.26914416772,9.26914416772,8.29256523982,8.77951171682
"t49",3.394806873,3.8537405003,4.23493089433,4.23493089433,1.919200526,1.919200526,1.919200526,0,1.25239340186,4.9061036544,4.9061036544,4.9061036544,4.90610365438,4.90610365434,4.90610365434,4.90610365439,4.38721327809,4.02887197119,3.22869066599,4.90610365434,4.90610365424,4.90610365424,4.906103654016,4.906103654016,4.906103653969,4.275014529569,4.90610365436,3.51271432206,7.352281090947,7.650946384707,8.062413257217,8.062413257217,8.062413257207,8.062413257207,8.062413257207,8.062413257147,4.503790700267,8.062413257457,8.062413257517,8.062413257517,8.062413257157,7.278383654057,8.062413257557,8.062413257457,7.994688479557,8.062413257397,8.062413257397,8.062413257457,7.091070214857,6.164279204457,5.822648686957,6.672058773647,7.737439989287,8.062413257687,8.062413257687,5.947238944537,8.062413257517,8.062413257517,8.062413257517,8.062413257437,8.062413257498,8.062413257498,8.062413257517,8.062413257517,8.062413257497,8.062413257497,8.062413257497,8.062413257497,8.062413257547,8.062413257547,8.062413257657,6.250097513317,8.062413257487,8.062413257487,6.753166559647,6.509367020047,8.062413257147,8.062413257147,8.062413257347,8.062413257347,8.062413257447,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257047,8.062413257047,8.062413257107,8.062413257107,6.727186809847,8.062413257847,8.062413257847,7.058027069147,8.062413257647,8.062413257647,6.259402015047,5.462767456947,4.706014058407,5.713089482547,4.89259821482,4.99686435812,5.14415070422,6.8941834521,8.71617956372,9.26914416812,8.73060514602,9.269144167767,8.865579662867,9.269144167767,8.897162958367,9.269144167577,9.269144167577,8.823270281057,8.875012849527,9.269144167137,9.269144167137,9.269144167087,9.269144167087,9.269144167177,9.269144167177,9.269144167127,9.269144167127,9.269144167137,9.269144167137,9.269144167127,8.054342410857,8.736762716927,9.269144167627,9.269144167627,9.269144167627,9.269144167667,9.26914416812,9.26914416812,5.88922297572,6.11526307282,8.19203312132,9.26914416742,9.26914416812,7.82042334842,9.26914416772,9.26914416772,9.26914416772,9.26914416772,8.29256523982,8.77951171682
"t40",2.16385268846,2.62278631576,3.00397670979,3.00397670979,1.25239340186,1.25239340186,1.25239340186,1.25239340186,0,3.67514946986,3.67514946986,3.67514946986,3.67514946984,3.6751494698,3.6751494698,3.67514946985,3.15625909355,2.79791778665,1.99773648145,3.6751494698,3.6751494697,3.6751494697,3.675149469476,3.675149469476,3.675149469429,3.044060345029,3.67514946982,2.28176013752,6.121326906407,6.419992200167,6.831459072677,6.831459072677,6.831459072667,6.831459072667,6.831459072667,6.831459072607,3.272836515727,6.831459072917,6.831459072977,6.831459072977,6.831459072617,6.047429469517,6.831459073017,6.831459072917,6.763734295017,6.831459072857,6.831459072857,6.831459072917,5.860116030317,4.933325019917,4.591694502417,5.441104589107,6.506485804747,6.831459073147,6.831459073147,4.716284759997,6.831459072977,6.831459072977,6.831459072977,6.831459072897,6.831459072958,6.831459072958,6.831459072977,6.831459072977,6.831459072957,6.831459072957,6.831459072957,6.831459072957,6.831459073007,6.831459073007,6.831459073117,5.019143328777,6.831459072947,6.831459072947,5.522212375107,5.278412835507,6.831459072607,6.831459072607,6.831459072807,6.831459072807,6.831459072907,6.831459073007,6.831459073007,6.831459073007,6.831459073007,6.831459073007,6.831459072507,6.831459072507,6.831459072567,6.831459072567,5.496232625307,6.831459073307,6.831459073307,5.827072884607,6.831459073107,6.831459073107,5.028447830507,4.231813272407,3.475059873867,4.482135298007,3.66164403028,3.76591017358,3.91319651968,5.66322926756,7.48522537918,8.03818998358,7.49965096148,8.038189983227,7.634625478327,8.038189983227,7.666208773827,8.038189983037,8.038189983037,7.592316096517,7.644058664987,8.038189982597,8.038189982597,8.038189982547,8.038189982547,8.038189982637,8.038189982637,8.038189982587,8.038189982587,8.038189982597,8.038189982597,8.038189982587,6.823388226317,7.505808532387,8.038189983087,8.038189983087,8.038189983087,8.038189983127,8.03818998358,8.03818998358,4.65826879118,4.88430888828,6.96107893678,8.03818998288,8.03818998358,6.58946916388,8.03818998318,8.03818998318,8.03818998318,8.03818998318,7.06161105528,7.54855753228
"t120",3.394806873,4.5249132599,4.90610365393,4.90610365393,4.9061036544,4.9061036544,4.9061036544,4.9061036544,3.67514946986,0,0.17448499242,0.17448499242,1.0158920816,1.01589208156,1.01589208156,1.01589208161,0.91701520471,1.48095540421,2.07637240101,3.85152549386,3.85152549376,3.85152549376,4.860144512136,4.860144512136,4.860144512089,4.229055387689,4.86014451248,3.46675518018,7.352281090947,7.650946384707,8.062413257217,8.062413257217,8.062413257207,8.062413257207,8.062413257207,8.062413257147,4.503790700267,8.062413257457,8.062413257517,8.062413257517,8.062413257157,7.278383654057,8.062413257557,8.062413257457,7.994688479557,8.062413257397,8.062413257397,8.062413257457,7.091070214857,6.164279204457,5.822648686957,6.672058773647,7.737439989287,8.062413257687,8.062413257687,5.947238944537,8.062413257517,8.062413257517,8.062413257517,8.062413257437,8.062413257498,8.062413257498,8.062413257517,8.062413257517,8.062413257497,8.062413257497,8.062413257497,8.062413257497,8.062413257547,8.062413257547,8.062413257657,6.250097513317,8.062413257487,8.062413257487,6.753166559647,6.509367020047,8.062413257147,8.062413257147,8.062413257347,8.062413257347,8.062413257447,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257547,8.062413257047,8.062413257047,8.062413257107,8.062413257107,6.727186809847,8.062413257847,8.062413257847,7.058027069147,8.062413257647,8.062413257647,6.259402015047,5.462767456947,4.706014058407,5.713089482547,4.89259821482,4.99686435812,5.14415070422,6.8941834521,8.71617956372,9.26914416812,8.73060514602,9.269144167767,8.865579662867,9.269144167767,8.897162958367,9.269144167577,9.269144167577,8.823270281057,8.875012849527,9.269144167137,9.269144167137,9.269144167087,9.269144167087,9.269144167177,9.269144167177,9.269144167127,9.269144167127,9.269144167137,9.269144167137,9.269144167127,8.054342410857,8.736762716927,9.269144167627,9.269144167627,9.269144167627,9.269144167667,9.26914416812,9.26914416812,5.88922297572,6.11526307282,8.19203312132,9.26914416742,9.26914416812,7.82042334842,9.26914416772,9.26914416772,9.26914416772,9.26914416772,8.29256523982,8.77951171682
