"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t85",-0.0487709278951289,-0.216522723087775,0.0106490666938177,-0.000233182081452336,-0.00131131259834529,-0.00219240872766684,-0.00192376169645204,-0.0580556831531918,0.199563895048614,-0.00020815229821901,0.628261078102188,-0.00535305279159368,-0.0319895933615403,0.00349678765190017,0.00101993956360202,-0.000961785380950268,-0.00174514065732886,-0.000486853360309538,0.00510462652579758,-0.00185601495906061,-0.00103024465827281,-0.000113305016541052,-0.0375701742692361,0.000202702641561626,-0.000861120218585712,-0.00150057780154265,-0.000299807715754913,0.000880552749839325,-0.000423098394705418,1.63595876381781e-06,0.00100857683855613,7.90112162510978e-16,-0.000251397168198471,-0.0016184422857472,6.09567579232498e-05,-0.0133263951138982,0.000214364812246494,-0.000328369697258642,-0.000172334554004299,-0.00286642963686836,-0.00011423396950008,0.000342191930255837,-6.24339332317669e-06,3.31741732487609e-05,-4.91155915879505e-05,-0.000762144298935756,3.82809449893491e-05,0.000991654229544933,2.58498534817973e-06,-8.22590112357853e-05,0.00024196174471789,-0.000123537322662296,0.000311605613415146,-1.1144867339726e-06,5.44842628037715e-06,-0.000162939697605806,5.90056910997215e-16,5.9143247524544e-05,-3.11680062460057e-17,-3.82464944837112e-16,0.000364345467878743,-3.25822684321552e-16,1.04320450489525e-05,-1.01226884658099e-15,-2.11332153242204e-05,-6.80951657135584e-17,1.02581818501173e-15,3.79867580686773e-05,-1.87094788133679e-15,-3.95656991704648e-06,-0.000101914505267392,4.04949994957882e-17,-8.07864348500114e-06,-3.22642641496758e-17,4.07965010907325e-06,1.60610949562941e-15,2.41486441520137e-15,-3.16331209175614e-15,-2.51445910038538e-05,-5.97646974755222e-06,-1.32186526524432e-15,1.90062742013044e-15,-2.49426795338659e-15,-1.07970230628359e-14,3.41895951088126e-16,1.77435353661003e-15,-1.22175367692156e-14,2.99403169852452e-06,2.28838570080093e-15,2.83343300899577e-14,-4.91055245149511e-06,0.707106781186543,-1.15243959973492e-13,-3.96480628953792e-15,1.52817272713287e-15,-4.91020445101718e-15,6.27638536202325e-15,-3.75633610186363e-14,-1.29328592648179e-14
"t86",-0.0487709278951278,-0.216522723087776,0.0106490666938177,-0.00023318208145204,-0.00131131259834538,-0.00219240872766679,-0.00192376169645222,-0.0580556831531931,0.199563895048616,-0.000208152298219197,0.628261078102192,-0.00535305279159364,-0.0319895933615393,0.00349678765190055,0.00101993956360218,-0.00096178538095098,-0.00174514065732842,-0.000486853360311001,0.00510462652579794,-0.00185601495906168,-0.0010302446582732,-0.000113305016542089,-0.0375701742692366,0.000202702641561872,-0.000861120218586173,-0.00150057780154287,-0.000299807715754861,0.00088055274983973,-0.000423098394703577,1.63595876265501e-06,0.00100857683855959,-2.40359977699357e-15,-0.000251397168198473,-0.0016184422857488,6.09567579253066e-05,-0.013326395113901,0.000214364812244391,-0.000328369697261083,-0.000172334554004714,-0.00286642963686853,-0.000114233969500445,0.000342191930255321,-6.2433933242797e-06,3.3174173249246e-05,-4.91155915849606e-05,-0.000762144298934754,3.82809449893036e-05,0.000991654229550213,2.58498534924747e-06,-8.22590112346744e-05,0.000241961744719858,-0.000123537322661081,0.000311605613411145,-1.11448673610216e-06,5.44842628022459e-06,-0.000162939697610923,-4.70887943598062e-16,5.9143247525079e-05,3.36714104654136e-16,3.42506006675225e-16,0.000364345467876392,3.75275733493856e-16,1.04320450509371e-05,9.99619711820508e-16,-2.11332153314955e-05,5.58250037965913e-16,-1.41839352549131e-15,3.79867580659193e-05,1.95380492536486e-15,-3.95656992135607e-06,-0.000101914505295082,9.99966602044267e-17,-8.07864348859162e-06,7.85621219344598e-16,4.07965012902758e-06,-2.4347492013493e-15,-1.10574056822361e-15,2.36057588626069e-15,-2.51445909964678e-05,-5.97646970422912e-06,3.50342888281708e-16,-9.15372657113084e-16,3.19754965040064e-15,9.8196767639001e-15,-3.82128225063136e-17,-2.10918328170202e-15,1.19550422362422e-14,2.99403160503497e-06,-3.16490702115886e-15,-2.8976926146181e-14,-4.91055234460022e-06,-0.707106781186551,1.13511997243647e-13,3.08353437879622e-15,-2.77164516825357e-15,4.66332938349146e-15,-8.14696226611849e-15,-3.47147555239222e-14,-2.0709556832375e-14
"t17",-0.05207904573627,-0.265012471874603,0.0193838324388647,-0.000658290695190337,-0.0165443279250316,0.00320339153649521,0.00198041949896591,0.0270085675964001,-0.186679443608137,-0.00452767112824847,-0.0157199529974267,0.000141685884739856,-0.000165538745853767,0.000110407989637491,3.28228278639235e-05,5.1206783560491e-06,0.000148991606487216,7.66525794655502e-05,-0.000820955003048365,0.000408321320308384,0.000627366126287946,0.000145680065253206,0.599428388374066,0.00107789718085533,-0.00287610407710063,-0.00465269860259155,-0.000849421866813969,0.00160880945436312,-0.000661792640573564,2.41871698082152e-06,0.00141503421928244,0.707106781186541,-0.000355112726063045,-0.00239147406043163,9.36145287473429e-05,-0.0490214151550504,0.000191981404092345,-0.000311440897821807,-0.000182566865915241,-0.135558711668837,-8.89421639881953e-05,0.000269904582626374,-5.07168230878855e-06,2.70418085105677e-05,-4.00608775204497e-05,-0.00182772037275214,3.12428723262749e-05,0.0201076201390942,1.52938459956153e-06,-6.37996179649044e-05,0.000189017080225729,-9.65141259622186e-05,0.000243503957738569,-8.70737180487706e-07,4.25319646494775e-06,-0.000126792708115258,5.25193876076884e-16,4.57585832580419e-05,-4.81774276268089e-15,1.32209824866009e-16,0.000275171874728419,-6.30941304379342e-16,7.75214914183544e-06,1.9124386135422e-15,-1.56313448415886e-05,-8.67172406360648e-16,2.29704455637408e-16,2.78927636379155e-05,1.26633374601412e-16,-2.89867941932841e-06,-7.46499121460812e-05,-4.46916156504649e-16,-5.90378413358714e-06,-4.23034299462713e-15,2.97296571707046e-06,-1.18473132688452e-16,1.67612139588121e-15,-5.06038628493794e-17,-1.82619409096286e-05,-4.33830819347299e-06,-4.2599211390676e-16,-2.05706057850043e-16,2.72235700874062e-16,2.49986368630163e-15,-7.60926570984007e-17,-6.64581886103122e-16,5.77634428131592e-16,2.16000250828354e-06,-4.49676800099177e-16,-1.98281901371224e-15,-3.53931580558877e-06,-8.38218383591993e-15,-8.94753870073008e-16,5.42676358474671e-16,-7.37426986655028e-16,-2.64358503897372e-17,-2.00133695612106e-16,-3.48409310264005e-14,-1.65370383457576e-14
"t6",-0.0520790457362696,-0.265012471874602,0.0193838324388648,-0.000658290695190413,-0.0165443279250328,0.00320339153649486,0.00198041949896625,0.0270085675963995,-0.18667944360814,-0.00452767112824873,-0.0157199529974247,0.000141685884739964,-0.000165538745855544,0.000110407989637309,3.28228278657356e-05,5.12067835983261e-06,0.000148991606487757,7.66525794654515e-05,-0.000820955003046794,0.000408321320306619,0.00062736612629573,0.000145680065255319,0.599428388374057,0.00107789718085461,-0.00287610407710821,-0.00465269860258681,-0.000849421866806919,0.00160880945436378,-0.00066179264056353,2.41871698387708e-06,0.00141503421973021,-0.707106781186554,-0.000355112726013209,-0.00239147406048155,9.36145287370164e-05,-0.0490214151548777,0.000191981404086899,-0.000311440897828513,-0.000182566865927539,-0.135558711668872,-8.89421639880729e-05,0.000269904582622055,-5.07168231532453e-06,2.7041808513885e-05,-4.00608775243334e-05,-0.00182772037276589,3.12428723286174e-05,0.0201076201390718,1.52938460347492e-06,-6.37996179632561e-05,0.000189017080224724,-9.65141259646823e-05,0.000243503957733809,-8.70737177530197e-07,4.25319646582983e-06,-0.000126792708109179,8.0564304422687e-16,4.5758583256954e-05,3.9197926029879e-15,1.99898542304134e-17,0.000275171874729464,4.73280336605907e-16,7.75214914296731e-06,-1.29672858307942e-15,-1.56313448380943e-05,1.08957912853468e-15,-3.33131924288886e-16,2.78927636388683e-05,2.07892395425882e-16,-2.89867942083349e-06,-7.46499121469577e-05,-8.22179165793308e-17,-5.9037841337352e-06,5.17380470574463e-15,2.97296571774196e-06,6.99325378014254e-16,-1.41734169138314e-16,-1.03855313533701e-15,-1.82619409110002e-05,-4.33830819466652e-06,2.99104931419161e-16,4.8674177114267e-16,7.33259471293465e-16,-2.53247233716107e-15,-3.0473960387989e-16,-8.45656598792627e-17,-6.27829620656706e-16,2.16000250830915e-06,-5.30811134609284e-17,5.87108412810453e-16,-3.53931580735554e-06,-5.38458166943201e-15,-1.73043752477817e-15,-1.51493177159588e-15,-6.05630261197192e-16,-3.88797826529457e-17,3.78041245613436e-18,-3.75753913292637e-14,-1.70613875722782e-14
"t52",-0.0534981052774789,-0.284421092729598,0.0224666337341692,-0.000797511429624195,-0.0211066180617114,0.00454469040094952,0.00290011883763971,0.0465070616372362,-0.332549355871989,-0.00816415203369524,-0.0305521531412322,0.000302436663233988,-0.000416418536714334,0.000382712993224038,0.000196808387105966,-0.000283547089540093,-0.000686646030402373,-0.000222871110584279,0.002350877845383,-0.000939959647717273,-0.000781351347546383,-0.0001294529987125,-0.334023110535879,-0.000458934846332644,0.00104309702123499,0.00162413853118154,0.000281024341125772,-0.000324316783707446,8.21010928165741e-05,-2.01927761449867e-07,7.03810744006812e-06,9.42133367601092e-15,-7.83625289552845e-06,-0.000129847517923643,6.25671973454762e-06,-0.00554436161174641,3.86791208486716e-05,-6.98395769026912e-05,-5.96477181143097e-05,-0.30389587014086,2.28407109906481e-05,-5.59575357968312e-05,2.59021691563679e-07,-5.19580511731466e-07,5.45083365850949e-07,-4.55955299967488e-05,3.77311841278195e-06,0.295877432717868,-8.15562387362973e-06,2.19135625035854e-05,-2.81332423361894e-05,1.3834681927462e-05,-2.35834556543325e-05,6.87290470698965e-08,-2.08254860138033e-07,8.86178811888657e-08,5.6582854881622e-16,2.03375790995413e-06,-2.3188693881033e-15,2.51126181955238e-15,3.93870209063726e-05,-1.95957337946291e-17,1.48144695896338e-06,9.71724887336157e-15,-3.19135704816726e-06,-2.03494764781401e-15,-4.98433411147071e-17,6.26018764687606e-06,-1.5657615551461e-14,-6.68659965114228e-07,-1.72620089909625e-05,7.92860334251306e-16,-1.40296853856436e-06,0.707106781186548,7.29850023419408e-07,-2.43097784883901e-14,1.95661525155011e-14,8.78516634634775e-15,-4.65587648683945e-06,-1.11243113940243e-06,-5.80237589329708e-16,-2.32749297273313e-15,-3.73249610251275e-15,-6.33524248972487e-15,5.28694889232253e-15,-3.86842616855401e-15,-5.86173110591961e-15,5.91844281150613e-07,-3.04439535674759e-15,3.42013486131321e-16,-9.79423015875694e-07,-5.55111512312578e-15,3.83658444402724e-15,2.47443296529253e-15,1.90948735239391e-15,-1.19373205870407e-15,3.19025868197497e-16,-3.63159540738824e-14,-1.56295359249308e-14
"t53",-0.0534981052774789,-0.284421092729598,0.0224666337341692,-0.000797511429624153,-0.0211066180617111,0.00454469040094927,0.00290011883763971,0.046507061637236,-0.33254935587199,-0.00816415203369559,-0.0305521531412322,0.000302436663233391,-0.000416418536713886,0.000382712993223864,0.000196808387106261,-0.000283547089539605,-0.000686646030403067,-0.000222871110584746,0.00235087784538454,-0.000939959647717242,-0.000781351347545611,-0.00012945299871224,-0.334023110535879,-0.00045893484633048,0.00104309702123541,0.00162413853118181,0.000281024341126621,-0.000324316783707621,8.21010928171318e-05,-2.01927761056558e-07,7.03810743914915e-06,-1.55620333029049e-17,-7.8362528962129e-06,-0.000129847517922939,6.25671973496359e-06,-0.00554436161174569,3.86791208487231e-05,-6.98395769028852e-05,-5.9647718113276e-05,-0.303895870140856,2.28407109915219e-05,-5.59575358011691e-05,2.59021692807419e-07,-5.19580511476101e-07,5.45083365101418e-07,-4.55955299976466e-05,3.77311841055182e-06,0.295877432717872,-8.15562387592861e-06,2.19135625065183e-05,-2.81332423355411e-05,1.38346819259094e-05,-2.35834556513648e-05,6.87290466323193e-08,-2.08254858162479e-07,8.86178791072687e-08,8.44052090853947e-16,2.03375791022985e-06,1.31605100704169e-15,-4.41384285153116e-15,3.93870209099354e-05,2.4507722002281e-16,1.48144696398136e-06,-1.05995801374108e-14,-3.19135703951163e-06,1.8956120200518e-15,6.66378935951433e-16,6.26018766233643e-06,1.57851804047275e-14,-6.68659965038893e-07,-1.72620090857173e-05,-6.09181035611739e-16,-1.40296858725107e-06,-0.707106781186547,7.29850154606765e-07,2.48064332042426e-14,-1.71155661841769e-14,-9.5003623036689e-15,-4.6558764769226e-06,-1.11243114014876e-06,-1.09003016804761e-16,2.56891158465385e-15,4.19674268676264e-15,5.86785691259999e-15,-4.85069536503696e-15,3.10650316431558e-15,5.40153958838847e-15,5.91844288880839e-07,1.77278991777681e-15,-3.67359341937161e-16,-9.79423026295361e-07,-6.32827124036339e-15,-5.24744191264974e-15,-2.78065894457489e-15,-3.028599396808e-15,6.23541628989904e-16,-2.27020960856357e-15,-3.69504421362679e-14,-1.75402666828734e-14
"t22",-0.0531993909371269,-0.280362668208739,0.0218290941463466,-0.000768892275087113,-0.0201750289995128,0.00427428308104393,0.00271536659186423,0.0426546928001298,-0.303820455264259,-0.00744874380197225,-0.0276532371290351,0.000271254278745873,-0.00036831615290501,0.000331431003814723,0.000166539798275188,-0.000231869258566466,-0.000541897813143832,-0.000172066976720597,0.00181335267505071,-0.000714664603986909,-0.000559805451990719,-8.83931756537153e-05,-0.208726685617714,-0.000269289396718498,0.00058746505556327,0.000905520100982202,0.00015445213158592,-0.000155426186598363,3.4676823539762e-05,-7.82963524949393e-08,2.1352814694531e-06,1.46938685407037e-14,-2.24466456194069e-06,-3.30873229431429e-05,1.51894888286238e-06,-0.00111166086600396,5.14470285608859e-06,-8.28808778495718e-06,-4.02601001122122e-06,0.0257199303008969,-8.49940637720683e-06,2.33200607479943e-05,-1.79045426439675e-07,4.09437536058183e-07,-4.398100218819e-07,4.33415321784043e-05,-5.16174076536997e-06,-0.87662678209558,2.50055788929161e-05,-9.5089500064233e-05,0.000180839229526624,-9.09778322781528e-05,0.000201470714137403,-6.83800261146608e-07,3.05713160975043e-06,-7.9215957859321e-05,-1.59688361767804e-15,2.54430706223422e-05,-1.14238130038467e-15,1.14535789562062e-15,0.000132259228207269,-7.27705855043006e-17,3.68308243348168e-06,4.43230941617425e-16,-7.44183214035216e-06,7.69693829108634e-16,-1.16942957349111e-15,1.33688015381295e-05,-1.52558810080336e-16,-1.39325195241122e-06,-3.58902449584771e-05,3.41343740985221e-16,-2.84770435750694e-06,-2.19599211866687e-15,1.44039109455742e-06,-2.63755870058803e-15,1.15975961600477e-16,-4.76336090454072e-16,-8.90031249233013e-06,-2.11641654195471e-06,-2.25191766599508e-15,2.27861151536123e-15,1.50340615246738e-15,-3.0051432599314e-16,6.57888543253655e-16,6.43014446786865e-16,4.85461729542498e-16,1.06712532569501e-06,-3.40559614730949e-16,-1.21804929419516e-15,-1.75224771818185e-06,-1.0325074129014e-14,-8.35940291681223e-16,-1.16940261650957e-15,-9.05881523373259e-16,-5.17721976867299e-16,1.12243561246557e-16,-3.3323108960667e-14,-1.71563742623537e-14
"t12",-0.0528763277811784,-0.275952721036573,0.0211309826653527,-0.000737424688522236,-0.0191460519747681,0.00397305179437704,0.00250907104631194,0.0383066771218686,-0.271330089298986,-0.00663910057442009,-0.0243589437785747,0.00023565271905123,-0.000313004820376597,0.000271830255149459,0.000130951658061917,-0.000170075536036118,-0.000365809562933311,-0.000109611586015945,0.00115227050467487,-0.000435689194098017,-0.000277815682959671,-3.49878268430473e-05,-0.0393766883900026,-6.18835868572346e-06,-5.51573030478491e-05,-0.0001120754488433,-2.57923183360222e-05,9.77663372101143e-05,-3.95852426230959e-05,1.20693377159393e-07,-6.33074791085529e-06,-2.45952534193209e-14,7.55402901680064e-06,0.000141308284754288,-7.11387971240152e-06,0.00728878112882708,-6.27486107624984e-05,0.000118163365153682,0.000116583595939313,0.881628731577886,-0.000138344755988402,0.000385234938870358,-5.5340863121417e-06,2.82114888628822e-05,-4.1494978148813e-05,-0.00181495486527277,2.96595313314546e-05,0.235828570708805,-4.98817796510743e-06,-2.79322862281261e-05,0.000105846089969772,-5.4337935487996e-05,0.000142924125894407,-5.1830684383157e-07,2.58474005780335e-06,-7.90383540093246e-05,-9.69144115585281e-16,2.89460901345189e-05,3.97166890847281e-15,1.13172895714124e-15,0.000176349866170894,1.72742545613243e-16,5.00103833876456e-06,1.48231180539484e-16,-1.01094520204145e-05,2.92917940789856e-16,-9.30634243226118e-16,1.81231329377931e-05,1.85712856878136e-16,-1.8864242320083e-06,-4.85884596281625e-05,-2.08871307238852e-17,-3.84938725627601e-06,3.61212796122033e-15,1.94282601862625e-06,-4.64801594339153e-16,-3.49272607901558e-16,2.32943034024916e-16,-1.19687906062672e-05,-2.84463846544858e-06,9.15529775944237e-16,-2.00255366738113e-16,-7.99567939587982e-16,-1.03843218219175e-15,-7.70923182956784e-17,-1.33839854551125e-16,-4.70594856412812e-16,1.42476220155625e-06,-3.88928289548287e-16,-4.71327641831936e-16,-2.33685565415389e-06,-6.30051566474776e-15,-2.227732341431e-15,-9.89816800319949e-17,-3.07615308428916e-16,4.29579610371374e-16,-2.82414240053945e-15,-3.8157564099318e-14,-1.65735064180976e-14
"t10",-0.0520305475159607,-0.263861736365404,0.0190241526613306,-0.000636003061000737,-0.0155201408763813,0.0026205260381408,0.00149107893227311,-0.0125601043914218,0.292727823650379,0.0104694266412971,-0.191502027618136,0.000551068284766976,-0.000495005838280181,0.000346230311353302,0.000147125268229474,-0.000167405572224237,-0.000317915890718694,-8.7862771992771e-05,0.000920458075403092,-0.000328740852136163,-0.000156475367249866,-1.36796981488271e-05,-0.00156507457742732,-4.72978463524456e-06,6.45266540268201e-05,0.000132694283460524,3.24336399708241e-05,-0.000296538587846252,0.000267271954421943,-1.47079197012211e-06,-0.00229248568895838,8.86654933607709e-14,0.000717452205144738,0.00778002165522524,-0.000379021634047416,0.695286091796937,0.00142795377685971,-0.00183039312058863,-0.000639522542448614,-0.0200940845891753,-0.000186141260114761,0.00054814687212462,-1.02601585667934e-05,6.13967037265166e-05,-9.48071450388789e-05,-0.557240666797106,3.11206380869826e-05,0.00256661147390811,2.29849245088204e-06,-7.37091428198021e-05,0.000214414106395687,-0.000109405600760753,0.000274178751204132,-9.77410251215621e-07,4.74583294292391e-06,-0.000139729751374959,-7.18148489050329e-16,4.96465741482651e-05,1.57906608595963e-15,4.29581406422434e-17,0.000285399078370287,3.23830510989636e-16,7.86442021913841e-06,-1.28112448978739e-15,-1.57704577101821e-05,-2.6687290449799e-16,-4.06087824540734e-16,2.79168882485454e-05,9.14857045891837e-16,-2.89448992378889e-06,-7.45267725016477e-05,4.20447362864837e-16,-5.88058305366321e-06,1.0530423983564e-15,2.95329885322093e-06,1.90326313118953e-16,-4.284862605165e-16,-4.85742603482302e-16,-1.8085187772983e-05,-4.29432257895489e-06,-4.10553989129761e-16,-1.2054908624548e-16,2.34554340985862e-17,-3.92792244819893e-16,4.03742074182707e-16,-2.48979940478573e-16,-2.52383423409535e-16,2.12696091641262e-06,-7.04770581679091e-16,-9.08648164594259e-16,-3.48254364528277e-06,-8.74300631892311e-15,-1.77073847059089e-16,-4.69786429624584e-17,9.50346683129289e-20,-7.98603949350808e-16,-7.94240471579495e-16,-3.5165216059281e-14,-1.63558543646941e-14
"t15",-0.0521922386919876,-0.266010409214165,0.0193454372385339,-0.000649901728270721,-0.0159481983155324,0.00272292084324666,0.00155433852765247,-0.0133002128142197,0.310947291307676,0.0111333376573874,-0.205004466478311,0.000594608738458301,-0.000540986229796821,0.000386475763035982,0.000168549015839309,-0.000200614794949719,-0.000403565380987178,-0.000116416813898151,0.00122191323084486,-0.000450651345778318,-0.000256629416193216,-2.86470983674599e-05,-0.0197488099458768,9.98452404340082e-06,-5.63606457459672e-05,-9.57503325327904e-05,-1.78798889000446e-05,-2.96596088536978e-05,7.46895136472036e-05,-5.05414682994422e-07,-0.00100118309395582,3.26344863269317e-14,0.000322117750840473,0.00364205578431477,-0.000179787950281712,0.342341345672213,0.000730725409821955,-0.000942049217448886,-0.000334139165773963,-0.0105743413678298,-8.6806861663206e-05,0.000245217411578271,-2.0360985161804e-06,-1.62529715528247e-06,8.723146475056e-06,0.811871360342594,4.68097595875924e-05,0.00247676311135823,2.20633967864964e-06,-6.81505134357488e-05,0.000193898345775546,-9.88475064989541e-05,0.000245620579293637,-8.72390333726436e-07,4.20803813823619e-06,-0.000122497618389526,-8.13496725651192e-16,4.3089799329428e-05,-2.81087844283383e-15,-1.72155180740018e-16,0.00024526081984032,-1.31241583682869e-16,6.78035128066912e-06,2.33841293366185e-15,-1.36190324649903e-05,4.97003921399567e-16,-7.53718451321437e-16,2.41827089895308e-05,-1.19396246165249e-15,-2.50997299509552e-06,-6.46326067120299e-05,3.47106522733939e-17,-5.10567316507746e-06,2.8693870259226e-16,2.56786302348068e-06,-2.76381301312717e-16,9.27896781781377e-16,-1.58532506770466e-16,-1.57536969110465e-05,-3.74180324356253e-06,-1.14181331946838e-16,5.56524636928869e-17,9.15171425169888e-16,-3.40810383266662e-16,3.57917190797038e-16,-1.71844916521942e-17,-3.7167885331074e-17,1.86002651837733e-06,1.96535589055122e-16,2.2075256316268e-16,-3.04725348207903e-06,-7.13318293321663e-15,-1.66205903336561e-15,-9.7021606164018e-16,-1.04669126210407e-15,1.04279115857247e-16,-9.37888735041019e-17,-3.73334719905855e-14,-1.69119230672389e-14
