accepted_species,estimate
t88,0.65974784
t89,0.705305
t147,0.72675276
t65,0.5114914
t76,0.27477622
t90,0.64867
t134,0.31683153
t106,1.6206013
t113,1.5713222
t87,1.1429155
t23,1.1761677
t25,1.1174308
t51,0.5176545
t144,1.4328527
t44,1.1433492
