"accepted_species","F1.1/1"
"t29",0.936199313711269
"t30",-0.606197737784436
"t82",0.169350564093037
"t92",0.433436738908384
"t93",1.07309880147891
"t50",0.613100187592121
"t32",1.95869520705881
"t74",-1.97300381264737
"t75",1.44078065719026
"t3",1.99886346117005
"t41",0.49578100846463
"t71",0.0652528251862313
"t72",-1.21565525626667
"t35",-0.356774824170009
"t36",1.08078606945443
"t9",-0.860954940725321
"t4",0.328319470592941
"t65",0.588930841673299
"t66",1.8506988619296
"t80",NA
"t81",0.857554783282087
"t73",0.220269928462674
"t12",-0.0943747765530673
"t90",1.44316387039574
"t91",-0.687558447780381
"t16",0.793269511763045
"t39",-0.35603564188782
"t40",0.881157076705673
"t99",-0.165478563019952
"t100",0.850834504412412
"t60",0.362864793090314
"t61",-1.04829153469458
"t59",NA
"t47",0.959940471940081
"t10",0.975019493132726
"t11",0.333675906458429
"t19",1.41525838804249
"t45",0.804290081157676
"t46",-0.228434915829096
"t54",0.488867136831425
"t55",-1.4469389982363
"t26",1.70627572409159
"t94",0.695105221675012
"t95",0.0153121543166382
"t96",-0.50898980401843
"t89",NA
"t43",NA
"t58",0.600148286430825
"t52",1.26823791534314
"t53",-0.668837946530415
"t15",-0.485571424311813
"t6",-0.999932805160087
"t27",0.91410192042486
"t28",-0.0557964994542401
"t2",NA
"t13",-0.252161473026078
"t85",-1.29200871623358
"t86",NA
"t87",0.117687597718123
"t88",0.158297099244395
"t67",-0.780083050923594
"t68",-0.458779726946183
"t17",0.630617557552779
"t18",0.126647482317357
"t5",-1.31194994674894
"t37",0.0409348732495468
"t38",-0.67889995203824
"t24",-1.96797112489945
"t25",-1.97457263925224
"t83",-1.31959239470782
"t84",-1.9289697794852
"t64",-0.575743826462647
"t23",NA
"t76",0.91205692171207
"t77",-0.165795761649996
"t62",0.31953455943361
"t63",-1.50297044348221
"t49",0.58720957061107
"t44",-0.0689328935473553
"t97",-0.0211307156522753
"t98",NA
"t1",0.535945778132531
"t20",0.179940664925
"t7",-0.152938198904439
"t8",0.315695746459379
"t78",1.73453622179696
"t79",-0.644798713244786
"t31",0.777328114903519
"t48",1.39799158139934
"t33",-1.10405385972922
"t34",NA
"t69",0.111706655021022
"t70",-1.78387515339603
"t14",-1.37735955130659
"t56",1.01391070966545
"t57",-0.122144789395777
"t21",NA
"t22",-1.52641262976393
"t51",-0.601444844312811
"t42",-0.527956892741434
