"accepted_species","F1.1/1"
"t31",NA
"t32",0.349616884547015
"t1",-1.50860791091333
"t11",-0.19961801876054
"t12",0.246954765894221
"t13",0.267866021432661
"t57",-0.605933107709312
"t58",NA
"t55",NA
"t56",-0.686643952434022
"t53",0.349312639596078
"t54",2.35099178641091
"t40",-0.268917716424135
"t41",-0.426939247512036
"t71",0.289109646318133
"t72",NA
"t5",1.01487513398199
"t66",-0.068839188075289
"t67",1.42244026016868
"t77",-2.46293682679314
"t7",-0.157802938554942
"t99",-0.0458281808704569
"t100",-0.148845855160283
"t88",-1.00435929743593
"t62",-0.0748402370898206
"t14",0.985917205578279
"t16",NA
"t86",-1.48511255336265
"t87",-1.15501727458362
"t37",-1.92303806101325
"t30",0.0219021240184914
"t6",-1.54050641186268
"t23",-1.10279928265233
"t82",-0.957877601308267
"t83",-1.17040700017179
"t10",0.143306360677418
"t50",-1.06324676715402
"t51",0.496070130129578
"t36",-0.557275187371026
"t64",NA
"t65",-0.462639713918959
"t46",-0.958031421564739
"t47",0.74382122257944
"t78",-1.40493913530079
"t79",NA
"t27",0.393713707871808
"t21",1.10756104006679
"t68",1.75361696275351
"t69",-0.394147845760644
"t52",-0.0343275971863782
"t73",-0.298090440690347
"t74",-0.769834625066631
"t48",0.725737158913761
"t49",0.157833476279886
"t2",-0.92376618673665
"t3",NA
"t75",0.10957227968975
"t76",0.742789802440724
"t60",0.221205649827182
"t80",0.0973303401822815
"t81",-0.235691268815293
"t59",-0.261161783268875
"t38",-0.0814313420025279
"t39",-0.37279457991837
"t4",0.709796167541131
"t42",-0.368921304290075
"t43",-2.30920760490675
"t95",-0.770746030575214
"t96",-0.564090311254107
"t89",-1.27225110225962
"t90",1.82927684369258
"t61",0.388769896328995
"t8",-0.675830878983253
"t84",0.480874143945852
"t85",-1.28590891363495
"t93",-1.78707488865059
"t94",-0.194456122660332
"t15",NA
"t9",-0.459855550761036
"t28",0.694244900223767
"t33",1.59587798178742
"t91",0.846430189431982
"t92",1.25849280005083
"t19",1.39906156647438
"t20",1.91206732001428
"t17",-0.15552840784011
"t18",1.37198708085986
"t29",2.32719762347116
"t34",0.896983743210319
"t35",2.61524800184438
"t44",0.685568048977619
"t45",1.19910732072253
"t22",-0.0780362922119988
"t97",0.217854537524674
"t98",0.108144849359523
"t70",-0.522549219194405
"t63",-0.359707767342746
"t24",NA
"t25",0.536788144338404
"t26",-0.72315157646688
