,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t84,3.935241,-7.3488894,-4.0609384,-3.8214147,26.701614,-7.7146654,37.39925,-2.3050592,-1.7175583,0.7505994,10.55912,-2.935778,-2.7359607,49.2568
t85,4.026449,-7.3615847,-4.0653453,-3.8057923,26.888006,-7.694716,37.53563,-2.2523124,-1.6967646,0.7953563,10.510855,-2.8896267,-2.715449,49.290928
t12,2.254337,-5.9871845,-3.4027498,-3.057391,21.984467,-6.065427,31.0394,-1.2658895,-1.1017126,-0.061414625,8.423052,-1.9539889,-1.918758,40.589214
t10,2.6992562,-7.273401,-4.0325108,-3.8191686,27.998196,-7.531566,39.186325,-1.6672858,-1.245165,-0.00268526,10.892408,-2.3645573,-2.3407838,48.816498
t19,0.24968497,-5.7369437,-3.173882,-2.7705019,20.89231,-5.3279037,31.891855,-0.2834188,-0.04551303,-0.4000433,8.510199,-0.93902177,-1.251993,38.113415
t33,2.2146611,-7.22111,-3.9933891,-3.7285728,27.934958,-6.942611,39.936176,-1.3218985,-0.7986594,-0.10564299,10.81888,-1.9909953,-2.0802343,48.002834
t34,2.2989674,-6.956955,-3.8661454,-3.4967117,26.841124,-6.672569,38.544426,-1.0784632,-0.61140907,-0.17199698,10.919481,-1.7567767,-1.9772967,45.883114
t37,0.8719503,-6.3023405,-3.5212746,-3.144509,23.718235,-5.925936,35.340935,-0.59117407,-0.26842734,-0.29959592,9.500141,-1.2650446,-1.5442791,41.64263
t49,2.7250702,-7.221916,-4.110331,-3.7941444,28.464037,-7.0651436,40.69456,-1.1568278,-0.71858966,-0.060192015,11.188688,-1.8757219,-1.9720999,48.14085
t61,1.8757247,-7.1318803,-3.9745057,-3.6852193,27.761965,-6.8740997,40.366226,-1.123799,-0.6346732,-0.13965712,11.198919,-1.8515437,-2.0146916,47.03695
t62,2.0965235,-7.279796,-4.0790315,-3.7630627,28.276415,-7.0266786,41.151398,-1.132788,-0.6547625,-0.1005496,11.35925,-1.8415762,-2.0189602,47.849022
t68,1.596831,-7.0062838,-3.6361272,-3.3077805,26.831778,-6.652366,39.767044,-0.9769003,-0.16028927,-0.40254375,11.393885,-1.46958,-1.6826168,47.279354
t69,1.8026291,-7.0377665,-3.6549366,-3.3481705,27.040705,-6.7298126,39.988647,-1.0184698,-0.15069607,-0.3956754,11.515821,-1.504949,-1.6639779,47.779522
t111,1.5579735,-7.220176,-3.705858,-3.340133,26.935926,-6.80212,40.90387,-1.1521734,-0.10952842,-0.324261,11.658236,-1.4952844,-1.6831448,48.31635
t130,1.5071815,-7.2178483,-3.6861699,-3.325377,26.928053,-6.7845626,40.90145,-1.1493136,-0.104742125,-0.34402114,11.694851,-1.489325,-1.6925049,48.272266
t131,1.4891223,-7.2155967,-3.6847355,-3.326217,26.919115,-6.784944,40.879402,-1.1464827,-0.10294807,-0.3426055,11.692633,-1.4911954,-1.6918554,48.27254
t60,1.3931178,-7.212133,-3.7107766,-3.364615,26.780973,-6.822902,40.418453,-1.1200476,-0.17665489,-0.37920102,11.889609,-1.5549477,-1.7936853,48.414715
t103,1.2945261,-7.1786,-3.7003906,-3.40499,26.803972,-6.8261895,40.440575,-1.1435941,-0.14514835,-0.39223891,11.700196,-1.5342519,-1.7480026,48.3721
t104,1.2875193,-7.185865,-3.6876564,-3.3836358,26.688995,-6.8347473,40.34676,-1.1624434,-0.14996593,-0.3902751,11.701624,-1.5484728,-1.7669777,48.381
t50,2.129314,-7.069127,-3.9654946,-3.9565523,27.245588,-7.3821826,39.551804,-1.5676473,-0.85747975,-0.3255891,11.632166,-2.2154078,-2.1345613,48.05872
t54,2.5031478,-7.1031947,-3.9980907,-3.8937013,27.231136,-7.410095,39.35013,-1.5628599,-0.82497245,-0.24824534,11.657238,-2.1640465,-2.079219,48.108055
t55,2.4359381,-7.0804276,-3.979683,-3.910643,27.101141,-7.4286,39.319965,-1.575263,-0.8472034,-0.25632867,11.495771,-2.2199576,-2.1178272,48.042744
t35,1.6333045,-6.610767,-3.7609513,-3.5641556,25.48316,-6.805519,36.70459,-1.0597967,-0.6641955,-0.20109625,10.006805,-1.8570929,-1.7782716,45.322773
t36,2.152131,-7.1019187,-3.9933815,-3.9424782,27.159674,-7.3974314,39.855133,-1.5531825,-0.8858169,-0.082222655,11.222,-2.2687786,-2.0511847,48.53015
t18,0.8762478,-6.0060573,-3.393309,-3.152152,22.497675,-5.9715514,33.49052,-0.68832296,-0.3769574,-0.2834861,9.025315,-1.4134434,-1.4853586,40.79407
t6,1.1845177,-5.444748,-3.0805795,-2.6629045,19.51251,-5.3312607,28.60307,-0.64805466,-0.5618228,-0.21984386,7.6101737,-1.2983083,-1.4601022,36.658348
t92,3.025059,-7.367734,-4.333074,-3.8843362,26.77397,-7.6685348,38.330517,-1.7945082,-1.3986591,0.4741645,10.774059,-2.2467804,-2.3616703,48.783306
t93,2.9450507,-7.3808837,-4.3466845,-3.8997784,26.619846,-7.691449,38.30133,-1.8251845,-1.4090431,0.5507655,10.662498,-2.2601352,-2.3785434,48.725487
t56,3.0094914,-7.4454455,-4.349444,-3.9164827,26.787281,-7.72679,38.848644,-1.8657515,-1.409512,0.5208554,10.868828,-2.2661245,-2.3859434,48.879093
t47,2.734292,-7.030614,-4.0781198,-3.6299913,25.83404,-7.2250032,36.95375,-1.640354,-1.2479993,-0.010385608,10.62856,-2.043596,-2.271031,46.488728
t14,2.028036,-5.9982085,-3.33037,-2.8422396,21.89408,-5.8315597,31.337004,-1.0537738,-0.81488717,-0.15247278,8.916895,-1.5791099,-1.8261875,39.640373
t15,3.8650866,-7.4402885,-4.136851,-3.6667335,28.40507,-7.491276,39.11274,-2.1528013,-1.6083508,0.19154978,12.279862,-2.5184963,-2.7694185,48.40583
t30,8.283456,-5.718596,-2.6688352,-2.9357336,14.026103,-7.3897514,14.594718,-4.0186076,-3.2324433,5.759165,3.1330335,-5.767265,-3.0848448,51.965565
t124,8.866505,-6.1427975,-2.7627742,-3.1200273,16.142427,-7.953707,16.048344,-4.255148,-3.6042347,6.180844,3.487696,-6.268468,-3.422683,55.646133
t125,8.885356,-6.1376114,-2.7633626,-3.1258328,16.099535,-7.9593387,16.059706,-4.257126,-3.5991044,6.142212,3.5427973,-6.2626195,-3.4208012,55.64409
t80,8.917562,-6.1557546,-2.8004289,-3.1526008,15.862502,-7.996434,15.838904,-4.2814817,-3.639362,6.3050084,3.3130407,-6.2943244,-3.425649,55.81228
t76,8.320243,-6.145557,-2.7653701,-3.1927266,15.472358,-8.021972,16.16315,-4.4108915,-3.5612996,6.3423543,3.3094215,-6.302561,-3.3549721,55.73468
t77,8.307153,-6.1266356,-2.7846582,-3.1726854,15.376224,-7.9935136,15.949311,-4.3997345,-3.6017282,6.5325646,3.1923678,-6.322168,-3.3950436,55.41476
t70,8.308061,-6.13594,-2.7342234,-3.161149,15.401559,-8.027438,16.190222,-4.4270005,-3.5656662,6.331619,3.3468292,-6.3252153,-3.382071,55.54604
t5,6.5444813,-4.7875204,-2.3064454,-2.217532,9.660039,-5.8607984,10.822184,-2.9145863,-2.3302605,3.624559,2.1097028,-4.3082013,-2.457686,42.326023
t96,10.313414,-6.45388,-3.1686313,-2.8907456,14.890849,-7.87073,16.183895,-4.233192,-3.1408892,5.563723,3.5156286,-5.55028,-3.193133,55.342365
t97,10.3258915,-6.4511757,-3.1650367,-2.8823173,14.894073,-7.853391,16.217957,-4.2465615,-3.1466138,5.6721964,3.4454267,-5.5595407,-3.1966794,55.217564
t91,10.297426,-6.439425,-3.1586165,-2.9110372,14.955976,-7.868355,16.212534,-4.274048,-3.1590955,5.7707963,3.410491,-5.5861416,-3.1920917,55.255264
t11,7.336914,-4.685455,-2.2526734,-2.0577338,8.630279,-5.8990455,8.8312645,-2.9223814,-2.206792,3.3402047,1.6618547,-4.218341,-2.2512128,43.288586
t115,9.592643,-6.4914956,-3.1712224,-3.1358175,13.82665,-8.099917,15.510888,-4.4259024,-3.2864792,5.588982,3.909282,-5.7102337,-3.3344712,55.81422
t116,9.60307,-6.4859276,-3.1736267,-3.1410437,13.807078,-8.089799,15.485026,-4.4178796,-3.2838933,5.6567593,3.8983476,-5.715215,-3.3368814,55.76178
t17,7.661041,-4.915518,-2.3783724,-2.1944416,9.218286,-6.1909847,9.398954,-3.1091754,-2.398283,3.7534976,1.8022126,-4.464457,-2.4041672,45.18485
t16,8.647787,-5.563331,-2.7660472,-2.529024,11.001838,-6.9925575,11.547605,-3.545869,-2.7064097,4.567853,2.150099,-4.983318,-2.6631281,50.197346
t20,7.954298,-5.1260037,-2.5648181,-2.3440478,9.634265,-6.5329003,9.993021,-3.2251756,-2.5137882,4.023975,1.6204693,-4.6550136,-2.4471574,46.969616
t21,9.882337,-6.4704638,-3.2811127,-3.130798,14.3177,-8.16091,16.159883,-4.3495536,-3.397947,6.2985463,3.2794065,-5.850651,-3.2620637,56.27517
t140,10.133932,-6.513866,-3.087836,-2.835768,11.728765,-7.9691215,13.136289,-4.5016665,-3.0770237,5.959207,2.568293,-5.764335,-3.214583,56.701855
t141,10.135286,-6.5141206,-3.08811,-2.8357866,11.729873,-7.969381,13.136067,-4.5014315,-3.0772574,5.957324,2.5643349,-5.764256,-3.2142556,56.704056
t40,9.997845,-6.493094,-3.1471658,-2.903067,12.434142,-7.93089,13.579715,-4.382667,-3.0799568,5.7536798,2.3053436,-5.691461,-3.1242635,56.507633
t66,9.845201,-6.5622706,-3.2281938,-2.8440208,11.004378,-8.044025,12.511339,-4.6758394,-3.2020211,5.9300146,1.0971835,-5.5622716,-3.0953202,56.823402
