,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t168,18.53908,-0.38049048,-5.522324,35.794735,29.56769,-6.771091,-4.7703433,16.90408,-8.83897,45.14662,-3.5022767,-3.5068176,37.71285,-0.28724226,19.881302,-0.82129496,6.207038
t53,16.366705,-0.40816188,-4.9193573,34.05026,25.107462,-6.112869,-4.245899,14.803252,-7.798867,40.422287,-3.0578272,-3.0785198,33.64796,-0.13577874,18.15896,-0.47348619,5.3924885
t72,18.533552,-0.19372813,-5.619903,35.497517,30.073883,-6.9258676,-4.6771355,16.951738,-8.853429,45.462227,-3.5494435,-3.6144845,37.15643,-0.4331374,19.873678,-0.7832636,6.5420885
t73,18.53203,-0.21108368,-5.654575,35.622208,30.044472,-6.9857264,-4.6951804,16.86034,-8.811928,45.25761,-3.5240266,-3.5932114,37.311493,-0.48820853,19.770157,-0.777789,6.3623705
t41,19.009491,-0.3241247,-5.745859,35.812393,30.93612,-6.9021945,-4.7122097,16.509119,-8.824495,45.554684,-3.4565837,-3.5631657,36.866722,-0.64911264,19.634212,-0.7910971,7.2471733
t24,17.92895,-0.03731296,-5.700052,28.099464,31.613018,-6.334972,-4.0567355,16.070494,-8.247442,42.02668,-2.850274,-3.598048,33.194435,-1.247605,17.488527,-1.1160764,6.780118
t25,15.7484455,-0.1504174,-4.9753513,26.581034,26.920399,-5.6892443,-3.6403909,14.087872,-7.295385,37.676147,-2.5640082,-3.1218035,30.038525,-0.92716914,15.718102,-0.82877904,5.7292004
t6,13.7662525,5.205469,-4.4887066,4.149805,29.04388,-4.250819,-1.8912594,10.6720295,-5.16052,25.66543,-1.608249,-2.785734,18.681135,-2.5808628,8.747101,-1.5321063,5.3724074
t16,24.25925,4.8939657,-6.3967175,2.5284188,43.57687,-5.181771,-1.9772815,11.705207,-6.7305474,28.625376,-1.0189403,-3.595223,19.232677,-4.0958076,15.651496,-1.7947686,12.068717
t49,29.115425,4.3421383,-7.683001,4.3210354,52.137665,-6.40051,-2.352016,15.433851,-8.352964,34.92753,-1.334204,-4.346839,22.073997,-4.7412853,19.550299,-2.0947955,15.495997
t105,29.627998,3.8470776,-7.61971,4.0187902,52.248005,-6.2917438,-2.1851604,15.750878,-8.273938,34.365067,-1.1564444,-4.349571,20.903177,-4.841747,20.00856,-2.1054516,15.937274
t106,29.538893,3.9486296,-7.6252527,3.9258912,52.269,-6.2669487,-2.2006004,15.842042,-8.315903,34.433228,-1.1432718,-4.3786206,21.019709,-4.822034,19.94124,-2.10649,15.764513
t83,29.70493,3.7115185,-7.645336,4.2545958,52.270496,-6.378951,-2.1699026,15.821898,-8.334585,34.507607,-1.2038479,-4.401351,21.08153,-4.7807665,20.001444,-2.0885787,15.817912
t103,29.543713,3.5795176,-7.640509,4.2201796,52.097477,-6.399188,-2.1898534,15.768864,-8.31211,34.548042,-1.1877457,-4.409611,21.392033,-4.768935,19.83722,-2.0868328,15.497474
t104,29.520557,3.6283476,-7.659307,4.154315,52.17038,-6.438134,-2.17242,15.827947,-8.341665,34.627098,-1.1961875,-4.4345927,21.364697,-4.798977,19.887825,-2.1013982,15.584386
t36,25.1162,4.1549125,-6.4762893,2.6746724,43.667915,-5.157505,-1.7093076,11.893588,-6.585702,28.170258,-0.7965076,-3.5015638,17.43869,-4.128279,16.234295,-1.5120871,13.00134
t161,29.458487,4.832856,-7.830031,4.8712683,51.92561,-6.387138,-2.2639363,15.670942,-8.107551,35.98925,-1.2293687,-4.238306,22.768997,-4.6249127,18.719456,-1.6894963,14.50379
t162,29.48072,4.8587203,-7.8316965,4.8877773,51.94131,-6.3877497,-2.264021,15.687964,-8.111586,36.01668,-1.2306899,-4.2406015,22.747665,-4.6234336,18.746553,-1.6876084,14.530976
t141,29.494762,4.9024057,-7.881374,4.801152,52.260365,-6.3519893,-2.2506979,15.93347,-8.220981,35.908142,-1.1941444,-4.4268575,21.831903,-4.7279353,18.997316,-1.9098402,15.16531
t142,29.402344,4.832801,-7.8527665,4.725816,52.157047,-6.354467,-2.2370918,15.968116,-8.2156,35.883156,-1.1808059,-4.430772,21.882896,-4.7233214,18.96064,-1.9185759,15.113962
t17,23.018682,4.5194473,-5.9696355,1.8426125,40.67434,-4.7663207,-1.6759818,10.515016,-6.121953,25.71966,-0.771606,-3.2652833,16.731823,-3.9071064,14.874796,-1.517744,11.738814
t68,28.462288,6.03577,-7.8284683,5.0582705,52.254444,-6.264925,-2.7641957,14.331618,-8.2336035,36.83699,-1.5180418,-4.4579396,24.85856,-4.634935,18.079002,-2.2365608,14.099742
t75,28.36737,6.388611,-7.8778625,4.452216,52.24291,-6.1390285,-2.798752,14.299852,-8.211792,36.897175,-1.5289563,-4.465553,25.169384,-4.668456,17.972382,-2.3109798,13.734274
t76,28.528257,6.39213,-7.9023705,4.7272625,52.218246,-6.1465216,-2.803268,14.423328,-8.20292,36.99547,-1.5109704,-4.446447,24.996946,-4.6113987,18.180529,-2.2272327,14.009269
t10,20.604229,6.1569414,-5.505991,1.0073512,38.380604,-4.5589743,-1.9825455,9.529247,-5.727978,24.793184,-0.93425655,-3.0918028,18.204805,-3.7280838,12.619072,-1.5375655,9.509375
t45,25.353046,7.155281,-6.8142886,3.9411566,49.256844,-6.135572,-3.0669553,13.00055,-7.6452327,34.381256,-1.8736565,-4.009574,25.70002,-4.4325614,15.614354,-2.2097158,12.706178
t46,26.764576,8.310443,-7.3939147,4.3944216,52.55763,-6.727155,-3.2823122,14.100038,-8.293582,37.811913,-2.1297987,-4.3178926,28.030903,-4.780756,16.877888,-2.3491597,13.298383
t169,27.081545,6.881378,-7.17896,3.9905179,52.511707,-6.626176,-3.3386674,12.967723,-8.325274,36.35392,-1.6966065,-4.46832,27.25204,-4.7850566,16.386152,-2.294225,13.348524
t170,27.078785,6.878495,-7.1781044,3.9823802,52.50391,-6.624163,-3.3381143,12.965351,-8.3230295,36.347446,-1.695769,-4.4668517,27.254665,-4.7847238,16.380281,-2.294239,13.344458
t151,27.127977,6.938821,-7.189706,4.001581,52.61465,-6.6212044,-3.3422105,13.040326,-8.344586,36.453663,-1.7169338,-4.469479,27.265131,-4.779544,16.403622,-2.2969742,13.365169
t147,26.893314,6.883456,-7.1260524,3.8745253,52.049484,-6.555515,-3.2881184,12.838359,-8.234399,35.947792,-1.6692238,-4.4122763,26.918167,-4.7524543,16.233973,-2.253804,13.210579
t8,20.278347,6.514097,-5.4874268,0.93554807,38.492367,-4.5776076,-1.979921,9.50966,-5.7877073,25.68297,-1.096002,-3.1552782,18.360085,-3.791378,12.558105,-1.6459473,9.321348
t22,23.077057,12.98231,-7.087494,0.9415915,48.69219,-6.157948,-3.0162036,13.643245,-7.8259845,34.012985,-1.7117175,-4.4941077,29.927315,-4.629218,14.492797,-2.1208866,5.82644
t23,19.757656,12.066346,-6.0035744,-0.19898143,41.62367,-5.0066094,-2.3786795,10.833884,-6.3196707,27.151587,-1.2237449,-3.7160797,24.329966,-4.1635165,12.342795,-1.7907305,5.0658913
t21,20.626629,13.139187,-6.4673386,-0.25099865,44.53581,-5.373796,-2.5375273,12.335956,-6.767263,28.622498,-0.9228527,-3.9578595,27.877495,-4.4855523,12.484406,-1.5798781,2.9213278
t100,23.859575,14.16531,-7.4292803,0.3707335,51.175217,-6.2910366,-3.074744,15.204545,-8.042681,33.40783,-1.1228554,-4.5137677,33.405888,-4.933826,14.145804,-1.6656955,2.4471314
t101,24.48666,14.410669,-7.657023,0.9362986,52.619106,-6.490454,-3.227146,15.813277,-8.328445,34.961433,-1.2106729,-4.6678147,34.474335,-5.0423274,14.707557,-1.7441806,2.7408307
t42,22.01691,13.114246,-6.863614,-0.14679638,47.12035,-5.663343,-2.7049682,13.144601,-7.236123,29.884172,-0.85166645,-4.1601253,30.33651,-4.6730113,12.869121,-1.5455779,2.146743
t43,24.306667,14.510948,-7.78288,-0.08012767,53.223736,-6.521995,-3.3424404,15.372296,-8.429114,34.92019,-1.155042,-4.8106265,34.99983,-5.1701813,14.501044,-2.0047245,2.8076031
t44,22.099598,13.700619,-7.0080767,-0.24683395,47.9585,-5.8295674,-2.7938204,13.85324,-7.4213405,30.503172,-0.86261636,-4.3230457,30.947079,-4.736313,13.044956,-1.6577114,2.1017253
t95,24.455145,14.187426,-7.831653,-0.086807966,52.7074,-6.528015,-3.169948,15.8966,-8.331443,34.106045,-0.95640963,-4.805077,34.75875,-5.1074347,14.253848,-1.7357273,2.1951516
t98,24.545683,14.378845,-7.8153048,-0.07830653,52.83784,-6.501311,-3.204956,15.73977,-8.336724,34.29429,-0.9426327,-4.75922,34.80681,-5.1932406,14.68518,-1.7374718,2.276786
t99,23.621296,14.039373,-7.513425,-0.14287066,50.7903,-6.2108407,-3.0363271,14.969817,-7.9204917,32.416325,-0.8430256,-4.5652514,33.297276,-5.006312,13.959659,-1.6318134,2.039388
t11,18.330177,11.660191,-5.5930457,-0.35920998,38.792637,-4.55341,-2.1237695,9.9883375,-5.734195,24.474335,-0.9675358,-3.4097774,22.090868,-3.9795063,11.378638,-1.5983156,4.515333
t32,18.858843,20.959753,-6.160792,-0.6456606,44.41048,-5.995101,-2.009253,11.485202,-7.3880153,33.162476,-2.3318803,-4.6393456,19.280277,-5.0525355,19.03895,-2.5232608,7.9548855
t92,21.71763,23.402569,-7.383007,-0.30625835,51.83653,-7.316541,-2.4782043,14.487025,-9.128742,41.58152,-2.9324281,-5.712328,23.926205,-5.680874,22.31699,-3.0572436,9.197133
t93,22.143318,23.881496,-7.5146103,-0.27445254,52.940605,-7.452743,-2.5658896,14.686694,-9.336973,42.656487,-3.0472038,-5.8228683,24.549875,-5.793635,22.848724,-3.163119,9.441874
t79,22.445627,23.929459,-7.476913,-0.26171947,53.045418,-7.586328,-2.5941794,14.691436,-9.361807,42.360123,-3.1228487,-5.6870947,24.90937,-5.7892,22.92863,-3.0717044,9.290694
t80,21.883675,23.95422,-7.4869723,-0.29294163,52.824333,-7.5721483,-2.6399,14.829429,-9.343581,42.606686,-3.1052663,-5.7272964,24.858585,-5.8431053,22.582901,-3.1076458,9.28495
t159,22.344894,24.142609,-7.549179,-0.2990459,53.379047,-7.6031723,-2.6908433,15.921218,-9.437667,42.60544,-3.100335,-5.7320056,24.95071,-5.7436776,23.382942,-3.0841732,9.826427
t160,22.362438,24.163546,-7.5495377,-0.29822594,53.40543,-7.5993013,-2.6882463,15.900504,-9.43502,42.5922,-3.1000257,-5.7242436,24.917244,-5.7523046,23.38308,-3.0828204,9.850581
t61,20.416977,22.918913,-6.824407,-0.46583056,48.46005,-6.805234,-2.1952765,13.50153,-8.391879,37.57646,-2.6829019,-5.228031,21.333603,-5.401548,21.507175,-2.7545106,8.469657
t62,22.634033,24.222843,-7.615083,-0.25574014,53.325504,-7.5469317,-2.6060994,15.772294,-9.338799,42.399372,-3.0076427,-5.7363887,24.638483,-5.791224,23.224052,-3.0129411,9.163346
t149,22.706488,23.736929,-7.666533,-0.14173713,53.45023,-7.699617,-2.454271,15.543344,-9.471836,42.657845,-3.022041,-5.8518176,24.446484,-5.7190228,23.078953,-2.9251888,9.177559
t150,22.667019,23.690903,-7.652153,-0.15292124,53.455914,-7.715368,-2.4421394,15.527064,-9.472489,42.642906,-3.0426502,-5.8576803,24.414072,-5.7207155,23.017567,-2.936134,9.185143
t63,20.949957,22.667904,-7.018663,-0.35070834,50.069992,-7.093625,-2.420956,13.65635,-8.791701,39.568512,-2.791352,-5.425634,23.041672,-5.6024837,21.934637,-2.89302,8.769718
t64,21.16832,22.659605,-7.0940857,-0.31554562,50.60828,-7.178801,-2.4651015,13.84897,-8.896009,40.175137,-2.8575506,-5.4707675,23.526161,-5.6134834,22.16571,-2.9219372,8.88857
t58,22.351954,23.79123,-7.477484,-0.17491813,53.468895,-7.537172,-2.6999445,15.0232525,-9.464631,42.946922,-3.0944488,-5.7587447,24.776636,-5.873399,23.37833,-3.080768,9.616342
t52,22.261768,23.308126,-7.4593635,-0.3114452,52.460743,-7.3108606,-2.5701737,14.450969,-9.100179,41.38407,-2.8887541,-5.5531197,24.659313,-5.7933726,22.589048,-2.9808347,9.076539
t34,22.008224,22.26115,-7.07649,-0.42911983,50.997784,-6.988594,-2.4298923,14.41195,-8.648518,39.32984,-2.8137605,-5.247317,23.21948,-5.601828,21.35976,-2.8650036,8.7641535
t18,20.390812,15.536221,-5.5537434,-0.7872337,42.94962,-4.0600314,-2.684174,7.664595,-5.267715,25.374498,-2.0645587,-3.214567,20.47611,-4.397245,11.95494,-2.5976706,10.161787
t86,24.214169,17.225056,-6.858734,-0.34292674,51.65964,-5.133274,-3.5992906,10.512698,-6.784809,33.259647,-2.8669462,-4.067223,26.655592,-4.847158,14.552504,-3.3207905,12.809858
t87,25.48946,17.718697,-7.329675,-0.1813644,54.73003,-5.57796,-3.8764374,11.831769,-7.3777018,36.140873,-3.1259267,-4.3693614,28.789288,-5.036239,15.403719,-3.5295637,13.456117
t109,25.571047,17.863943,-7.2631297,-0.28848663,54.53085,-5.7192445,-3.7693422,11.2765665,-7.2722545,35.82322,-3.0639837,-4.209014,29.002506,-5.326388,15.517062,-3.3539827,12.794687
t110,25.586569,17.717697,-7.2353144,-0.28618655,54.481724,-5.6723843,-3.7593918,11.186093,-7.2519374,35.726593,-3.0663633,-4.1816,28.978569,-5.3144836,15.512607,-3.377681,12.792062
t40,25.641596,17.944149,-7.2735267,-0.24956833,55.00439,-5.7873325,-3.7980516,12.115117,-7.304657,35.962814,-3.1331975,-4.2163677,28.550993,-5.357481,15.348323,-3.4397125,13.175975
t107,25.358337,18.237156,-7.3339686,-0.4217302,55.17982,-5.7596617,-3.7810504,12.272063,-7.3073616,35.95619,-3.0163686,-4.1897845,29.063055,-5.4262,15.708489,-3.4459755,13.205262
t108,25.395123,18.176685,-7.3192096,-0.42375693,55.167652,-5.7782454,-3.7787035,12.260638,-7.27955,36.02968,-3.0333881,-4.149894,29.085152,-5.4483833,15.601332,-3.4203007,13.060843
t26,21.053694,15.85188,-5.7748914,-0.72516054,44.471554,-4.22035,-2.856166,7.950776,-5.4554777,26.525793,-2.2180364,-3.3000455,21.56283,-4.5284576,12.406707,-2.7542627,10.834348
t27,22.946865,16.40628,-5.76158,-0.67774576,47.065784,-3.9221325,-2.9231377,7.540992,-5.488807,26.649548,-2.3762825,-3.3605878,20.50049,-4.676401,11.649808,-2.8079894,11.802555
t28,23.878857,16.605282,-6.0567007,-0.56144065,49.037285,-4.1929927,-3.0606074,8.33211,-5.857395,28.341621,-2.5263894,-3.518549,21.772255,-4.8000255,12.251813,-2.8891768,12.209977
t70,28.1936,19.017925,-6.816237,-0.23204914,57.62484,-4.364247,-3.9650521,9.342366,-6.6855636,32.96373,-3.1233788,-4.0002255,24.866411,-5.494928,12.894669,-3.5665004,15.272165
t77,28.230124,19.218521,-6.8333907,-0.33587262,58.005688,-4.5535636,-3.9143264,9.667277,-6.81467,33.309372,-3.1395879,-4.053388,24.95269,-5.5531735,13.023464,-3.5674767,14.957292
t78,26.631235,18.637466,-6.2859983,-0.44092938,54.35597,-3.9668927,-3.6514623,8.132728,-6.1236525,29.765972,-2.915575,-3.7010999,22.453194,-5.234194,11.840562,-3.3664765,14.48678
t94,28.48042,19.180056,-6.781208,-0.30230403,57.974068,-4.382543,-3.9251351,9.3106165,-6.7171593,32.923256,-3.1714828,-3.9797628,24.75908,-5.532911,12.682326,-3.5438507,14.921943
t153,28.380306,19.196903,-6.7430634,-0.27447373,57.872448,-4.3092275,-3.921933,9.043766,-6.6919136,32.799854,-3.191037,-3.99143,24.493483,-5.5110755,12.832002,-3.6114233,15.269269
t154,28.411707,19.2588,-6.7493196,-0.27490458,57.9176,-4.306995,-3.9228249,9.09762,-6.7105026,32.819324,-3.1795366,-3.991979,24.46329,-5.5193357,12.922284,-3.6114655,15.289761
t121,28.341608,19.318468,-6.7336626,-0.28614554,57.841496,-4.3408995,-3.928439,9.080732,-6.7132797,32.927025,-3.1988986,-4.0131793,24.59225,-5.504129,12.865386,-3.6158593,15.291152
t115,27.33852,19.121618,-6.468681,-0.11981902,56.473595,-4.0149417,-4.056174,8.867701,-6.5857477,30.514221,-3.2418537,-3.8652008,23.550062,-5.29446,11.991061,-3.6623929,15.215545
t116,28.079899,19.314846,-6.7027435,-0.03144641,58.07147,-4.2266955,-4.186184,9.527532,-6.88606,31.914385,-3.3617573,-3.9971974,24.594358,-5.4287305,12.520963,-3.764527,15.49002
t102,27.122566,19.034328,-6.406467,-0.15028815,56.035786,-3.9643483,-4.0159554,8.672324,-6.5045037,30.168177,-3.2064767,-3.8253026,23.266672,-5.2640867,11.893498,-3.635352,15.13763
t96,28.029808,19.195328,-6.685296,-0.060109284,58.02531,-4.268017,-4.16871,9.43772,-6.9222565,32.106724,-3.3408406,-4.083263,24.702124,-5.3877444,12.499682,-3.7824311,15.364135
t139,28.075924,19.15744,-6.710753,-0.0684608,58.082478,-4.340872,-4.1494594,9.255647,-6.876031,31.922533,-3.348772,-4.0258756,24.701225,-5.4407563,12.496849,-3.748015,15.485411
t140,28.075974,19.027716,-6.699178,-0.059095718,58.110615,-4.332519,-4.1476464,9.258478,-6.867894,32.097034,-3.3656564,-4.024318,24.703636,-5.436474,12.473992,-3.7572892,15.522978
t137,27.639545,19.142164,-6.639932,-0.081730224,57.35116,-4.223857,-4.122046,9.038083,-6.764316,31.500856,-3.3192525,-3.9756756,24.312218,-5.391263,12.396652,-3.7441452,15.498354
t138,27.869097,19.280605,-6.7309914,-0.05618682,57.937218,-4.3127065,-4.170797,9.251327,-6.878309,32.165962,-3.3670583,-4.0360656,24.76544,-5.438873,12.637851,-3.7788274,15.688839
t74,27.315702,18.828917,-6.448129,-0.25398156,56.26693,-4.2682486,-3.7633958,8.951884,-6.562318,31.45298,-3.1851313,-3.7613506,23.095123,-5.3735595,12.455571,-3.4063835,15.008723
t90,28.431805,19.146095,-6.8072495,-0.062731504,58.533836,-4.6464725,-3.91359,9.865842,-7.0290523,33.40219,-3.3953254,-3.9781728,24.370876,-5.531437,13.235635,-3.5316792,15.679515
t91,28.436852,19.012941,-6.7160234,-0.069884256,58.668797,-4.578072,-3.9643579,9.599993,-7.00089,33.368797,-3.4046705,-3.9608033,24.302862,-5.5466027,12.949426,-3.5617683,15.688428
t47,25.472988,17.820114,-6.034117,-0.5076439,51.9819,-3.9949787,-3.3742416,7.9518857,-5.968218,28.395304,-2.8192556,-3.5596867,21.631176,-5.0376782,11.701267,-3.1898384,13.441986
t48,25.622898,17.868519,-6.1199718,-0.48788008,52.64002,-4.1604953,-3.4638047,8.290902,-6.1208243,29.216726,-2.8741467,-3.6429913,22.248756,-5.1167893,11.768384,-3.2451973,13.443785
t14,19.748665,13.684701,-5.748461,-0.36197162,41.968685,-4.9013896,-2.3800123,10.060496,-6.0890713,27.780203,-1.904322,-3.590531,20.899334,-4.322685,13.185946,-2.2230835,8.216069
t15,20.657907,14.166092,-6.1125865,-0.23223396,44.010086,-5.1599956,-2.548391,10.847457,-6.520622,29.668167,-1.9947948,-3.7656727,21.896887,-4.5264597,14.208398,-2.302723,8.854054
