"accepted_species","trait_BM_trend_scaled"
"t7",0
"t35",1
"t57",1
"t58",1
"t80",1
"t81",1
"t114",1
"t115",1
"t48",1
"t30",1
"t42",1
"t43",1
"t60",NA
"t61",1
"t38",1
"t131",1
"t132",NA
"t111",1
"t138",1
"t139",1
"t121",1
"t112",1
"t113",1
"t44",1
"t51",1
"t52",1
"t34",NA
"t154",1
"t155",1
"t24",NA
"t100",NA
"t127",1
"t128",1
"t120",1
"t106",1
"t107",1
"t78",1
"t59",1
"t36",1
"t37",1
"t3",1
"t22",1
"t32",1
"t33",1
"t26",NA
"t133",1
"t134",1
"t47",1
"t19",1
"t15",1
"t12",1
"t13",1
"t14",0
"t2",0
"t1",1
"t9",1
"t50",1
"t129",1
"t130",1
"t55",1
"t101",1
"t102",1
"t72",1
"t49",1
"t41",1
"t103",1
"t150",1
"t151",1
"t53",1
"t87",1
"t88",1
"t79",1
"t16",1
"t17",1
"t10",1
"t11",0
"t5",0
"t6",1
"t4",1
"t23",1
"t95",1
"t96",0
"t123",0
"t124",0
"t21",0
"t93",NA
"t94",0
"t76",0
"t77",0
"t73",0
"t20",0
"t108",1
"t109",1
"t56",1
"t91",1
"t92",1
"t116",1
"t117",1
"t71",1
"t135",1
"t136",1
"t54",NA
"t82",0
"t83",NA
"t25",1
"t118",1
"t119",1
"t104",NA
"t105",1
"t65",1
"t137",1
"t148",1
"t149",1
"t89",1
"t90",1
"t110",1
"t142",1
"t143",1
"t39",NA
"t62",1
"t125",1
"t126",1
"t140",1
"t141",1
"t86",NA
"t46",1
"t144",1
"t145",1
"t63",1
"t99",NA
"t122",1
"t146",1
"t147",1
"t68",1
"t69",1
"t31",1
"t74",1
"t75",NA
"t70",1
"t152",1
"t153",1
"t64",1
"t40",1
"t27",NA
"t18",0
"t84",1
"t85",1
"t45",1
"t66",1
"t67",NA
"t97",0
"t98",1
"t28",1
"t29",1
"t8",0
