"","t7","t35","t57","t58","t80","t81","t114","t115","t48","t30","t42","t43","t60","t61","t38","t131","t132","t111","t138","t139","t121","t112","t113","t44","t51","t52","t34","t154","t155","t24","t100","t127","t128","t120","t106","t107","t78","t59","t36","t37","t3","t22","t32","t33","t26","t133","t134","t47","t19","t15","t12","t13","t14","t2","t1","t9","t50","t129","t130","t55","t101","t102","t72","t49","t41","t103","t150","t151","t53","t87","t88","t79","t16","t17","t10","t11","t5","t6","t4","t23","t95","t96","t123","t124","t21","t93","t94","t76","t77","t73","t20","t108","t109","t56","t91","t92","t116","t117","t71","t135","t136","t54","t82","t83","t25","t118","t119","t104","t105","t65","t137","t148","t149","t89","t90","t110","t142","t143","t39","t62","t125","t126","t140","t141","t86","t46","t144","t145","t63","t99","t122","t146","t147","t68","t69","t31","t74","t75","t70","t152","t153","t64","t40","t27","t18","t84","t85","t45","t66","t67","t97","t98","t28","t29","t8"
"t7",0,8.77288841848,9.59352328238,9.59352328238,9.4400326883,9.5935232823,9.59352328225,9.59352328225,8.71658557565,8.5272047652,9.59352328208,8.82996153998,9.5935232826,9.5935232826,9.5935232828,9.59352328253,9.59352328253,9.59352328254,9.59352328251,9.59352328251,9.59352328254,9.59352328254,9.59352328254,9.14798968994,9.5935232826,8.8757394423,9.5935232821,9.593523282227,9.593523282227,8.49679352943,9.59352328236,9.59352328237,9.59352328237,9.59352328236,9.59352328233,9.59352328233,9.59352328233,9.59352328233,9.147767288,9.3222479562,8.174080619,11.43771263013,11.46717415823,12.72581870653,11.63034922053,12.72581870638,12.72581870638,11.87211211743,10.92649888303,9.27152152063,10.6722099338,9.8123038955,9.2547620259,7.335486704,7.8835656177,10.6143770957,14.0209641604,14.58631646934,14.58631646934,14.5863164693,14.5863164693,14.5863164693,14.5863164693,14.5863164693,14.0487612063,14.5276544725,14.58631646922,14.58631646922,14.1672941991,14.58631646923,14.58631646923,14.5863164692,13.28763333299,12.16928015089,12.19177775979,12.00339745579,9.66487944619,11.32856140239,10.77441233369,14.2946082726,14.58631647018,14.58631647018,14.5863164702,14.5863164702,12.67344706652,14.58631646973,14.27785778283,14.586316469799,14.586316469799,14.58631646974,13.10741701892,14.58631646932,14.58631646932,14.58631646942,14.58631646932,14.58631646932,14.586316469453,14.586316469453,14.586316469353,14.58631646912,14.58631646912,13.75589731514,14.13899253437,14.58631646942,13.42003326412,14.58631646895,14.58631646895,14.58631646928,14.58631646928,14.06883137196,14.58631646925,14.58631646925,14.58631646925,14.58631646928,14.58631646928,14.58631646928,14.58631646927,14.58631646927,14.58631646908,14.58631646938,14.586316469292,14.586316469292,14.58631646929,14.58631646929,14.36347480368,14.30982434468,14.58631646933,14.58631646933,14.46830752128,14.58631646938,14.58631646938,14.58631646931,14.58631646931,14.58631646938,14.58631646938,13.39987654459,14.58631646947,14.58631646947,14.58631646937,14.58631646934,14.58631646934,14.58631646937,14.58631646947,13.02180957025,12.75801441695,14.11525875538,14.2667224461,14.40463932973,14.58631646923,14.58631646923,14.5863164694,14.5104768614,12.994443593402,13.300425999692,9.9538519001
"t35",8.77288841848,0,2.0303804931,2.0303804931,1.92751206138,2.08100265538,2.08100265533,2.08100265533,1.20406494873,1.33911497268,5.11742484956,4.35386310746,5.11742485008,5.11742485008,5.11742485028,5.11742485001,5.11742485001,5.11742485002,5.11742484999,5.11742484999,5.11742485002,5.11742485002,5.11742485002,4.67189125742,5.11742485008,4.39964100978,5.11742484958,6.300755064707,6.300755064707,5.20402531191,6.30075506484,6.30075506485,6.30075506485,6.30075506484,6.30075506481,6.30075506481,6.30075506481,6.30075506481,5.85499907048,6.02947973868,7.35344575548,10.61707776661,10.64653929471,11.90518384301,10.80971435701,11.90518384286,11.90518384286,11.05147725391,10.10586401951,8.45088665711,9.85157507028,8.99166903198,8.43412716238,6.51485184048,7.06293075418,9.79374223218,13.20032929688,13.76568160582,13.76568160582,13.76568160578,13.76568160578,13.76568160578,13.76568160578,13.76568160578,13.22812634278,13.70701960898,13.7656816057,13.7656816057,13.34665933558,13.76568160571,13.76568160571,13.76568160568,12.46699846947,11.34864528737,11.37114289627,11.18276259227,8.84424458267,10.50792653887,9.95377747017,13.47397340908,13.76568160666,13.76568160666,13.76568160668,13.76568160668,11.852812203,13.76568160621,13.45722291931,13.765681606279,13.765681606279,13.76568160622,12.2867821554,13.7656816058,13.7656816058,13.7656816059,13.7656816058,13.7656816058,13.765681605933,13.765681605933,13.765681605833,13.7656816056,13.7656816056,12.93526245162,13.31835767085,13.7656816059,12.5993984006,13.76568160543,13.76568160543,13.76568160576,13.76568160576,13.24819650844,13.76568160573,13.76568160573,13.76568160573,13.76568160576,13.76568160576,13.76568160576,13.76568160575,13.76568160575,13.76568160556,13.76568160586,13.765681605772,13.765681605772,13.76568160577,13.76568160577,13.54283994016,13.48918948116,13.76568160581,13.76568160581,13.64767265776,13.76568160586,13.76568160586,13.76568160579,13.76568160579,13.76568160586,13.76568160586,12.57924168107,13.76568160595,13.76568160595,13.76568160585,13.76568160582,13.76568160582,13.76568160585,13.76568160595,12.20117470673,11.93737955343,13.29462389186,13.44608758258,13.58400446621,13.76568160571,13.76568160571,13.76568160588,13.68984199788,12.173808729882,12.479791136172,9.13321703658
"t57",9.59352328238,2.0303804931,0,1.7023639382,2.74814692528,2.90163751928,2.90163751923,2.90163751923,2.02469981263,2.15974983658,5.93805971346,5.17449797136,5.93805971398,5.93805971398,5.93805971418,5.93805971391,5.93805971391,5.93805971392,5.93805971389,5.93805971389,5.93805971392,5.93805971392,5.93805971392,5.49252612132,5.93805971398,5.22027587368,5.93805971348,7.121389928607,7.121389928607,6.02466017581,7.12138992874,7.12138992875,7.12138992875,7.12138992874,7.12138992871,7.12138992871,7.12138992871,7.12138992871,6.67563393438,6.85011460258,8.17408061938,11.43771263051,11.46717415861,12.72581870691,11.63034922091,12.72581870676,12.72581870676,11.87211211781,10.92649888341,9.27152152101,10.67220993418,9.81230389588,9.25476202628,7.33548670438,7.88356561808,10.61437709608,14.02096416078,14.58631646972,14.58631646972,14.58631646968,14.58631646968,14.58631646968,14.58631646968,14.58631646968,14.04876120668,14.52765447288,14.5863164696,14.5863164696,14.16729419948,14.58631646961,14.58631646961,14.58631646958,13.28763333337,12.16928015127,12.19177776017,12.00339745617,9.66487944657,11.32856140277,10.77441233407,14.29460827298,14.58631647056,14.58631647056,14.58631647058,14.58631647058,12.6734470669,14.58631647011,14.27785778321,14.586316470179,14.586316470179,14.58631647012,13.1074170193,14.5863164697,14.5863164697,14.5863164698,14.5863164697,14.5863164697,14.586316469833,14.586316469833,14.586316469733,14.5863164695,14.5863164695,13.75589731552,14.13899253475,14.5863164698,13.4200332645,14.58631646933,14.58631646933,14.58631646966,14.58631646966,14.06883137234,14.58631646963,14.58631646963,14.58631646963,14.58631646966,14.58631646966,14.58631646966,14.58631646965,14.58631646965,14.58631646946,14.58631646976,14.586316469672,14.586316469672,14.58631646967,14.58631646967,14.36347480406,14.30982434506,14.58631646971,14.58631646971,14.46830752166,14.58631646976,14.58631646976,14.58631646969,14.58631646969,14.58631646976,14.58631646976,13.39987654497,14.58631646985,14.58631646985,14.58631646975,14.58631646972,14.58631646972,14.58631646975,14.58631646985,13.02180957063,12.75801441733,14.11525875576,14.26672244648,14.40463933011,14.58631646961,14.58631646961,14.58631646978,14.51047686178,12.994443593782,13.300426000072,9.95385190048
"t58",9.59352328238,2.0303804931,1.7023639382,0,2.74814692528,2.90163751928,2.90163751923,2.90163751923,2.02469981263,2.15974983658,5.93805971346,5.17449797136,5.93805971398,5.93805971398,5.93805971418,5.93805971391,5.93805971391,5.93805971392,5.93805971389,5.93805971389,5.93805971392,5.93805971392,5.93805971392,5.49252612132,5.93805971398,5.22027587368,5.93805971348,7.121389928607,7.121389928607,6.02466017581,7.12138992874,7.12138992875,7.12138992875,7.12138992874,7.12138992871,7.12138992871,7.12138992871,7.12138992871,6.67563393438,6.85011460258,8.17408061938,11.43771263051,11.46717415861,12.72581870691,11.63034922091,12.72581870676,12.72581870676,11.87211211781,10.92649888341,9.27152152101,10.67220993418,9.81230389588,9.25476202628,7.33548670438,7.88356561808,10.61437709608,14.02096416078,14.58631646972,14.58631646972,14.58631646968,14.58631646968,14.58631646968,14.58631646968,14.58631646968,14.04876120668,14.52765447288,14.5863164696,14.5863164696,14.16729419948,14.58631646961,14.58631646961,14.58631646958,13.28763333337,12.16928015127,12.19177776017,12.00339745617,9.66487944657,11.32856140277,10.77441233407,14.29460827298,14.58631647056,14.58631647056,14.58631647058,14.58631647058,12.6734470669,14.58631647011,14.27785778321,14.586316470179,14.586316470179,14.58631647012,13.1074170193,14.5863164697,14.5863164697,14.5863164698,14.5863164697,14.5863164697,14.586316469833,14.586316469833,14.586316469733,14.5863164695,14.5863164695,13.75589731552,14.13899253475,14.5863164698,13.4200332645,14.58631646933,14.58631646933,14.58631646966,14.58631646966,14.06883137234,14.58631646963,14.58631646963,14.58631646963,14.58631646966,14.58631646966,14.58631646966,14.58631646965,14.58631646965,14.58631646946,14.58631646976,14.586316469672,14.586316469672,14.58631646967,14.58631646967,14.36347480406,14.30982434506,14.58631646971,14.58631646971,14.46830752166,14.58631646976,14.58631646976,14.58631646969,14.58631646969,14.58631646976,14.58631646976,13.39987654497,14.58631646985,14.58631646985,14.58631646975,14.58631646972,14.58631646972,14.58631646975,14.58631646985,13.02180957063,12.75801441733,14.11525875576,14.26672244648,14.40463933011,14.58631646961,14.58631646961,14.58631646978,14.51047686178,12.994443593782,13.300426000072,9.95385190048
"t80",9.4400326883,1.92751206138,2.74814692528,2.74814692528,0,0.9036295904,1.96395053735,1.96395053735,1.08701283075,2.0062592425,5.78456911938,5.02100737728,5.7845691199,5.7845691199,5.7845691201,5.78456911983,5.78456911983,5.78456911984,5.78456911981,5.78456911981,5.78456911984,5.78456911984,5.78456911984,5.33903552724,5.7845691199,5.0667852796,5.7845691194,6.967899334527,6.967899334527,5.87116958173,6.96789933466,6.96789933467,6.96789933467,6.96789933466,6.96789933463,6.96789933463,6.96789933463,6.96789933463,6.5221433403,6.6966240085,8.0205900253,11.28422203643,11.31368356453,12.57232811283,11.47685862683,12.57232811268,12.57232811268,11.71862152373,10.77300828933,9.11803092693,10.5187193401,9.6588133018,9.1012714322,7.1819961103,7.730075024,10.460886502,13.8674735667,14.43282587564,14.43282587564,14.4328258756,14.4328258756,14.4328258756,14.4328258756,14.4328258756,13.8952706126,14.3741638788,14.43282587552,14.43282587552,14.0138036054,14.43282587553,14.43282587553,14.4328258755,13.13414273929,12.01578955719,12.03828716609,11.84990686209,9.51138885249,11.17507080869,10.62092173999,14.1411176789,14.43282587648,14.43282587648,14.4328258765,14.4328258765,12.51995647282,14.43282587603,14.12436718913,14.432825876099,14.432825876099,14.43282587604,12.95392642522,14.43282587562,14.43282587562,14.43282587572,14.43282587562,14.43282587562,14.432825875753,14.432825875753,14.432825875653,14.43282587542,14.43282587542,13.60240672144,13.98550194067,14.43282587572,13.26654267042,14.43282587525,14.43282587525,14.43282587558,14.43282587558,13.91534077826,14.43282587555,14.43282587555,14.43282587555,14.43282587558,14.43282587558,14.43282587558,14.43282587557,14.43282587557,14.43282587538,14.43282587568,14.432825875592,14.432825875592,14.43282587559,14.43282587559,14.20998420998,14.15633375098,14.43282587563,14.43282587563,14.31481692758,14.43282587568,14.43282587568,14.43282587561,14.43282587561,14.43282587568,14.43282587568,13.24638595089,14.43282587577,14.43282587577,14.43282587567,14.43282587564,14.43282587564,14.43282587567,14.43282587577,12.86831897655,12.60452382325,13.96176816168,14.1132318524,14.25114873603,14.43282587553,14.43282587553,14.4328258757,14.3569862677,12.840952999702,13.146935405992,9.8003613064
"t81",9.5935232823,2.08100265538,2.90163751928,2.90163751928,0.9036295904,0,2.11744113135,2.11744113135,1.24050342475,2.1597498365,5.93805971338,5.17449797128,5.9380597139,5.9380597139,5.9380597141,5.93805971383,5.93805971383,5.93805971384,5.93805971381,5.93805971381,5.93805971384,5.93805971384,5.93805971384,5.49252612124,5.9380597139,5.2202758736,5.9380597134,7.121389928527,7.121389928527,6.02466017573,7.12138992866,7.12138992867,7.12138992867,7.12138992866,7.12138992863,7.12138992863,7.12138992863,7.12138992863,6.6756339343,6.8501146025,8.1740806193,11.43771263043,11.46717415853,12.72581870683,11.63034922083,12.72581870668,12.72581870668,11.87211211773,10.92649888333,9.27152152093,10.6722099341,9.8123038958,9.2547620262,7.3354867043,7.883565618,10.614377096,14.0209641607,14.58631646964,14.58631646964,14.5863164696,14.5863164696,14.5863164696,14.5863164696,14.5863164696,14.0487612066,14.5276544728,14.58631646952,14.58631646952,14.1672941994,14.58631646953,14.58631646953,14.5863164695,13.28763333329,12.16928015119,12.19177776009,12.00339745609,9.66487944649,11.32856140269,10.77441233399,14.2946082729,14.58631647048,14.58631647048,14.5863164705,14.5863164705,12.67344706682,14.58631647003,14.27785778313,14.586316470099,14.586316470099,14.58631647004,13.10741701922,14.58631646962,14.58631646962,14.58631646972,14.58631646962,14.58631646962,14.586316469753,14.586316469753,14.586316469653,14.58631646942,14.58631646942,13.75589731544,14.13899253467,14.58631646972,13.42003326442,14.58631646925,14.58631646925,14.58631646958,14.58631646958,14.06883137226,14.58631646955,14.58631646955,14.58631646955,14.58631646958,14.58631646958,14.58631646958,14.58631646957,14.58631646957,14.58631646938,14.58631646968,14.586316469592,14.586316469592,14.58631646959,14.58631646959,14.36347480398,14.30982434498,14.58631646963,14.58631646963,14.46830752158,14.58631646968,14.58631646968,14.58631646961,14.58631646961,14.58631646968,14.58631646968,13.39987654489,14.58631646977,14.58631646977,14.58631646967,14.58631646964,14.58631646964,14.58631646967,14.58631646977,13.02180957055,12.75801441725,14.11525875568,14.2667224464,14.40463933003,14.58631646953,14.58631646953,14.5863164697,14.5104768617,12.994443593702,13.300425999992,9.9538519004
"t114",9.59352328225,2.08100265533,2.90163751923,2.90163751923,1.96395053735,2.11744113135,0,0.3546287034,1.0924034748,2.15974983645,5.93805971333,5.17449797123,5.93805971385,5.93805971385,5.93805971405,5.93805971378,5.93805971378,5.93805971379,5.93805971376,5.93805971376,5.93805971379,5.93805971379,5.93805971379,5.49252612119,5.93805971385,5.22027587355,5.93805971335,7.121389928477,7.121389928477,6.02466017568,7.12138992861,7.12138992862,7.12138992862,7.12138992861,7.12138992858,7.12138992858,7.12138992858,7.12138992858,6.67563393425,6.85011460245,8.17408061925,11.43771263038,11.46717415848,12.72581870678,11.63034922078,12.72581870663,12.72581870663,11.87211211768,10.92649888328,9.27152152088,10.67220993405,9.81230389575,9.25476202615,7.33548670425,7.88356561795,10.61437709595,14.02096416065,14.58631646959,14.58631646959,14.58631646955,14.58631646955,14.58631646955,14.58631646955,14.58631646955,14.04876120655,14.52765447275,14.58631646947,14.58631646947,14.16729419935,14.58631646948,14.58631646948,14.58631646945,13.28763333324,12.16928015114,12.19177776004,12.00339745604,9.66487944644,11.32856140264,10.77441233394,14.29460827285,14.58631647043,14.58631647043,14.58631647045,14.58631647045,12.67344706677,14.58631646998,14.27785778308,14.586316470049,14.586316470049,14.58631646999,13.10741701917,14.58631646957,14.58631646957,14.58631646967,14.58631646957,14.58631646957,14.586316469703,14.586316469703,14.586316469603,14.58631646937,14.58631646937,13.75589731539,14.13899253462,14.58631646967,13.42003326437,14.5863164692,14.5863164692,14.58631646953,14.58631646953,14.06883137221,14.5863164695,14.5863164695,14.5863164695,14.58631646953,14.58631646953,14.58631646953,14.58631646952,14.58631646952,14.58631646933,14.58631646963,14.586316469542,14.586316469542,14.58631646954,14.58631646954,14.36347480393,14.30982434493,14.58631646958,14.58631646958,14.46830752153,14.58631646963,14.58631646963,14.58631646956,14.58631646956,14.58631646963,14.58631646963,13.39987654484,14.58631646972,14.58631646972,14.58631646962,14.58631646959,14.58631646959,14.58631646962,14.58631646972,13.0218095705,12.7580144172,14.11525875563,14.26672244635,14.40463932998,14.58631646948,14.58631646948,14.58631646965,14.51047686165,12.994443593652,13.300425999942,9.95385190035
"t115",9.59352328225,2.08100265533,2.90163751923,2.90163751923,1.96395053735,2.11744113135,0.3546287034,0,1.0924034748,2.15974983645,5.93805971333,5.17449797123,5.93805971385,5.93805971385,5.93805971405,5.93805971378,5.93805971378,5.93805971379,5.93805971376,5.93805971376,5.93805971379,5.93805971379,5.93805971379,5.49252612119,5.93805971385,5.22027587355,5.93805971335,7.121389928477,7.121389928477,6.02466017568,7.12138992861,7.12138992862,7.12138992862,7.12138992861,7.12138992858,7.12138992858,7.12138992858,7.12138992858,6.67563393425,6.85011460245,8.17408061925,11.43771263038,11.46717415848,12.72581870678,11.63034922078,12.72581870663,12.72581870663,11.87211211768,10.92649888328,9.27152152088,10.67220993405,9.81230389575,9.25476202615,7.33548670425,7.88356561795,10.61437709595,14.02096416065,14.58631646959,14.58631646959,14.58631646955,14.58631646955,14.58631646955,14.58631646955,14.58631646955,14.04876120655,14.52765447275,14.58631646947,14.58631646947,14.16729419935,14.58631646948,14.58631646948,14.58631646945,13.28763333324,12.16928015114,12.19177776004,12.00339745604,9.66487944644,11.32856140264,10.77441233394,14.29460827285,14.58631647043,14.58631647043,14.58631647045,14.58631647045,12.67344706677,14.58631646998,14.27785778308,14.586316470049,14.586316470049,14.58631646999,13.10741701917,14.58631646957,14.58631646957,14.58631646967,14.58631646957,14.58631646957,14.586316469703,14.586316469703,14.586316469603,14.58631646937,14.58631646937,13.75589731539,14.13899253462,14.58631646967,13.42003326437,14.5863164692,14.5863164692,14.58631646953,14.58631646953,14.06883137221,14.5863164695,14.5863164695,14.5863164695,14.58631646953,14.58631646953,14.58631646953,14.58631646952,14.58631646952,14.58631646933,14.58631646963,14.586316469542,14.586316469542,14.58631646954,14.58631646954,14.36347480393,14.30982434493,14.58631646958,14.58631646958,14.46830752153,14.58631646963,14.58631646963,14.58631646956,14.58631646956,14.58631646963,14.58631646963,13.39987654484,14.58631646972,14.58631646972,14.58631646962,14.58631646959,14.58631646959,14.58631646962,14.58631646972,13.0218095705,12.7580144172,14.11525875563,14.26672244635,14.40463932998,14.58631646948,14.58631646948,14.58631646965,14.51047686165,12.994443593652,13.300425999942,9.95385190035
"t48",8.71658557565,1.20406494873,2.02469981263,2.02469981263,1.08701283075,1.24050342475,1.0924034748,1.0924034748,0,1.28281212985,5.06112200673,4.29756026463,5.06112200725,5.06112200725,5.06112200745,5.06112200718,5.06112200718,5.06112200719,5.06112200716,5.06112200716,5.06112200719,5.06112200719,5.06112200719,4.61558841459,5.06112200725,4.34333816695,5.06112200675,6.244452221877,6.244452221877,5.14772246908,6.24445222201,6.24445222202,6.24445222202,6.24445222201,6.24445222198,6.24445222198,6.24445222198,6.24445222198,5.79869622765,5.97317689585,7.29714291265,10.56077492378,10.59023645188,11.84888100018,10.75341151418,11.84888100003,11.84888100003,10.99517441108,10.04956117668,8.39458381428,9.79527222745,8.93536618915,8.37782431955,6.45854899765,7.00662791135,9.73743938935,13.14402645405,13.70937876299,13.70937876299,13.70937876295,13.70937876295,13.70937876295,13.70937876295,13.70937876295,13.17182349995,13.65071676615,13.70937876287,13.70937876287,13.29035649275,13.70937876288,13.70937876288,13.70937876285,12.41069562664,11.29234244454,11.31484005344,11.12645974944,8.78794173984,10.45162369604,9.89747462734,13.41767056625,13.70937876383,13.70937876383,13.70937876385,13.70937876385,11.79650936017,13.70937876338,13.40092007648,13.709378763449,13.709378763449,13.70937876339,12.23047931257,13.70937876297,13.70937876297,13.70937876307,13.70937876297,13.70937876297,13.709378763103,13.709378763103,13.709378763003,13.70937876277,13.70937876277,12.87895960879,13.26205482802,13.70937876307,12.54309555777,13.7093787626,13.7093787626,13.70937876293,13.70937876293,13.19189366561,13.7093787629,13.7093787629,13.7093787629,13.70937876293,13.70937876293,13.70937876293,13.70937876292,13.70937876292,13.70937876273,13.70937876303,13.709378762942,13.709378762942,13.70937876294,13.70937876294,13.48653709733,13.43288663833,13.70937876298,13.70937876298,13.59136981493,13.70937876303,13.70937876303,13.70937876296,13.70937876296,13.70937876303,13.70937876303,12.52293883824,13.70937876312,13.70937876312,13.70937876302,13.70937876299,13.70937876299,13.70937876302,13.70937876312,12.1448718639,11.8810767106,13.23832104903,13.38978473975,13.52770162338,13.70937876288,13.70937876288,13.70937876305,13.63353915505,12.117505887052,12.423488293342,9.07691419375
"t30",8.5272047652,1.33911497268,2.15974983658,2.15974983658,2.0062592425,2.1597498365,2.15974983645,2.15974983645,1.28281212985,0,4.87174119628,4.10817945418,4.8717411968,4.8717411968,4.871741197,4.87174119673,4.87174119673,4.87174119674,4.87174119671,4.87174119671,4.87174119674,4.87174119674,4.87174119674,4.42620760414,4.8717411968,4.1539573565,4.8717411963,6.055071411427,6.055071411427,4.95834165863,6.05507141156,6.05507141157,6.05507141157,6.05507141156,6.05507141153,6.05507141153,6.05507141153,6.05507141153,5.6093154172,5.7837960854,7.1077621022,10.37139411333,10.40085564143,11.65950018973,10.56403070373,11.65950018958,11.65950018958,10.80579360063,9.86018036623,8.20520300383,9.605891417,8.7459853787,8.1884435091,6.2691681872,6.8172471009,9.5480585789,12.9546456436,13.51999795254,13.51999795254,13.5199979525,13.5199979525,13.5199979525,13.5199979525,13.5199979525,12.9824426895,13.4613359557,13.51999795242,13.51999795242,13.1009756823,13.51999795243,13.51999795243,13.5199979524,12.22131481619,11.10296163409,11.12545924299,10.93707893899,8.59856092939,10.26224288559,9.70809381689,13.2282897558,13.51999795338,13.51999795338,13.5199979534,13.5199979534,11.60712854972,13.51999795293,13.21153926603,13.519997952999,13.519997952999,13.51999795294,12.04109850212,13.51999795252,13.51999795252,13.51999795262,13.51999795252,13.51999795252,13.519997952653,13.519997952653,13.519997952553,13.51999795232,13.51999795232,12.68957879834,13.07267401757,13.51999795262,12.35371474732,13.51999795215,13.51999795215,13.51999795248,13.51999795248,13.00251285516,13.51999795245,13.51999795245,13.51999795245,13.51999795248,13.51999795248,13.51999795248,13.51999795247,13.51999795247,13.51999795228,13.51999795258,13.519997952492,13.519997952492,13.51999795249,13.51999795249,13.29715628688,13.24350582788,13.51999795253,13.51999795253,13.40198900448,13.51999795258,13.51999795258,13.51999795251,13.51999795251,13.51999795258,13.51999795258,12.33355802779,13.51999795267,13.51999795267,13.51999795257,13.51999795254,13.51999795254,13.51999795257,13.51999795267,11.95549105345,11.69169590015,13.04894023858,13.2004039293,13.33832081293,13.51999795243,13.51999795243,13.5199979526,13.4441583446,11.928125076602,12.234107482892,8.8875333833
