"accepted_species","Medicinal"
"Alafia_erythrophthalma",1
"Tripterospermum_taiwanense",1
"Arachnothryx_scabra",0
"Peruviasclepias_aliciae",0
"Coccocypselum_condalia",0
"Gynochthodes_villosa",NA
"Scolosanthus_wrightianus",0
"Dolianthus_archboldianus",0
"Aspidosperma_carapanauba",1
"Voacanga_lanceolata",0
"Palicourea_aurantiibractea",0
"Diplospora_puberula",0
"Orbea_maculata",0
"Ridsdalea_lagunensis",0
"Psychotria_tahitensis",0
"Gentianopsis_barbellata",0
"Hypobathrum_microcarpum",1
"Gentianella_macrorrhiza",0
"Dyera_polyphylla",1
"Atractocarpus_macarthurii",0
"Orthanthera_jasminiflora",1
"Tacazzea_rosmarinifolia",0
"Psydrax_montanus",0
"Piaranthus_fuscatus",0
"Matelea_araneosa",0
"Chassalia_griffithii",0
"Lisianthius_nigrescens",0
"Chonemorpha_pedicellata",0
"Guettarda_aromatica",0
"Laxoplumeria_longipetiolata",0
"Malouetia_gentryi",0
"Voyria_spruceana",0
"Cynanchica_ophiolitica",0
"Gynochthodes_epiphytica",NA
"Microloma_armatum",0
"Oxypetalum_coccineum",1
"Pentagonia_osapinnata",0
"Strychnos_melanocarpa",0
"Uncaria_africana",1
"Alafia_microstylis",0
"Rauvolfia_javanica",1
"Duroia_amapana",0
"Cynanchum_moratii",0
"Galium_austriacum",0
"Psychotria_cerrocoloradensis",NA
"Psychotria_chitariana",NA
"Psychotria_aquatica",NA
"Psychotria_suffruticosa",0
"Psychotria_rupestris",NA
"Psychotria_stenantha",0
"Asperula_minima",0
"Porterandia_congestiflora",0
"Canscora_roxburghii",1
"Alyxia_glaucophylla",0
"Alyxia_squamulosa",0
"Ixora_yunnanensis",0
"Ixora_coriifolia",0
"Hedyotis_uncinella",1
"Hypobathrum_rheophyticum",0
"Chelonanthus_pterocaulis",0
"Leptactina_latifolia",0
"Alseis_mutisii",0
"Hoya_tetrantha",0
"Hoya_pubens",0
"Hedyotis_densa",0
"Mussaenda_rufinervia",1
"Leptodermis_purdomii",0
"Tripterospermum_coeruleum",1
"Secamone_goyderi",0
"Willughbeia_javanica",0
"Paederia_stenobotrya",0
"Schizoglossum_amatolicum",0
"Matelea_emmartinezii",0
"Sebaea_erosa",0
"Fernelia_obovata",0
"Morinda_panamensis",NA
"Dischidia_puberula",1
"Timonius_wallichianus",0
"Hamelia_rovirosae",1
"Scolosanthus_bahamensis",0
"Centaurium_mairei",0
"Lasianthus_ledermannii",0
"Damnacanthus_labordei",NA
"Randia_pterocarpa",0
"Isidorea_brachyantha",0
"Wendlandia_brachyantha",0
"Wendlandia_guangdongensis",0
"Stenostomum_portoricense",0
"Myrmecodia_melanacantha",NA
"Mahawoa_montana",0
"Diodia_mitens",0
"Ophiorrhiza_pseudomungos",0
"Posoqueria_laurifolia",0
"Ophiorrhiza_polytricha",0
"Ophiorrhiza_tenuis",0
"Gentiana_kirilowii",1
"Argostemma_diversifolium",0
"Gentiana_glauca",0
"Chassalia_kinabaluensis",NA
"Calycophyllum_multiflorum",1
