accepted_species,estimate
t25,-0.73604244
t18,-0.67967105
t26,-0.37389243
t27,0.6501919
t42,0.3001914
t43,-0.13527992
t82,-0.37389243
t64,-0.13527992
t91,-1.4049567
t19,0.26375145
