accepted_species,estimate
Asperula_molluginoides,-0.42029136
Galium_angustifolium,-0.40602016
Galium_binifolium,-0.41657493
Galium_eriocarpum,-0.41203684
Galium_mollugo,-0.35347635
Galium_palustre,-0.40919542
Galium_spurium,-0.4115177
Kelloggia_galioides,-0.2874532
Rubia_cordifolia,-0.25409967
Rubia_tinctorum,-0.23136233
