"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140"
"t1",-0.0698617985339649,0.0171980406224257,-0.0221687906913065,0.000950059892205785,-0.000239854267247276,0.0404343538487297,0.00813994985273898,0.00244020609245698,0.0722735601668709,0.0691158455236193,0.0298138429633035,-0.000501917270783593,0.00263674957270074,0.000742240128599616,-0.0137025901137418,-0.00145013167677574,-0.0300068447161709,0.000859544808138457,0.00569878610265092,0.00209873465045299,-0.00400419875433917,-0.00114830325487282,-0.000132330666234732,0.00698126965578107,0.0488594125736867,0.00531411997901373,-0.130581115918554,0.00979912470096614,-0.142752418213473,-0.00971209650960705,-0.000397177527343176,0.0354763786709864,-8.7219468916755e-06,-0.000132089227071815,-0.000429648471650924,-7.2482983566039e-16,0.000343750416947283,-0.0665475967894385,-0.000445666688919802,-0.000157859980097543,-0.0537944237843546,4.27402897652324e-05,-6.8857008406073e-05,-0.000187406005974203,0.000350255337982542,-9.04721257012067e-05,-0.000369579421248217,0.000921789756370797,-0.0424315960541621,-0.00276609187467997,0.000209746934432991,0.00357243731397528,0.00764191693473638,3.26838883158576e-05,0.0363783218264937,-0.0016961528667366,-0.0002857317206757,9.52845738292274e-06,0.000318612202157273,-0.000215204109134359,-0.0141308897196841,-0.000154208504197048,0.00158076351279256,-0.000982559902704157,1.26357007793805e-06,0.00790595482564511,0.00228478904633929,-0.00932296197475078,-0.000928191049713356,2.04575131562296e-06,-0.000314531836828348,1.20503041132154e-05,0.00888354683947368,-0.00054546682015665,-3.03480323141055e-06,-0.00761990806447705,0.0150973161576966,3.42498838831938e-16,-0.00286572756596366,-0.000256420274738842,-0.0240680466575224,0.00824751648798407,0.000853212237323393,0.000484214250784694,0.00397070587610799,-0.230836875622111,0.0502531836015101,-0.00389231576398984,-0.00789153285511714,0.000698794818795986,0.0407164101481099,0.365693928007325,-0.00152262120137153,-0.0786985386787288,-0.000369486032252303,2.11721616463979e-14,0.00015281075583668,-0.0479677717836649,0.655694322526642,8.91508989953123e-05,9.7383477516237e-15,1.58701185284116e-14,-1.70504582679015e-14,0.00432230017592568,-1.15582323673676e-15,1.13152014648241e-05,1.6533669522623e-06,2.27107795684605e-13,0.538930373601407,-0.00292399728075477,-5.02046892621959e-15,9.8490161985334e-05,1.9486427154971e-15,3.80279230104367e-15,-0.00111131137701566,4.90427044982443e-16,-1.13267120972064e-05,1.16666566762233e-15,-6.7208179413017e-16,-0.00166122906388039,-0.00568548931411889,0.000159350929404591,8.54853561675622e-06,-3.69003406058762e-05,-5.5004299393644e-16,-1.03901423104244e-15,4.14496357519839e-16,1.00393704722779e-15,-4.41430970302921e-16,6.4189549599434e-16,1.19712025260678e-15,7.75562975583695e-16,-1.63518488536473e-16,-3.74428322088958e-16,1.16572165228538e-15,-2.0279405389103e-15,4.21439047257186e-07,-5.63670220073636e-16,-3.89226056084383e-15,2.43967859170361e-15
"t63",-0.136240340445038,0.0912072263796329,-0.1748705063579,-0.0195655124728873,0.0024552093848142,-0.0546437442448731,-0.0102527976895193,-0.00316128809078908,-0.109697100429725,-0.109162866371081,0.121246188360919,-0.000190480325508325,0.00119145888614655,0.000543580850273438,-0.0165751170100929,-1.24049202642521e-05,-5.53202487319528e-05,-1.82785127880319e-05,-0.000208418068333076,-9.36387150871731e-05,0.000198284280718009,6.41244926346699e-05,7.43362479371184e-06,-0.000392723431844942,-0.00268087570609681,-0.000289341699021799,0.00695321121205262,-0.000518511775654686,0.0075268280988004,0.000511662128251053,2.09524033659722e-05,-0.00192733310341777,5.08703990921195e-07,7.81110699340059e-06,2.54776101837601e-05,-1.53891002088214e-15,-4.82027234313509e-05,0.0131207968266651,0.000121312462735158,-1.21149330382996e-05,-0.00076527632694497,-1.43090405820558e-06,5.56036085972257e-06,-1.2329731527777e-05,-1.11213002081082e-06,1.42694177099763e-06,0.189061280358324,9.81381904836304e-06,-0.000128377729728741,-2.90429211862208e-06,-1.05268193566019e-07,-3.24868635846324e-06,-1.15153131432066e-05,-6.07659312909014e-08,-7.29599757360317e-05,3.5671224029435e-06,0.000181643701203968,-1.85263228840903e-08,-6.19669644027506e-07,3.18210750689369e-07,1.50587769059896e-05,1.49044231492968e-07,-7.84059475344884e-07,3.46848404600679e-07,-3.80852800850998e-11,0.000120698497628604,8.43616344140554e-06,-6.44137092795965e-05,-8.54442957389918e-06,4.3071629013443e-08,-7.74156234420195e-06,3.62847009961174e-07,0.000322007824532223,-5.59098616595477e-05,-3.38126782479343e-07,-0.535225393193009,-0.00347482491991587,1.44095886017414e-15,0.00017980197073886,8.93108755938136e-06,0.000832348307026053,-0.158104450319369,2.88887971452562e-05,0.00129595738178416,0.737777351700693,0.0133666299941195,-0.000839494136090703,5.40550212104518e-05,0.000101394539964981,-0.0235437765139997,-0.00046292842381743,-0.00413671193754327,1.63781003450551e-05,0.000839661998033942,3.8333858448051e-06,-2.96867554936474e-15,-1.49517812487999e-06,0.000463110271526001,-0.0063235919040599,-8.41284201045994e-07,2.52787731829578e-16,-5.90349822924627e-16,1.10323781236702e-14,0.0200133370685262,-2.310658247299e-16,-7.44356550062703e-08,-1.05532501553577e-08,3.74100389415344e-15,-0.00338229132509424,1.57164846658543e-05,1.2253325507465e-14,-4.86594799793079e-07,4.52276797466061e-15,2.3594730752369e-17,5.18881980046394e-06,-3.45629134422005e-16,4.93603568661908e-08,-7.11804953744573e-16,1.53135309907036e-15,5.05541523194666e-06,1.30833967004723e-05,-4.08509779868194e-07,-2.15937460843269e-08,9.2086413088194e-08,5.63166611329619e-15,-7.60220458402586e-16,3.48191957071945e-16,8.72349397481248e-15,2.47253762204416e-15,1.93324262747427e-15,1.84305483346787e-16,6.57606958634465e-16,-7.37575500926925e-15,2.40926775885971e-15,8.35610605530138e-16,2.40576766376991e-17,1.71670089476739e-10,2.56001223210311e-16,-3.05456895243536e-15,3.0204689903326e-15
"t68",-0.136435623502447,0.091434759650186,-0.175344507839598,-0.0196311486277492,0.00246391329724229,-0.055033589797562,-0.0103416925506519,-0.00319026804011191,-0.11081035877043,-0.110286675914177,0.122802576175695,-0.000193286258771448,0.0012100740707239,0.000552237184794233,-0.0168407811039242,-1.26286026028049e-05,-5.63533167754005e-05,-1.8655503904447e-05,-0.000213132709426039,-9.59203302497912e-05,0.000203454547226073,6.61864206497731e-05,7.68445515292402e-06,-0.000406363515454821,-0.00280051613922995,-0.000302860293073153,0.00732803506885283,-0.000548049418961038,0.00797577554199092,0.000545034033577051,2.23489267105042e-05,-0.0020750579424171,5.52715906727497e-07,8.49746077778839e-06,2.77228717856928e-05,-1.05379862568878e-15,-5.38284735365542e-05,0.0146983195868493,0.000136158246405443,-1.3787886362644e-05,-0.000877602726647299,-1.64737302837602e-06,6.40918090654147e-06,-1.42900815915474e-05,-1.32673819046174e-06,1.71176888533936e-06,0.228403837996519,1.20974340670154e-05,-0.000163549865886637,-3.76448423221387e-06,-1.41378895520526e-07,-4.43221344155942e-06,-1.63116231767984e-05,-9.04027802948349e-08,-0.000116437255709048,5.8774184099543e-06,0.000300602489458841,-3.12339072730354e-08,-1.05252283320608e-06,7.2142205314384e-07,4.50836293568123e-05,4.85017795457862e-07,-4.60864007100231e-06,2.79391140052557e-06,-3.39161479563493e-09,-0.000239929039422882,-2.04961429989739e-07,-1.94924402240984e-05,-3.41386555813181e-06,2.4506436818687e-08,-4.55716240669954e-06,2.21403871786186e-07,0.000201806231822798,-3.80746434561124e-05,-2.31100139091688e-07,-0.381486437121028,-0.00252913967495664,9.85268194489646e-15,0.000139033794347878,7.76857830379539e-06,0.000734517541446917,-0.162105831552934,-3.40798987200358e-05,-0.000949404188045451,-0.536271032402431,-0.00609483900123657,-0.000216441221162369,2.63597961799898e-05,6.19961337403476e-05,-0.616141646111937,-0.000163445225073296,-0.00183838085116162,1.00578639900847e-05,0.000524626772116378,2.50541834476918e-06,6.42093826840576e-17,-1.03756876333349e-06,0.000324774583797896,-0.00443835067559216,-6.00049765356457e-07,4.61158106983108e-15,6.71731243490164e-15,-2.55377305446041e-14,0.0149327529001995,6.383384655971e-15,-5.84523046182096e-08,-8.33305666378425e-09,-3.22758513712074e-15,-0.00267841372881398,1.27142637804677e-05,-5.11802719556258e-15,-3.97165398444456e-07,1.291166854809e-15,2.34258095389805e-16,4.25730029666268e-06,-1.16501691045556e-14,4.07293062013534e-08,-1.8793248236561e-15,7.43636478590975e-17,4.25998663309744e-06,1.10489318961891e-05,-3.46533823871903e-07,-1.83269109165986e-08,7.81867340644988e-08,-1.8637796393147e-15,-7.93618554175863e-16,2.44506266263419e-15,-7.32062173757674e-15,5.93490985138815e-16,-2.12925848555299e-15,4.23860094007456e-17,6.98946566937181e-16,-1.3658015440893e-15,7.88204077390095e-16,1.78397295393891e-15,-1.66513861910412e-15,1.50454921694462e-10,8.02596080973176e-17,-2.93457577274919e-15,2.80084510377687e-15
"t72",-0.136548803982788,0.091566733443098,-0.175619481108907,-0.0196692425849458,0.00246896557302213,-0.0552604574504353,-0.0103934796571777,-0.0032071565719047,-0.111459566225557,-0.110942102121391,0.123711856863979,-0.000194927629752185,0.00122096971970325,0.000557304824818761,-0.0169963182229493,-1.27597321172047e-05,-5.69591847012704e-05,-1.88768757158517e-05,-0.000215904669487708,-9.72632581817195e-05,0.000206500897451841,6.74057509128611e-05,7.83292214198901e-06,-0.00041444172485441,-0.00287176359520922,-0.000310919817003407,0.00755233210121353,-0.000565752082016429,0.00824519646649452,0.000565114698192883,2.3189811395e-05,-0.0021644103518135,5.79448938323982e-07,8.91458700227609e-06,2.90875563803e-05,1.03759484859039e-15,-5.72848902714361e-05,0.01566871120588,0.000145297063716845,-1.48229629770913e-05,-0.000947283251393845,-1.78183408114364e-06,6.93663934765438e-06,-1.55104278666267e-05,-1.46150111102049e-06,1.89090127310237e-06,0.253194111645366,1.35437587063204e-05,-0.000185993246207094,-4.31531839594331e-06,-1.64655000527464e-07,-5.1971001038107e-06,-1.9429169093638e-05,-1.09791114340328e-07,-0.000145098422467526,7.40496841216377e-06,0.000379287744404613,-3.96527697804838e-08,-1.33946836152542e-06,9.93284485993802e-07,6.55093041501767e-05,7.14016533781365e-07,-7.23734160128474e-06,4.47977501797525e-06,-5.71361169373049e-09,-0.000493328094232396,-6.48452741450148e-06,1.41648722409387e-05,5.00190402919874e-07,9.43081573709957e-09,-1.93889556004579e-06,1.03251747750526e-07,9.99765480854559e-05,-2.19913687097427e-05,-1.34236904161261e-07,-0.235235217593822,-0.00160059848944927,2.103341407376e-15,9.35232626406004e-05,5.56647856764232e-06,0.000528307745443094,-0.11846700676002,-2.44039990009743e-05,-0.000678203129689409,-0.383067053088972,-0.00434269985584819,-0.000150353696964917,1.73410433450747e-05,3.60711512803494e-05,0.781216155734329,-0.00042397017714407,-0.00334518844536272,1.08335281308692e-05,0.000551970700582436,2.49613757328786e-06,1.9331767798091e-15,-9.78743910822464e-07,0.000304132405185809,-0.00415398982368439,-5.56171186034444e-07,-5.62070351617708e-15,-1.01198757982292e-14,1.3280932428105e-14,0.0135847322681305,-9.11802720523936e-15,-5.28294220523603e-08,-7.53270937602486e-09,-1.53051467933039e-15,-0.0024215455777452,1.15232513806894e-05,-9.01540518620635e-15,-3.6056772114651e-07,-9.97948360640748e-16,-2.13152820999016e-15,3.8694641376529e-06,3.83889801007793e-15,3.70705002114207e-08,6.19793936996695e-15,1.37493765055757e-15,3.90184568159028e-06,1.01276582940423e-05,-3.18146442294022e-07,-1.68286903193991e-08,7.18056741669835e-08,-3.93932958093562e-15,1.23466817428592e-16,-1.29909097029727e-15,9.78134923523165e-15,5.34109442186034e-17,1.03864762718724e-14,1.56797611278834e-15,3.59369416162514e-15,4.08306296034182e-15,-1.53664441389351e-17,8.16851601346666e-16,-2.0504485872407e-15,1.40014931386122e-10,3.81949005111957e-16,-3.53893393412843e-15,1.45288384222303e-15
"t117",-0.137177689928306,0.092299822613592,-0.177146811609586,-0.019880795828722,0.00249702167892069,-0.0565190388281225,-0.0106806565702486,-0.00330079664848695,-0.115058215035792,-0.11457508094147,0.128748562346678,-0.000204015093929269,0.00128127980432288,0.000585353306904852,-0.0178571658165639,-1.348512536255e-05,-6.0310239064255e-05,-2.01006938520897e-05,-0.000231221573378584,-0.000104680720439291,0.000223320170572499,7.41284490544041e-05,8.6511960822639e-06,-0.000458954967338512,-0.00326353605847572,-0.000355218393226033,0.0087834310357062,-0.000662860577602931,0.00972238065959885,0.000675102915802347,2.77944506307966e-05,-0.00265287466142004,7.25363167499454e-07,1.11908769244104e-05,3.65344543713134e-05,9.13276802980061e-16,-7.60715511736515e-05,0.0209407518266192,0.00019493420487745,-2.04346025229768e-05,-0.00132469578610176,-2.50977380559937e-06,9.79176542412368e-06,-2.2111898069484e-05,-2.18824038711292e-06,2.85638462026603e-06,0.386718060328775,2.13197977341945e-05,-0.000306342521295573,-7.26545130177125e-06,-2.8903360507291e-07,-9.28065882492169e-06,-3.60404715009543e-05,-2.12872291777074e-07,-0.000297088044324892,1.54974534228265e-05,0.000796083616169408,-8.42237504026991e-08,-2.85829747946129e-06,2.424271106486e-06,0.000172712005679508,1.91515880511569e-06,-2.09885822466081e-05,1.32922737240383e-05,-1.78321190036601e-08,-0.0018097556457439,-3.87765298409362e-05,0.000185713376976915,2.03486438645736e-05,-6.5752265958312e-08,1.10771962177048e-05,-4.81793439370842e-07,-0.000402511076431904,5.62250434435432e-05,3.36449572180971e-07,0.467849915760384,0.00283452266575173,-4.65289968302719e-15,-0.000118789176753844,-4.06614044231871e-06,-0.000366057371394758,0.056717753415759,6.56776548567571e-06,0.000178481489674107,0.100773503671942,0.00111798612529675,3.28838952835133e-05,-3.10591026166037e-06,-5.20246005577614e-06,-0.0689246956490057,3.11481324291779e-05,0.000225166271431475,-2.79419322412793e-07,-1.07644168171861e-05,4.73841468343017e-09,2.60491934649919e-15,-4.52706116998076e-08,1.71990149934964e-05,-0.000238436779054971,-4.17190774570107e-08,9.89042581610789e-16,-2.68328446406433e-16,6.45382122256788e-15,0.00187061672399906,1.12298940519733e-15,-1.25446955447345e-08,-1.88496292280965e-09,-4.06292288891052e-16,-0.000622466252605218,3.58295717438693e-06,4.93716150981561e-15,-1.20816671930811e-07,-4.1418993301185e-15,-6.33980029816999e-15,1.35282586556719e-06,3.30565279553604e-15,1.35602221395235e-08,-2.93507867191046e-15,-3.51387076559985e-15,1.67227115473646e-06,4.40904698675183e-06,-1.4295225556043e-07,-7.58820760482487e-09,3.2469486266916e-08,-1.86251107908395e-14,1.13509693963942e-13,9.64796518214212e-14,-0.707106781186546,-1.05612760024062e-14,5.01186086279346e-14,1.03365249403536e-14,-7.1886546279654e-15,-1.28212738760187e-14,1.53140966530487e-16,-3.25501342392163e-15,-8.65703691199001e-15,7.77746947390801e-11,4.46228098409755e-15,-1.32558670970163e-15,4.58723230447576e-15
"t118",-0.137177689928306,0.0922998226135921,-0.177146811609586,-0.0198807958287221,0.00249702167892082,-0.0565190388281223,-0.0106806565702486,-0.00330079664848695,-0.115058215035792,-0.11457508094147,0.128748562346678,-0.000204015093929065,0.001281279804323,0.000585353306904814,-0.0178571658165636,-1.34851253624347e-05,-6.03102390633217e-05,-2.01006938522274e-05,-0.000231221573377889,-0.000104680720439283,0.000223320170572974,7.41284490542206e-05,8.65119608189926e-06,-0.000458954967338591,-0.00326353605847534,-0.000355218393225973,0.00878343103570652,-0.00066286057760272,0.00972238065959849,0.000675102915802729,2.77944506308934e-05,-0.00265287466141908,7.25363167425859e-07,1.11908769253338e-05,3.65344543715339e-05,-1.01454070165704e-15,-7.60715511731895e-05,0.0209407518266202,0.000194934204877284,-2.04346025228067e-05,-0.00132469578610172,-2.50977380540089e-06,9.79176542337527e-06,-2.21118980685382e-05,-2.18824038588269e-06,2.85638462103711e-06,0.386718060328769,2.13197977335779e-05,-0.00030634252129227,-7.26545130110322e-06,-2.89033608063766e-07,-9.28065882349775e-06,-3.60404715011791e-05,-2.12872291318401e-07,-0.000297088044325901,1.54974534220404e-05,0.000796083616168231,-8.42237492642398e-08,-2.858297481119e-06,2.42427110595602e-06,0.000172712005681238,1.91515880491082e-06,-2.0988582245753e-05,1.32922737256582e-05,-1.78321187772234e-08,-0.00180975564574908,-3.87765298398946e-05,0.000185713376979424,2.03486438630133e-05,-6.57522654728612e-08,1.10771962156801e-05,-4.81793440785597e-07,-0.000402511076432756,5.62250434438857e-05,3.36449570846801e-07,0.467849915760387,0.00283452266574807,-4.73024517937113e-15,-0.0001187891767569,-4.06614044201186e-06,-0.00036605737139436,0.0567177534157632,6.56776548533902e-06,0.00017848148967802,0.100773503671931,0.0011179861252993,3.28838952828263e-05,-3.10591026482596e-06,-5.20246005597115e-06,-0.0689246956490223,3.11481324271e-05,0.000225166271431368,-2.79419326552463e-07,-1.07644168154924e-05,4.73841179705274e-09,-8.47108632902988e-16,-4.52706080015745e-08,1.71990149962471e-05,-0.000238436779049684,-4.17190836621155e-08,-6.36606168356492e-16,3.09323357617091e-15,-6.13678005650665e-16,0.00187061672397128,-8.14618510938207e-16,-1.25447024511584e-08,-1.88496333669869e-09,-8.77353236220385e-17,-0.000622466252607798,3.58295717865965e-06,-2.1081163440321e-15,-1.20816674666372e-07,1.26525359891819e-15,6.43974059385542e-15,1.35282586647694e-06,2.17043221204902e-15,1.35602369944647e-08,-2.46564817911893e-17,1.92502023604556e-15,1.67227114214783e-06,4.4090470243905e-06,-1.42952268268436e-07,-7.5882019337631e-09,3.24694907367957e-08,2.10858647648984e-14,-1.144102375731e-13,-9.5731527607541e-14,0.707106781186549,1.00489203452071e-14,-4.68732823768154e-14,-1.1120017271739e-14,6.85823905962997e-15,1.37007990328544e-14,1.53984445796388e-15,6.0458284117404e-15,7.19020091694625e-15,7.77701837318375e-11,-7.02865062159382e-15,-6.14222556108015e-15,2.82548061193858e-15
"t121",-0.137295875826467,0.0924395023474565,-0.177438640059488,-0.0199215572991802,0.00250244084827928,-0.0567737798950776,-0.0107399605828316,-0.00332026005740388,-0.115815878076341,-0.115341439316703,0.129847050647684,-0.000206047014193067,0.00129492436950969,0.000591724193860202,-0.0180529634888814,-1.36545329400369e-05,-6.10995104217207e-05,-2.03964703196362e-05,-0.000235022638996482,-0.000106564592679576,0.000227690099260262,7.60229050782886e-05,8.88675096296463e-06,-0.000471940446136238,-0.00339421518839775,-0.000370423764009474,0.00925000245466343,-0.000701266068655625,0.0103289653997818,0.000723980739185914,2.9882981991505e-05,-0.00290912987851627,8.14214780115234e-07,1.26062543053912e-05,4.11834496892884e-05,1.16265991709281e-15,-9.50994233493659e-05,0.0266510087304597,0.000251003443085771,-2.93448555133614e-05,-0.00207377333016616,-4.15532013435897e-06,1.65240422362686e-05,-4.13791041159745e-05,2.5054270466185e-05,-8.15484705853079e-06,-0.441152099005699,-8.88588612285883e-07,-0.000106631609232882,-3.12809516954491e-06,-1.51387734947736e-07,-5.09327130299252e-06,-2.12295658223152e-05,-1.31854580735811e-07,-0.000191038428889608,1.00701401192911e-05,0.000517926733440189,-5.50570196059302e-08,-1.87169338074498e-06,1.6340045718206e-06,0.000117083573665921,1.29918203753094e-06,-1.42532668537457e-05,9.02517010902767e-06,-1.20958973123887e-08,-0.00121938655564875,-2.53402792887319e-05,0.000116563414823957,1.24161038302314e-05,-3.5562750678794e-08,5.82387245921807e-06,-2.43818509969551e-07,-0.000196484048427971,2.27303253738294e-05,1.34320884421409e-07,0.153431559315899,0.000796972922806461,-2.52732711480203e-15,-9.70686346164321e-06,3.31343419970155e-06,0.000365085521005948,-0.28582538046531,6.96932227776693e-06,1.25775318027755e-05,0.00511070135439304,-0.00156671320639181,0.000252813920779469,-1.3445622406542e-05,-1.83302848578515e-05,0.000135724755741924,1.93328059569175e-05,0.000121266775270536,9.31116490460719e-07,5.94227244182042e-05,4.65174589557883e-07,-4.40207750191982e-15,-3.85820136798034e-07,0.000139989033689173,-0.00193681829853355,-3.42780163186832e-07,-5.9251842859563e-15,6.51296498081824e-16,2.76225614653733e-14,0.292496326551565,-1.90887446287033e-14,4.90776044885968e-09,2.64971035672022e-10,7.71894813660481e-15,2.0035039440508e-05,1.71924828206567e-06,7.43052998517622e-15,-7.26114889802478e-08,1.3440729318114e-15,2.83256822923506e-15,8.88623238742992e-07,-3.13757242774969e-15,9.59925895061051e-09,-2.12642286106661e-15,-1.36547533860114e-15,1.39564781580851e-06,3.71979518300939e-06,-1.2301609175021e-07,-6.54328010693946e-09,2.80437392846666e-08,-1.2237420836846e-15,-8.43934783029667e-15,8.2442956658973e-15,5.41580221664358e-14,-1.8367682601956e-14,0.70710678118655,1.9488588519847e-12,9.88174059538688e-14,-1.06423320228592e-14,4.42038185306069e-15,-1.20369670049272e-15,-5.83345147330562e-15,7.26419319974588e-11,-2.39450734127836e-16,-1.01810980570405e-15,5.83717894778519e-15
"t122",-0.137295875826467,0.0924395023474562,-0.177438640059488,-0.0199215572991801,0.00250244084827911,-0.056773779895077,-0.0107399605828316,-0.00332026005740387,-0.115815878076341,-0.115341439316703,0.129847050647684,-0.00020604701419327,0.00129492436950972,0.000591724193860116,-0.0180529634888814,-1.36545329400214e-05,-6.10995104214918e-05,-2.03964703195756e-05,-0.000235022638996212,-0.000106564592679861,0.000227690099260639,7.60229050784033e-05,8.88675096265564e-06,-0.000471940446136676,-0.00339421518839781,-0.000370423764009512,0.00925000245466277,-0.000701266068655721,0.0103289653997815,0.000723980739185772,2.988298199178e-05,-0.00290912987851592,8.14214780075279e-07,1.26062543047864e-05,4.11834496909507e-05,6.09030089934745e-16,-9.50994233492467e-05,0.0266510087304583,0.000251003443086015,-2.93448555128663e-05,-0.00207377333016625,-4.1553201350139e-06,1.65240422366805e-05,-4.13791041161774e-05,2.50542704655018e-05,-8.15484705802561e-06,-0.441152099005693,-8.88588612461537e-07,-0.000106631609234706,-3.12809517106344e-06,-1.51387735719522e-07,-5.09327130189211e-06,-2.12295658225386e-05,-1.31854581256191e-07,-0.000191038428890516,1.00701401191154e-05,0.000517926733443498,-5.50570193290333e-08,-1.87169338054462e-06,1.63400457206934e-06,0.000117083573666449,1.29918203763475e-06,-1.42532668555018e-05,9.02517010821141e-06,-1.20958979159465e-08,-0.00121938655564922,-2.53402792892772e-05,0.000116563414823734,1.24161038311701e-05,-3.55627490783979e-08,5.82387245729385e-06,-2.43818507699737e-07,-0.000196484048428751,2.27303253732327e-05,1.3432088516358e-07,0.153431559315896,0.000796972922805868,-1.97783308926071e-15,-9.70686345941135e-06,3.31343419953033e-06,0.000365085521006753,-0.285825380465307,6.96932227816859e-06,1.25775317963802e-05,0.0051107013543911,-0.00156671320639513,0.000252813920782434,-1.34456224065027e-05,-1.83302848602463e-05,0.000135724755754886,1.93328059601319e-05,0.00012126677527141,9.31116490586008e-07,5.94227244182443e-05,4.65174594474379e-07,-1.44731649613243e-15,-3.85820135297918e-07,0.000139989033690113,-0.00193681829853778,-3.42780165377484e-07,-4.39233430924735e-15,2.10280669940975e-16,2.68567188088227e-14,0.292496326551582,-2.04506500658553e-14,4.90776252516396e-09,2.64970396890793e-10,4.62261504149406e-15,2.0035039440135e-05,1.71924827984151e-06,1.86108056877254e-15,-7.2611489202417e-08,1.32502466508434e-15,5.45189479398332e-16,8.88623233864577e-07,2.11828755861839e-16,9.59926241063109e-09,1.34275630804716e-15,1.14210786905014e-16,1.39564781136777e-06,3.71979518071809e-06,-1.23016080204006e-07,-6.54328082914813e-09,2.8043743279691e-08,2.3991196802747e-15,6.53664164574272e-15,-5.63425688726925e-15,-4.28338368223794e-14,1.71461660644346e-14,-0.707106781186545,-1.94824090102134e-12,-9.95212181743548e-14,1.13904798326685e-14,-3.46486991291775e-15,2.37612824615294e-15,3.42371071467207e-15,7.26591681016183e-11,-5.62729576020225e-16,-5.68096199269131e-15,1.22700868982329e-16
"t92",-0.136817003854769,0.0918815749149111,-0.176276364536793,-0.0197606171144971,0.00248109889704364,-0.0558178362903411,-0.0105219608375819,-0.0032491888343082,-0.113085447267342,-0.112585088976295,0.126028490255677,-0.000199160527175382,0.00124922993905172,0.000570474294718969,-0.0174007870357615,-1.31051638943664e-05,-5.85618544963491e-05,-1.94699119827015e-05,-0.000223427730152305,-0.000100949828210241,0.000214958210930619,7.09307536043361e-05,8.26675308091566e-06,-0.000438205694189406,-0.00309624055099363,-0.000336694416758346,0.00830824228124994,-0.000626797981306797,0.00919346922633836,0.000638947743272533,2.63172320916906e-05,-0.00252566593867868,6.97614215816767e-07,1.07821475449176e-05,3.52126055137808e-05,1.43800507426733e-15,-7.86265740376832e-05,0.021952147306362,0.00020628472260103,-2.37425486742881e-05,-0.00166437315431504,-3.32155752242598e-06,1.31925034870458e-05,-3.28559468122721e-05,1.93739183737999e-05,-6.2766056601009e-06,-0.337596394554708,-6.69577560141787e-07,-7.85684099933499e-05,-2.28064389416131e-06,-1.08243308260271e-07,-3.61342607694575e-06,-1.48090559225726e-05,-9.02513358602785e-08,-0.000127872972232477,6.68228484430835e-06,0.000343294674908816,-3.63244469648753e-08,-1.23265939267142e-06,1.0248732334211e-06,7.15883319467919e-05,7.90040283895575e-07,-8.46463521935013e-06,5.32438182845276e-06,-7.03556928818508e-09,-0.000680645274408266,-1.28889173734352e-05,5.45608711934247e-05,5.53620036651857e-06,-1.34329884122137e-08,2.12885131020648e-06,-8.54970072299961e-08,-6.64072675666096e-05,6.5251313578351e-06,3.81963975355406e-08,0.0382911536421732,0.000182984644855593,1.43545913632972e-15,-1.57416046934291e-06,4.34165149922807e-08,-1.30370510226604e-06,0.0374344239324097,-2.47919504692324e-06,-4.58770763294425e-06,-0.0018649175678149,0.000585364296760465,-0.00011103373599648,6.9677179091691e-06,1.10102812197363e-05,-0.000104188827943615,-1.58726083666055e-05,-0.000102435282822081,-9.60143732133598e-07,-6.32418274767168e-05,-5.53081867898443e-07,1.11138331495325e-14,5.89240988316304e-07,-0.000227754292701015,0.00316788251645119,6.28513178855697e-07,1.48781212323903e-14,-1.51479253528783e-15,-8.25272794290475e-14,-0.878558507865614,5.90635678099586e-14,-9.19274536297699e-08,-1.21470507750739e-08,-2.2681626131298e-14,-0.00376826467943927,1.46630146544254e-05,-1.33699690486744e-14,-4.32133607305497e-07,-2.06675412074071e-15,-5.98898309912812e-15,4.49951270046193e-06,4.84176350599385e-15,4.18578992694478e-08,1.3187945374486e-15,1.80922324407511e-15,4.05432290659967e-06,1.04531196423566e-05,-3.2420264082471e-07,-1.71257921903744e-08,7.29941790471441e-08,-3.60627546062443e-16,1.75536719230639e-15,-1.72752770702962e-15,-1.7890805828397e-14,-6.06758601793495e-16,-1.04748619162657e-14,1.40309431937836e-15,1.16801672815887e-15,-4.00318328867422e-15,5.08391051745271e-16,3.61012486323955e-15,-3.28063331532529e-16,1.3419259474586e-10,-1.85651583982706e-15,-3.86455959161384e-15,3.36064359090233e-15
