"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t63",0.0143145402036081,-0.0631026499787678,0.157423780885257,-0.00256993532624323,-0.271539635766408,-0.0320912542499335,-0.0024358330324828,4.40144946845061e-05,0.00160082549726232,-0.00257908629408382,0.000502513256878339,0.493415154398611,0.00939702926210025,0.0055226885638913,0.000320151507029603,-0.0100383991286929,-0.000951751892690896,-0.00100844548866908,-0.0215024288710229,0.00260239095930371,0.000933205586464226,-0.0054872692313139,-0.00248162568937371,-0.000364979548149442,-0.00160165896096005,0.000516294416423543,0.000858048136229513,-0.000188634649168958,-0.00136043882049887,-0.000313171677436121,0.000461821670604065,-0.00235728233773666,-0.00242790044012862,0.00145158318434359,0.00335789173382312,-0.000619419479062771,0.37682645754974,0.00107518621183857,-0.000333907031864559,0.000570187040712911,0.00027699882896093,4.22177411388848e-05,-3.97733267877527e-05,5.65585762662637e-07,-9.66340208953341e-16,-3.03801241879161e-06,-1.75324905304146e-05,4.13645055530964e-05,8.90917141235102e-05,6.78977000522194e-06,2.25736346349612e-06,1.01247634620054e-15,5.2100243029919e-05,-0.00520442729831453,4.87907222514403e-08,3.60038574596722e-05,6.20954234072557e-16,-5.62488567545973e-05,6.99641407938887e-16,-2.33750769388816e-05,1.26769877744811e-05,8.2970880152702e-16,8.92003762622006e-16,2.54685352192121e-05,2.68942099372212e-15,-1.65269478063466e-05,-1.03813630509289e-15,-3.70480788357212e-05,1.29164870293512e-15,2.21903770498469e-05,0.000904412061044791,-5.23955081235064e-15,-9.01665967571132e-16,6.73970334279118e-06,-1.82643083583468e-05,3.78689412836169e-06,-1.62516117332569e-15,5.05290701446306e-15,6.73082121322387e-16,0.707106781186552,3.33825719395872e-14,-1.68951043816338e-14,8.20404103531794e-15,-1.07872732151057e-14,-8.72598039662552e-15,-3.04699246654621e-06,2.21122956979297e-14,3.44549298987161e-15,2.69384661370519e-15,8.9619356212754e-16,6.18491900074481e-15,7.45156505091209e-06,-3.42903016909777e-15,3.50759283878581e-16,3.21060130099626e-16,-1.54102982056256e-15,1.42298379589685e-14,2.32555615307678e-15,-4.10352268018628e-15
"t64",0.0143145402036075,-0.0631026499787671,0.157423780885256,-0.00256993532624322,-0.271539635766406,-0.0320912542499331,-0.00243583303248269,4.40144946845764e-05,0.00160082549726228,-0.00257908629408366,0.000502513256878555,0.493415154398607,0.00939702926210056,0.00552268856389119,0.000320151507029729,-0.0100383991286927,-0.00095175189269086,-0.00100844548866882,-0.0215024288710226,0.00260239095930323,0.000933205586463639,-0.00548726923131371,-0.00248162568937431,-0.000364979548149578,-0.00160165896095979,0.000516294416423356,0.000858048136229818,-0.00018863464916795,-0.00136043882050037,-0.000313171677436739,0.000461821670604116,-0.00235728233773632,-0.00242790044012901,0.00145158318434398,0.00335789173382303,-0.000619419479062502,0.376826457549757,0.00107518621183955,-0.000333907031865121,0.000570187040712479,0.000276998828961057,4.22177411396983e-05,-3.97733267869455e-05,5.65585760997257e-07,1.05364631878607e-15,-3.03801241847686e-06,-1.75324905293468e-05,4.13645055542834e-05,8.90917141227951e-05,6.78976999936011e-06,2.25736346227767e-06,-1.2798238272622e-16,5.21002430316714e-05,-0.0052044272983165,4.87907235290662e-08,3.60038574525432e-05,7.4804296044151e-16,-5.62488567589476e-05,-5.83800394727099e-16,-2.33750769395953e-05,1.26769877783518e-05,-5.50918346674662e-16,4.56235480383731e-16,2.54685352231056e-05,-1.03511936760472e-15,-1.65269478038106e-05,3.24938565569376e-16,-3.70480788318837e-05,-1.0047436370006e-15,2.21903770465097e-05,0.000904412061102467,3.53922813353027e-15,1.08767684097312e-15,6.73970331298945e-06,-1.82643083597928e-05,3.78689411064015e-06,1.31856385341739e-15,-5.05669548116621e-15,-1.10282206106268e-16,-0.707106781186543,-3.30724098431852e-14,1.8285758462918e-14,-7.78003903863452e-15,1.15158703331085e-14,9.84241792669478e-15,-3.04699245597538e-06,-2.34897664438118e-14,-2.99065650368281e-15,-7.92230133875135e-16,-2.35133611889317e-15,-7.56457515343826e-15,7.45156506076963e-06,1.6057396314654e-15,-3.00857398748129e-15,2.66145748816354e-15,-1.55337318305383e-15,-6.96884674294695e-15,-1.94754220418954e-16,2.32924582911072e-15
"t8",0.0141756988609339,-0.0615199863282974,0.152549859050569,-0.00246277258563704,-0.258903967313439,-0.030004614431671,-0.00222639234620612,3.92472469030368e-05,0.00141784418563009,-0.00225315823272164,0.000437440342628359,0.42304819337997,0.00796733065073793,0.00454822926248006,0.000252002344426483,-0.00760752549770086,-0.000615588432366051,-0.000621195815118376,-0.0130939104448206,0.00147333905927315,0.000491763496050786,-0.00285054049808621,-0.00118676075295652,-0.000162078242959044,-0.000552635907673974,0.000131118842966744,0.000136048430557538,-1.51486132932018e-05,4.31503306119719e-08,9.79806603350285e-06,-1.97900233893945e-05,0.00110614058361864,0.00150999455579797,-0.00099711108690944,-0.00494173668751832,0.00129358062446439,-0.845658001237483,-0.00323758424367208,0.00148751015019068,-0.00372219191852045,-0.00192245682953349,-0.000411029581728033,0.000916265826597289,0.000434900706375008,2.51707284341065e-15,-2.07162679745226e-05,-0.000118721303460134,0.000274373445583072,0.000396446754992921,2.94853110390919e-05,9.67203283921074e-06,-8.41816027995941e-16,0.000180250794901667,-0.0171188575759735,1.29721299228878e-07,9.56156535103137e-05,-1.852182461187e-15,-0.000139499135288271,-6.26626418602352e-16,-5.74441807544683e-05,3.07553974108585e-05,4.08836098462143e-16,-1.45944940266285e-15,5.92756831486701e-05,-1.25093460114705e-15,-3.69585515909464e-05,-4.40037523076358e-17,-8.08814329421933e-05,5.43403750193891e-16,4.807322029181e-05,0.00193843709855786,1.54944059141234e-15,2.50602179267194e-16,1.402588672646e-05,-3.79929238933857e-05,7.86945466345058e-06,2.77917061611963e-16,-3.38250712481037e-16,-8.72880924779058e-17,-9.76996261670138e-15,4.50114445958231e-16,-9.92833343204719e-16,4.38636620845258e-16,-1.39259295721313e-16,-7.49020472419158e-16,-5.96587895204414e-06,3.77626866961912e-16,-4.26942144074272e-16,-9.99673686659038e-16,1.37573199778203e-15,5.33244146351317e-16,1.42585906629177e-05,-5.55784392807406e-16,-1.29002651461119e-15,-4.13632075166242e-16,-7.97044307725212e-16,4.57753119353159e-15,1.62564596398831e-15,-2.73780297838235e-15
"t52",0.014801036745736,-0.0697075420381016,0.179349229345492,-0.00313130278220518,-0.342984591469575,-0.0489537017429229,-0.00567859287049393,0.00176249953646707,-0.0118413429117524,0.0044527334087769,-0.000685781752239917,-0.289666714527643,-0.00302283585704873,6.59207732573192e-05,6.89172522814027e-05,-0.00296710407851055,-0.000394502193558262,-0.000431473374725699,-0.00925354353110735,0.00115042813604764,0.000418925122579567,-0.00246869509687463,-0.00112633821104904,-0.000166297362487575,-0.000729377448361123,0.000232612842202877,0.000379690667403746,-8.19332198597043e-05,-0.000578043380559538,-0.00013183781084068,0.000193732308567085,-0.000841561144411156,-0.000806360591150746,0.000466342578790043,0.000610008033975413,-4.03276834191046e-05,0.0132077509210865,-0.000124204271733259,0.000135797127672676,-0.000475804360694863,-0.000254939398247975,-6.3622217010774e-05,0.000172436052093711,9.36066085802411e-05,3.53377467946264e-15,-6.87398355577135e-06,-3.95332075432349e-05,9.23465471500032e-05,0.000188365630615229,1.4570775749329e-05,4.89396536186792e-06,3.32727782287558e-15,0.000250776064499356,-0.181256283075007,-3.16838541381901e-09,-2.20734574259456e-06,2.75007552904305e-15,-2.47743303644657e-06,4.4846238504311e-14,-9.77917892120562e-07,3.93652684384795e-07,6.99298960344574e-15,1.83200025855758e-16,-2.39217383272671e-06,-2.94463474039654e-15,9.55672074529017e-06,2.61775808155727e-14,7.33073039642158e-05,2.93618490524208e-14,-8.36892024926641e-05,-0.845850818808887,8.75554169997316e-15,4.85829438451942e-14,1.44742027724643e-05,-3.88066250382229e-05,7.85590056268851e-06,-6.73068342872389e-15,-2.50425756628794e-15,-1.94061677136695e-14,-3.16968673530482e-14,5.61745944574041e-15,1.20099467783945e-14,8.99435723863297e-15,-4.60593444275251e-15,4.45823027684149e-15,-3.39179179983932e-06,1.22955374246306e-14,5.56924608797014e-16,-2.77669661434993e-15,1.32856847961973e-15,-3.49411641445722e-14,7.58550662027501e-06,-1.02712993600211e-15,-7.57510203182506e-15,-1.94830240186267e-15,-2.26234186642818e-15,-7.82630472373541e-15,1.50138295999704e-15,-4.79042592565959e-16
"t95",0.0148323447852297,-0.0700846624057453,0.180542008034758,-0.00315913949166795,-0.346375699624826,-0.049621392786038,-0.00577955318883795,0.00180138213479771,-0.0121159289656131,0.00456597749508531,-0.00070361685566773,-0.297891920896603,-0.00311383957453967,6.81865325762433e-05,7.1709787634799e-05,-0.00310141378964174,-0.000418884949982935,-0.000459961975713481,-0.00987325983301398,0.00123389459607428,0.000451365578524619,-0.00266210834149761,-0.00122008696229234,-0.000180785163402879,-0.000800606310043528,0.000257382201609018,0.000423337749853461,-9.18781603638048e-05,-0.000651764648217659,-0.00014895308378021,0.000219043671709266,-0.000973327193633824,-0.000938658878138414,0.000544236696226867,0.000728921795159031,-4.87963929001127e-05,0.0160232040695429,-0.00015228722981152,0.00016873903857572,-0.000598042624216279,-0.000320968311870667,-8.07632287134799e-05,0.000222029476033957,0.000122131047073606,3.36135105423825e-15,-9.61805053493162e-06,-5.5355399940216e-05,0.000129595032984734,0.000284096949116042,2.21388573391386e-05,7.46803013650152e-06,2.60815840226912e-15,0.000425374389781239,-0.320844883190951,-9.01012454912641e-09,-6.31509982418264e-06,4.62850861384196e-15,-1.42227324648438e-05,-2.46139992001768e-14,-6.96440598918359e-06,4.55801317248103e-06,1.8993730856759e-15,7.78238795845077e-16,1.43569585536926e-05,2.07822961410586e-15,-1.45920822713215e-05,-1.1349726241952e-14,-5.73446749900062e-05,-1.19469699474223e-14,5.20924599070925e-05,0.370876426454879,-2.89124081848751e-15,-2.06252561603737e-14,-1.18313813984621e-06,3.01148416479902e-06,-5.35491709657937e-07,1.08582558151746e-14,-2.35963300123612e-15,8.66166820336032e-15,7.18869408444789e-15,-6.98499803431107e-15,1.80170368335003e-15,-1.25653870644307e-15,6.41840708186971e-15,5.48461698081288e-15,-1.07785069255163e-06,-6.35244607223436e-15,-4.17618916342618e-15,-2.61336205756395e-15,-4.29360297689998e-15,6.28635155725371e-14,3.1158724946522e-06,-9.51168980601973e-15,2.18048625354626e-14,-1.06074902626109e-14,2.92720526104224e-14,0.707106781186562,9.49268468168882e-15,3.46444997666001e-14
"t96",0.0148323447852297,-0.0700846624057465,0.180542008034758,-0.00315913949166835,-0.346375699624826,-0.0496213927860385,-0.00577955318883798,0.00180138213479755,-0.0121159289656128,0.00456597749508507,-0.000703616855668299,-0.297891920896603,-0.00311383957454047,6.8186532576185e-05,7.17097876348935e-05,-0.00310141378964387,-0.000418884949983142,-0.000459961975713514,-0.00987325983301525,0.00123389459607432,0.000451365578526582,-0.00266210834149685,-0.001220086962291,-0.000180785163404278,-0.000800606310044948,0.000257382201609482,0.000423337749854376,-9.18781603635349e-05,-0.000651764648217527,-0.000148953083780257,0.000219043671709184,-0.00097332719363288,-0.000938658878138408,0.00054423669622801,0.00072892179515823,-4.87963928988449e-05,0.0160232040695419,-0.000152287229807867,0.000168739038575626,-0.000598042624214399,-0.000320968311871184,-8.07632287123683e-05,0.000222029476035922,0.000122131047075515,1.46506764609013e-15,-9.61805053719525e-06,-5.53553999400436e-05,0.000129595032985606,0.000284096949116288,2.21388573431625e-05,7.46803013823911e-06,3.31340194400115e-15,0.000425374389783062,-0.320844883190968,-9.01012771762369e-09,-6.31509982586894e-06,5.5356115086856e-15,-1.42227324683507e-05,-2.73252145973425e-14,-6.96440598705119e-06,4.55801316029778e-06,1.01418405437003e-15,1.90825649149818e-15,1.43569585507473e-05,3.52508897944292e-15,-1.45920822712476e-05,-9.91089165912456e-15,-5.73446749736029e-05,-1.42852185727482e-14,5.20924599113963e-05,0.370876426454903,-4.7708875036507e-15,-2.18711114183902e-14,-1.18313812717014e-06,3.01148417007435e-06,-5.35491700154988e-07,-2.49642120628792e-15,4.78375251331595e-15,9.70489899753089e-15,2.84772205816353e-14,2.85670409570685e-15,-9.40059038853029e-15,-6.34548714923115e-15,1.89326518871771e-15,-7.87465281354783e-15,-1.07785065965511e-06,-3.2069025761218e-15,4.54044344667564e-15,8.09584663998289e-15,6.91893284910604e-16,-3.36379561131202e-14,3.115872453846e-06,6.93752334672806e-15,-1.79687932326599e-14,1.45862638781991e-14,-3.20202817762249e-14,-0.707106781186534,-9.36749450446873e-15,-3.83221322975625e-14
"t25",0.0147113213700262,-0.0686217900867594,0.175909078556899,-0.00305076149687537,-0.333159023056714,-0.0470087718952593,-0.00538277473909015,0.00164788061740508,-0.0110306239640357,0.00411731986205085,-0.000632913856276915,-0.265202982987586,-0.00275151773363822,5.91250929754649e-05,6.0469232769826e-05,-0.00255808855521373,-0.000318524932376249,-0.000342183563163103,-0.0073086799104571,0.000886463973914744,0.000315641244930181,-0.00185213839839832,-0.000825482712826889,-0.000119556039010549,-0.00049625431210807,0.000150570174478448,0.000233457031360572,-4.83247586453546e-05,-0.000326838764448736,-7.3338902586379e-05,0.000107123454835778,-0.000374864452579354,-0.000333113141587541,0.00018661419226247,0.000167056727133863,-8.1578641620315e-06,0.00246874009989913,-1.52805340440177e-05,5.28972500080088e-06,1.74349453653555e-05,1.22033131199437e-05,6.65455640767869e-06,-3.56388896872919e-05,-2.86856452596895e-05,-6.19297252983831e-15,6.35845875265118e-06,3.68613563872582e-05,-8.81952439700114e-05,-0.000338955935075982,-2.76846760924596e-05,-9.5925315009619e-06,-1.00103085092278e-14,-0.000955037494053704,0.872296051197972,2.22814907933963e-07,0.000163471932955689,-1.38858568590253e-14,-0.000189267292049645,8.2796967329913e-15,-7.60289159001263e-05,3.93889346051953e-05,-9.87469333630026e-15,-2.39747775945569e-15,6.94048526172623e-05,-1.80481171353535e-15,-4.1023423253569e-05,-5.61992121467414e-15,-9.22519662906143e-05,-2.05855738652011e-15,5.87516457410559e-05,0.0971187899038704,-1.83425987335709e-15,-5.00099888162292e-15,1.19757613242858e-05,-3.24638977946146e-05,6.73483533360471e-06,-2.14551178366966e-15,-5.03436836458343e-16,1.40266972602046e-15,5.16253706450698e-15,-9.60591919544474e-17,-3.8197759887973e-15,9.89742313230461e-17,-3.32987607965219e-15,-1.5159214148317e-15,-5.01739961376599e-06,-3.52706987889175e-15,-4.78826212510342e-16,-5.24302838026733e-16,1.66901056373525e-15,3.97411530012883e-15,1.17734493068295e-05,3.36913909227982e-16,-1.4376218653887e-15,1.93651226704212e-15,-1.36282707673329e-16,-4.40000264961117e-15,3.33293804293526e-15,-1.64334773617509e-15
"t7",0.0276594054870681,-0.0700950279490582,0.231000082137971,-0.00769667359688161,0.179614114093216,-0.0351677112128356,-0.00409825677969712,0.000668668706807835,-0.00662724592292565,0.00184120884589778,-0.000248272100320456,-0.00937790136592359,0.00135831744721819,0.0012509909935813,-0.257719185721628,-0.00397494462462051,-0.00060095622372715,-0.00102759767997358,-0.0292598049276377,0.00135260765208383,0.355504403112929,0.0128803329942475,6.06904791274453e-05,-3.39196298349922e-05,-0.00046528560369104,0.000165255709700894,0.000184624592383127,-6.0423811914602e-05,-0.000283097033709278,-9.65952625085702e-05,9.44327367579319e-05,-0.0006344569647031,-0.0143121113701441,-3.78918681322776e-05,-8.08015075839504e-05,2.71719946624591e-05,-0.00196635687151002,0.838517217835968,0.000348903761893451,-0.000806621604314119,-0.000618361067167483,-0.000132469498996689,0.00902606876057713,9.63048831516793e-05,1.12585208971063e-14,-7.73547169910115e-06,-4.43658857876505e-05,7.01331973595158e-05,0.000157526614129294,1.17579082406069e-05,2.64278660133209e-06,-1.44707727427876e-16,4.80626154573918e-05,-0.000654149634253279,4.25713247723059e-08,4.57093574758678e-05,8.61029646628874e-17,-4.66753234047392e-05,-2.1435929697259e-15,-2.80445852621103e-05,1.50747737681402e-05,4.62917840158402e-16,1.27886998292634e-15,2.02728060292916e-05,3.92475565734522e-16,-1.8625739977174e-05,5.30224885617577e-17,-4.10827683508623e-05,1.05635018813537e-15,2.44495920578269e-05,9.12563652959687e-05,-1.52193775355704e-16,2.55076957783533e-16,7.29313051386563e-06,-1.97586088442195e-05,2.82497566837775e-06,-6.29772285007765e-16,-9.3233617537662e-16,-3.44539347269429e-16,2.38697950294409e-15,-9.78832358530499e-17,-6.08355625216677e-17,8.14475339419632e-16,4.90560478470554e-16,-8.81880510947422e-17,-3.18297699904094e-06,-6.73829164904291e-16,-3.59479540353172e-16,8.30424373206081e-16,-2.55118954898215e-16,-1.74603084371127e-16,5.31834159352007e-06,-5.88568953143721e-16,-1.39436015261528e-15,1.18014358667517e-15,-1.49256560691397e-15,6.53798633448982e-15,1.32025653601769e-15,-1.59348737594182e-15
"t10",0.0277315671711272,-0.0705710911652097,0.232941753929701,-0.00778421860600996,0.181898865200325,-0.0357979434587698,-0.00419629213556549,0.000689022034465761,-0.00684071363575149,0.00190713978449371,-0.000257394987111357,-0.00975969990214211,0.00141757473271453,0.00131500474320326,-0.27390503350886,-0.00426296424758315,-0.000668073874143946,-0.00115436871176929,-0.032949180604888,0.00154614292376145,0.412148702140406,0.0149735924139673,7.16477901188681e-05,-4.05713814387661e-05,-0.000579217510543811,0.0002140325271856,0.000250080548835558,-8.51563114961253e-05,-0.000416823973677481,-0.000144800462695446,0.000142522254680808,-0.00132055672125737,-0.0351900268367091,-0.000101378280242516,0.000682668536861972,-3.95157584388902e-05,0.00225783062739287,-0.384596616741165,-2.5500517500248e-05,-8.6663867878215e-05,-7.88374312249232e-05,-2.80443998199458e-05,0.00284802026073069,3.69003167079271e-05,0.707106781186543,-4.309505007991e-06,-2.47625194611121e-05,3.93605289714582e-05,9.91508734247366e-05,7.45605893740285e-06,1.68279499161195e-06,5.00235257025798e-16,3.27274425088617e-05,-0.000452694508987742,3.15626498011529e-08,3.39017548837933e-05,-1.77769765699766e-16,-3.53978742801528e-05,3.93527582642428e-15,-2.13318633861563e-05,1.15145792210209e-05,4.89845409167085e-16,-1.12154732751493e-16,1.56953737525916e-05,1.12410726804157e-15,-1.46083051475414e-05,-8.71923631720658e-16,-3.24732644974633e-05,1.40093013703785e-15,1.93740115139316e-05,7.25629484445844e-05,-4.46214233807992e-16,8.52691481749777e-17,5.85455789115444e-06,-1.58634527730764e-05,2.26880507564817e-06,-2.31519865793924e-16,5.42323736859209e-16,2.2378918572811e-17,2.57432963834958e-15,7.36675696497571e-16,-1.01904183878916e-16,-2.52263845161739e-16,3.39105269107365e-16,3.50221137714716e-16,-2.6056779511209e-06,1.9407619591086e-17,3.10893382502464e-16,2.49257997553374e-16,3.55564780495769e-16,-1.37480746894045e-15,4.38582588223687e-06,-1.75867551864824e-16,-5.72422980482521e-16,1.89241149017195e-15,-1.79689391029479e-15,2.51426031100661e-15,4.29294873891963e-16,-1.09777002118998e-15
"t13",0.0277315671711272,-0.0705710911652097,0.232941753929701,-0.00778421860600847,0.181898865200325,-0.0357979434587697,-0.00419629213556502,0.0006890220344655,-0.00684071363575138,0.0019071397844939,-0.000257394987111289,-0.00975969990214192,0.00141757473271432,0.00131500474320385,-0.27390503350886,-0.00426296424758385,-0.000668073874142397,-0.00115436871176873,-0.0329491806048863,0.00154614292376151,0.412148702140403,0.0149735924139684,7.16477901186923e-05,-4.0571381438904e-05,-0.000579217510543263,0.000214032527186054,0.000250080548835343,-8.51563114961481e-05,-0.000416823973674191,-0.000144800462696313,0.000142522254681612,-0.00132055672125817,-0.0351900268367115,-0.000101378280239365,0.000682668536859401,-3.95157584325839e-05,0.00225783062739013,-0.384596616741146,-2.55005174961291e-05,-8.66638678833721e-05,-7.88374312275252e-05,-2.80443998218998e-05,0.00284802026071376,3.69003167174523e-05,-0.707106781186553,-4.30950505768318e-06,-2.47625194660465e-05,3.93605289350307e-05,9.91508734238913e-05,7.45605893722208e-06,1.6827950025962e-06,-6.18592284939959e-16,3.27274425142287e-05,-0.000452694508997824,3.15626486719755e-08,3.39017548831027e-05,-4.13154139966943e-16,-3.5397874283047e-05,-2.28885809298879e-15,-2.13318633869068e-05,1.15145792300617e-05,-8.3564026601628e-16,-3.77903557556226e-16,1.56953737526087e-05,-6.79756816299551e-16,-1.46083051447211e-05,-8.68969831787568e-17,-3.24732644880793e-05,1.46600207656728e-16,1.93740115124491e-05,7.25629484414758e-05,-3.92514564391124e-16,8.66501659976513e-17,5.85455789163777e-06,-1.58634527749925e-05,2.26880507389663e-06,4.64793823467605e-16,-4.44074203586671e-16,-5.51869109728646e-16,6.45317133063372e-16,-1.06534666768857e-16,1.00761900703696e-15,6.6469407783404e-16,-4.16569514914839e-16,4.11968159564741e-16,-2.60567795334299e-06,1.6438310960474e-16,3.41860191068928e-17,2.87458065353617e-17,-2.81892754002225e-16,1.97093445358981e-17,4.38582588106251e-06,-1.33521082145914e-15,-2.30701815428986e-15,-3.12704503852426e-16,-3.6214442264865e-16,4.37388387725375e-15,1.7998127104341e-15,-1.33464361921267e-15
