accepted_species,estimate
t82,-0.31889635
t77,0.04480554
t126,-0.90422785
t69,0.61697197
t26,0.103342906
t155,1.5260296
t43,-0.78531027
t148,0.6094085
t80,-0.5636934
t68,0.26589411
t84,0.124850154
t19,-0.4595048
t123,0.65338147
t138,-0.22847608
t21,-0.4595048
