"accepted_species","Medicinal"
"Ceropegia_mairei",1
"Landolphia_bruneelii",0
"Cynanchum_daltonii",NA
"Timonius_finlaysonianus",0
"Calycophyllum_candidissimum",1
"Cynanchica_oetaea",0
"Spermacoce_somalica",0
"Cordiera_humilis",0
"Nostolachma_triflorum",0
"Tricalysia_yangambiensis",NA
"Knoxia_lineata",0
"Kadua_axillaris",0
"Exochaenium_clavatum",0
"Pauridiantha_symplocoides",NA
"Dischidia_latifolia",0
"Ceropegia_rapinatiana",0
"Morilloa_furlanii",0
"Gentiana_bicuspidata",0
"Rytigynia_dubiosa",0
"Galium_pilosissimum",0
"Spermacoce_omissa",0
"Vincetoxicum_brachystelmoides",0
"Lomatogonium_rotatum",1
"Alstonia_actinophylla",0
"Parsonsia_brownii",0
"Tarenna_fuscoflava",0
"Rudgea_citrifolia",0
"Amphidasya_venezuelensis",0
"Psydrax_oleifolius",0
"Heterostemma_menghaiense",0
"Strophanthus_vanderijstii",0
"Stapelianthus_insignis",0
"Schradera_nervulosa",0
"Asclepias_brachystephana",0
"Asclepias_ruthiae",0
"Pagamea_velutina",0
"Aspidonepsis_shebae",0
"Staelia_reflexa",NA
"Mitrasacme_setosa",0
"Rondeletia_miraflorensis",NA
"Rondeletia_glauca",0
"Rondeletia_martinicensis",NA
"Cynanchum_dalhousiae",0
"Ceropegia_gardneri",0
"Bertiera_longiloba",0
"Bertiera_aequatorialis",0
"Spigelia_chiapensis",0
"Psychotria_apodantha",NA
"Galium_concinnum",1
"Galium_glaciale",0
"Psychotria_panamensis",0
"Galium_maritimum",0
"Galium_afropusillum",0
"Galium_falconeri",0
"Psychotria_exsculpta",0
"Psychotria_angulata",NA
"Psychotria_rutila",0
"Psychotria_warongloaensis",0
"Coprosma_perpusilla",0
"Coprosma_petiolata",0
"Ixora_bracteolaris",0
"Alyxia_royeniana",0
"Hoya_microphylla",NA
"Hoya_buntokensis",0
"Hedyotis_tridentata",0
"Tabernaemontana_lagenaria",0
"Rhodopentas_parvifolia",0
"Parsonsia_pedunculata",0
"Urophyllum_coffeoides",0
"Ochrosia_novocaledonica",0
"Palicourea_stevensiana",0
"Kopsia_tenuis",0
"Heterostemma_acuminatum",0
"Coussarea_spicata",0
"Fagraea_truncata",0
"Matelea_funkiana",0
"Matelea_callejasii",0
"Allomarkgrafia_insignis",0
"Aidia_kinabaluensis",0
"Gelsemium_rankinii",1
"Duvalia_velutina",0
"Aidia_cochinchinensis",NA
"Malanea_pariensis",0
"Gynochthodes_macrophylla",0
"Cinchona_macrocalyx",1
"Lasianthus_wardii",0
"Lasianthus_furcatoides",0
"Pavetta_arenosa",0
"Pavetta_suffruticosa",0
"Pleiocarpa_robusta",0
"Rudgea_barbosae",0
"Alibertia_bertierifolia",0
"Elaeagia_pastoensis",0
"Halenia_silenoides",0
"Wendlandia_ternifolia",0
"Diplospora_sessilis",0
"Sabicea_angustifolia",0
"Coffea_grevei",0
"Tachia_occidentalis",0
"Gentiana_alsinoides",0
