"accepted_species","estimate"
"t27",0.251462702429156
"t42",0.0253398325666343
"t43",0.0253398325666343
"t67",0.240080427133202
"t11",0.240371760151606
"t8",0.160200364161212
"t69",0.0920819048183048
"t91",0.417526808199182
"t37",0.192245899581414
"t83",0.0122545701826287
