"accepted_species","sorted"
"t42",2.00193515643076
"t43",-0.15596094741125
"t48",0.813280378017687
"t49",0.228094309288189
"t24",0.889210361315969
"t25",NA
"t12",-1.12161550132324
"t7",-1.8338940746833
"t95",NA
"t96",NA
"t79",-0.266660077163359
"t89",-1.27822066607184
"t90",-1.21153749351983
"t71",-1.29277305387036
"t97",-0.90914359782482
"t98",-1.26605941909124
"t52",-1.16388167896267
"t45",-1.0079295748785
"t67",-0.159961300454056
"t68",-0.378556855134679
"t53",0.180774206722963
"t72",0.249536455690114
"t73",0.299929010097722
"t38",0.69417920288021
"t87",-0.145142347414658
"t88",0.0221111700294024
"t39",0.568416219839159
"t99",-0.562272174898543
"t100",-0.609038082402213
"t37",-0.451356631031094
"t27",-1.59860031726274
"t26",-0.23340206245273
"t69",-0.163586765737198
"t70",NA
"t66",-0.709536155699576
"t51",NA
"t74",1.29471020994048
"t75",1.94531056708836
"t50",-0.697725030283481
"t76",0.324419793053029
"t77",NA
"t63",0.95502760778945
"t91",1.62386370579489
"t92",1.49178109129785
"t23",0.839791181147882
"t22",0.859385489389469
"t59",1.3403140549059
"t60",0.998438798012527
"t57",1.66723954676108
"t58",1.41017654794309
"t54",0.891984814563377
"t28",0.652310798183988
"t83",-0.298067636372713
"t84",0.190701051178517
"t78",0.393860920535353
"t11",0.86389004063678
"t93",-0.490210999454611
"t94",-0.599921700794075
"t82",-0.287155092953148
"t10",-1.07984194610161
"t16",-0.998355748898236
"t17",NA
"t2",-0.546801035026527
"t18",0.744430890557963
"t64",0.794850041811968
"t65",1.02608915662237
"t3",-0.798419634627861
"t1",0.403919238333881
"t6",-0.227277973427147
"t35",-0.52042432476828
"t36",0.0932698656130194
"t19",NA
"t20",0.714425594107397
"t4",0.488323376507378
"t33",0.739396651619679
"t34",-0.334802285508213
"t8",-0.942989615090912
"t55",-1.59952038836291
"t56",-2.45008552660394
"t9",0.015312283932979
"t61",0.784253692888052
"t62",1.01958670611739
"t15",-0.162764395209161
"t5",-2.94704258798612
"t31",1.92660358389837
"t32",NA
"t40",-1.12707496571267
"t41",-2.77555932611098
"t85",0.0413508261074123
"t86",0.42129995285577
"t44",-0.0521332794458197
"t80",NA
"t81",-0.0548868102063863
"t21",-0.77304380442903
"t13",1.94126104445126
"t14",-0.55227660388147
"t29",-0.871732005959568
"t30",0.420314092727156
"t46",-0.214264043397388
"t47",0.668898404535779
