"accepted_species","Medicinal"
"Oldenlandia_peduncularis",0
"Ceropegia_sandersoniana",0
"Gynochthodes_villosa",0
"Kadua_foggiana",0
"Minaria_harleyi",0
"Neanotis_tubulosa",0
"Leichhardtia_pumila",0
"Eumachia_saidoriensis",0
"Urophyllum_strigosum",0
"Coptosperma_kibuwae",0
"Tarenna_adpressa",0
"Cynanchum_hemsleyanum",1
"Scleromitrion_thysanotum",0
"Ruehssia_asclepioidea",0
"Atractocarpus_sezitat",0
"Asperula_prostrata",0
"Rothmannia_macrocarpa",1
"Vincetoxicum_schneideri",0
"Miraglossum_pilosum",0
"Hedyotis_ceylanica",0
"Aspidoglossum_angustissimum",0
"Chomelia_sericea",0
"Marsdenia_engleriana",0
"Lavrania_haagnerae",0
"Strychnos_ledermannii",0
"Metastelma_pringlei",0
"Asclepias_randii",0
"Asclepias_syriaca",1
"Hymenocoleus_axillaris",0
"Chiococca_pachyphylla",0
"Chiococca_coriacea",0
"Rondeletia_nipensis",0
"Cynanchum_heteromorphum",0
"Mitrasacme_scrithicola",0
"Cynanchum_pietrangelii",0
"Cynanchum_cucullatum",0
"Spigelia_anthelmia",1
"Ceropegia_aristolochioides",1
"Ceropegia_namuliensis",0
"Galium_aretioides",0
"Psychotria_globicephala",0
"Galium_stenophyllum",0
"Psychotria_matagalpensis",0
"Psychotria_baldwinii",0
"Psychotria_bermejalensis",0
"Psychotria_denticulata",1
"Galium_talaveranum",0
"Psychotria_remota",1
"Psychotria_henryi",0
"Danais_rhamnifolia",0
"Galium_glaberrimum",0
"Asperula_orientalis",0
"Manettia_locuples",0
"Coprosma_montana",0
"Ixora_brandisiana",0
"Ixora_casei",1
"Feretia_aeruginescens",0
"Hoya_williamsiana",0
"Crusea_parviflora",0
"Hoya_nyingchiensis",0
"Mussaenda_kajewskii",0
"Parsonsia_eucalyptophylla",0
"Molopanthera_paniculata",0
"Eumachia_balabacensis",0
"Guettardella_ovatifolia",0
"Palicourea_flagellata",0
"Palicourea_dunstervilleorum",0
"Hydnophytum_myrtifolium",0
"Secamone_pedicellaris",0
"Bonyunia_spectabilis",0
"Callichilia_basileis",0
"Fadogia_chlorantha",0
"Cordiera_papillosa",0
"Matelea_abbreviata",0
"Spermacoce_lasiocarpa",0
"Hoffmannia_rotata",0
"Hoffmannia_dichroantha",0
"Spermacoce_perennis",0
"Gonolobus_aloiensis",0
"Dischidia_clemensiae",0
"Galianthe_montesii",0
"Echidnopsis_mijerteina",0
"Pavetta_mollis",0
"Lasianthus_brochidodromus",0
"Pavetta_brownii",0
"Vinca_major",1
"Halenia_hintonii",0
"Caralluma_lamellosa",0
"Gentianella_calcis",0
"Stenostomum_mucronatum",0
"Vincetoxicum_assadii",0
"Vincetoxicum_emeiense",0
"Vincetoxicum_monticola",0
"Posoqueria_williamsii",0
"Ophiorrhiza_carstensensis",0
"Oldenlandia_paniculata",1
"Heinsia_bussei",0
"Praravinia_urophylloides",0
"Gentiana_dshimilensis",0
"Faramea_egregia",0
