,0,1,2,3,4,5,6,7,8,9
Hydnophytum_myrtifolium,10.215574,5.7476406,5.867988,8.329949,3.4289918,6.220326,3.6950207,0.588857,5.2489395,7.2831173
Molopanthera_paniculata,10.312283,5.6452336,5.8951845,8.324443,3.2934623,6.384789,3.6780555,0.58506966,5.196937,7.2100945
Guettardella_ovatifolia,10.230317,5.659508,5.8120327,8.250583,3.384495,6.318742,3.7604058,0.6623397,5.1958437,7.292214
Galium_glaberrimum,9.5162,7.119328,6.816678,7.2321963,2.796746,8.260196,5.1523724,0.4321551,3.4785738,7.525756
Galium_talaveranum,9.470397,7.03661,6.835706,7.1956487,2.7567945,8.269275,5.0715933,0.47616425,3.55633,7.4803705
Galium_stenophyllum,9.555027,7.1616745,6.8075104,7.2457504,2.8086915,8.161154,5.188445,0.42525956,3.4619298,7.5429983
Galium_aretioides,9.438308,7.1655793,6.8676414,7.1555586,2.707287,8.21325,5.198205,0.5351843,3.4382296,7.430865
Asperula_orientalis,9.495733,7.2081985,6.8843584,7.193602,2.7628186,8.2820015,5.2413406,0.46332952,3.3923917,7.4998484
Asperula_prostrata,9.552331,7.1899366,6.729082,7.326279,2.8885496,8.300079,5.2358327,0.36116594,3.3671024,7.5849605
Coprosma_montana,10.457481,5.5764294,5.864577,7.541446,2.7889266,6.6980987,3.9868364,1.2848841,4.821722,7.1345673
Hedyotis_ceylanica,10.958203,5.015857,5.666285,7.133672,2.2255254,6.886637,3.948755,1.8189969,5.0442505,6.8234534
Oldenlandia_paniculata,11.022343,5.0257626,5.6197553,7.0806713,2.266402,6.8969545,3.9342403,1.8455157,5.0322576,6.8123136
Oldenlandia_peduncularis,11.020247,5.1822686,5.6335564,7.0820866,2.369001,6.8578634,3.9893563,1.6343486,4.960305,6.8748617
Scleromitrion_thysanotum,11.21281,5.109435,5.524006,6.9206924,2.3885994,6.8987226,3.9136043,1.8614105,4.9674964,6.8156185
Kadua_foggiana,11.101979,4.9352417,5.5696635,6.976197,2.2576656,6.939574,3.9623854,1.9200026,5.0348425,6.850033
Neanotis_tubulosa,11.043425,5.1386905,5.677264,7.0371046,2.1998916,6.7761827,4.0570245,1.779111,4.9015718,6.888546
Spermacoce_perennis,11.392726,4.950695,5.4090843,6.710682,2.226984,6.8869333,3.731357,1.9976124,5.066432,6.7595315
Spermacoce_lasiocarpa,11.363173,5.0005283,5.4359207,6.725443,2.291298,6.860374,3.6927035,1.9712917,5.07427,6.749162
Galianthe_montesii,11.539592,4.9407845,5.239242,6.5397763,2.1632116,6.802772,3.6256108,2.0131195,5.0674458,6.8317976
