"accepted_species","trait_EB_scaled"
"t28",0.351927479357977
"t29",0.0695181040024337
"t4",0.296761350948537
"t34",-1.16874443799672
"t60",-1.42893776991281
"t61",-0.83286194432946
"t9",-0.843458797934373
"t10",-0.208090323380697
"t68",0.750358192129837
"t76",1.15187642377727
"t77",0.196146888562211
"t85",0.898338758339494
"t86",1.01594367309852
"t64",0.281187123643603
"t80",0.0828478044963788
"t81",0.0781284100029727
"t31",0.226601247869735
"t32",0.111840239949893
"t19",-0.210272442448775
"t62",0.280520371828801
"t63",-0.0784378910127912
"t51",0.53413867349533
"t52",0.145195396128942
"t35",0.0665825450466949
"t36",0.307812281042433
"t37",0.0306287480631158
"t30",0.233247673432021
"t15",0.225564008693452
"t16",0.917284745153121
"t57",0.192363069172588
"t58",NA
"t91",NA
"t92",NA
"t67",0.511056267010505
"t83",NA
"t84",NA
"t82",NA
"t53",NA
"t54",NA
"t2",NA
"t3",NA
"t97",-0.469708547515483
"t98",-0.555931636358471
"t59",-1.44667676638743
"t72",-0.710445108464551
"t73",-0.431438166536498
"t27",-1.51556502905791
"t89",1.40312290735562
"t90",1.65228077448006
"t20",1.42772854403946
"t21",1.55237059823936
"t13",1.57119158184598
"t11",0.581093921621791
"t12",-0.291378679927688
"t5",1.64038147068617
"t22",2.51602739783434
"t23",1.23857802210616
"t6",1.19525144958414
"t24",0.2590432858111
"t25",0.39087172274493
"t14",1.49517044427006
"t7",2.64836883274099
"t8",1.46890528128072
"t66",-0.662280478663957
"t69",-0.194600189323697
"t79",-0.465571088544611
"t87",-0.266239110810964
"t88",-0.618643102090964
"t18",-0.423459435444965
"t41",-2.19867228709415
"t95",-1.01515429666782
"t96",-1.01600508549344
"t26",-0.842707313505842
"t39",-0.895110400801535
"t40",-2.41049412220434
"t78",-0.539285490399541
"t99",-0.817615938480024
"t100",-0.806852009690144
"t45",0.345438321837186
"t46",-0.0311916356556289
"t55",-0.437008604694661
"t56",-0.382222639479194
"t70",0.752992880512777
"t71",-0.0160388991707086
"t42",-0.819174663533988
"t43",-0.713363507893371
"t44",-0.657263728502586
"t33",-1.46274220010082
"t17",-1.80190617774363
"t47",-0.827325294950022
"t48",-0.434601624838777
"t65",-1.09101083807657
"t93",-1.47684139616994
"t94",-1.48825989740456
"t38",0.184596352862014
"t1",1.19496290647941
"t74",-0.970887864051013
"t75",-0.729366789640581
"t49",-0.696949988426873
"t50",-0.986256586473098
