accepted_species,estimate
Blackstonia_perfoliata,-0.4938659
Cicendia_quadrangularis,-0.5018669
Gentiana_andrewsii,-0.4362646
Gentiana_lutea,-0.4362646
Gentiana_sceptrum,-0.4362646
Gentiana_utriculosa,-0.4362646
Gentianella_germanica,-0.18926539
Gentianella_parviflora,-0.18926539
Swertia_bimaculata,-0.18926539
Swertia_pseudochinensis,-0.18926539
