"","t38","t39","t58","t59","t136","t137","t132","t133","t49","t150","t151","t105","t89","t24","t155","t156","t82","t83","t79","t120","t121","t111","t100","t67","t34","t153","t154","t126","t127","t106","t90","t96","t146","t147","t124","t125","t138","t139","t97","t152","t161","t162","t115","t101","t98","t77","t78","t64","t65","t63","t68","t69","t54","t53","t118","t119","t117","t148","t149","t123","t94","t165","t166","t86","t21","t17","t12","t36","t130","t131","t84","t40","t116","t134","t135","t102","t142","t143","t128","t129","t35","t29","t37","t41","t42","t109","t110","t47","t48","t33","t18","t30","t31","t8","t60","t113","t114","t70","t71","t23","t16","t19","t20","t87","t88","t50","t66","t140","t141","t91","t51","t52","t57","t61","t99","t157","t158","t144","t145","t92","t93","t56","t85","t163","t164","t122","t103","t104","t95","t43","t25","t4","t7","t26","t75","t76","t44","t45","t46","t11","t28","t80","t81","t72","t73","t55","t32","t27","t62","t74","t107","t108","t159","t160","t112","t22","t15","t13","t14","t6","t9","t10","t5","t3","t1","t2"
"t96",5.95284280473,5.91964376633,6.02821160823,7.27028460523,7.27028460523,7.27028460523,7.27028460523,7.27028460523,7.27028460583,6.89545203583,6.89545203583,6.89545203583,6.64114066413,3.81436614183,5.5831669364,5.64031477384,5.64031477374,5.64031477374,5.64031477374,5.41250364165,5.64031477375,5.24401179994,5.64031477364,5.64031477334,4.88135270454,5.64031477394,5.64031477394,5.64031477381,5.64031477381,5.64031477391,5.64031477384,0,1.2643679985,1.2643679985,1.2643679985,1.2643679985,5.581916101,5.581916101,5.5819161009,5.58191610102,5.58191610104,5.58191610104,5.58191610092,5.58191610101,5.581916101,4.71482603757,5.5819161004,4.45997856343,5.5819161004,5.227779775766,4.792665178066,5.357973437466,5.581916100366,5.5819161005,6.15298347282,6.15298347282,6.15298347284,6.15298347276,6.15298347276,6.15298347286,6.15298347284,6.152983472817,6.152983472817,6.15298347284,4.88432455704,4.48908524323,4.67277082143,8.14707238845,9.0601567167,9.0920289718,9.0920289718,9.0920289717,9.09202897295,9.09202897295,9.09202897295,9.09202897244,9.09202897244,9.09202897244,9.09202897245,9.09202897245,9.09202897205,7.11931796603,7.0888523324,8.88844806944,9.09202897244,9.09202897203,9.09202897203,9.09202897273,7.43726196747,8.20017506803,5.81511956513,9.09202897193,6.46657990653,6.26017349293,15.12653435463,14.86148564003,15.12653435443,15.12653435445,14.50332345675,12.83628300963,14.87149277743,12.71087552493,13.60797814393,15.12653435403,15.12653435403,14.08326378593,15.12653435443,15.12653435393,15.12653435393,15.12653435403,14.33914431873,14.03632522943,15.12653435373,14.26702535283,15.12653435393,15.12653435393,15.12653435393,15.12653435393,15.12653435393,14.85417642773,15.12653435393,14.34202872363,15.12653435413,15.12653435427,15.12653435427,15.12653435423,15.12653435424,15.12653435424,15.12653435423,14.42278555823,13.22122565083,8.34356664813,10.14165922924,13.19590684994,15.126534354454,14.908654053554,14.127696034754,13.75279708197,15.12653435477,11.56709974332,13.23329749967,14.59437901817,14.77838837637,15.12653435407,14.40431553687,13.65840384628,12.71070773715,13.57904458998,15.12653435378,15.12653435388,15.12653435388,15.12653435388,15.12653435392,15.12653435392,15.01928383382,15.12653435382,13.22385546662,12.17384834924,13.78518022624,10.50698872837,10.45018023597,10.10152999657,9.20377389464,10.39732309533,8.73850512643,9.09066816083
"t146",5.95284280483,5.91964376643,6.02821160833,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460593,6.89545203593,6.89545203593,6.89545203593,6.64114066423,3.81436614193,5.5831669365,5.64031477394,5.64031477384,5.64031477384,5.64031477384,5.41250364175,5.64031477385,5.24401180004,5.64031477374,5.64031477344,4.88135270464,5.64031477404,5.64031477404,5.64031477391,5.64031477391,5.64031477401,5.64031477394,1.2643679985,0,0.3148075894,1.0630600968,1.0630600968,5.5819161011,5.5819161011,5.581916101,5.58191610112,5.58191610114,5.58191610114,5.58191610102,5.58191610111,5.5819161011,4.71482603767,5.5819161005,4.45997856353,5.5819161005,5.227779775866,4.792665178166,5.357973437566,5.581916100466,5.5819161006,6.15298347292,6.15298347292,6.15298347294,6.15298347286,6.15298347286,6.15298347296,6.15298347294,6.152983472917,6.152983472917,6.15298347294,4.88432455714,4.48908524333,4.67277082153,8.14707238855,9.0601567168,9.0920289719,9.0920289719,9.0920289718,9.09202897305,9.09202897305,9.09202897305,9.09202897254,9.09202897254,9.09202897254,9.09202897255,9.09202897255,9.09202897215,7.11931796613,7.0888523325,8.88844806954,9.09202897254,9.09202897213,9.09202897213,9.09202897283,7.43726196757,8.20017506813,5.81511956523,9.09202897203,6.46657990663,6.26017349303,15.12653435473,14.86148564013,15.12653435453,15.12653435455,14.50332345685,12.83628300973,14.87149277753,12.71087552503,13.60797814403,15.12653435413,15.12653435413,14.08326378603,15.12653435453,15.12653435403,15.12653435403,15.12653435413,14.33914431883,14.03632522953,15.12653435383,14.26702535293,15.12653435403,15.12653435403,15.12653435403,15.12653435403,15.12653435403,14.85417642783,15.12653435403,14.34202872373,15.12653435423,15.12653435437,15.12653435437,15.12653435433,15.12653435434,15.12653435434,15.12653435433,14.42278555833,13.22122565093,8.34356664823,10.14165922934,13.19590685004,15.126534354554,14.908654053654,14.127696034854,13.75279708207,15.12653435487,11.56709974342,13.23329749977,14.59437901827,14.77838837647,15.12653435417,14.40431553697,13.65840384638,12.71070773725,13.57904459008,15.12653435388,15.12653435398,15.12653435398,15.12653435398,15.12653435402,15.12653435402,15.01928383392,15.12653435392,13.22385546672,12.17384834934,13.78518022634,10.50698872847,10.45018023607,10.10152999667,9.20377389474,10.39732309543,8.73850512653,9.09066816093
"t147",5.95284280483,5.91964376643,6.02821160833,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460593,6.89545203593,6.89545203593,6.89545203593,6.64114066423,3.81436614193,5.5831669365,5.64031477394,5.64031477384,5.64031477384,5.64031477384,5.41250364175,5.64031477385,5.24401180004,5.64031477374,5.64031477344,4.88135270464,5.64031477404,5.64031477404,5.64031477391,5.64031477391,5.64031477401,5.64031477394,1.2643679985,0.3148075894,0,1.0630600968,1.0630600968,5.5819161011,5.5819161011,5.581916101,5.58191610112,5.58191610114,5.58191610114,5.58191610102,5.58191610111,5.5819161011,4.71482603767,5.5819161005,4.45997856353,5.5819161005,5.227779775866,4.792665178166,5.357973437566,5.581916100466,5.5819161006,6.15298347292,6.15298347292,6.15298347294,6.15298347286,6.15298347286,6.15298347296,6.15298347294,6.152983472917,6.152983472917,6.15298347294,4.88432455714,4.48908524333,4.67277082153,8.14707238855,9.0601567168,9.0920289719,9.0920289719,9.0920289718,9.09202897305,9.09202897305,9.09202897305,9.09202897254,9.09202897254,9.09202897254,9.09202897255,9.09202897255,9.09202897215,7.11931796613,7.0888523325,8.88844806954,9.09202897254,9.09202897213,9.09202897213,9.09202897283,7.43726196757,8.20017506813,5.81511956523,9.09202897203,6.46657990663,6.26017349303,15.12653435473,14.86148564013,15.12653435453,15.12653435455,14.50332345685,12.83628300973,14.87149277753,12.71087552503,13.60797814403,15.12653435413,15.12653435413,14.08326378603,15.12653435453,15.12653435403,15.12653435403,15.12653435413,14.33914431883,14.03632522953,15.12653435383,14.26702535293,15.12653435403,15.12653435403,15.12653435403,15.12653435403,15.12653435403,14.85417642783,15.12653435403,14.34202872373,15.12653435423,15.12653435437,15.12653435437,15.12653435433,15.12653435434,15.12653435434,15.12653435433,14.42278555833,13.22122565093,8.34356664823,10.14165922934,13.19590685004,15.126534354554,14.908654053654,14.127696034854,13.75279708207,15.12653435487,11.56709974342,13.23329749977,14.59437901827,14.77838837647,15.12653435417,14.40431553697,13.65840384638,12.71070773725,13.57904459008,15.12653435388,15.12653435398,15.12653435398,15.12653435398,15.12653435402,15.12653435402,15.01928383392,15.12653435392,13.22385546672,12.17384834934,13.78518022634,10.50698872847,10.45018023607,10.10152999667,9.20377389474,10.39732309543,8.73850512653,9.09066816093
"t124",5.95284280483,5.91964376643,6.02821160833,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460593,6.89545203593,6.89545203593,6.89545203593,6.64114066423,3.81436614193,5.5831669365,5.64031477394,5.64031477384,5.64031477384,5.64031477384,5.41250364175,5.64031477385,5.24401180004,5.64031477374,5.64031477344,4.88135270464,5.64031477404,5.64031477404,5.64031477391,5.64031477391,5.64031477401,5.64031477394,1.2643679985,1.0630600968,1.0630600968,0,0.6713379724,5.5819161011,5.5819161011,5.581916101,5.58191610112,5.58191610114,5.58191610114,5.58191610102,5.58191610111,5.5819161011,4.71482603767,5.5819161005,4.45997856353,5.5819161005,5.227779775866,4.792665178166,5.357973437566,5.581916100466,5.5819161006,6.15298347292,6.15298347292,6.15298347294,6.15298347286,6.15298347286,6.15298347296,6.15298347294,6.152983472917,6.152983472917,6.15298347294,4.88432455714,4.48908524333,4.67277082153,8.14707238855,9.0601567168,9.0920289719,9.0920289719,9.0920289718,9.09202897305,9.09202897305,9.09202897305,9.09202897254,9.09202897254,9.09202897254,9.09202897255,9.09202897255,9.09202897215,7.11931796613,7.0888523325,8.88844806954,9.09202897254,9.09202897213,9.09202897213,9.09202897283,7.43726196757,8.20017506813,5.81511956523,9.09202897203,6.46657990663,6.26017349303,15.12653435473,14.86148564013,15.12653435453,15.12653435455,14.50332345685,12.83628300973,14.87149277753,12.71087552503,13.60797814403,15.12653435413,15.12653435413,14.08326378603,15.12653435453,15.12653435403,15.12653435403,15.12653435413,14.33914431883,14.03632522953,15.12653435383,14.26702535293,15.12653435403,15.12653435403,15.12653435403,15.12653435403,15.12653435403,14.85417642783,15.12653435403,14.34202872373,15.12653435423,15.12653435437,15.12653435437,15.12653435433,15.12653435434,15.12653435434,15.12653435433,14.42278555833,13.22122565093,8.34356664823,10.14165922934,13.19590685004,15.126534354554,14.908654053654,14.127696034854,13.75279708207,15.12653435487,11.56709974342,13.23329749977,14.59437901827,14.77838837647,15.12653435417,14.40431553697,13.65840384638,12.71070773725,13.57904459008,15.12653435388,15.12653435398,15.12653435398,15.12653435398,15.12653435402,15.12653435402,15.01928383392,15.12653435392,13.22385546672,12.17384834934,13.78518022634,10.50698872847,10.45018023607,10.10152999667,9.20377389474,10.39732309543,8.73850512653,9.09066816093
"t125",5.95284280483,5.91964376643,6.02821160833,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460533,7.27028460593,6.89545203593,6.89545203593,6.89545203593,6.64114066423,3.81436614193,5.5831669365,5.64031477394,5.64031477384,5.64031477384,5.64031477384,5.41250364175,5.64031477385,5.24401180004,5.64031477374,5.64031477344,4.88135270464,5.64031477404,5.64031477404,5.64031477391,5.64031477391,5.64031477401,5.64031477394,1.2643679985,1.0630600968,1.0630600968,0.6713379724,0,5.5819161011,5.5819161011,5.581916101,5.58191610112,5.58191610114,5.58191610114,5.58191610102,5.58191610111,5.5819161011,4.71482603767,5.5819161005,4.45997856353,5.5819161005,5.227779775866,4.792665178166,5.357973437566,5.581916100466,5.5819161006,6.15298347292,6.15298347292,6.15298347294,6.15298347286,6.15298347286,6.15298347296,6.15298347294,6.152983472917,6.152983472917,6.15298347294,4.88432455714,4.48908524333,4.67277082153,8.14707238855,9.0601567168,9.0920289719,9.0920289719,9.0920289718,9.09202897305,9.09202897305,9.09202897305,9.09202897254,9.09202897254,9.09202897254,9.09202897255,9.09202897255,9.09202897215,7.11931796613,7.0888523325,8.88844806954,9.09202897254,9.09202897213,9.09202897213,9.09202897283,7.43726196757,8.20017506813,5.81511956523,9.09202897203,6.46657990663,6.26017349303,15.12653435473,14.86148564013,15.12653435453,15.12653435455,14.50332345685,12.83628300973,14.87149277753,12.71087552503,13.60797814403,15.12653435413,15.12653435413,14.08326378603,15.12653435453,15.12653435403,15.12653435403,15.12653435413,14.33914431883,14.03632522953,15.12653435383,14.26702535293,15.12653435403,15.12653435403,15.12653435403,15.12653435403,15.12653435403,14.85417642783,15.12653435403,14.34202872373,15.12653435423,15.12653435437,15.12653435437,15.12653435433,15.12653435434,15.12653435434,15.12653435433,14.42278555833,13.22122565093,8.34356664823,10.14165922934,13.19590685004,15.126534354554,14.908654053654,14.127696034854,13.75279708207,15.12653435487,11.56709974342,13.23329749977,14.59437901827,14.77838837647,15.12653435417,14.40431553697,13.65840384638,12.71070773725,13.57904459008,15.12653435388,15.12653435398,15.12653435398,15.12653435398,15.12653435402,15.12653435402,15.01928383392,15.12653435392,13.22385546672,12.17384834934,13.78518022634,10.50698872847,10.45018023607,10.10152999667,9.20377389474,10.39732309543,8.73850512653,9.09066816093
"t138",5.95284280533,5.91964376693,6.02821160883,7.27028460583,7.27028460583,7.27028460583,7.27028460583,7.27028460583,7.27028460643,6.89545203643,6.89545203643,6.89545203643,6.64114066473,3.81436614243,5.583166937,5.64031477444,5.64031477434,5.64031477434,5.64031477434,5.41250364225,5.64031477435,5.24401180054,5.64031477424,5.64031477394,4.88135270514,5.64031477454,5.64031477454,5.64031477441,5.64031477441,5.64031477451,5.64031477444,5.581916101,5.5819161011,5.5819161011,5.5819161011,5.5819161011,0,0.3783481208,1.2106632365,3.52148405462,3.52148405464,3.52148405464,3.52148405452,3.52148405461,3.5214840546,3.44987329837,4.3169633612,3.19502582423,4.3169633612,3.962827036566,3.527712438866,4.093020698266,4.316963361166,4.3169633613,6.15298347342,6.15298347342,6.15298347344,6.15298347336,6.15298347336,6.15298347346,6.15298347344,6.152983473417,6.152983473417,6.15298347344,4.88432455764,4.48908524383,4.67277082203,8.14707238905,9.0601567173,9.0920289724,9.0920289724,9.0920289723,9.09202897355,9.09202897355,9.09202897355,9.09202897304,9.09202897304,9.09202897304,9.09202897305,9.09202897305,9.09202897265,7.11931796663,7.088852333,8.88844807004,9.09202897304,9.09202897263,9.09202897263,9.09202897333,7.43726196807,8.20017506863,5.81511956573,9.09202897253,6.46657990713,6.26017349353,15.12653435523,14.86148564063,15.12653435503,15.12653435505,14.50332345735,12.83628301023,14.87149277803,12.71087552553,13.60797814453,15.12653435463,15.12653435463,14.08326378653,15.12653435503,15.12653435453,15.12653435453,15.12653435463,14.33914431933,14.03632523003,15.12653435433,14.26702535343,15.12653435453,15.12653435453,15.12653435453,15.12653435453,15.12653435453,14.85417642833,15.12653435453,14.34202872423,15.12653435473,15.12653435487,15.12653435487,15.12653435483,15.12653435484,15.12653435484,15.12653435483,14.42278555883,13.22122565143,8.34356664873,10.14165922984,13.19590685054,15.126534355054,14.908654054154,14.127696035354,13.75279708257,15.12653435537,11.56709974392,13.23329750027,14.59437901877,14.77838837697,15.12653435467,14.40431553747,13.65840384688,12.71070773775,13.57904459058,15.12653435438,15.12653435448,15.12653435448,15.12653435448,15.12653435452,15.12653435452,15.01928383442,15.12653435442,13.22385546722,12.17384834984,13.78518022684,10.50698872897,10.45018023657,10.10152999717,9.20377389524,10.39732309593,8.73850512703,9.09066816143
"t139",5.95284280533,5.91964376693,6.02821160883,7.27028460583,7.27028460583,7.27028460583,7.27028460583,7.27028460583,7.27028460643,6.89545203643,6.89545203643,6.89545203643,6.64114066473,3.81436614243,5.583166937,5.64031477444,5.64031477434,5.64031477434,5.64031477434,5.41250364225,5.64031477435,5.24401180054,5.64031477424,5.64031477394,4.88135270514,5.64031477454,5.64031477454,5.64031477441,5.64031477441,5.64031477451,5.64031477444,5.581916101,5.5819161011,5.5819161011,5.5819161011,5.5819161011,0.3783481208,0,1.2106632365,3.52148405462,3.52148405464,3.52148405464,3.52148405452,3.52148405461,3.5214840546,3.44987329837,4.3169633612,3.19502582423,4.3169633612,3.962827036566,3.527712438866,4.093020698266,4.316963361166,4.3169633613,6.15298347342,6.15298347342,6.15298347344,6.15298347336,6.15298347336,6.15298347346,6.15298347344,6.152983473417,6.152983473417,6.15298347344,4.88432455764,4.48908524383,4.67277082203,8.14707238905,9.0601567173,9.0920289724,9.0920289724,9.0920289723,9.09202897355,9.09202897355,9.09202897355,9.09202897304,9.09202897304,9.09202897304,9.09202897305,9.09202897305,9.09202897265,7.11931796663,7.088852333,8.88844807004,9.09202897304,9.09202897263,9.09202897263,9.09202897333,7.43726196807,8.20017506863,5.81511956573,9.09202897253,6.46657990713,6.26017349353,15.12653435523,14.86148564063,15.12653435503,15.12653435505,14.50332345735,12.83628301023,14.87149277803,12.71087552553,13.60797814453,15.12653435463,15.12653435463,14.08326378653,15.12653435503,15.12653435453,15.12653435453,15.12653435463,14.33914431933,14.03632523003,15.12653435433,14.26702535343,15.12653435453,15.12653435453,15.12653435453,15.12653435453,15.12653435453,14.85417642833,15.12653435453,14.34202872423,15.12653435473,15.12653435487,15.12653435487,15.12653435483,15.12653435484,15.12653435484,15.12653435483,14.42278555883,13.22122565143,8.34356664873,10.14165922984,13.19590685054,15.126534355054,14.908654054154,14.127696035354,13.75279708257,15.12653435537,11.56709974392,13.23329750027,14.59437901877,14.77838837697,15.12653435467,14.40431553747,13.65840384688,12.71070773775,13.57904459058,15.12653435438,15.12653435448,15.12653435448,15.12653435448,15.12653435452,15.12653435452,15.01928383442,15.12653435442,13.22385546722,12.17384834984,13.78518022684,10.50698872897,10.45018023657,10.10152999717,9.20377389524,10.39732309593,8.73850512703,9.09066816143
"t97",5.95284280523,5.91964376683,6.02821160873,7.27028460573,7.27028460573,7.27028460573,7.27028460573,7.27028460573,7.27028460633,6.89545203633,6.89545203633,6.89545203633,6.64114066463,3.81436614233,5.5831669369,5.64031477434,5.64031477424,5.64031477424,5.64031477424,5.41250364215,5.64031477425,5.24401180044,5.64031477414,5.64031477384,4.88135270504,5.64031477444,5.64031477444,5.64031477431,5.64031477431,5.64031477441,5.64031477434,5.5819161009,5.581916101,5.581916101,5.581916101,5.581916101,1.2106632365,1.2106632365,0,3.52148405452,3.52148405454,3.52148405454,3.52148405442,3.52148405451,3.5214840545,3.44987329827,4.3169633611,3.19502582413,4.3169633611,3.962827036466,3.527712438766,4.093020698166,4.316963361066,4.3169633612,6.15298347332,6.15298347332,6.15298347334,6.15298347326,6.15298347326,6.15298347336,6.15298347334,6.152983473317,6.152983473317,6.15298347334,4.88432455754,4.48908524373,4.67277082193,8.14707238895,9.0601567172,9.0920289723,9.0920289723,9.0920289722,9.09202897345,9.09202897345,9.09202897345,9.09202897294,9.09202897294,9.09202897294,9.09202897295,9.09202897295,9.09202897255,7.11931796653,7.0888523329,8.88844806994,9.09202897294,9.09202897253,9.09202897253,9.09202897323,7.43726196797,8.20017506853,5.81511956563,9.09202897243,6.46657990703,6.26017349343,15.12653435513,14.86148564053,15.12653435493,15.12653435495,14.50332345725,12.83628301013,14.87149277793,12.71087552543,13.60797814443,15.12653435453,15.12653435453,14.08326378643,15.12653435493,15.12653435443,15.12653435443,15.12653435453,14.33914431923,14.03632522993,15.12653435423,14.26702535333,15.12653435443,15.12653435443,15.12653435443,15.12653435443,15.12653435443,14.85417642823,15.12653435443,14.34202872413,15.12653435463,15.12653435477,15.12653435477,15.12653435473,15.12653435474,15.12653435474,15.12653435473,14.42278555873,13.22122565133,8.34356664863,10.14165922974,13.19590685044,15.126534354954,14.908654054054,14.127696035254,13.75279708247,15.12653435527,11.56709974382,13.23329750017,14.59437901867,14.77838837687,15.12653435457,14.40431553737,13.65840384678,12.71070773765,13.57904459048,15.12653435428,15.12653435438,15.12653435438,15.12653435438,15.12653435442,15.12653435442,15.01928383432,15.12653435432,13.22385546712,12.17384834974,13.78518022674,10.50698872887,10.45018023647,10.10152999707,9.20377389514,10.39732309583,8.73850512693,9.09066816133
"t152",5.95284280535,5.91964376695,6.02821160885,7.27028460585,7.27028460585,7.27028460585,7.27028460585,7.27028460585,7.27028460645,6.89545203645,6.89545203645,6.89545203645,6.64114066475,3.81436614245,5.58316693702,5.64031477446,5.64031477436,5.64031477436,5.64031477436,5.41250364227,5.64031477437,5.24401180056,5.64031477426,5.64031477396,4.88135270516,5.64031477456,5.64031477456,5.64031477443,5.64031477443,5.64031477453,5.64031477446,5.58191610102,5.58191610112,5.58191610112,5.58191610112,5.58191610112,3.52148405462,3.52148405462,3.52148405452,0,0.27009450862,0.27009450862,0.8679789373,1.00944380441,1.19659225462,3.44987329839,4.31696336122,3.19502582425,4.31696336122,3.962827036586,3.527712438886,4.093020698286,4.316963361186,4.31696336132,6.15298347344,6.15298347344,6.15298347346,6.15298347338,6.15298347338,6.15298347348,6.15298347346,6.152983473437,6.152983473437,6.15298347346,4.88432455766,4.48908524385,4.67277082205,8.14707238907,9.06015671732,9.09202897242,9.09202897242,9.09202897232,9.09202897357,9.09202897357,9.09202897357,9.09202897306,9.09202897306,9.09202897306,9.09202897307,9.09202897307,9.09202897267,7.11931796665,7.08885233302,8.88844807006,9.09202897306,9.09202897265,9.09202897265,9.09202897335,7.43726196809,8.20017506865,5.81511956575,9.09202897255,6.46657990715,6.26017349355,15.12653435525,14.86148564065,15.12653435505,15.12653435507,14.50332345737,12.83628301025,14.87149277805,12.71087552555,13.60797814455,15.12653435465,15.12653435465,14.08326378655,15.12653435505,15.12653435455,15.12653435455,15.12653435465,14.33914431935,14.03632523005,15.12653435435,14.26702535345,15.12653435455,15.12653435455,15.12653435455,15.12653435455,15.12653435455,14.85417642835,15.12653435455,14.34202872425,15.12653435475,15.12653435489,15.12653435489,15.12653435485,15.12653435486,15.12653435486,15.12653435485,14.42278555885,13.22122565145,8.34356664875,10.14165922986,13.19590685056,15.126534355074,14.908654054174,14.127696035374,13.75279708259,15.12653435539,11.56709974394,13.23329750029,14.59437901879,14.77838837699,15.12653435469,14.40431553749,13.6584038469,12.71070773777,13.5790445906,15.1265343544,15.1265343545,15.1265343545,15.1265343545,15.12653435454,15.12653435454,15.01928383444,15.12653435444,13.22385546724,12.17384834986,13.78518022686,10.50698872899,10.45018023659,10.10152999719,9.20377389526,10.39732309595,8.73850512705,9.09066816145
"t161",5.95284280537,5.91964376697,6.02821160887,7.27028460587,7.27028460587,7.27028460587,7.27028460587,7.27028460587,7.27028460647,6.89545203647,6.89545203647,6.89545203647,6.64114066477,3.81436614247,5.58316693704,5.64031477448,5.64031477438,5.64031477438,5.64031477438,5.41250364229,5.64031477439,5.24401180058,5.64031477428,5.64031477398,4.88135270518,5.64031477458,5.64031477458,5.64031477445,5.64031477445,5.64031477455,5.64031477448,5.58191610104,5.58191610114,5.58191610114,5.58191610114,5.58191610114,3.52148405464,3.52148405464,3.52148405454,0.27009450862,0,0.05505501584,0.86797893732,1.00944380443,1.19659225464,3.44987329841,4.31696336124,3.19502582427,4.31696336124,3.962827036606,3.527712438906,4.093020698306,4.316963361206,4.31696336134,6.15298347346,6.15298347346,6.15298347348,6.1529834734,6.1529834734,6.1529834735,6.15298347348,6.152983473457,6.152983473457,6.15298347348,4.88432455768,4.48908524387,4.67277082207,8.14707238909,9.06015671734,9.09202897244,9.09202897244,9.09202897234,9.09202897359,9.09202897359,9.09202897359,9.09202897308,9.09202897308,9.09202897308,9.09202897309,9.09202897309,9.09202897269,7.11931796667,7.08885233304,8.88844807008,9.09202897308,9.09202897267,9.09202897267,9.09202897337,7.43726196811,8.20017506867,5.81511956577,9.09202897257,6.46657990717,6.26017349357,15.12653435527,14.86148564067,15.12653435507,15.12653435509,14.50332345739,12.83628301027,14.87149277807,12.71087552557,13.60797814457,15.12653435467,15.12653435467,14.08326378657,15.12653435507,15.12653435457,15.12653435457,15.12653435467,14.33914431937,14.03632523007,15.12653435437,14.26702535347,15.12653435457,15.12653435457,15.12653435457,15.12653435457,15.12653435457,14.85417642837,15.12653435457,14.34202872427,15.12653435477,15.12653435491,15.12653435491,15.12653435487,15.12653435488,15.12653435488,15.12653435487,14.42278555887,13.22122565147,8.34356664877,10.14165922988,13.19590685058,15.126534355094,14.908654054194,14.127696035394,13.75279708261,15.12653435541,11.56709974396,13.23329750031,14.59437901881,14.77838837701,15.12653435471,14.40431553751,13.65840384692,12.71070773779,13.57904459062,15.12653435442,15.12653435452,15.12653435452,15.12653435452,15.12653435456,15.12653435456,15.01928383446,15.12653435446,13.22385546726,12.17384834988,13.78518022688,10.50698872901,10.45018023661,10.10152999721,9.20377389528,10.39732309597,8.73850512707,9.09066816147
"t162",5.95284280537,5.91964376697,6.02821160887,7.27028460587,7.27028460587,7.27028460587,7.27028460587,7.27028460587,7.27028460647,6.89545203647,6.89545203647,6.89545203647,6.64114066477,3.81436614247,5.58316693704,5.64031477448,5.64031477438,5.64031477438,5.64031477438,5.41250364229,5.64031477439,5.24401180058,5.64031477428,5.64031477398,4.88135270518,5.64031477458,5.64031477458,5.64031477445,5.64031477445,5.64031477455,5.64031477448,5.58191610104,5.58191610114,5.58191610114,5.58191610114,5.58191610114,3.52148405464,3.52148405464,3.52148405454,0.27009450862,0.05505501584,0,0.86797893732,1.00944380443,1.19659225464,3.44987329841,4.31696336124,3.19502582427,4.31696336124,3.962827036606,3.527712438906,4.093020698306,4.316963361206,4.31696336134,6.15298347346,6.15298347346,6.15298347348,6.1529834734,6.1529834734,6.1529834735,6.15298347348,6.152983473457,6.152983473457,6.15298347348,4.88432455768,4.48908524387,4.67277082207,8.14707238909,9.06015671734,9.09202897244,9.09202897244,9.09202897234,9.09202897359,9.09202897359,9.09202897359,9.09202897308,9.09202897308,9.09202897308,9.09202897309,9.09202897309,9.09202897269,7.11931796667,7.08885233304,8.88844807008,9.09202897308,9.09202897267,9.09202897267,9.09202897337,7.43726196811,8.20017506867,5.81511956577,9.09202897257,6.46657990717,6.26017349357,15.12653435527,14.86148564067,15.12653435507,15.12653435509,14.50332345739,12.83628301027,14.87149277807,12.71087552557,13.60797814457,15.12653435467,15.12653435467,14.08326378657,15.12653435507,15.12653435457,15.12653435457,15.12653435467,14.33914431937,14.03632523007,15.12653435437,14.26702535347,15.12653435457,15.12653435457,15.12653435457,15.12653435457,15.12653435457,14.85417642837,15.12653435457,14.34202872427,15.12653435477,15.12653435491,15.12653435491,15.12653435487,15.12653435488,15.12653435488,15.12653435487,14.42278555887,13.22122565147,8.34356664877,10.14165922988,13.19590685058,15.126534355094,14.908654054194,14.127696035394,13.75279708261,15.12653435541,11.56709974396,13.23329750031,14.59437901881,14.77838837701,15.12653435471,14.40431553751,13.65840384692,12.71070773779,13.57904459062,15.12653435442,15.12653435452,15.12653435452,15.12653435452,15.12653435456,15.12653435456,15.01928383446,15.12653435446,13.22385546726,12.17384834988,13.78518022688,10.50698872901,10.45018023661,10.10152999721,9.20377389528,10.39732309597,8.73850512707,9.09066816147
