,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t38,4.9352055,-1.4486903,7.502995,4.2235203,6.636956,6.7269907,3.8733492,3.1396415,3.9312878,6.5532956,6.375973,5.42688,7.4992003,2.0455673,3.4581761,5.396633
t39,4.930316,-1.4307932,7.4792004,4.10096,6.707909,6.7679706,3.8810494,3.101049,3.9114637,6.5394483,6.4139247,5.443355,7.504171,2.0814188,3.4044409,5.4094834
t58,4.996342,-1.458371,7.423846,4.212646,6.704188,6.809298,3.8125978,3.1750937,3.8215137,6.5812297,6.365095,5.491758,7.5790825,2.1264527,3.3836226,5.3716516
t59,5.102776,-1.5411205,7.3246818,4.783988,6.671174,6.88619,3.7089155,3.3016412,3.6210973,6.6229653,6.2788706,5.552782,7.7294455,2.1877394,3.3658085,5.3349886
t136,5.224279,-1.465433,7.3893213,4.768766,6.7014813,6.916855,3.589472,3.3970234,3.5243244,6.728285,6.1654167,5.5721564,7.768802,2.2387564,3.357179,5.2444816
t137,5.177208,-1.5080956,7.3522134,4.8197126,6.655909,6.8884044,3.6358333,3.3700085,3.548819,6.69033,6.206682,5.556866,7.7655945,2.2224076,3.365189,5.2759614
t132,5.088159,-1.5170381,7.2692704,4.8085465,6.7257943,6.9453115,3.725288,3.2690487,3.6100678,6.5891395,6.3071938,5.6166735,7.797087,2.2614386,3.2979724,5.373154
t133,5.142395,-1.5173342,7.334804,4.8033576,6.655368,6.8826823,3.6702263,3.346114,3.5738313,6.662855,6.2380705,5.533322,7.7394204,2.218941,3.3655972,5.296008
t49,5.12116,-1.5377622,7.313023,4.829937,6.658859,6.8832984,3.6918306,3.31653,3.5964134,6.6362553,6.263047,5.5520196,7.7430687,2.2020242,3.358339,5.32349
t150,5.4078755,-1.6483332,7.4068427,5.68928,6.2378774,6.485357,3.3740914,3.565657,3.338736,6.9222755,5.986874,5.280676,7.601144,2.187713,3.443956,4.9401326
t151,5.3282537,-1.5706496,7.3727202,5.625519,6.2558327,6.56826,3.448573,3.5050733,3.4177978,6.8795257,6.0628343,5.3586674,7.646107,2.1799216,3.410754,5.0137825
t105,5.438217,-1.6717092,7.421301,5.6857386,6.2272615,6.4570007,3.352424,3.5803087,3.306516,6.9315524,5.962755,5.259303,7.587959,2.1886947,3.4529212,4.918356
t89,5.3892236,-1.6238786,7.3676243,5.61454,6.2920823,6.4936795,3.389718,3.577957,3.355063,6.938589,6.0276093,5.31166,7.6109343,2.2208595,3.4504707,4.97111
t24,5.0304217,-1.3424397,7.3533187,3.520188,6.9626107,6.964425,3.7584355,3.0146925,3.7008414,6.6222343,6.484087,5.5526376,7.594945,2.2414014,3.2384017,5.3372993
t155,5.669105,-2.8316214,7.483734,7.5303416,6.0050335,6.407201,3.0978332,3.2955694,2.957665,6.543942,4.7386475,3.9735818,6.24368,2.1330407,3.400751,5.279814
