accepted_species,estimate
t39,-1.3698332124947736
t40,-1.3230239679153541
t15,-1.2566062369752142
t45,-0.947310087040603
t50,-0.18840457754686293
t7,0.3707293557522054
t27,0.6699402004463089
t1,0.5411262439377676
t80,1.3526603690924925
t18,1.1910632478500571
