"","t15","t76","t77","t73","t89","t90","t43","t44","t16","t13","t6","t25","t26","t3","t38","t91","t146","t147","t92","t8","t7","t24","t33","t34","t22","t5","t1","t9","t17","t105","t106","t80","t39","t55","t118","t119","t114","t115","t142","t143","t113","t50","t111","t112","t45","t46","t12","t47","t56","t57","t101","t102","t66","t20","t21","t61","t136","t137","t128","t129","t70","t95","t138","t139","t108","t58","t60","t107","t109","t110","t144","t145","t132","t133","t85","t86","t122","t123","t72","t83","t84","t93","t94","t4","t130","t131","t28","t41","t54","t81","t82","t74","t75","t59","t32","t126","t127","t64","t116","t117","t53","t120","t121","t23","t18","t31","t71","t98","t134","t135","t51","t52","t37","t78","t99","t100","t62","t63","t79","t103","t104","t65","t40","t11","t10","t14","t19","t27","t68","t69","t87","t88","t124","t125","t140","t141","t67","t96","t97","t29","t48","t49","t42","t35","t36","t30","t2"
"t15",0,2.88704659674,2.88704659674,3.66837758214,3.66837758214,3.66837758214,3.66837758194,2.53475636604,1.79483879624,0.489339746883,1.217452700513,7.513580506183,6.226697855183,3.193284001903,6.125597013483,7.513580506083,7.513580506132,7.513580506132,7.513580506143,3.989941947383,3.887974918183,5.891661941383,5.964715235383,7.513580506883,5.216258061813,4.427156320683,4.659428448513,5.830808372323,6.628613991423,9.107127379123,9.107127379123,9.107127379123,8.683201346323,9.107127378223,9.107127378623,9.107127378623,9.107127378823,9.107127378823,9.107127378883,9.107127378883,9.107127378823,9.107127378963,9.107127379063,9.107127379063,9.107127379023,8.121455193423,7.083045460823,8.859624207273,8.128648344873,9.107127379273,9.107127379073,9.107127379073,9.107127379073,9.107127378673,9.107127378673,8.280013422373,9.107127379833,9.107127379833,9.107127379573,9.107127379573,9.107127379563,9.107127379563,9.107127379583,9.107127379583,9.107127379603,9.107127379673,9.107127379973,9.107127379573,9.107127379563,9.107127379563,9.107127379573,9.107127379573,9.107127379553,9.107127379553,9.10712737962,9.10712737962,9.10712737962,9.10712737962,9.10712737962,9.10712737962,9.10712737962,9.10712737962,9.10712737962,6.723655601773,9.107127378883,9.107127378883,9.107127378173,7.661097965593,8.082130403773,9.107127378573,8.570562846473,8.514739052273,9.107127379073,9.107127378673,7.376298473663,9.107127379023,9.107127379023,9.107127379023,8.879189855329,9.107127379029,9.107127378729,9.015492394123,9.107127378823,6.897195634313,6.688983275033,7.935481603583,9.107127379083,9.095290970783,9.107127379083,9.107127379083,9.107127378683,9.107127378683,9.107127378583,9.107127378683,9.107127378683,9.107127378683,9.107127378633,9.107127378633,8.928323387593,9.107127378593,8.792643759143,9.107127378693,7.561193886673,5.894893217593,6.461517004723,6.215456258723,7.261934745023,9.107127378723,9.107127378873,9.107127378873,9.107127378843,9.107127378843,9.107127378823,9.107127378823,9.107127378693,9.107127378693,9.107127378723,9.107127378743,9.107127378743,7.782722042443,9.107127379303,9.107127379303,7.848283713903,7.704828076688,9.107127379188,7.870913200603,6.043715243213
"t76",2.88704659674,0,1.4412413422,6.4476724456,6.4476724456,6.4476724456,6.4476724454,5.3140512295,4.5741336597,3.268634610343,3.996747563973,10.292875369643,9.005992718643,5.972578865363,8.904891876943,10.292875369543,10.292875369592,10.292875369592,10.292875369603,6.769236810843,6.667269781643,8.670956804843,8.744010098843,10.292875370343,7.995552925273,7.206451184143,7.438723311973,8.610103235783,9.407908854883,11.886422242583,11.886422242583,11.886422242583,11.462496209783,11.886422241683,11.886422242083,11.886422242083,11.886422242283,11.886422242283,11.886422242343,11.886422242343,11.886422242283,11.886422242423,11.886422242523,11.886422242523,11.886422242483,10.900750056883,9.862340324283,11.638919070733,10.907943208333,11.886422242733,11.886422242533,11.886422242533,11.886422242533,11.886422242133,11.886422242133,11.059308285833,11.886422243293,11.886422243293,11.886422243033,11.886422243033,11.886422243023,11.886422243023,11.886422243043,11.886422243043,11.886422243063,11.886422243133,11.886422243433,11.886422243033,11.886422243023,11.886422243023,11.886422243033,11.886422243033,11.886422243013,11.886422243013,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,9.502950465233,11.886422242343,11.886422242343,11.886422241633,10.440392829053,10.861425267233,11.886422242033,11.349857709933,11.294033915733,11.886422242533,11.886422242133,10.155593337123,11.886422242483,11.886422242483,11.886422242483,11.658484718789,11.886422242489,11.886422242189,11.794787257583,11.886422242283,9.676490497773,9.468278138493,10.714776467043,11.886422242543,11.874585834243,11.886422242543,11.886422242543,11.886422242143,11.886422242143,11.886422242043,11.886422242143,11.886422242143,11.886422242143,11.886422242093,11.886422242093,11.707618251053,11.886422242053,11.571938622603,11.886422242153,10.340488750133,8.674188081053,9.240811868183,8.994751122183,10.041229608483,11.886422242183,11.886422242333,11.886422242333,11.886422242303,11.886422242303,11.886422242283,11.886422242283,11.886422242153,11.886422242153,11.886422242183,11.886422242203,11.886422242203,10.562016905903,11.886422242763,11.886422242763,10.627578577363,10.484122940148,11.886422242648,10.650208064063,8.823010106673
"t77",2.88704659674,1.4412413422,0,6.4476724456,6.4476724456,6.4476724456,6.4476724454,5.3140512295,4.5741336597,3.268634610343,3.996747563973,10.292875369643,9.005992718643,5.972578865363,8.904891876943,10.292875369543,10.292875369592,10.292875369592,10.292875369603,6.769236810843,6.667269781643,8.670956804843,8.744010098843,10.292875370343,7.995552925273,7.206451184143,7.438723311973,8.610103235783,9.407908854883,11.886422242583,11.886422242583,11.886422242583,11.462496209783,11.886422241683,11.886422242083,11.886422242083,11.886422242283,11.886422242283,11.886422242343,11.886422242343,11.886422242283,11.886422242423,11.886422242523,11.886422242523,11.886422242483,10.900750056883,9.862340324283,11.638919070733,10.907943208333,11.886422242733,11.886422242533,11.886422242533,11.886422242533,11.886422242133,11.886422242133,11.059308285833,11.886422243293,11.886422243293,11.886422243033,11.886422243033,11.886422243023,11.886422243023,11.886422243043,11.886422243043,11.886422243063,11.886422243133,11.886422243433,11.886422243033,11.886422243023,11.886422243023,11.886422243033,11.886422243033,11.886422243013,11.886422243013,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,11.88642224308,9.502950465233,11.886422242343,11.886422242343,11.886422241633,10.440392829053,10.861425267233,11.886422242033,11.349857709933,11.294033915733,11.886422242533,11.886422242133,10.155593337123,11.886422242483,11.886422242483,11.886422242483,11.658484718789,11.886422242489,11.886422242189,11.794787257583,11.886422242283,9.676490497773,9.468278138493,10.714776467043,11.886422242543,11.874585834243,11.886422242543,11.886422242543,11.886422242143,11.886422242143,11.886422242043,11.886422242143,11.886422242143,11.886422242143,11.886422242093,11.886422242093,11.707618251053,11.886422242053,11.571938622603,11.886422242153,10.340488750133,8.674188081053,9.240811868183,8.994751122183,10.041229608483,11.886422242183,11.886422242333,11.886422242333,11.886422242303,11.886422242303,11.886422242283,11.886422242283,11.886422242153,11.886422242153,11.886422242183,11.886422242203,11.886422242203,10.562016905903,11.886422242763,11.886422242763,10.627578577363,10.484122940148,11.886422242648,10.650208064063,8.823010106673
"t73",3.66837758214,6.4476724456,6.4476724456,0,1.4908474596,1.4908474596,3.7905744874,2.6569532715,3.6338534929,3.268634610943,3.996747564573,10.292875370243,9.005992719243,5.972578865963,8.904891877543,10.292875370143,10.292875370192,10.292875370192,10.292875370203,6.769236811443,6.667269782243,8.670956805443,8.744010099443,10.292875370943,7.995552925873,7.206451184743,7.438723312573,8.610103236383,9.407908855483,11.886422243183,11.886422243183,11.886422243183,11.462496210383,11.886422242283,11.886422242683,11.886422242683,11.886422242883,11.886422242883,11.886422242943,11.886422242943,11.886422242883,11.886422243023,11.886422243123,11.886422243123,11.886422243083,10.900750057483,9.862340324883,11.638919071333,10.907943208933,11.886422243333,11.886422243133,11.886422243133,11.886422243133,11.886422242733,11.886422242733,11.059308286433,11.886422243893,11.886422243893,11.886422243633,11.886422243633,11.886422243623,11.886422243623,11.886422243643,11.886422243643,11.886422243663,11.886422243733,11.886422244033,11.886422243633,11.886422243623,11.886422243623,11.886422243633,11.886422243633,11.886422243613,11.886422243613,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,9.502950465833,11.886422242943,11.886422242943,11.886422242233,10.440392829653,10.861425267833,11.886422242633,11.349857710533,11.294033916333,11.886422243133,11.886422242733,10.155593337723,11.886422243083,11.886422243083,11.886422243083,11.658484719389,11.886422243089,11.886422242789,11.794787258183,11.886422242883,9.676490498373,9.468278139093,10.714776467643,11.886422243143,11.874585834843,11.886422243143,11.886422243143,11.886422242743,11.886422242743,11.886422242643,11.886422242743,11.886422242743,11.886422242743,11.886422242693,11.886422242693,11.707618251653,11.886422242653,11.571938623203,11.886422242753,10.340488750733,8.674188081653,9.240811868783,8.994751122783,10.041229609083,11.886422242783,11.886422242933,11.886422242933,11.886422242903,11.886422242903,11.886422242883,11.886422242883,11.886422242753,11.886422242753,11.886422242783,11.886422242803,11.886422242803,10.562016906503,11.886422243363,11.886422243363,10.627578577963,10.484122940748,11.886422243248,10.650208064663,8.823010107273
"t89",3.66837758214,6.4476724456,6.4476724456,1.4908474596,0,0.9591316076,3.7905744874,2.6569532715,3.6338534929,3.268634610943,3.996747564573,10.292875370243,9.005992719243,5.972578865963,8.904891877543,10.292875370143,10.292875370192,10.292875370192,10.292875370203,6.769236811443,6.667269782243,8.670956805443,8.744010099443,10.292875370943,7.995552925873,7.206451184743,7.438723312573,8.610103236383,9.407908855483,11.886422243183,11.886422243183,11.886422243183,11.462496210383,11.886422242283,11.886422242683,11.886422242683,11.886422242883,11.886422242883,11.886422242943,11.886422242943,11.886422242883,11.886422243023,11.886422243123,11.886422243123,11.886422243083,10.900750057483,9.862340324883,11.638919071333,10.907943208933,11.886422243333,11.886422243133,11.886422243133,11.886422243133,11.886422242733,11.886422242733,11.059308286433,11.886422243893,11.886422243893,11.886422243633,11.886422243633,11.886422243623,11.886422243623,11.886422243643,11.886422243643,11.886422243663,11.886422243733,11.886422244033,11.886422243633,11.886422243623,11.886422243623,11.886422243633,11.886422243633,11.886422243613,11.886422243613,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,9.502950465833,11.886422242943,11.886422242943,11.886422242233,10.440392829653,10.861425267833,11.886422242633,11.349857710533,11.294033916333,11.886422243133,11.886422242733,10.155593337723,11.886422243083,11.886422243083,11.886422243083,11.658484719389,11.886422243089,11.886422242789,11.794787258183,11.886422242883,9.676490498373,9.468278139093,10.714776467643,11.886422243143,11.874585834843,11.886422243143,11.886422243143,11.886422242743,11.886422242743,11.886422242643,11.886422242743,11.886422242743,11.886422242743,11.886422242693,11.886422242693,11.707618251653,11.886422242653,11.571938623203,11.886422242753,10.340488750733,8.674188081653,9.240811868783,8.994751122783,10.041229609083,11.886422242783,11.886422242933,11.886422242933,11.886422242903,11.886422242903,11.886422242883,11.886422242883,11.886422242753,11.886422242753,11.886422242783,11.886422242803,11.886422242803,10.562016906503,11.886422243363,11.886422243363,10.627578577963,10.484122940748,11.886422243248,10.650208064663,8.823010107273
"t90",3.66837758214,6.4476724456,6.4476724456,1.4908474596,0.9591316076,0,3.7905744874,2.6569532715,3.6338534929,3.268634610943,3.996747564573,10.292875370243,9.005992719243,5.972578865963,8.904891877543,10.292875370143,10.292875370192,10.292875370192,10.292875370203,6.769236811443,6.667269782243,8.670956805443,8.744010099443,10.292875370943,7.995552925873,7.206451184743,7.438723312573,8.610103236383,9.407908855483,11.886422243183,11.886422243183,11.886422243183,11.462496210383,11.886422242283,11.886422242683,11.886422242683,11.886422242883,11.886422242883,11.886422242943,11.886422242943,11.886422242883,11.886422243023,11.886422243123,11.886422243123,11.886422243083,10.900750057483,9.862340324883,11.638919071333,10.907943208933,11.886422243333,11.886422243133,11.886422243133,11.886422243133,11.886422242733,11.886422242733,11.059308286433,11.886422243893,11.886422243893,11.886422243633,11.886422243633,11.886422243623,11.886422243623,11.886422243643,11.886422243643,11.886422243663,11.886422243733,11.886422244033,11.886422243633,11.886422243623,11.886422243623,11.886422243633,11.886422243633,11.886422243613,11.886422243613,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,11.88642224368,9.502950465833,11.886422242943,11.886422242943,11.886422242233,10.440392829653,10.861425267833,11.886422242633,11.349857710533,11.294033916333,11.886422243133,11.886422242733,10.155593337723,11.886422243083,11.886422243083,11.886422243083,11.658484719389,11.886422243089,11.886422242789,11.794787258183,11.886422242883,9.676490498373,9.468278139093,10.714776467643,11.886422243143,11.874585834843,11.886422243143,11.886422243143,11.886422242743,11.886422242743,11.886422242643,11.886422242743,11.886422242743,11.886422242743,11.886422242693,11.886422242693,11.707618251653,11.886422242653,11.571938623203,11.886422242753,10.340488750733,8.674188081653,9.240811868783,8.994751122783,10.041229609083,11.886422242783,11.886422242933,11.886422242933,11.886422242903,11.886422242903,11.886422242883,11.886422242883,11.886422242753,11.886422242753,11.886422242783,11.886422242803,11.886422242803,10.562016906503,11.886422243363,11.886422243363,10.627578577963,10.484122940748,11.886422243248,10.650208064663,8.823010107273
"t43",3.66837758194,6.4476724454,6.4476724454,3.7905744874,3.7905744874,3.7905744874,0,1.7114636221,3.6338534927,3.268634610743,3.996747564373,10.292875370043,9.005992719043,5.972578865763,8.904891877343,10.292875369943,10.292875369992,10.292875369992,10.292875370003,6.769236811243,6.667269782043,8.670956805243,8.744010099243,10.292875370743,7.995552925673,7.206451184543,7.438723312373,8.610103236183,9.407908855283,11.886422242983,11.886422242983,11.886422242983,11.462496210183,11.886422242083,11.886422242483,11.886422242483,11.886422242683,11.886422242683,11.886422242743,11.886422242743,11.886422242683,11.886422242823,11.886422242923,11.886422242923,11.886422242883,10.900750057283,9.862340324683,11.638919071133,10.907943208733,11.886422243133,11.886422242933,11.886422242933,11.886422242933,11.886422242533,11.886422242533,11.059308286233,11.886422243693,11.886422243693,11.886422243433,11.886422243433,11.886422243423,11.886422243423,11.886422243443,11.886422243443,11.886422243463,11.886422243533,11.886422243833,11.886422243433,11.886422243423,11.886422243423,11.886422243433,11.886422243433,11.886422243413,11.886422243413,11.88642224348,11.88642224348,11.88642224348,11.88642224348,11.88642224348,11.88642224348,11.88642224348,11.88642224348,11.88642224348,9.502950465633,11.886422242743,11.886422242743,11.886422242033,10.440392829453,10.861425267633,11.886422242433,11.349857710333,11.294033916133,11.886422242933,11.886422242533,10.155593337523,11.886422242883,11.886422242883,11.886422242883,11.658484719189,11.886422242889,11.886422242589,11.794787257983,11.886422242683,9.676490498173,9.468278138893,10.714776467443,11.886422242943,11.874585834643,11.886422242943,11.886422242943,11.886422242543,11.886422242543,11.886422242443,11.886422242543,11.886422242543,11.886422242543,11.886422242493,11.886422242493,11.707618251453,11.886422242453,11.571938623003,11.886422242553,10.340488750533,8.674188081453,9.240811868583,8.994751122583,10.041229608883,11.886422242583,11.886422242733,11.886422242733,11.886422242703,11.886422242703,11.886422242683,11.886422242683,11.886422242553,11.886422242553,11.886422242583,11.886422242603,11.886422242603,10.562016906303,11.886422243163,11.886422243163,10.627578577763,10.484122940548,11.886422243048,10.650208064463,8.823010107073
"t44",2.53475636604,5.3140512295,5.3140512295,2.6569532715,2.6569532715,2.6569532715,1.7114636221,0,2.5002322768,2.135013394843,2.863126348473,9.159254154143,7.872371503143,4.838957649863,7.771270661443,9.159254154043,9.159254154092,9.159254154092,9.159254154103,5.635615595343,5.533648566143,7.537335589343,7.610388883343,9.159254154843,6.861931709773,6.072829968643,6.305102096473,7.476482020283,8.274287639383,10.752801027083,10.752801027083,10.752801027083,10.328874994283,10.752801026183,10.752801026583,10.752801026583,10.752801026783,10.752801026783,10.752801026843,10.752801026843,10.752801026783,10.752801026923,10.752801027023,10.752801027023,10.752801026983,9.767128841383,8.728719108783,10.505297855233,9.774321992833,10.752801027233,10.752801027033,10.752801027033,10.752801027033,10.752801026633,10.752801026633,9.925687070333,10.752801027793,10.752801027793,10.752801027533,10.752801027533,10.752801027523,10.752801027523,10.752801027543,10.752801027543,10.752801027563,10.752801027633,10.752801027933,10.752801027533,10.752801027523,10.752801027523,10.752801027533,10.752801027533,10.752801027513,10.752801027513,10.75280102758,10.75280102758,10.75280102758,10.75280102758,10.75280102758,10.75280102758,10.75280102758,10.75280102758,10.75280102758,8.369329249733,10.752801026843,10.752801026843,10.752801026133,9.306771613553,9.727804051733,10.752801026533,10.216236494433,10.160412700233,10.752801027033,10.752801026633,9.021972121623,10.752801026983,10.752801026983,10.752801026983,10.524863503289,10.752801026989,10.752801026689,10.661166042083,10.752801026783,8.542869282273,8.334656922993,9.581155251543,10.752801027043,10.740964618743,10.752801027043,10.752801027043,10.752801026643,10.752801026643,10.752801026543,10.752801026643,10.752801026643,10.752801026643,10.752801026593,10.752801026593,10.573997035553,10.752801026553,10.438317407103,10.752801026653,9.206867534633,7.540566865553,8.107190652683,7.861129906683,8.907608392983,10.752801026683,10.752801026833,10.752801026833,10.752801026803,10.752801026803,10.752801026783,10.752801026783,10.752801026653,10.752801026653,10.752801026683,10.752801026703,10.752801026703,9.428395690403,10.752801027263,10.752801027263,9.493957361863,9.350501724648,10.752801027148,9.516586848563,7.689388891173
"t16",1.79483879624,4.5741336597,4.5741336597,3.6338534929,3.6338534929,3.6338534929,3.6338534927,2.5002322768,0,1.395095825043,2.123208778673,8.419336584343,7.132453933343,4.099040080063,7.031353091643,8.419336584243,8.419336584292,8.419336584292,8.419336584303,4.895698025543,4.793730996343,6.797418019543,6.870471313543,8.419336585043,6.122014139973,5.332912398843,5.565184526673,6.736564450483,7.534370069583,10.012883457283,10.012883457283,10.012883457283,9.588957424483,10.012883456383,10.012883456783,10.012883456783,10.012883456983,10.012883456983,10.012883457043,10.012883457043,10.012883456983,10.012883457123,10.012883457223,10.012883457223,10.012883457183,9.027211271583,7.988801538983,9.765380285433,9.034404423033,10.012883457433,10.012883457233,10.012883457233,10.012883457233,10.012883456833,10.012883456833,9.185769500533,10.012883457993,10.012883457993,10.012883457733,10.012883457733,10.012883457723,10.012883457723,10.012883457743,10.012883457743,10.012883457763,10.012883457833,10.012883458133,10.012883457733,10.012883457723,10.012883457723,10.012883457733,10.012883457733,10.012883457713,10.012883457713,10.01288345778,10.01288345778,10.01288345778,10.01288345778,10.01288345778,10.01288345778,10.01288345778,10.01288345778,10.01288345778,7.629411679933,10.012883457043,10.012883457043,10.012883456333,8.566854043753,8.987886481933,10.012883456733,9.476318924633,9.420495130433,10.012883457233,10.012883456833,8.282054551823,10.012883457183,10.012883457183,10.012883457183,9.784945933489,10.012883457189,10.012883456889,9.921248472283,10.012883456983,7.802951712473,7.594739353193,8.841237681743,10.012883457243,10.001047048943,10.012883457243,10.012883457243,10.012883456843,10.012883456843,10.012883456743,10.012883456843,10.012883456843,10.012883456843,10.012883456793,10.012883456793,9.834079465753,10.012883456753,9.698399837303,10.012883456853,8.466949964833,6.800649295753,7.367273082883,7.121212336883,8.167690823183,10.012883456883,10.012883457033,10.012883457033,10.012883457003,10.012883457003,10.012883456983,10.012883456983,10.012883456853,10.012883456853,10.012883456883,10.012883456903,10.012883456903,8.688478120603,10.012883457463,10.012883457463,8.754039792063,8.610584154848,10.012883457348,8.776669278763,6.949471321373
"t13",0.489339746883,3.268634610343,3.268634610343,3.268634610943,3.268634610943,3.268634610943,3.268634610743,2.135013394843,1.395095825043,0,0.79883275797,7.09496056364,5.80807791264,2.77466405936,5.70697707094,7.09496056354,7.094960563589,7.094960563589,7.0949605636,3.57132200484,3.46935497564,5.47304199884,5.54609529284,7.09496056434,4.79763811927,4.00853637814,4.24080850597,5.41218842978,6.20999404888,8.68850743658,8.68850743658,8.68850743658,8.26458140378,8.68850743568,8.68850743608,8.68850743608,8.68850743628,8.68850743628,8.68850743634,8.68850743634,8.68850743628,8.68850743642,8.68850743652,8.68850743652,8.68850743648,7.70283525088,6.66442551828,8.44100426473,7.71002840233,8.68850743673,8.68850743653,8.68850743653,8.68850743653,8.68850743613,8.68850743613,7.86139347983,8.68850743729,8.68850743729,8.68850743703,8.68850743703,8.68850743702,8.68850743702,8.68850743704,8.68850743704,8.68850743706,8.68850743713,8.68850743743,8.68850743703,8.68850743702,8.68850743702,8.68850743703,8.68850743703,8.68850743701,8.68850743701,8.688507437077,8.688507437077,8.688507437077,8.688507437077,8.688507437077,8.688507437077,8.688507437077,8.688507437077,8.688507437077,6.30503565923,8.68850743634,8.68850743634,8.68850743563,7.24247802305,7.66351046123,8.68850743603,8.15194290393,8.09611910973,8.68850743653,8.68850743613,6.95767853112,8.68850743648,8.68850743648,8.68850743648,8.460569912786,8.688507436486,8.688507436186,8.59687245158,8.68850743628,6.47857569177,6.27036333249,7.51686166104,8.68850743654,8.67667102824,8.68850743654,8.68850743654,8.68850743614,8.68850743614,8.68850743604,8.68850743614,8.68850743614,8.68850743614,8.68850743609,8.68850743609,8.50970344505,8.68850743605,8.3740238166,8.68850743615,7.14257394413,5.47627327505,6.04289706218,5.79683631618,6.84331480248,8.68850743618,8.68850743633,8.68850743633,8.6885074363,8.6885074363,8.68850743628,8.68850743628,8.68850743615,8.68850743615,8.68850743618,8.6885074362,8.6885074362,7.3641020999,8.68850743676,8.68850743676,7.42966377136,7.286208134145,8.688507436645,7.45229325806,5.62509530067
