"accepted_species","trait_BM_trend_scaled"
"t15",0
"t76",1
"t77",1
"t73",1
"t89",1
"t90",1
"t43",1
"t44",1
"t16",1
"t13",1
"t6",0
"t25",1
"t26",1
"t3",1
"t38",1
"t91",1
"t146",1
"t147",1
"t92",1
"t8",1
"t7",1
"t24",1
"t33",1
"t34",1
"t22",1
"t5",1
"t1",1
"t9",1
"t17",1
"t105",1
"t106",1
"t80",1
"t39",1
"t55",1
"t118",1
"t119",1
"t114",1
"t115",1
"t142",1
"t143",1
"t113",1
"t50",1
"t111",1
"t112",1
"t45",1
"t46",1
"t12",1
"t47",1
"t56",1
"t57",1
"t101",1
"t102",0
"t66",0
"t20",1
"t21",1
"t61",1
"t136",1
"t137",1
"t128",1
"t129",1
"t70",1
"t95",1
"t138",1
"t139",1
"t108",1
"t58",1
"t60",1
"t107",1
"t109",1
"t110",1
"t144",0
"t145",0
"t132",1
"t133",1
"t85",1
"t86",1
"t122",1
"t123",1
"t72",1
"t83",1
"t84",1
"t93",1
"t94",1
"t4",1
"t130",1
"t131",1
"t28",1
"t41",1
"t54",1
"t81",1
"t82",1
"t74",1
"t75",1
"t59",1
"t32",0
"t126",1
"t127",1
"t64",1
"t116",0
"t117",1
"t53",0
"t120",0
"t121",0
"t23",0
"t18",0
"t31",0
"t71",0
"t98",0
"t134",1
"t135",1
"t51",0
"t52",0
"t37",0
"t78",0
"t99",0
"t100",0
"t62",0
"t63",0
"t79",1
"t103",1
"t104",1
"t65",0
"t40",0
"t11",0
"t10",0
"t14",0
"t19",0
"t27",0
"t68",0
"t69",0
"t87",0
"t88",0
"t124",0
"t125",0
"t140",0
"t141",0
"t67",1
"t96",1
"t97",1
"t29",0
"t48",1
"t49",1
"t42",0
"t35",0
"t36",1
"t30",0
"t2",1
