,Ev Model,phylopars,picante,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded,EV Model,Missing Type
0,EB,0.6206571668065611,0.6814323636911753,0.8025675252368369,0.7277268050089946,0.7600092002496024,0.7757427765100626,0.8512205470835383,0.9156826470198494,0.8609080680198493,EB,mcar
1,EB,0.1137213538440867,0.12032352072374822,0.2943208873648784,0.22789776401686704,0.13660428123970159,0.16744732736409706,0.13147616692034086,0.1671420933247601,0.16694872866850052,EB,mcar
2,EB,0.1260093348847911,0.11681676107704742,0.789470627933818,0.17982030364161178,0.22404852623890142,0.12856272903843854,0.10840249472753687,0.16979058599084626,0.15835049134924253,EB,mcar
3,EB,0.34406051828941153,0.3440578448723406,0.9641342205070247,0.6836101977950124,0.7936214580870831,0.6533163767657358,0.38046862173374507,0.5675152935099053,0.6749862422946291,EB,mcar
4,EB,0.3288106223349935,0.32224268755497937,0.30836780538460024,0.3734808903092411,0.5100801879144773,0.40631371500175095,0.4162601589708365,0.5090038344708366,0.5678770466981738,EB,mcar
5,EB,0.1075874127383138,0.09722758595062289,0.4394687204689155,0.248224577891845,0.36112218363780324,0.32602976984268095,0.1745828126864096,0.2353453615068862,0.1525245461366016,EB,mcar
6,EB,0.4683776849251074,0.4526817042311011,0.6570056451942049,0.6083323878930215,0.46851915513992737,0.5213094579993686,0.4464233686750572,0.5189576076005223,0.48693531397428824,EB,mcar
7,EB,0.5750379280958804,0.5771028802504055,0.6515358702478607,0.6858912260143405,0.702902624562715,0.5320317694671274,0.5244285592065168,0.5741641515921453,0.630083114264036,EB,mcar
8,EB,0.35690443079471457,0.35661592378223556,0.3123111554085664,0.47090819109150067,0.603491852776016,0.3814092473586036,0.4417405116315828,0.5524509206315826,0.4513876475449556,EB,mcar
9,EB,0.1023299783341591,0.13584822600182248,0.833867118203133,0.17861720193879635,0.35671579494730776,0.30840391292303615,0.1118722837475763,0.2623748921450399,0.2402082616475763,EB,mcar
10,EB,0.22062271628544297,0.20784742670295686,0.9705377459300635,0.2661656939086149,0.34198417774220385,0.2581230615700078,0.3163621513877667,0.3302730994337867,0.15120934238776668,EB,mcar
11,EB,0.49577693954807495,0.6482539791715716,0.4025717052299746,0.5226355084710383,0.5147092773516947,0.6328115467965093,0.8755920249297524,0.547134573555876,0.4289237113768203,EB,mcar
12,EB,0.3081080059658293,0.2964705215942873,0.6182721482433415,0.31595028294233296,0.5864186154238376,0.4695111839374306,0.3534380347191924,0.3338542652922432,0.47800054476858633,EB,mcar
13,EB,0.23137937857714644,0.2520482930508724,0.18639787002943106,0.31383683721564515,0.32065169685873346,0.34918071895143266,0.24862815170060198,0.3625878459169487,0.21129030570060192,EB,mcar
