,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t6,6.802063,-5.664744,33.611076,39.33954,19.532873,10.054123,-5.336592,-4.052218,-7.668274,20.421362,39.524734,20.512266,-2.0449102,-2.745031
t7,5.7243347,-4.4605813,27.259304,30.782711,15.186891,7.9599276,-4.286773,-3.1270485,-6.1470633,16.06055,31.463337,15.335904,-1.4822599,-2.2640417
t2,5.4684143,-2.7761164,21.878824,24.948788,10.860869,5.4187474,-3.019605,-2.750124,-4.3766756,10.052522,25.693905,9.819614,-1.6887928,-1.9314388
t3,4.860916,-2.4199035,19.545992,21.860601,9.256643,5.0446386,-2.7347152,-2.5580385,-3.747341,8.735546,22.874504,8.586031,-1.4703994,-1.655114
t43,9.834306,-2.0047605,30.140932,34.982857,13.637417,5.1848955,-3.5300357,-4.461568,-5.052309,6.1197324,37.005806,6.9011645,-2.9682944,-3.2312527
t77,10.342137,-1.8858193,30.221033,35.35769,13.465657,4.839225,-3.5404973,-4.4018745,-5.0915728,5.8617625,37.52775,6.545218,-2.9263606,-3.2068825
t134,10.418279,-1.8401381,29.847464,35.401306,13.537082,4.650102,-3.538451,-4.3490357,-5.093914,5.606815,37.303047,6.6678762,-2.9180696,-3.2056425
t135,10.422861,-1.8385442,29.867006,35.38303,13.528865,4.654257,-3.5370922,-4.3464074,-5.0905685,5.597616,37.289524,6.657883,-2.9177852,-3.2058208
t136,10.424125,-1.8392193,29.866999,35.386074,13.537406,4.653899,-3.5382144,-4.347506,-5.091277,5.5998983,37.29731,6.6629333,-2.918095,-3.2056777
t55,10.0466585,-1.9481968,29.91487,35.309063,13.98322,4.7147427,-3.5473874,-4.4467764,-5.107858,5.782969,37.1476,6.7185726,-2.9468975,-3.1887627
t27,9.261023,-1.8818518,28.099606,32.188442,12.771389,4.952568,-3.3503244,-4.181153,-4.6707125,5.2369685,34.478245,6.2922034,-2.7078774,-3.0188708
t57,9.433414,-1.7963476,28.162104,32.94269,12.683492,4.755762,-3.3649442,-4.1372795,-4.7140365,5.3821163,34.473137,6.4953494,-2.694073,-2.9070537
t58,9.911147,-2.0943408,30.278585,35.581882,13.762312,5.1914425,-3.6528966,-4.398759,-5.163644,6.6611466,36.987305,7.579683,-2.8364425,-3.0539315
t53,8.930945,-2.4819658,30.40609,36.097004,13.761301,6.388906,-3.8952236,-4.653705,-5.1886706,8.419216,36.883724,9.193684,-2.9121528,-2.8976018
t54,8.863553,-2.433524,30.014635,35.698483,14.060772,6.3695507,-3.8576648,-4.620126,-5.159074,7.843411,36.466343,9.222542,-2.9535336,-2.9538124
t44,10.085307,-2.7620466,30.551003,35.18471,13.721722,6.0134234,-3.8773575,-4.3722453,-5.53901,7.580358,37.14081,9.411467,-2.675646,-3.1049356
t45,10.185246,-2.7452495,30.462355,34.995667,12.866269,6.380637,-3.8110325,-4.413333,-5.5331597,7.439508,37.05716,9.448589,-2.6727862,-3.0068877
t22,9.236065,-2.454604,28.747923,31.77222,11.790526,6.023964,-3.3798225,-4.2885547,-4.94429,5.101686,33.671505,7.285614,-2.6644816,-3.0765352
t80,10.242439,-2.8322828,31.302063,34.75321,12.841475,6.5147967,-3.7050617,-4.817755,-5.5751643,5.4982347,36.442787,8.884761,-2.8239207,-3.270982
t128,10.3682165,-2.7588594,31.491957,34.88361,12.925861,6.515665,-3.6926198,-4.774504,-5.6072054,5.1411443,36.359524,8.832038,-2.8693569,-3.2897413
t129,10.3521595,-2.7608805,31.48388,34.87516,12.918273,6.5258455,-3.6926026,-4.778145,-5.6032367,5.1430545,36.337322,8.840981,-2.872586,-3.287256
t114,9.94171,-2.8660667,31.148527,34.64518,13.134959,6.44398,-3.6857631,-4.8418136,-5.542049,5.389714,36.10109,8.800119,-2.8404386,-3.3472106
t115,9.966972,-2.869874,31.111626,34.678764,13.068631,6.4552794,-3.6840973,-4.8416343,-5.549473,5.429356,36.16523,8.801804,-2.837755,-3.3420522
t23,10.168328,-2.7223651,31.382563,35.034462,13.282341,6.851467,-3.7465038,-4.5896707,-5.554978,6.1698337,36.807163,8.342614,-2.7860343,-3.2935529
t4,5.8294964,-2.0030887,20.015411,22.373075,8.787347,4.618484,-2.6118634,-2.759285,-3.6329548,6.5562224,23.752235,6.9675627,-1.6962003,-1.8937172
t8,5.340781,-4.332494,28.708513,32.332047,17.352877,9.517267,-4.7070675,-3.9944437,-5.7014236,17.25662,33.625854,16.190897,-1.8944641,-2.079501
t9,4.509928,-3.872687,26.191216,28.824852,15.517871,8.798923,-4.299989,-3.624651,-5.019613,15.534645,30.544405,14.960964,-1.8432969,-1.8436098
