"","turnover.rates","eps.values","transition.rates"
"1",0.527843495132402,0.889719762373716,NA
"2",0.378918625414371,0.544108994072303,0.821378682041541
"3",0.100014191586524,0.741208501858637,0.770093027269468
"4",0.099619761807844,0.801371265202761,0.676121490309015
"5",0.527843495132402,0.889719762373716,0.338470740010962
"6",0.378918625414371,0.544108994072303,NA
"7",0.100014191586524,0.741208501858637,0.472914765588939
"8",0.099619761807844,0.801371265202761,0.666392414597794
"9",0.527843495132402,0.889719762373716,0.267381878569722
"10",0.378918625414371,0.544108994072303,0.22164959856309
"11",0.100014191586524,0.741208501858637,NA
"12",0.099619761807844,0.801371265202761,0.868659663246945
"13",0.527843495132402,0.889719762373716,0.187989732483402
"14",0.378918625414371,0.544108994072303,0.710488440934569
"15",0.100014191586524,0.741208501858637,0.460960596101359
"16",0.099619761807844,0.801371265202761,NA
