,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,5.935357,6.4559608,10.759897,4.6635733,2.0070288,6.090412,2.3998709,5.7702246,5.8338056,7.3316555,6.112017,1.2948484,3.1471975,6.4643416,5.4674687
t10,5.9959693,6.6131005,10.802507,4.6812563,2.1268413,6.0134816,2.397219,5.6120763,5.8400283,7.246529,6.1263065,1.2514173,3.0892072,6.498283,5.5426693
t16,5.9284725,6.7026396,10.868403,4.6766257,2.0886858,6.033381,2.3766673,5.6406474,5.87167,7.313658,6.1798525,1.1887423,3.1255326,6.4781117,5.5360055
t101,4.724594,10.84124,-0.3687606,4.2175355,6.606542,9.242983,1.7505478,4.756504,4.3776803,8.4886265,3.9513083,4.2820096,2.5691838,7.3310847,8.460366
t102,4.6705527,10.762386,-0.252909,4.4685125,6.5235987,9.1881695,1.7608618,4.857429,4.1744294,8.486458,3.9332936,4.1723323,2.5127606,7.161147,8.4307165
t84,4.7306604,10.8123455,-0.27699748,4.38359,6.573798,9.168853,1.7619958,4.804195,4.2217736,8.4530115,3.8712666,4.2333455,2.5236757,7.273658,8.482377
t145,4.6362586,10.921379,-0.31663543,4.272496,6.624271,9.2799635,1.7760353,4.772318,4.3182244,8.5721,3.8832967,4.329624,2.6036043,7.3954425,8.446837
t146,4.6842284,10.857705,-0.3557852,4.276443,6.5857005,9.311734,1.8095018,4.8272214,4.332844,8.564595,3.8651485,4.2743993,2.522295,7.281979,8.485478
t79,4.7039785,10.8245735,-0.33803582,4.183461,6.562272,9.345376,1.8286499,4.8434405,4.4429145,8.614701,3.9808083,4.2496724,2.584826,7.3711166,8.376776
t80,4.5560393,10.770953,-0.17523132,4.2559657,6.478077,9.384714,1.8623856,4.9279876,4.374713,8.702887,4.055722,4.177809,2.5885441,7.3344254,8.33739
t147,4.561945,10.733359,-0.2819896,4.2613497,6.478302,9.253395,1.7534192,4.837159,4.3688474,8.624976,4.1143656,4.160102,2.717854,7.3556685,8.382407
t148,4.594625,10.731396,-0.28901413,4.307879,6.4917855,9.202006,1.7306626,4.817365,4.323345,8.567979,4.090313,4.1634007,2.7003284,7.3224163,8.407847
t151,4.624764,10.831575,-0.16444805,4.3044314,6.575847,9.255243,1.7961035,4.822401,4.3314795,8.6026125,4.119899,4.255774,2.5887651,7.396746,8.335025
t152,4.704946,10.708493,-0.22035895,4.2890697,6.5120287,9.193126,1.7633255,4.852047,4.3668933,8.545674,4.1241994,4.1650944,2.5570025,7.2338243,8.328833
t49,4.717158,10.779083,-0.22136457,4.416083,6.559372,9.122717,1.7197578,4.7914233,4.2016096,8.435012,3.9400046,4.21049,2.549408,7.260678,8.425972
t43,4.6451077,10.751516,-0.3714552,4.172796,6.485722,9.344599,1.8361115,4.8748846,4.453303,8.660891,4.0346556,4.1745124,2.6598508,7.352234,8.422238
t118,4.651739,10.824225,-0.322601,4.1472387,6.524372,9.204722,1.8222371,4.81735,4.4387255,8.602931,3.9329042,4.2320075,2.6534548,7.5116916,8.464382
t119,4.565911,10.725631,-0.24046971,4.189039,6.461044,9.200902,1.7299299,4.837736,4.436813,8.585616,4.057922,4.1543055,2.685575,7.3568645,8.337628
t137,-2.9594955,-0.09166844,1.3214409,0.039462846,2.6947277,0.5551829,4.518612,4.5497656,0.15977919,1.894134,5.627471,5.797179,4.7258654,6.063124,2.6719816
t138,-2.9465191,-0.028439097,1.3475211,0.06760692,2.6606364,0.5393615,4.497627,4.588746,0.23898672,1.9370663,5.563004,5.782272,4.7434287,5.9641128,2.6195765
t88,-2.87656,-0.09653342,1.3634877,-0.0116149355,2.6375263,0.46287692,4.584431,4.5077257,0.18259919,1.8221056,5.650511,5.67119,4.781233,5.9687557,2.60789
t89,-3.0342596,0.0013592964,1.2570305,0.13910817,2.7022307,0.5810659,4.4390717,4.5598097,0.22921285,1.9770547,5.610402,5.807258,4.69883,6.016226,2.5520074
t55,-3.0242212,-0.0965879,1.27835,0.055272542,2.725447,0.56216013,4.498587,4.550346,0.14201736,1.8992527,5.627453,5.8015614,4.6867504,6.076668,2.703059
t38,-3.0640454,-0.002325135,1.2516277,0.05758707,2.7561116,0.5251194,4.4731083,4.6104445,0.24408472,1.901033,5.511617,5.7609096,4.608708,5.9538603,2.730881
t39,-2.9690173,-0.080261245,1.3042274,0.03959604,2.6619568,0.46382728,4.535139,4.494553,0.23343125,1.8740634,5.644823,5.699703,4.713932,5.9307237,2.6464603
t73,-2.7151175,0.008440791,1.4833612,-0.08966585,2.6196523,0.5545493,4.5927463,4.662395,0.18697786,1.7868909,5.4110823,5.7551885,4.8417964,6.0060754,2.5744734
t157,-2.774985,-0.065124825,1.4387926,-0.09967787,2.6758337,0.5950484,4.584475,4.6765594,0.08039515,1.7708145,5.4415255,5.790967,4.7991915,6.119249,2.7071087
t158,-2.7550702,-0.0347719,1.458376,-0.09623261,2.6394727,0.54915965,4.5992026,4.6621556,0.14594536,1.7702217,5.4313855,5.767324,4.7995596,6.0557704,2.634776
