,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,3.9810162,2.5929375,15.638147,-1.7410094,8.147173,6.257641,16.994537,31.503883,3.8191943,8.663577,15.618407,-1.6835169,19.911171,27.252678,-3.4388034
t10,1.5522082,1.0050222,15.489911,-1.5877641,4.1440454,2.3627677,17.71495,25.31625,9.108569,7.8060455,9.573595,-2.541855,16.535892,30.732195,-1.3235321
t16,1.9625452,0.4895324,15.61991,-1.6171926,3.5494974,2.724852,18.428762,24.789087,10.078104,7.446775,10.871273,-2.67149,17.18805,32.94873,-1.2104863
t101,3.403181,-0.07609283,20.450426,-2.1773643,3.9479966,5.7758393,25.746881,32.426495,13.980228,9.337358,17.940262,-3.4888732,24.142332,47.06965,-1.7472323
t102,3.034628,-0.1158784,19.048315,-2.022562,3.495698,5.1492324,24.0888,29.896961,13.60561,8.566171,16.496792,-3.285586,22.516777,44.412514,-1.4648213
t84,3.1583233,-0.10036518,19.160402,-1.992773,3.53112,5.108575,24.154665,30.143959,13.736344,8.587686,16.455297,-3.2948778,22.690937,44.601833,-1.5112338
t145,3.7574534,-0.12055551,20.665129,-2.021239,3.9216273,5.679227,25.359785,32.503994,14.459289,9.106797,18.06748,-3.3989377,24.715279,47.27394,-1.7526324
t146,3.7375178,-0.119723335,20.662264,-2.0260327,3.9495282,5.700771,25.377426,32.519318,14.466326,9.131395,18.069677,-3.3949971,24.725542,47.267445,-1.7535311
t79,3.3937688,0.12853712,20.499752,-2.1215742,4.2393804,6.2375107,25.821964,32.95647,13.6800585,9.354765,17.257177,-3.4345098,24.57638,46.37376,-1.9313158
t80,3.7136216,-0.035917103,20.284569,-2.1201372,4.313495,6.039625,25.862318,32.927074,13.662768,9.083826,17.587368,-3.4305255,24.467453,46.37279,-1.8736662
t147,4.014475,-0.05776149,20.955755,-1.9677795,4.017544,5.583867,25.274242,31.992338,14.1127405,9.365152,18.258581,-3.4259975,24.243656,46.976547,-1.7785968
t148,4.0009413,-0.057551492,20.955393,-1.9700807,4.0202236,5.586321,25.275427,31.982777,14.112718,9.369132,18.25421,-3.4257336,24.245651,46.971577,-1.7780184
t151,3.6954346,-0.03759357,20.621702,-2.073609,4.1526837,6.0870843,25.870594,32.25046,14.339419,9.009629,18.204273,-3.4579391,24.819456,47.031395,-1.8381598
t152,3.7019596,-0.037331786,20.628965,-2.0731866,4.154732,6.0786614,25.870617,32.2585,14.338792,9.00946,18.20841,-3.4585645,24.82072,47.030518,-1.8404826
t49,2.8589346,-0.11819903,17.650274,-1.8195784,3.1367478,4.6619,22.028683,27.059336,12.732337,7.7406178,14.730275,-3.054715,20.80635,40.75553,-1.2686405
t43,3.8601418,-0.05148965,21.140623,-2.0695422,4.5860934,5.949094,25.900723,33.61144,14.06247,9.472875,17.744028,-3.4442909,24.906832,46.533672,-2.0060408
t118,4.0831547,-0.0036202564,20.627462,-2.1813047,4.178265,5.7064223,25.972584,32.88279,14.085997,8.894628,18.292116,-3.5790493,24.861326,47.04405,-1.9192203
t119,3.9873838,0.046774797,20.592867,-2.1770272,4.2452884,5.828664,26.106096,32.80176,14.0169325,8.962308,18.250612,-3.561791,24.91365,46.940315,-1.94176
t137,3.2121325,-0.062251486,21.85499,-2.8915272,10.375899,8.347775,24.667032,42.7801,9.679532,10.976829,12.743649,-3.231894,30.438784,40.463863,-2.678544
t138,3.226056,-0.061552346,21.845568,-2.891926,10.340219,8.2937155,24.646002,42.763775,9.681137,10.94474,12.7403145,-3.241338,30.41219,40.445892,-2.6752677
t88,2.6499825,-0.035812773,21.351316,-2.8765266,9.901856,8.382564,24.327074,42.258957,8.821978,10.84955,12.5335865,-3.3012497,29.759138,40.278572,-2.7863803
t89,2.9062989,0.09877532,21.722347,-2.828675,10.059072,8.303202,24.057663,42.18352,8.965245,11.367599,12.640317,-3.2457147,29.7302,40.401432,-2.7460306
t55,2.9685168,0.3755688,21.700228,-2.7768133,10.000208,7.962778,24.475574,41.946785,9.107238,11.35354,12.639411,-3.2323787,29.553171,40.364338,-2.6992404
t38,2.334274,0.592199,20.364239,-2.5875607,8.879817,6.453925,22.418982,38.516003,9.26822,10.598787,11.669982,-3.0650582,26.793293,37.99619,-2.272569
t39,2.586452,0.94390386,21.818377,-2.8698242,9.836853,7.615456,24.662645,42.13146,9.418051,11.659853,12.909405,-3.2600396,29.020758,40.87462,-2.612643
t73,3.7976053,0.70323056,22.108717,-2.6072507,9.646321,7.0116034,24.25239,42.14957,9.435857,11.362948,13.71587,-3.3171906,28.779749,41.050903,-2.7629476
t157,3.4666088,0.6791691,22.071243,-2.6372724,9.842283,6.856596,23.871244,41.931904,9.333764,11.67917,13.690033,-3.2992246,28.791805,41.01987,-2.7715747
t158,3.4667013,0.67927927,22.071314,-2.6372793,9.842349,6.8566456,23.871168,41.931828,9.333798,11.679286,13.690154,-3.2992227,28.791866,41.01984,-2.7715635
t60,1.7970166,2.0520153,25.152634,-2.2843344,8.820749,5.121676,27.12253,42.008575,9.569553,12.603923,16.504618,-3.4259381,25.38219,40.630714,-3.518643
t120,1.4160781,1.9772962,24.953323,-2.3611438,8.96953,5.3963795,27.453909,41.83977,9.455772,12.702519,16.85585,-3.426462,25.124825,40.054283,-3.5921268
t121,1.3853271,1.941688,24.910496,-2.3749106,8.943319,5.3258777,27.41168,41.939198,9.399255,12.665872,16.788422,-3.41899,25.095827,40.08774,-3.5730855
t56,2.1575959,2.1504498,25.068686,-2.2237608,8.454473,5.1953583,27.214615,41.478237,9.823043,12.439756,16.634935,-3.4946487,25.169664,40.935062,-3.508241
t44,1.7881777,2.111692,23.356483,-2.1315036,8.131556,4.739945,25.295496,38.839546,8.971666,11.942948,15.018654,-3.2501361,23.344812,38.277924,-3.087467
t34,1.1454833,1.8865305,24.133429,-2.0017116,8.786221,3.611337,26.246653,40.30372,9.100033,13.19526,15.718694,-3.2478967,23.474073,38.895737,-3.448651
t54,-0.083430484,2.0600634,23.092245,-1.9198964,7.778896,2.9924204,24.970743,37.757782,8.670466,12.68596,14.117039,-3.1324768,21.62962,36.50197,-3.23272
t70,-0.09126873,2.055108,23.125399,-1.900313,7.736822,2.9217422,25.002378,37.711544,8.443727,12.784169,14.037895,-3.1342127,21.27989,36.200073,-3.2348485
t71,-0.08347974,2.2000518,25.363783,-2.07404,8.492293,3.5259573,27.472652,41.577198,8.785768,13.836284,16.032557,-3.3996358,23.36775,39.4334,-3.7257454
t111,1.0929077,1.8734955,24.687357,-2.090493,9.133111,4.339184,27.54985,41.517212,8.985223,13.448802,16.378904,-3.3515797,24.433084,39.672012,-3.6909313
t112,0.9786267,1.8225838,24.740154,-2.1183603,9.07623,4.3394337,27.577566,41.745884,8.863523,13.380531,16.417847,-3.3505952,24.480488,39.73165,-3.7321255
t75,4.2362814,5.2292433,25.292194,-1.1187569,4.5545015,0.32041013,15.845044,34.739544,3.81913,15.632617,11.892881,-2.7770019,18.442707,40.387463,-3.3990796
t128,4.8254805,5.4717183,27.617918,-1.2384148,5.2348127,0.6903094,17.442186,38.11591,4.1655836,16.999266,13.624834,-2.9802263,20.512281,44.039925,-3.7705276
t129,4.7895,5.4964886,27.700426,-1.2449133,5.1953735,0.6786374,17.517183,38.12186,4.163465,17.028389,13.6305065,-3.0031793,20.508785,44.048397,-3.7920575
t143,4.9848003,5.797433,27.87657,-1.2242043,5.0114975,0.87937057,17.289547,38.34603,3.7562523,17.083414,13.178478,-3.042912,20.466785,44.00301,-3.8627377
t144,4.9865475,5.7808504,27.866001,-1.2229481,5.021479,0.8901895,17.277927,38.363758,3.7615848,17.07809,13.144865,-3.0396988,20.46979,43.998146,-3.8554332
t125,4.881634,5.7913656,27.899296,-1.227764,5.034445,0.9394525,17.319519,38.341896,3.6938334,17.105465,13.151461,-3.0325105,20.473787,43.94854,-3.8707905
t122,4.744787,5.6530056,27.12937,-1.1858375,4.824611,0.6891192,16.672503,37.20655,3.6224651,16.651688,12.656686,-2.952482,19.808626,42.79264,-3.732369
t22,4.489878,5.093718,26.61355,-1.367397,6.3287735,2.6869466,21.20994,39.751175,6.6990986,15.4819355,14.867831,-3.1026797,22.56434,44.06625,-3.803461
t25,4.977453,4.8661976,26.67607,-1.4679723,6.4546943,3.0243738,20.9769,39.889603,5.931894,15.544326,14.655849,-3.070801,22.510609,43.757225,-3.7754471
t26,5.1355104,5.0154896,26.797749,-1.3326412,6.126173,2.5921228,20.26036,39.907818,6.2891855,15.7167225,14.747787,-3.006893,22.074263,43.798817,-3.7295177
t7,2.4932668,3.2555244,16.849865,-1.208875,4.02073,0.72834814,14.903826,25.79564,5.8229547,9.710345,8.480496,-2.35063,14.481062,29.257746,-1.98573
t66,5.4145966,5.552451,25.468061,-2.556425,9.263919,4.7091923,26.777319,45.88997,8.691607,13.176252,17.639574,-3.422306,26.39303,43.72187,-3.8544438
t67,5.1413465,5.3276143,24.377611,-2.5044286,8.881985,4.528011,25.8571,43.965683,8.435615,12.833808,16.487015,-3.3455245,25.109852,41.94091,-3.62364
t153,7.647441,12.58117,23.215097,-1.9783016,9.776259,2.5925539,28.366875,42.142944,11.718535,15.694782,14.289225,-4.0257626,24.008139,42.332153,-3.5930169
t154,7.649763,12.578553,23.21636,-1.9776806,9.771084,2.5893128,28.359669,42.14337,11.712218,15.691335,14.291262,-4.0257626,24.006308,42.335285,-3.5937526
t149,7.479793,12.800493,23.455757,-1.9799002,9.53011,1.7124075,27.696154,42.178085,12.677945,16.111246,14.294879,-3.9545858,23.658588,42.592262,-3.3661442
