"accepted_species","trait_EB_scaled"
"t8",1.4079172715838
"t9",1.2374132882107
"t2",0.331799695379202
"t91",-0.692573220890649
"t92",-0.779290449465188
"t87",0.0126784363279326
"t88",0.269063350563217
"t36",-0.014078683436609
"t69",-1.06334971808011
"t70",-0.747513036270402
"t7",-0.412057045256861
"t11",0.180201171820864
"t75",1.46851065836128
"t76",1.29866875066243
"t97",0.965579333273631
"t98",0.89855075364319
"t31",0.945778553591608
"t32",0.68376312400806
"t39",1.439825710787
"t61",1.1646623085311
"t62",0.64372796184433
"t6",0.934824987499039
"t73",1.85695666977531
"t74",1.44521503162626
"t30",0.651888895233935
"t37",1.16095643669961
"t54",1.01287143449807
"t55",1.89829553971072
"t10",2.12162327051982
"t81",0.428466313283696
"t82",0.180298269833985
"t65",-0.996335770072529
"t66",-0.985608819095725
"t5",0.326615398816202
"t34",1.07950390438347
"t63",-0.713070319241404
"t64",-0.333123312281372
"t51",0.015471993353429
"t18",0.796445657897912
"t19",0.942909640863922
"t27",-1.7613887393219
"t40",-1.29286642975448
"t41",-0.712243419667664
"t59",-0.680994853194354
"t60",-0.883562135661649
"t38",-0.877974985788631
"t15",-1.25276503975318
"t28",-2.22835430267733
"t85",-2.90402075085881
"t86",-3.09399793769068
"t20",0.271542865865703
"t56",-0.272046909349462
"t57",-0.028350788411889
"t48",0.189852692846773
"t99",-0.178620011841227
"t100",-0.155821886351677
"t77",0.412973567399089
"t78",0.903102825178166
"t33",0.881468569020673
"t71",-0.492410966181034
"t72",-0.568728474305459
"t29",0.0100524865164413
"t16",-0.359004198998882
"t17",-1.32517562120282
"t3",-0.0474009060603645
"t4",0.515499970892337
"t13",-0.875888996167929
"t44",0.0984897578142754
"t67",0.379152374186622
"t68",-0.103058388524427
"t1",-0.311680201269171
"t25",-1.84610880156416
"t26",-1.44714086828862
"t93",-0.856303573860114
"t94",-0.7152127091431
"t79",-0.587412112182967
"t58",-1.10492282562615
"t12",-1.55043013098823
"t49",-0.838606123159316
"t50",-0.854899297387845
"t89",0.870867666397392
"t90",0.560494486032553
"t80",0.247187070727294
"t95",0.554525938468931
"t96",0.360667179133031
"t21",1.15907126362882
"t42",0.191986623270647
"t43",0.0238790568185774
"t45",-0.23611852228649
"t46",-0.00417990021525406
"t35",-0.90817389923825
"t24",0.984545725017208
"t83",0.386679612819369
"t84",0.24535351156381
"t47",0.616087751351528
"t23",1.33323504927197
"t52",-0.493569598241964
"t53",-0.0697997210022048
"t22",0.669538714824955
"t14",-1.01050417132132
