"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t15",-0.151292277764361,-0.158248111118837,0.00174757363693266,0.00284006902716277,-0.0661581021238803,0.000200413149184398,0.000407072166694349,0.00159873101465339,-0.244700399562238,0.000385668905778121,-0.00251271060430339,-0.000187082408905804,3.0964310383735e-07,-1.07394696305245e-05,7.65078233251942e-05,0.00444279327789665,-0.204628204822166,-0.0651692909402093,-2.5958207144933e-05,-3.08240844240422e-06,0.000252830617934736,0.000111437587472038,0.0002006730373781,-1.53367455521009e-06,7.57637823697317e-06,-1.68799891499051e-05,2.85435787364223e-08,-3.0507897225563e-06,-3.02909764271545e-16,-8.90284371047072e-05,-0.00530043693334936,-6.50896944348136e-16,-0.000195941662613411,-0.000343230308069029,0.0410868997194319,-0.0201344516670111,0.000135137959704815,0.000199936139748024,-0.000313520785397766,-0.000182860442049396,-1.78975834501132e-05,-7.39180271384581e-16,0.907246449236353,-0.000223303229714836,-3.51897158743185e-05,-0.000126532141194686,-4.55260973706179e-05,3.13970566297126e-15,-0.000154808619809065,-3.03422977108604e-05,5.03447203876565e-16,-9.83819393245716e-06,-0.000118381987319262,-2.85659385385482e-06,-5.60273632160975e-05,-2.79469785321521e-05,-7.64216656661891e-17,3.60785023390153e-06,-9.8458339904192e-16,1.77533277742752e-05,-0.000216917091885694,-2.07668149630329e-06,3.36143419627263e-16,1.62667205988504e-16,-1.39729030004863e-15,0.080214093429205,1.7457353004483e-15,2.94872450573654e-06,0.000680274853665348,2.55651794385693e-05,-3.20999699295379e-16,-8.75146048970113e-17,2.45984284389002e-10,6.0704629211249e-06,-4.5446100480651e-06,-6.95543823175258e-16,-1.36208651429856e-15,-4.29746482530603e-16,7.09372608941002e-06,-8.00619034606211e-07,-2.80082119879246e-15,-1.96105096825101e-16,-3.45654300839969e-18,-4.85041764956925e-16,1.98277612566765e-16,-1.38182442869854e-15,-4.70236777570337e-16,-8.88394918334662e-16,-1.8089736990491e-16,1.10676154706433e-15,1.70573444622053e-15,8.59850655652369e-16,-1.00056168283319e-15,-3.41630286811576e-07,1.99540124954188e-15,2.4261583023291e-15,-2.51591103298024e-15,-5.83469828293177e-15,8.59992929520746e-14,-0.100000000000002
"t99",-0.15347824221312,-0.162409960277958,0.00180709481135739,0.00306270403565418,-0.0760122371965823,0.000237204195138871,0.000483389381776371,0.00198942592904759,-0.324455974291291,0.000518327184147991,-0.00345068022528112,-0.000267429851438847,4.46607104113902e-07,-1.60996545128495e-05,0.000119000868795465,0.00700823253183154,-0.324749544796023,-0.103736511245958,-4.57313898669361e-05,-5.70106034369786e-06,0.000563007240050554,0.000254326719569325,0.000581071520733645,-7.05591853110626e-06,3.53656162760646e-05,-0.000108999117005347,-2.53206261978263e-05,5.08460646530695e-05,7.60665780362064e-17,0.000290075431045024,0.0115496156492309,2.60282946597166e-16,0.000332938864279142,0.000525379522143614,-0.0574690145697823,0.0200268076079887,-7.53826295640733e-05,-0.000104242568225692,0.000156728580097073,8.9165853886083e-05,8.37414576495151e-06,3.0298577266046e-16,-0.268353393151538,4.30473112412285e-05,3.04399684982101e-06,7.61266720209181e-06,-1.43552133347135e-07,-8.17746675158697e-16,-2.11580374737951e-06,-5.20460767402258e-07,-3.15211191750569e-15,-4.60824255298171e-07,-6.23953595170335e-06,-2.75108550261649e-07,-5.74233851526702e-06,-3.12207398956863e-06,6.36999152633168e-16,5.84374416115443e-07,1.7946296124176e-15,3.52802819858495e-06,-5.14790453726709e-05,-5.07314529505294e-07,4.80077555140246e-15,-6.20232084939135e-16,-5.54353082426301e-15,0.36995150489793,5.53265239872565e-15,-2.27521556277206e-06,-0.000129343823633543,-4.85059624272543e-06,-1.53917122832206e-15,5.30827512589392e-16,1.5135460587299e-11,6.45652277520474e-07,-6.80810971815069e-07,-2.32736603686276e-14,1.68900061263301e-14,3.87287753660254e-15,1.34048080174331e-06,-1.53002554450169e-07,4.09881498931661e-14,5.79107994643672e-15,-2.10420494708063e-15,-1.17769737251259e-15,5.10580173813285e-15,-6.17566691178707e-15,2.24968320115072e-15,5.05583252281707e-16,-9.16642618236115e-15,-3.91986300592543e-15,4.8582828525497e-15,1.39669847297283e-14,1.4001628881882e-15,-9.4610015580026e-08,-2.21975865216904e-14,-2.19502043450382e-15,5.63324245373087e-15,3.74824487073252e-14,0.70710678118666,-0.0999999999993672
"t100",-0.153478242213122,-0.162409960277959,0.00180709481135754,0.00306270403565393,-0.0760122371965813,0.000237204195138824,0.000483389381775265,0.00198942592904792,-0.324455974291291,0.000518327184148395,-0.00345068022528113,-0.000267429851439315,4.46607104272338e-07,-1.60996545136174e-05,0.000119000868796174,0.00700823253183113,-0.324749544796022,-0.103736511245958,-4.57313898655243e-05,-5.70106034480287e-06,0.00056300724005107,0.000254326719569999,0.000581071520733933,-7.05591853080719e-06,3.53656162761499e-05,-0.000108999117004931,-2.53206261989831e-05,5.08460646520139e-05,9.65598151907567e-17,0.000290075431047282,0.0115496156492248,7.80532849084473e-16,0.000332938864279999,0.000525379522143422,-0.0574690145697884,0.0200268076079977,-7.53826295617474e-05,-0.000104242568227423,0.000156728580095381,8.91658538794833e-05,8.37414576149396e-06,-3.06199578591057e-16,-0.268353393151552,4.30473112406356e-05,3.04399685095506e-06,7.61266720423298e-06,-1.43552131946977e-07,-1.70786664474163e-15,-2.1158037494163e-06,-5.20460766732324e-07,1.00509710934896e-15,-4.60824257876929e-07,-6.23953595262655e-06,-2.75108552153671e-07,-5.74233851437658e-06,-3.12207398691173e-06,8.22032259880279e-16,5.84374410612284e-07,4.02412781265441e-16,3.52802819995956e-06,-5.14790453723122e-05,-5.0731452527836e-07,2.7655123971799e-15,-7.16476873050822e-16,-8.30954437601394e-15,0.369951504898005,6.45472065168568e-15,-2.27521557199158e-06,-0.000129343823633561,-4.85059624562868e-06,-5.81989934476742e-15,-1.00368630639059e-15,1.51429864338545e-11,6.45652270131831e-07,-6.8081097908675e-07,2.49161912497318e-14,-2.36382128838644e-14,-3.69007037527938e-15,1.34048078272091e-06,-1.5300255599438e-07,-5.36421336064562e-14,-7.32509148872669e-15,-7.20319992133266e-16,1.44072933224287e-15,-6.77069608517423e-15,6.47320426948336e-15,-3.87098213030785e-15,4.64864044659246e-15,1.51287967825007e-14,5.17321023962745e-15,-5.63783435416616e-16,-1.08481654173312e-14,-2.76159319657691e-15,-9.46099325265528e-08,2.57096417390124e-14,2.86192252423934e-15,-9.70252269865913e-15,-5.15873051587037e-14,-0.707106781186435,-0.100000000000652
"t48",-0.152932382265068,-0.161374008942688,0.00179230932718148,0.00300801058136141,-0.0736294419331275,0.000228370343756206,0.000465079004383784,0.00189667837453251,-0.305777662979145,0.000487345197333658,-0.003232567678645,-0.000248891102402853,4.15058552115336e-07,-1.48737375992579e-05,0.000109345573571485,0.00642672165256613,-0.297549584151653,-0.0950078991999227,-4.13284428827684e-05,-5.12213491044534e-06,0.00049607627036252,0.000223581832227966,0.000501180449771092,-5.93362382984261e-06,2.97224554580302e-05,-9.05713528399633e-05,-2.0442781293756e-05,4.0623231955276e-05,3.07931852416703e-16,0.000222286302131774,0.00864062108172315,5.93881143882428e-16,0.000244266598680177,0.000381829777863058,-0.0414006144221814,0.0138729231943494,-4.77325510668711e-05,-6.51916862443393e-05,9.72415076319691e-05,5.50600792878145e-05,5.12983926493926e-06,1.05118077327297e-15,-0.149267480908974,2.17301492527952e-05,1.29824140227575e-06,3.0539106004469e-06,-4.68771716866365e-08,1.73389501747622e-16,-6.59948772983819e-07,-1.59729221630433e-07,2.13732541274574e-15,-1.20131136694844e-07,-1.56466097293096e-06,-4.61892126147653e-08,-8.88615856776081e-07,-4.19823856053081e-07,-8.94625088616402e-16,5.503294242912e-09,-5.8081062552406e-16,-3.41984137813093e-07,1.1289273988507e-05,1.22879066019081e-07,-9.33242686476376e-15,1.63967282978162e-15,1.56507283688245e-14,-0.848383595672001,-1.35170081226515e-14,8.26727103116355e-06,0.00096126326783732,3.61015181625474e-05,7.94804984025758e-15,5.92833732949699e-16,2.17154158986937e-10,4.8982557404705e-06,-3.37964794721159e-06,-1.056194827195e-15,6.68460195063057e-15,-2.1862346942113e-15,4.94679772474082e-06,-5.5654261317475e-07,1.50677893379441e-14,3.55862825030346e-16,3.22481591679063e-15,9.12833556889634e-16,1.27907070439935e-15,-8.0124601392505e-16,5.20683885876527e-16,-5.15696083509499e-15,-8.21544651184824e-15,1.49646832290159e-16,1.32832607312025e-15,-4.34150658416291e-15,-2.62425696142693e-16,-2.16942260554989e-07,-8.46354156918048e-16,2.58956691180224e-15,-3.02304448105939e-15,-9.83247769908685e-16,4.72399896978004e-14,-0.0999999999999843
"t18",-0.150844342710407,-0.157328169698886,0.00173377149616736,0.00277358823876522,-0.0619674467039006,0.000182044016458701,0.000368286491108618,0.00134284089224963,-0.169786603726816,0.000250483259299731,-0.00141829123034717,-6.36742509366863e-05,8.47249315579693e-08,1.41503816308476e-06,-6.57457203479778e-05,-0.00588377051716171,0.3236177657249,0.112485123579208,-0.000255444235961484,-1.57447691002056e-05,0.000797322408909284,0.00034603765937757,0.000612723037979089,-5.69926428228506e-06,2.83843578877946e-05,-7.72740764890272e-05,-1.20130526433282e-05,1.94914593486745e-05,-1.09318908667827e-15,-2.03063008316523e-05,-0.0054400496689215,-2.93143642602508e-15,-0.000326721415222063,-0.000708244811817287,0.10466978660399,-0.5281258322295,-0.00012488192819311,-0.000149450648443698,0.000205505248117976,0.000110869455781222,9.52184363739161e-06,7.13280418556831e-19,-0.0497255449548919,-3.09301090608247e-05,-1.03626232859822e-05,-4.1460829206433e-05,-1.81889845948581e-05,-4.33746272449955e-14,-6.35341014432815e-05,-1.25600033266073e-05,-0.707106781186547,-4.3558769227015e-06,-5.30539712457551e-05,-1.38639045849696e-06,-2.74625421598233e-05,-1.38941585570222e-05,5.09308523450455e-15,1.91506018772577e-06,2.26179334924679e-15,9.77271070425402e-06,-0.0001229228798906,-1.18192984242666e-06,-2.96388742739909e-15,-9.03136023280546e-17,-9.72930383657003e-16,0.00430864598342599,4.74986085033653e-16,2.4219894762091e-06,0.000513287757484917,1.92888291726629e-05,-9.83713994442594e-16,1.01847253188468e-15,1.83503253175885e-10,4.55017145728426e-06,-3.43450603616297e-06,3.09139743825849e-15,1.31562961926477e-15,1.28513802906132e-15,5.41966287990598e-06,-6.12104249897115e-07,-4.15913812592014e-15,-4.39159609533636e-16,-3.76438820161075e-18,-2.37100270741572e-16,-4.82799155219326e-16,-7.14849309271991e-18,-9.3573557419814e-17,5.51957348967013e-17,-5.41534919501425e-15,4.31629058880922e-16,1.64572729628609e-15,9.02434552717554e-16,-5.59528350392185e-16,-2.70696173469894e-07,1.61485490286462e-15,1.72258279757124e-15,-2.91541421305089e-15,-5.64873599599057e-15,8.59451398937949e-14,-0.099999999999993
"t19",-0.150844342710407,-0.157328169698886,0.00173377149616707,0.00277358823876491,-0.0619674467038988,0.000182044016459103,0.000368286491108386,0.00134284089224945,-0.169786603726818,0.00025048325930011,-0.001418291230347,-6.36742509365256e-05,8.4724931450641e-08,1.41503816282012e-06,-6.57457203480256e-05,-0.00588377051716185,0.323617765724902,0.112485123579208,-0.000255444235961363,-1.57447691002731e-05,0.00079732240890975,0.000346037659377024,0.000612723037978226,-5.69926428540932e-06,2.83843578877428e-05,-7.72740764887528e-05,-1.20130526424865e-05,1.94914593508691e-05,-1.99170609435024e-15,-2.03063008312067e-05,-0.00544004966893292,-3.52833319376958e-15,-0.000326721415222034,-0.000708244811815548,0.104669786603986,-0.528125832229496,-0.000124881928192439,-0.000149450648444253,0.000205505248121087,0.000110869455782835,9.52184363884525e-06,3.6850185046253e-15,-0.0497255449548928,-3.09301090645194e-05,-1.03626232942211e-05,-4.14608292162493e-05,-1.81889845419101e-05,4.35449345137211e-14,-6.35341017284771e-05,-1.25600037755717e-05,0.707106781186549,-4.35587697740701e-06,-5.30539712021612e-05,-1.38639048558068e-06,-2.74625421582627e-05,-1.38941585692142e-05,-7.08410268416095e-15,1.91506018776584e-06,-3.06406618246279e-15,9.77271070512433e-06,-0.000122922879884607,-1.18192983155046e-06,4.40085512001378e-15,4.31805477939357e-16,7.76159141423874e-16,0.00430864598342955,1.17783313012893e-15,2.42198947530792e-06,0.000513287757484993,1.92888291715354e-05,-1.6742961299606e-16,-7.00636080271832e-16,1.83503831535812e-10,4.55017146417787e-06,-3.43450603424339e-06,-3.23105949330388e-15,-1.16578701833931e-15,-1.4755968835862e-15,5.41966287800615e-06,-6.12104249341348e-07,-1.12325784432555e-15,-1.64647234176925e-16,2.38263510887446e-16,4.88644198343259e-16,-7.82793380359706e-16,-6.70159066982227e-16,1.52430240470176e-16,7.81429396524453e-17,-1.09131900752737e-15,5.76055780589589e-16,1.26176949748456e-15,2.07392349245363e-15,-6.65388644228815e-16,-2.70696173768335e-07,7.36880356111691e-16,1.58500429759661e-15,-2.45647432964027e-15,-5.42779216445307e-15,8.98586760555986e-14,-0.0999999999999914
"t80",-0.151931473717295,-0.159387411090229,0.00176311709376111,0.0028807335402475,-0.0664554567900106,0.00019818750289474,0.000401615390386339,0.00149955161838756,-0.195810727657022,0.000290864218348433,-0.00166507055827191,-7.62883695886747e-05,1.01970394093434e-07,1.73664681071708e-06,-8.22029113192913e-05,-0.00740884318036317,0.408742885689942,0.142288355090609,-0.000339935537349922,-2.14634827356032e-05,0.00118942654827772,0.000522275333156899,0.00103159806208206,-1.15844026668324e-05,5.80019432659235e-05,-0.000176103271892423,-4.06846874338655e-05,8.23410191852937e-05,1.16435442966578e-15,0.00051281052661106,0.0227665250521927,3.68164654616964e-15,0.000758964635564152,0.00132428620399633,-0.163539641916607,0.429052104764673,2.80788273020602e-05,2.74234677788088e-05,-3.27983679701363e-05,-1.61971746196429e-05,-1.18676372578932e-06,-5.80897701370746e-16,-0.00252333869197974,-4.51190125451983e-06,-2.44613903821492e-06,-1.06570092652754e-05,-5.54632458940733e-06,4.80624896534212e-16,-1.9854030210297e-05,-3.95610171962387e-06,-3.87304020966374e-15,-1.4616236508166e-06,-1.8011429686312e-05,-5.09270816124075e-07,-1.01903564865567e-05,-5.23131992133902e-06,5.30625351787835e-16,7.73098051229481e-07,1.29222358782147e-15,4.11082209914929e-06,-5.35498137263111e-05,-5.17735778796551e-07,-9.18505022571299e-16,1.86250735569237e-15,9.07720579807585e-16,0.00218700219161737,3.32564564946759e-16,1.25467322012451e-06,0.000271577461093104,1.02059301729501e-05,1.56619660833671e-15,2.7110962704408e-16,1.00872292294206e-10,2.53603491786361e-06,-1.94736042756797e-06,-4.9480408874971e-15,-1.81523536010987e-14,-3.39443152034703e-14,3.13224192616492e-06,-3.54166161850208e-07,-8.84397367042591e-14,-2.66429038455934e-15,1.33863060332144e-14,-1.41612463244387e-14,-2.58684480483223e-14,1.6860261827126e-14,1.59360053874611e-15,-1.67179990540046e-14,0.707106781186549,-7.78982650883479e-15,-2.2939286390888e-14,-9.03415209669608e-15,1.04303070358483e-15,-1.65394766235442e-07,-1.92763365081808e-15,-3.62492469273238e-15,4.90778194999838e-15,-4.86127355024719e-15,1.06761821605517e-13,-0.100000000000007
"t81",-0.151931473717295,-0.159387411090229,0.001763117093761,0.00288073354024669,-0.0664554567900105,0.000198187502895013,0.000401615390386552,0.00149955161838731,-0.195810727657022,0.000290864218348213,-0.00166507055827215,-7.62883695884776e-05,1.01970394532529e-07,1.73664681069571e-06,-8.22029113196983e-05,-0.00740884318036282,0.408742885689942,0.14228835509061,-0.00033993553734994,-2.14634827355119e-05,0.00118942654827687,0.000522275333156972,0.00103159806208214,-1.15844026661903e-05,5.80019432659217e-05,-0.000176103271892722,-4.06846874333935e-05,8.23410191852547e-05,1.8963701486487e-15,0.000512810526610515,0.0227665250521891,3.05552531689474e-15,0.000758964635563726,0.0013242862039971,-0.163539641916598,0.429052104764683,2.80788273033575e-05,2.74234677793645e-05,-3.27983679700143e-05,-1.61971746181491e-05,-1.18676372519389e-06,-1.73410580117073e-15,-0.00252333869198061,-4.51190125091888e-06,-2.44613903815426e-06,-1.06570092618073e-05,-5.5463245907324e-06,-6.06969632079274e-16,-1.98540302090634e-05,-3.95610171995134e-06,6.82515277555639e-17,-1.46162365064372e-06,-1.80114296868276e-05,-5.09270821355277e-07,-1.01903564892236e-05,-5.23131992213011e-06,1.18748852339013e-15,7.73098049782724e-07,-2.36132441358413e-16,4.1108221024014e-06,-5.35498137216546e-05,-5.17735780737519e-07,-7.36171550049732e-16,-1.45218229912097e-15,-2.12327435567003e-17,0.00218700219163016,-9.37684944904341e-17,1.25467321200137e-06,0.00027157746107556,1.0205930170411e-05,-8.65484867160927e-16,-6.55260676192534e-16,1.00860142655789e-10,2.53603490791512e-06,-1.94736042254806e-06,4.57933800967185e-15,1.6472526127637e-14,3.22059783372288e-14,3.13224192114617e-06,-3.54166133639201e-07,9.09544040230579e-14,1.86141234728056e-15,-1.33382357607838e-14,1.45568279815298e-14,2.6613501426159e-14,-1.87602540315112e-14,-3.14270842433123e-15,1.54895734673502e-14,-0.707106781186547,9.77557064197127e-15,2.7328099990863e-14,8.01309266822366e-15,-2.33293898644779e-15,-1.6539475900537e-07,4.57533581967019e-15,6.635512006451e-15,-9.48125148419289e-15,-5.55260836502769e-15,8.25450818808804e-14,-0.100000000000002
"t7",-0.150842787068494,-0.157513392119243,0.00173831084804204,0.00284036537170927,-0.0711885577104726,0.000239760180191201,0.000495704990647258,0.00368725799555036,0.118996811809873,-0.000100345902849447,0.000208967517963114,-6.35342148216863e-06,1.34979279089655e-08,-5.64019987248001e-07,2.51595043797653e-06,9.76335297528906e-05,-0.00350025406576283,-0.000958052841549067,6.86785325066539e-06,1.00347969572714e-06,-0.000207396826588198,-0.000100357232661182,-0.00037063704559336,7.28335633676132e-06,-3.68799907277974e-05,0.000136614523865625,4.84730412133963e-05,-0.000112750239003992,-2.0023438244348e-15,-0.001186018584385,-0.147129710881643,-5.54902489103445e-15,-0.00290680919803869,-0.00603810332960797,0.908558877971164,0.265342270451215,-0.000299463872552003,-0.000354795467997793,0.000484108136526922,0.00756537839535626,2.20919019506349e-05,7.55766772816187e-16,-0.0741978418886826,-7.54144444853324e-05,-2.24371906458069e-05,-8.80160103284216e-05,-3.70019929137827e-05,2.44904239534431e-16,-0.000128399381531763,-2.53284703096021e-05,9.3005062969722e-16,-8.6286415169589e-06,-0.000104737056913029,-2.67143816772043e-06,-5.27453162293144e-05,-2.65583537525773e-05,5.13328002195876e-16,3.57362764870808e-06,-3.09480199552703e-16,1.79610761702463e-05,-0.000222855475939549,-2.13807817522119e-06,-8.64987008960074e-16,-1.37527457819228e-18,-5.91451561689561e-16,0.00514107767543421,-4.78658112171096e-16,4.08481217256298e-06,0.000854372472449335,3.21058533234337e-05,5.20355104253581e-16,1.34168500402522e-17,2.98941245683129e-10,7.35413139077191e-06,-5.49594362553976e-06,-2.45224328301339e-16,-1.57344723331416e-15,-8.07377027444566e-16,8.57469011105251e-06,-9.67767723066262e-07,-6.61336627489078e-15,3.89764517883513e-16,-4.10708132384422e-16,2.40370194153484e-16,-1.04826468693276e-16,4.92033885313792e-16,-4.58770369988329e-16,-4.58087202831511e-16,7.69583421884699e-15,1.52296514239263e-16,1.72053753581545e-15,-1.44480811878246e-15,-7.86328969138987e-17,-4.13593487031484e-07,1.58180800963292e-15,1.54644232005607e-15,-2.64951898984248e-15,-5.58826394478037e-15,9.0427665355719e-14,-0.099999999999999
"t63",-0.155717766322829,-0.166955717088399,0.00187496521444937,0.00339417292309632,-0.101269305158287,0.000373858656714471,0.000781225945032829,0.00684165859194621,0.288601203096309,-0.000260075153728673,0.000607688977125845,-2.37905948064955e-05,5.3966728444704e-08,-3.17018049083677e-06,2.28044709659908e-05,0.00115007540654946,-0.0473011696383897,-0.0139645195864888,-6.3550411210745e-05,-5.30618675324961e-06,0.000435459333565466,0.000196132918304244,0.000449939768574758,-5.66844998309695e-06,2.84437518889634e-05,-8.97661144079305e-05,-2.27171345138463e-05,4.77251842089989e-05,-4.46284054802991e-16,0.000405781763265194,0.306598439445039,5.54753905030234e-15,9.02601162164052e-05,0.000365201568483876,-0.0621806302973434,-0.0147629693091083,4.55896556237252e-07,-2.89912398014054e-06,1.19799404970409e-05,0.493696796953395,-6.63185745863242e-08,1.19362770012574e-16,-0.00307298509912264,-4.87371844833572e-06,-2.03327150374345e-06,-8.56888143419415e-06,-4.21313416813037e-06,-1.71124333656106e-15,-1.49747359851102e-05,-2.97717728211041e-06,7.52451317995687e-16,-1.08145479508666e-06,-1.3287519071326e-05,-3.68883740512785e-07,-7.36538418558766e-06,-3.76965910279529e-06,1.2976066775249e-16,5.49787499028296e-07,1.38247836594293e-15,2.90365599795769e-06,-3.76290598998875e-05,-3.63530501793973e-07,-1.87705674763532e-16,5.02813323609345e-16,7.85512123914565e-16,0.00106580896286451,3.01973490202207e-16,8.72172825086267e-07,0.000188195562614472,7.07240408285674e-06,2.50288676537607e-15,5.08086251758127e-16,6.9774977284591e-11,1.75389918024634e-06,-1.34677482220226e-06,-2.54687476325093e-14,-7.64074807903616e-15,2.63415557396461e-15,2.16686762991845e-06,-2.45017043200451e-07,0.707106781186544,-4.65817709789537e-14,-3.52175926958102e-14,-2.65393766180186e-15,-6.52980097520623e-15,-4.62648462761563e-17,-1.19232904222515e-15,2.14642623890881e-14,8.88929009878076e-14,-1.98739399447236e-15,1.30564497744463e-15,-2.2028415551381e-14,2.90523704142617e-15,-1.14720189190895e-07,-3.49345763553173e-15,-6.6232068822378e-16,8.2502277832317e-16,-4.42660448958069e-15,4.03566069451244e-14,-0.100000000000013
