"","t5","t6","t34","t40","t41","t44","t133","t157","t158","t71","t72","t17","t2","t7","t22","t23","t21","t26","t39","t113","t114","t42","t43","t65","t66","t138","t139","t104","t136","t137","t54","t51","t52","t28","t29","t38","t47","t73","t94","t102","t103","t79","t80","t48","t131","t132","t109","t110","t148","t149","t60","t91","t92","t111","t112","t107","t108","t119","t120","t93","t3","t1","t67","t68","t57","t13","t12","t35","t115","t134","t142","t143","t124","t125","t116","t117","t27","t15","t16","t105","t106","t33","t24","t18","t84","t153","t154","t118","t75","t155","t156","t11","t63","t64","t49","t86","t87","t76","t77","t58","t59","t50","t25","t53","t121","t150","t151","t152","t55","t56","t100","t101","t36","t96","t97","t74","t9","t20","t61","t62","t70","t146","t147","t30","t14","t31","t32","t19","t89","t90","t88","t98","t99","t78","t135","t144","t145","t69","t129","t130","t128","t95","t83","t140","t141","t37","t45","t46","t122","t123","t10","t126","t127","t85","t82","t81","t8","t4"
"t5",0,0.26265967538,3.63356695652,4.34061450382,5.41929793286803,5.13850137146803,5.39638129834803,5.41929793267503,5.41929793267503,5.41929793232,5.41929793232,2.27393917592,1.06927655812,6.33151493397,4.4109725173,6.331514934,3.78306246354,4.86291305884,4.77079554429,6.33151493389,6.33151493389,5.93149190944,5.23636124324,6.33151493406,5.27802852684,6.33151493337,6.33151493337,6.33151493366,6.33151493368,6.33151493368,6.33151493336,6.33151493336,6.14588593236,4.85693963377,4.08086097487,6.33151493357,5.54406118705,6.33151493335,6.33151493335,6.33151493345,6.33151493345,6.33151493338,6.33151493338,4.93867611028,6.33151493342,6.33151493342,6.33151493342,6.33151493342,6.33151493344,6.33151493344,6.10106004982,6.33151493292,6.33151493292,6.3315149333,6.3315149333,6.3315149333,6.3315149333,6.3315149333,6.3315149333,6.3315149333,2.14335534887,0.74088724382,6.60113666468,6.60113666468,5.95595900988,3.25017885238,3.59205367158,5.19206075723,6.60113666473,6.60113666473,6.60113666475,6.54916196969,6.60113666473,6.60113666473,6.60113666473,6.60113666473,4.58092967083,3.64902140063,3.56860315293,6.7973561145,6.7973561145,5.2889075744,4.4005678805,4.3218220563,6.797356115,6.79735611505,6.79735611505,6.797356115,6.797356115,6.79735611495,6.79735611495,3.1823472633,6.7973561147,6.7973561147,6.797356115,6.7973561146,6.7973561146,6.18223432778,6.7973561146,5.99706268921,6.79735611411,6.79735611421,4.25539408229,5.9862057271,6.797356114325,6.797356114365,6.797356114365,6.797356114365,5.810612679315,5.609782982375,6.797356114765,6.797356114765,5.63967560737,6.79735611467,6.79735611467,6.79735611467,3.5105357751,3.81022276869,5.76904836938,6.62244865218,6.79735611438,6.79735611433,6.79735611433,6.79735611418,3.29841359378,5.22069547288,5.76673723228,4.61532911108,6.79735611509,6.79735611509,6.7973561151,6.7973561151,6.7973561151,6.79735611513,6.79735611506,6.79735611505,6.79735611505,6.79735611514,6.79735611506,6.79735611506,6.79735611514,6.79735611514,6.7973561151,6.77352296621,6.79735611511,6.2341572961,5.33061963581,6.79735611509,6.79735611468,6.79735611468,3.29118070878,6.7973561150772,6.7973561150772,6.2301454284612,6.7973561151272,6.6087955085,3.4459569654,3.6065430688
"t6",0.26265967538,0,3.72885332114,4.43590086844,5.51458429748803,5.23378773608803,5.49166766296803,5.51458429729503,5.51458429729503,5.51458429694,5.51458429694,2.36922554054,1.16456292274,6.42680129859,4.50625888192,6.42680129862,3.87834882816,4.95819942346,4.86608190891,6.42680129851,6.42680129851,6.02677827406,5.33164760786,6.42680129868,5.37331489146,6.42680129799,6.42680129799,6.42680129828,6.4268012983,6.4268012983,6.42680129798,6.42680129798,6.24117229698,4.95222599839,4.17614733949,6.42680129819,5.63934755167,6.42680129797,6.42680129797,6.42680129807,6.42680129807,6.426801298,6.426801298,5.0339624749,6.42680129804,6.42680129804,6.42680129804,6.42680129804,6.42680129806,6.42680129806,6.19634641444,6.42680129754,6.42680129754,6.42680129792,6.42680129792,6.42680129792,6.42680129792,6.42680129792,6.42680129792,6.42680129792,2.23864171349,0.83617360844,6.6964230293,6.6964230293,6.0512453745,3.345465217,3.6873400362,5.28734712185,6.69642302935,6.69642302935,6.69642302937,6.64444833431,6.69642302935,6.69642302935,6.69642302935,6.69642302935,4.67621603545,3.74430776525,3.66388951755,6.89264247912,6.89264247912,5.38419393902,4.49585424512,4.41710842092,6.89264247962,6.89264247967,6.89264247967,6.89264247962,6.89264247962,6.89264247957,6.89264247957,3.27763362792,6.89264247932,6.89264247932,6.89264247962,6.89264247922,6.89264247922,6.2775206924,6.89264247922,6.09234905383,6.89264247873,6.89264247883,4.35068044691,6.08149209172,6.892642478945,6.892642478985,6.892642478985,6.892642478985,5.905899043935,5.705069346995,6.892642479385,6.892642479385,5.73496197199,6.89264247929,6.89264247929,6.89264247929,3.60582213972,3.90550913331,5.864334734,6.7177350168,6.892642479,6.89264247895,6.89264247895,6.8926424788,3.3936999584,5.3159818375,5.8620235969,4.7106154757,6.89264247971,6.89264247971,6.89264247972,6.89264247972,6.89264247972,6.89264247975,6.89264247968,6.89264247967,6.89264247967,6.89264247976,6.89264247968,6.89264247968,6.89264247976,6.89264247976,6.89264247972,6.86880933083,6.89264247973,6.32944366072,5.42590600043,6.89264247971,6.8926424793,6.8926424793,3.3864670734,6.8926424796972,6.8926424796972,6.3254317930812,6.8926424797472,6.70408187312,3.54124333002,3.70182943342
"t34",3.63356695652,3.72885332114,0,1.0080046897,2.08668811874803,1.80589155734803,2.06377148422803,2.08668811855503,2.08668811855503,2.592447109,2.592447109,1.7406391626,4.3764305128,9.63866888865,7.71812647198,9.63866888868,7.09021641822,8.17006701352,8.07794949897,9.63866888857,9.63866888857,9.23864586412,8.54351519792,9.63866888874,8.58518248152,9.63866888805,9.63866888805,9.63866888834,9.63866888836,9.63866888836,9.63866888804,9.63866888804,9.45303988704,8.16409358845,7.38801492955,9.63866888825,8.85121514173,9.63866888803,9.63866888803,9.63866888813,9.63866888813,9.63866888806,9.63866888806,8.24583006496,9.6386688881,9.6386688881,9.6386688881,9.6386688881,9.63866888812,9.63866888812,9.4082140045,9.6386688876,9.6386688876,9.63866888798,9.63866888798,9.63866888798,9.63866888798,9.63866888798,9.63866888798,9.63866888798,5.45050930355,4.0480411985,9.90829061936,9.90829061936,9.26311296456,6.55733280706,6.89920762626,8.49921471191,9.90829061941,9.90829061941,9.90829061943,9.85631592437,9.90829061941,9.90829061941,9.90829061941,9.90829061941,7.88808362551,6.95617535531,6.87575710761,10.10451006918,10.10451006918,8.59606152908,7.70772183518,7.62897601098,10.10451006968,10.10451006973,10.10451006973,10.10451006968,10.10451006968,10.10451006963,10.10451006963,6.48950121798,10.10451006938,10.10451006938,10.10451006968,10.10451006928,10.10451006928,9.48938828246,10.10451006928,9.30421664389,10.10451006879,10.10451006889,7.56254803697,9.29335968178,10.104510069005,10.104510069045,10.104510069045,10.104510069045,9.117766633995,8.916936937055,10.104510069445,10.104510069445,8.94682956205,10.10451006935,10.10451006935,10.10451006935,6.81768972978,7.11737672337,9.07620232406,9.92960260686,10.10451006906,10.10451006901,10.10451006901,10.10451006886,6.60556754846,8.52784942756,9.07389118696,7.92248306576,10.10451006977,10.10451006977,10.10451006978,10.10451006978,10.10451006978,10.10451006981,10.10451006974,10.10451006973,10.10451006973,10.10451006982,10.10451006974,10.10451006974,10.10451006982,10.10451006982,10.10451006978,10.08067692089,10.10451006979,9.54131125078,8.63777359049,10.10451006977,10.10451006936,10.10451006936,6.59833466346,10.1045100697572,10.1045100697572,9.5372993831412,10.1045100698072,9.91594946318,6.75311092008,6.91369702348
"t40",4.34061450382,4.43590086844,1.0080046897,0,2.21238319124803,1.93158662984803,2.18946655672803,2.21238319105503,2.21238319105503,3.2994946563,3.2994946563,2.4476867099,5.0834780601,10.34571643595,8.42517401928,10.34571643598,7.79726396552,8.87711456082,8.78499704627,10.34571643587,10.34571643587,9.94569341142,9.25056274522,10.34571643604,9.29223002882,10.34571643535,10.34571643535,10.34571643564,10.34571643566,10.34571643566,10.34571643534,10.34571643534,10.16008743434,8.87114113575,8.09506247685,10.34571643555,9.55826268903,10.34571643533,10.34571643533,10.34571643543,10.34571643543,10.34571643536,10.34571643536,8.95287761226,10.3457164354,10.3457164354,10.3457164354,10.3457164354,10.34571643542,10.34571643542,10.1152615518,10.3457164349,10.3457164349,10.34571643528,10.34571643528,10.34571643528,10.34571643528,10.34571643528,10.34571643528,10.34571643528,6.15755685085,4.7550887458,10.61533816666,10.61533816666,9.97016051186,7.26438035436,7.60625517356,9.20626225921,10.61533816671,10.61533816671,10.61533816673,10.56336347167,10.61533816671,10.61533816671,10.61533816671,10.61533816671,8.59513117281,7.66322290261,7.58280465491,10.81155761648,10.81155761648,9.30310907638,8.41476938248,8.33602355828,10.81155761698,10.81155761703,10.81155761703,10.81155761698,10.81155761698,10.81155761693,10.81155761693,7.19654876528,10.81155761668,10.81155761668,10.81155761698,10.81155761658,10.81155761658,10.19643582976,10.81155761658,10.01126419119,10.81155761609,10.81155761619,8.26959558427,10.00040722908,10.811557616305,10.811557616345,10.811557616345,10.811557616345,9.824814181295,9.623984484355,10.811557616745,10.811557616745,9.65387710935,10.81155761665,10.81155761665,10.81155761665,7.52473727708,7.82442427067,9.78324987136,10.63665015416,10.81155761636,10.81155761631,10.81155761631,10.81155761616,7.31261509576,9.23489697486,9.78093873426,8.62953061306,10.81155761707,10.81155761707,10.81155761708,10.81155761708,10.81155761708,10.81155761711,10.81155761704,10.81155761703,10.81155761703,10.81155761712,10.81155761704,10.81155761704,10.81155761712,10.81155761712,10.81155761708,10.78772446819,10.81155761709,10.24835879808,9.34482113779,10.81155761707,10.81155761666,10.81155761666,7.30538221076,10.8115576170572,10.8115576170572,10.2443469304412,10.8115576171072,10.62299701048,7.46015846738,7.62074457078
"t41",5.41929793286803,5.51458429748803,2.08668811874803,2.21238319124803,0,3.0101467646,3.26802669148,3.290943325807,3.290943325807,4.37817808534803,4.37817808534803,3.52637013894803,6.16216148914803,11.424399864998,9.50385744832803,11.424399865028,8.87594739456803,9.95579798986803,9.86368047531803,11.424399864918,11.424399864918,11.024376840468,10.329246174268,11.424399865088,10.370913457868,11.424399864398,11.424399864398,11.424399864688,11.424399864708,11.424399864708,11.424399864388,11.424399864388,11.238770863388,9.94982456479803,9.17374590589803,11.424399864598,10.636946118078,11.424399864378,11.424399864378,11.424399864478,11.424399864478,11.424399864408,11.424399864408,10.031561041308,11.424399864448,11.424399864448,11.424399864448,11.424399864448,11.424399864468,11.424399864468,11.193944980848,11.424399863948,11.424399863948,11.424399864328,11.424399864328,11.424399864328,11.424399864328,11.424399864328,11.424399864328,11.424399864328,7.23624027989803,5.83377217484803,11.694021595708,11.694021595708,11.048843940908,8.34306378340803,8.68493860260803,10.284945688258,11.694021595758,11.694021595758,11.694021595778,11.642046900718,11.694021595758,11.694021595758,11.694021595758,11.694021595758,9.67381460185803,8.74190633165803,8.66148808395803,11.890241045528,11.890241045528,10.381792505428,9.49345281152803,9.41470698732803,11.890241046028,11.890241046078,11.890241046078,11.890241046028,11.890241046028,11.890241045978,11.890241045978,8.27523219432803,11.890241045728,11.890241045728,11.890241046028,11.890241045628,11.890241045628,11.275119258808,11.890241045628,11.089947620238,11.890241045138,11.890241045238,9.34827901331803,11.079090658128,11.890241045353,11.890241045393,11.890241045393,11.890241045393,10.903497610343,10.702667913403,11.890241045793,11.890241045793,10.732560538398,11.890241045698,11.890241045698,11.890241045698,8.60342070612803,8.90310769971803,10.861933300408,11.715333583208,11.890241045408,11.890241045358,11.890241045358,11.890241045208,8.39129852480803,10.313580403908,10.859622163308,9.70821404210803,11.890241046118,11.890241046118,11.890241046128,11.890241046128,11.890241046128,11.890241046158,11.890241046088,11.890241046078,11.890241046078,11.890241046168,11.890241046088,11.890241046088,11.890241046168,11.890241046168,11.890241046128,11.866407897238,11.890241046138,11.327042227128,10.423504566838,11.890241046118,11.890241045708,11.890241045708,8.38406563980803,11.8902410461052,11.8902410461052,11.3230303594892,11.8902410461552,11.701680439528,8.53884189642803,8.69942799982803
"t44",5.13850137146803,5.23378773608803,1.80589155734803,1.93158662984803,3.0101467646,0,2.75459920088,2.777515835207,2.777515835207,4.09738152394803,4.09738152394803,3.24557357754803,5.88136492774803,11.143603303598,9.22306088692803,11.143603303628,8.59515083316803,9.67500142846803,9.58288391391803,11.143603303518,11.143603303518,10.743580279068,10.048449612868,11.143603303688,10.090116896468,11.143603302998,11.143603302998,11.143603303288,11.143603303308,11.143603303308,11.143603302988,11.143603302988,10.957974301988,9.66902800339803,8.89294934449803,11.143603303198,10.356149556678,11.143603302978,11.143603302978,11.143603303078,11.143603303078,11.143603303008,11.143603303008,9.75076447990803,11.143603303048,11.143603303048,11.143603303048,11.143603303048,11.143603303068,11.143603303068,10.913148419448,11.143603302548,11.143603302548,11.143603302928,11.143603302928,11.143603302928,11.143603302928,11.143603302928,11.143603302928,11.143603302928,6.95544371849803,5.55297561344803,11.413225034308,11.413225034308,10.768047379508,8.06226722200803,8.40414204120803,10.004149126858,11.413225034358,11.413225034358,11.413225034378,11.361250339318,11.413225034358,11.413225034358,11.413225034358,11.413225034358,9.39301804045803,8.46110977025803,8.38069152255803,11.609444484128,11.609444484128,10.100995944028,9.21265625012803,9.13391042592803,11.609444484628,11.609444484678,11.609444484678,11.609444484628,11.609444484628,11.609444484578,11.609444484578,7.99443563292803,11.609444484328,11.609444484328,11.609444484628,11.609444484228,11.609444484228,10.994322697408,11.609444484228,10.809151058838,11.609444483738,11.609444483838,9.06748245191803,10.798294096728,11.609444483953,11.609444483993,11.609444483993,11.609444483993,10.622701048943,10.421871352003,11.609444484393,11.609444484393,10.451763976998,11.609444484298,11.609444484298,11.609444484298,8.32262414472803,8.62231113831803,10.581136739008,11.434537021808,11.609444484008,11.609444483958,11.609444483958,11.609444483808,8.11050196340803,10.032783842508,10.578825601908,9.42741748070803,11.609444484718,11.609444484718,11.609444484728,11.609444484728,11.609444484728,11.609444484758,11.609444484688,11.609444484678,11.609444484678,11.609444484768,11.609444484688,11.609444484688,11.609444484768,11.609444484768,11.609444484728,11.585611335838,11.609444484738,11.046245665728,10.142708005438,11.609444484718,11.609444484308,11.609444484308,8.10326907840803,11.6094444847052,11.6094444847052,11.0422337980892,11.6094444847552,11.420883878128,8.25804533502803,8.41863143842803
"t133",5.39638129834803,5.49166766296803,2.06377148422803,2.18946655672803,3.26802669148,2.75459920088,0,0.203234146087,0.203234146087,4.35526145082803,4.35526145082803,3.50345350442803,6.13924485462803,11.401483230478,9.48094081380803,11.401483230508,8.85303076004803,9.93288135534803,9.84076384079803,11.401483230398,11.401483230398,11.001460205948,10.306329539748,11.401483230568,10.347996823348,11.401483229878,11.401483229878,11.401483230168,11.401483230188,11.401483230188,11.401483229868,11.401483229868,11.215854228868,9.92690793027803,9.15082927137803,11.401483230078,10.614029483558,11.401483229858,11.401483229858,11.401483229958,11.401483229958,11.401483229888,11.401483229888,10.008644406788,11.401483229928,11.401483229928,11.401483229928,11.401483229928,11.401483229948,11.401483229948,11.171028346328,11.401483229428,11.401483229428,11.401483229808,11.401483229808,11.401483229808,11.401483229808,11.401483229808,11.401483229808,11.401483229808,7.21332364537803,5.81085554032803,11.671104961188,11.671104961188,11.025927306388,8.32014714888803,8.66202196808803,10.262029053738,11.671104961238,11.671104961238,11.671104961258,11.619130266198,11.671104961238,11.671104961238,11.671104961238,11.671104961238,9.65089796733803,8.71898969713803,8.63857144943803,11.867324411008,11.867324411008,10.358875870908,9.47053617700803,9.39179035280803,11.867324411508,11.867324411558,11.867324411558,11.867324411508,11.867324411508,11.867324411458,11.867324411458,8.25231555980803,11.867324411208,11.867324411208,11.867324411508,11.867324411108,11.867324411108,11.252202624288,11.867324411108,11.067030985718,11.867324410618,11.867324410718,9.32536237879803,11.056174023608,11.867324410833,11.867324410873,11.867324410873,11.867324410873,10.880580975823,10.679751278883,11.867324411273,11.867324411273,10.709643903878,11.867324411178,11.867324411178,11.867324411178,8.58050407160803,8.88019106519803,10.839016665888,11.692416948688,11.867324410888,11.867324410838,11.867324410838,11.867324410688,8.36838189028803,10.290663769388,10.836705528788,9.68529740758803,11.867324411598,11.867324411598,11.867324411608,11.867324411608,11.867324411608,11.867324411638,11.867324411568,11.867324411558,11.867324411558,11.867324411648,11.867324411568,11.867324411568,11.867324411648,11.867324411648,11.867324411608,11.843491262718,11.867324411618,11.304125592608,10.400587932318,11.867324411598,11.867324411188,11.867324411188,8.36114900528803,11.8673244115852,11.8673244115852,11.3001137249692,11.8673244116352,11.678763805008,8.51592526190803,8.67651136530803
"t157",5.41929793267503,5.51458429729503,2.08668811855503,2.21238319105503,3.290943325807,2.777515835207,0.203234146087,0,0.002047515814,4.37817808515503,4.37817808515503,3.52637013875503,6.16216148895503,11.424399864805,9.50385744813503,11.424399864835,8.87594739437503,9.95579798967503,9.86368047512503,11.424399864725,11.424399864725,11.024376840275,10.329246174075,11.424399864895,10.370913457675,11.424399864205,11.424399864205,11.424399864495,11.424399864515,11.424399864515,11.424399864195,11.424399864195,11.238770863195,9.94982456460503,9.17374590570503,11.424399864405,10.636946117885,11.424399864185,11.424399864185,11.424399864285,11.424399864285,11.424399864215,11.424399864215,10.031561041115,11.424399864255,11.424399864255,11.424399864255,11.424399864255,11.424399864275,11.424399864275,11.193944980655,11.424399863755,11.424399863755,11.424399864135,11.424399864135,11.424399864135,11.424399864135,11.424399864135,11.424399864135,11.424399864135,7.23624027970503,5.83377217465503,11.694021595515,11.694021595515,11.048843940715,8.34306378321503,8.68493860241503,10.284945688065,11.694021595565,11.694021595565,11.694021595585,11.642046900525,11.694021595565,11.694021595565,11.694021595565,11.694021595565,9.67381460166503,8.74190633146503,8.66148808376503,11.890241045335,11.890241045335,10.381792505235,9.49345281133503,9.41470698713503,11.890241045835,11.890241045885,11.890241045885,11.890241045835,11.890241045835,11.890241045785,11.890241045785,8.27523219413503,11.890241045535,11.890241045535,11.890241045835,11.890241045435,11.890241045435,11.275119258615,11.890241045435,11.089947620045,11.890241044945,11.890241045045,9.34827901312503,11.079090657935,11.89024104516,11.8902410452,11.8902410452,11.8902410452,10.90349761015,10.70266791321,11.8902410456,11.8902410456,10.732560538205,11.890241045505,11.890241045505,11.890241045505,8.60342070593503,8.90310769952503,10.861933300215,11.715333583015,11.890241045215,11.890241045165,11.890241045165,11.890241045015,8.39129852461503,10.313580403715,10.859622163115,9.70821404191503,11.890241045925,11.890241045925,11.890241045935,11.890241045935,11.890241045935,11.890241045965,11.890241045895,11.890241045885,11.890241045885,11.890241045975,11.890241045895,11.890241045895,11.890241045975,11.890241045975,11.890241045935,11.866407897045,11.890241045945,11.327042226935,10.423504566645,11.890241045925,11.890241045515,11.890241045515,8.38406563961503,11.8902410459122,11.8902410459122,11.3230303592962,11.8902410459622,11.701680439335,8.53884189623503,8.69942799963503
"t158",5.41929793267503,5.51458429729503,2.08668811855503,2.21238319105503,3.290943325807,2.777515835207,0.203234146087,0.002047515814,0,4.37817808515503,4.37817808515503,3.52637013875503,6.16216148895503,11.424399864805,9.50385744813503,11.424399864835,8.87594739437503,9.95579798967503,9.86368047512503,11.424399864725,11.424399864725,11.024376840275,10.329246174075,11.424399864895,10.370913457675,11.424399864205,11.424399864205,11.424399864495,11.424399864515,11.424399864515,11.424399864195,11.424399864195,11.238770863195,9.94982456460503,9.17374590570503,11.424399864405,10.636946117885,11.424399864185,11.424399864185,11.424399864285,11.424399864285,11.424399864215,11.424399864215,10.031561041115,11.424399864255,11.424399864255,11.424399864255,11.424399864255,11.424399864275,11.424399864275,11.193944980655,11.424399863755,11.424399863755,11.424399864135,11.424399864135,11.424399864135,11.424399864135,11.424399864135,11.424399864135,11.424399864135,7.23624027970503,5.83377217465503,11.694021595515,11.694021595515,11.048843940715,8.34306378321503,8.68493860241503,10.284945688065,11.694021595565,11.694021595565,11.694021595585,11.642046900525,11.694021595565,11.694021595565,11.694021595565,11.694021595565,9.67381460166503,8.74190633146503,8.66148808376503,11.890241045335,11.890241045335,10.381792505235,9.49345281133503,9.41470698713503,11.890241045835,11.890241045885,11.890241045885,11.890241045835,11.890241045835,11.890241045785,11.890241045785,8.27523219413503,11.890241045535,11.890241045535,11.890241045835,11.890241045435,11.890241045435,11.275119258615,11.890241045435,11.089947620045,11.890241044945,11.890241045045,9.34827901312503,11.079090657935,11.89024104516,11.8902410452,11.8902410452,11.8902410452,10.90349761015,10.70266791321,11.8902410456,11.8902410456,10.732560538205,11.890241045505,11.890241045505,11.890241045505,8.60342070593503,8.90310769952503,10.861933300215,11.715333583015,11.890241045215,11.890241045165,11.890241045165,11.890241045015,8.39129852461503,10.313580403715,10.859622163115,9.70821404191503,11.890241045925,11.890241045925,11.890241045935,11.890241045935,11.890241045935,11.890241045965,11.890241045895,11.890241045885,11.890241045885,11.890241045975,11.890241045895,11.890241045895,11.890241045975,11.890241045975,11.890241045935,11.866407897045,11.890241045945,11.327042226935,10.423504566645,11.890241045925,11.890241045515,11.890241045515,8.38406563961503,11.8902410459122,11.8902410459122,11.3230303592962,11.8902410459622,11.701680439335,8.53884189623503,8.69942799963503
"t71",5.41929793232,5.51458429694,2.592447109,3.2994946563,4.37817808534803,4.09738152394803,4.35526145082803,4.37817808515503,4.37817808515503,0,1.7051546088,3.5263701384,6.1621614886,11.42439986445,9.50385744778,11.42439986448,8.87594739402,9.95579798932,9.86368047477,11.42439986437,11.42439986437,11.02437683992,10.32924617372,11.42439986454,10.37091345732,11.42439986385,11.42439986385,11.42439986414,11.42439986416,11.42439986416,11.42439986384,11.42439986384,11.23877086284,9.94982456425,9.17374590535,11.42439986405,10.63694611753,11.42439986383,11.42439986383,11.42439986393,11.42439986393,11.42439986386,11.42439986386,10.03156104076,11.4243998639,11.4243998639,11.4243998639,11.4243998639,11.42439986392,11.42439986392,11.1939449803,11.4243998634,11.4243998634,11.42439986378,11.42439986378,11.42439986378,11.42439986378,11.42439986378,11.42439986378,11.42439986378,7.23624027935,5.8337721743,11.69402159516,11.69402159516,11.04884394036,8.34306378286,8.68493860206,10.28494568771,11.69402159521,11.69402159521,11.69402159523,11.64204690017,11.69402159521,11.69402159521,11.69402159521,11.69402159521,9.67381460131,8.74190633111,8.66148808341,11.89024104498,11.89024104498,10.38179250488,9.49345281098,9.41470698678,11.89024104548,11.89024104553,11.89024104553,11.89024104548,11.89024104548,11.89024104543,11.89024104543,8.27523219378,11.89024104518,11.89024104518,11.89024104548,11.89024104508,11.89024104508,11.27511925826,11.89024104508,11.08994761969,11.89024104459,11.89024104469,9.34827901277,11.07909065758,11.890241044805,11.890241044845,11.890241044845,11.890241044845,10.903497609795,10.702667912855,11.890241045245,11.890241045245,10.73256053785,11.89024104515,11.89024104515,11.89024104515,8.60342070558,8.90310769917,10.86193329986,11.71533358266,11.89024104486,11.89024104481,11.89024104481,11.89024104466,8.39129852426,10.31358040336,10.85962216276,9.70821404156,11.89024104557,11.89024104557,11.89024104558,11.89024104558,11.89024104558,11.89024104561,11.89024104554,11.89024104553,11.89024104553,11.89024104562,11.89024104554,11.89024104554,11.89024104562,11.89024104562,11.89024104558,11.86640789669,11.89024104559,11.32704222658,10.42350456629,11.89024104557,11.89024104516,11.89024104516,8.38406563926,11.8902410455572,11.8902410455572,11.3230303589412,11.8902410456072,11.70168043898,8.53884189588,8.69942799928
