accepted_species,estimate
t58,-0.42806503
t69,-0.18081881
t54,0.29845688
t53,-0.90133303
t23,-0.4946124
t4,0.59162825
t90,0.5802192
t11,0.50938815
t81,1.0509732
t48,1.0031472
