accepted_species,estimate
t5,-0.8113006
t31,-0.9375294
t75,1.4522212
t96,-1.313404
t18,-1.3040619
t19,-1.3078723
t24,-1.147791
t89,0.40028268
t60,0.44601426
t82,0.2920963
