"","t37","t96","t97","t105","t106","t44","t115","t116","t127","t128","t71","t52","t33","t34","t25","t91","t98","t137","t138","t99","t66","t67","t38","t72","t135","t136","t64","t61","t119","t120","t73","t68","t42","t23","t111","t112","t49","t27","t65","t117","t118","t84","t85","t80","t78","t79","t113","t114","t125","t126","t40","t16","t7","t4","t5","t1","t48","t101","t102","t26","t10","t92","t93","t41","t14","t6","t9","t50","t51","t8","t19","t20","t129","t130","t45","t86","t87","t39","t32","t12","t22","t62","t63","t55","t57","t58","t123","t124","t21","t17","t76","t77","t56","t88","t89","t47","t103","t104","t90","t13","t15","t28","t29","t18","t107","t108","t100","t43","t70","t74","t75","t36","t30","t31","t69","t131","t132","t35","t59","t60","t121","t122","t109","t110","t81","t133","t134","t82","t83","t46","t53","t54","t24","t11","t94","t95","t3","t2"
"t37",0,2.4195865056,2.4195865056,2.4195865056,2.4195865056,1.61350672136,2.54839072518,2.54839072518,2.54839072518,2.54839072518,2.54839072526,2.54839072526,3.69525552916,2.67616522486,3.96007627426,3.96007627406,3.96007627411,3.960076274131,3.960076274131,3.96007627408,3.96007627406,3.53774531626,7.00852755176,6.68299577523,7.008527551981,7.008527551981,7.00852755203,7.008527552,7.0085275521,7.0085275521,7.0085275521,7.0085275521,7.008527552,7.00852755206,7.00852755207,7.00852755207,7.00852755197,7.00852755227,7.00852755207,7.00852755207,7.00852755207,7.00852755215,7.00852755215,7.00852755217,7.00852755217,7.00852755217,7.00852755217,7.00852755217,7.00852755217,7.00852755217,7.00852755217,6.56386426761,4.00487187136,7.45009242876,6.20149543856,6.34643292056,11.21938710436,11.21938710436,10.94853299777,10.09920989726,9.20948544576,11.219387103875,11.219387103875,10.118612756015,9.656242467375,8.664134728175,9.18307041984,11.21938710384,10.37959472873,8.58430129343,10.058840627125,11.219387103725,11.219387103475,11.219387103475,11.219387103495,11.219387103995,10.907250517945,11.219387103695,10.841391815695,9.22460694067,10.39708465257,11.21938710377,11.21938710377,10.53721424297,10.72854784509,10.87138811839,11.21938710409,11.21938710409,11.21938710359,11.21938710359,11.21938710414,11.21938710414,11.21938710413,10.99905065013,11.21938710413,11.21938710414,11.21938710418,11.21938710418,11.21938710419,9.2019215486,9.64036354538,10.08911027298,11.21938710388,10.10602269724,11.21938710386,11.21938710386,11.19638128986,11.01133106956,11.21938710386,11.21938710394,11.21938710394,10.97367004604,11.21938710446,11.21938710446,11.21938710396,11.21938710393,11.21938710393,11.21938710406,11.21938710406,11.21938710406,11.21938710392,11.21938710392,11.21938710392,11.17972068782,11.21938710392,11.21938710396,11.21938710396,11.21938710383,11.21938710383,11.21938710393,11.21938710383,11.21938710383,11.21938710353,11.21938710363,11.21938710383,11.21938710383,7.00316946526,7.60806706446
"t96",2.4195865056,0,0.6859606482,1.6926373862,1.6926373862,1.61350672096,2.54839072478,2.54839072478,2.54839072478,2.54839072478,2.54839072486,2.54839072486,3.69525552876,2.67616522446,3.96007627386,3.96007627366,3.96007627371,3.960076273731,3.960076273731,3.96007627368,3.96007627366,3.53774531586,7.00852755136,6.68299577483,7.008527551581,7.008527551581,7.00852755163,7.0085275516,7.0085275517,7.0085275517,7.0085275517,7.0085275517,7.0085275516,7.00852755166,7.00852755167,7.00852755167,7.00852755157,7.00852755187,7.00852755167,7.00852755167,7.00852755167,7.00852755175,7.00852755175,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,6.56386426721,4.00487187096,7.45009242836,6.20149543816,6.34643292016,11.21938710396,11.21938710396,10.94853299737,10.09920989686,9.20948544536,11.219387103475,11.219387103475,10.118612755615,9.656242466975,8.664134727775,9.18307041944,11.21938710344,10.37959472833,8.58430129303,10.058840626725,11.219387103325,11.219387103075,11.219387103075,11.219387103095,11.219387103595,10.907250517545,11.219387103295,10.841391815295,9.22460694027,10.39708465217,11.21938710337,11.21938710337,10.53721424257,10.72854784469,10.87138811799,11.21938710369,11.21938710369,11.21938710319,11.21938710319,11.21938710374,11.21938710374,11.21938710373,10.99905064973,11.21938710373,11.21938710374,11.21938710378,11.21938710378,11.21938710379,9.2019215482,9.64036354498,10.08911027258,11.21938710348,10.10602269684,11.21938710346,11.21938710346,11.19638128946,11.01133106916,11.21938710346,11.21938710354,11.21938710354,10.97367004564,11.21938710406,11.21938710406,11.21938710356,11.21938710353,11.21938710353,11.21938710366,11.21938710366,11.21938710366,11.21938710352,11.21938710352,11.21938710352,11.17972068742,11.21938710352,11.21938710356,11.21938710356,11.21938710343,11.21938710343,11.21938710353,11.21938710343,11.21938710343,11.21938710313,11.21938710323,11.21938710343,11.21938710343,7.00316946486,7.60806706406
"t97",2.4195865056,0.6859606482,0,1.6926373862,1.6926373862,1.61350672096,2.54839072478,2.54839072478,2.54839072478,2.54839072478,2.54839072486,2.54839072486,3.69525552876,2.67616522446,3.96007627386,3.96007627366,3.96007627371,3.960076273731,3.960076273731,3.96007627368,3.96007627366,3.53774531586,7.00852755136,6.68299577483,7.008527551581,7.008527551581,7.00852755163,7.0085275516,7.0085275517,7.0085275517,7.0085275517,7.0085275517,7.0085275516,7.00852755166,7.00852755167,7.00852755167,7.00852755157,7.00852755187,7.00852755167,7.00852755167,7.00852755167,7.00852755175,7.00852755175,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,6.56386426721,4.00487187096,7.45009242836,6.20149543816,6.34643292016,11.21938710396,11.21938710396,10.94853299737,10.09920989686,9.20948544536,11.219387103475,11.219387103475,10.118612755615,9.656242466975,8.664134727775,9.18307041944,11.21938710344,10.37959472833,8.58430129303,10.058840626725,11.219387103325,11.219387103075,11.219387103075,11.219387103095,11.219387103595,10.907250517545,11.219387103295,10.841391815295,9.22460694027,10.39708465217,11.21938710337,11.21938710337,10.53721424257,10.72854784469,10.87138811799,11.21938710369,11.21938710369,11.21938710319,11.21938710319,11.21938710374,11.21938710374,11.21938710373,10.99905064973,11.21938710373,11.21938710374,11.21938710378,11.21938710378,11.21938710379,9.2019215482,9.64036354498,10.08911027258,11.21938710348,10.10602269684,11.21938710346,11.21938710346,11.19638128946,11.01133106916,11.21938710346,11.21938710354,11.21938710354,10.97367004564,11.21938710406,11.21938710406,11.21938710356,11.21938710353,11.21938710353,11.21938710366,11.21938710366,11.21938710366,11.21938710352,11.21938710352,11.21938710352,11.17972068742,11.21938710352,11.21938710356,11.21938710356,11.21938710343,11.21938710343,11.21938710353,11.21938710343,11.21938710343,11.21938710313,11.21938710323,11.21938710343,11.21938710343,7.00316946486,7.60806706406
"t105",2.4195865056,1.6926373862,1.6926373862,0,0.4403636928,1.61350672096,2.54839072478,2.54839072478,2.54839072478,2.54839072478,2.54839072486,2.54839072486,3.69525552876,2.67616522446,3.96007627386,3.96007627366,3.96007627371,3.960076273731,3.960076273731,3.96007627368,3.96007627366,3.53774531586,7.00852755136,6.68299577483,7.008527551581,7.008527551581,7.00852755163,7.0085275516,7.0085275517,7.0085275517,7.0085275517,7.0085275517,7.0085275516,7.00852755166,7.00852755167,7.00852755167,7.00852755157,7.00852755187,7.00852755167,7.00852755167,7.00852755167,7.00852755175,7.00852755175,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,6.56386426721,4.00487187096,7.45009242836,6.20149543816,6.34643292016,11.21938710396,11.21938710396,10.94853299737,10.09920989686,9.20948544536,11.219387103475,11.219387103475,10.118612755615,9.656242466975,8.664134727775,9.18307041944,11.21938710344,10.37959472833,8.58430129303,10.058840626725,11.219387103325,11.219387103075,11.219387103075,11.219387103095,11.219387103595,10.907250517545,11.219387103295,10.841391815295,9.22460694027,10.39708465217,11.21938710337,11.21938710337,10.53721424257,10.72854784469,10.87138811799,11.21938710369,11.21938710369,11.21938710319,11.21938710319,11.21938710374,11.21938710374,11.21938710373,10.99905064973,11.21938710373,11.21938710374,11.21938710378,11.21938710378,11.21938710379,9.2019215482,9.64036354498,10.08911027258,11.21938710348,10.10602269684,11.21938710346,11.21938710346,11.19638128946,11.01133106916,11.21938710346,11.21938710354,11.21938710354,10.97367004564,11.21938710406,11.21938710406,11.21938710356,11.21938710353,11.21938710353,11.21938710366,11.21938710366,11.21938710366,11.21938710352,11.21938710352,11.21938710352,11.17972068742,11.21938710352,11.21938710356,11.21938710356,11.21938710343,11.21938710343,11.21938710353,11.21938710343,11.21938710343,11.21938710313,11.21938710323,11.21938710343,11.21938710343,7.00316946486,7.60806706406
"t106",2.4195865056,1.6926373862,1.6926373862,0.4403636928,0,1.61350672096,2.54839072478,2.54839072478,2.54839072478,2.54839072478,2.54839072486,2.54839072486,3.69525552876,2.67616522446,3.96007627386,3.96007627366,3.96007627371,3.960076273731,3.960076273731,3.96007627368,3.96007627366,3.53774531586,7.00852755136,6.68299577483,7.008527551581,7.008527551581,7.00852755163,7.0085275516,7.0085275517,7.0085275517,7.0085275517,7.0085275517,7.0085275516,7.00852755166,7.00852755167,7.00852755167,7.00852755157,7.00852755187,7.00852755167,7.00852755167,7.00852755167,7.00852755175,7.00852755175,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,7.00852755177,6.56386426721,4.00487187096,7.45009242836,6.20149543816,6.34643292016,11.21938710396,11.21938710396,10.94853299737,10.09920989686,9.20948544536,11.219387103475,11.219387103475,10.118612755615,9.656242466975,8.664134727775,9.18307041944,11.21938710344,10.37959472833,8.58430129303,10.058840626725,11.219387103325,11.219387103075,11.219387103075,11.219387103095,11.219387103595,10.907250517545,11.219387103295,10.841391815295,9.22460694027,10.39708465217,11.21938710337,11.21938710337,10.53721424257,10.72854784469,10.87138811799,11.21938710369,11.21938710369,11.21938710319,11.21938710319,11.21938710374,11.21938710374,11.21938710373,10.99905064973,11.21938710373,11.21938710374,11.21938710378,11.21938710378,11.21938710379,9.2019215482,9.64036354498,10.08911027258,11.21938710348,10.10602269684,11.21938710346,11.21938710346,11.19638128946,11.01133106916,11.21938710346,11.21938710354,11.21938710354,10.97367004564,11.21938710406,11.21938710406,11.21938710356,11.21938710353,11.21938710353,11.21938710366,11.21938710366,11.21938710366,11.21938710352,11.21938710352,11.21938710352,11.17972068742,11.21938710352,11.21938710356,11.21938710356,11.21938710343,11.21938710343,11.21938710353,11.21938710343,11.21938710343,11.21938710313,11.21938710323,11.21938710343,11.21938710343,7.00316946486,7.60806706406
"t44",1.61350672136,1.61350672096,1.61350672096,1.61350672096,1.61350672096,0,1.15391629562,1.15391629562,1.15391629562,1.15391629562,1.1539162957,1.1539162957,2.7603715248,1.7412812205,3.0251922699,3.0251922697,3.02519226975,3.025192269771,3.025192269771,3.02519226972,3.0251922697,2.6028613119,6.0736435474,5.74811177087,6.073643547621,6.073643547621,6.07364354767,6.07364354764,6.07364354774,6.07364354774,6.07364354774,6.07364354774,6.07364354764,6.0736435477,6.07364354771,6.07364354771,6.07364354761,6.07364354791,6.07364354771,6.07364354771,6.07364354771,6.07364354779,6.07364354779,6.07364354781,6.07364354781,6.07364354781,6.07364354781,6.07364354781,6.07364354781,6.07364354781,6.07364354781,5.62898026325,3.069987867,6.5152084244,5.2666114342,5.4115489162,10.2845031,10.2845031,10.01364899341,9.1643258929,8.2746014414,10.284503099515,10.284503099515,9.183728751655,8.721358463015,7.729250723815,8.24818641548,10.28450309948,9.44471072437,7.64941728907,9.123956622765,10.284503099365,10.284503099115,10.284503099115,10.284503099135,10.284503099635,9.972366513585,10.284503099335,9.906507811335,8.28972293631,9.46220064821,10.28450309941,10.28450309941,9.60233023861,9.79366384073,9.93650411403,10.28450309973,10.28450309973,10.28450309923,10.28450309923,10.28450309978,10.28450309978,10.28450309977,10.06416664577,10.28450309977,10.28450309978,10.28450309982,10.28450309982,10.28450309983,8.26703754424,8.70547954102,9.15422626862,10.28450309952,9.17113869288,10.2845030995,10.2845030995,10.2614972855,10.0764470652,10.2845030995,10.28450309958,10.28450309958,10.03878604168,10.2845031001,10.2845031001,10.2845030996,10.28450309957,10.28450309957,10.2845030997,10.2845030997,10.2845030997,10.28450309956,10.28450309956,10.28450309956,10.24483668346,10.28450309956,10.2845030996,10.2845030996,10.28450309947,10.28450309947,10.28450309957,10.28450309947,10.28450309947,10.28450309917,10.28450309927,10.28450309947,10.28450309947,6.0682854609,6.6731830601
"t115",2.54839072518,2.54839072478,2.54839072478,2.54839072478,2.54839072478,1.15391629562,0,0.2585182984,1.0065215876,1.0065215876,1.08791937592,1.78514016792,3.69525552862,2.67616522432,3.96007627372,3.96007627352,3.96007627357,3.960076273591,3.960076273591,3.96007627354,3.96007627352,3.53774531572,7.00852755122,6.68299577469,7.008527551441,7.008527551441,7.00852755149,7.00852755146,7.00852755156,7.00852755156,7.00852755156,7.00852755156,7.00852755146,7.00852755152,7.00852755153,7.00852755153,7.00852755143,7.00852755173,7.00852755153,7.00852755153,7.00852755153,7.00852755161,7.00852755161,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,6.56386426707,4.00487187082,7.45009242822,6.20149543802,6.34643292002,11.21938710382,11.21938710382,10.94853299723,10.09920989672,9.20948544522,11.219387103335,11.219387103335,10.118612755475,9.656242466835,8.664134727635,9.1830704193,11.2193871033,10.37959472819,8.58430129289,10.058840626585,11.219387103185,11.219387102935,11.219387102935,11.219387102955,11.219387103455,10.907250517405,11.219387103155,10.841391815155,9.22460694013,10.39708465203,11.21938710323,11.21938710323,10.53721424243,10.72854784455,10.87138811785,11.21938710355,11.21938710355,11.21938710305,11.21938710305,11.2193871036,11.2193871036,11.21938710359,10.99905064959,11.21938710359,11.2193871036,11.21938710364,11.21938710364,11.21938710365,9.20192154806,9.64036354484,10.08911027244,11.21938710334,10.1060226967,11.21938710332,11.21938710332,11.19638128932,11.01133106902,11.21938710332,11.2193871034,11.2193871034,10.9736700455,11.21938710392,11.21938710392,11.21938710342,11.21938710339,11.21938710339,11.21938710352,11.21938710352,11.21938710352,11.21938710338,11.21938710338,11.21938710338,11.17972068728,11.21938710338,11.21938710342,11.21938710342,11.21938710329,11.21938710329,11.21938710339,11.21938710329,11.21938710329,11.21938710299,11.21938710309,11.21938710329,11.21938710329,7.00316946472,7.60806706392
"t116",2.54839072518,2.54839072478,2.54839072478,2.54839072478,2.54839072478,1.15391629562,0.2585182984,0,1.0065215876,1.0065215876,1.08791937592,1.78514016792,3.69525552862,2.67616522432,3.96007627372,3.96007627352,3.96007627357,3.960076273591,3.960076273591,3.96007627354,3.96007627352,3.53774531572,7.00852755122,6.68299577469,7.008527551441,7.008527551441,7.00852755149,7.00852755146,7.00852755156,7.00852755156,7.00852755156,7.00852755156,7.00852755146,7.00852755152,7.00852755153,7.00852755153,7.00852755143,7.00852755173,7.00852755153,7.00852755153,7.00852755153,7.00852755161,7.00852755161,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,6.56386426707,4.00487187082,7.45009242822,6.20149543802,6.34643292002,11.21938710382,11.21938710382,10.94853299723,10.09920989672,9.20948544522,11.219387103335,11.219387103335,10.118612755475,9.656242466835,8.664134727635,9.1830704193,11.2193871033,10.37959472819,8.58430129289,10.058840626585,11.219387103185,11.219387102935,11.219387102935,11.219387102955,11.219387103455,10.907250517405,11.219387103155,10.841391815155,9.22460694013,10.39708465203,11.21938710323,11.21938710323,10.53721424243,10.72854784455,10.87138811785,11.21938710355,11.21938710355,11.21938710305,11.21938710305,11.2193871036,11.2193871036,11.21938710359,10.99905064959,11.21938710359,11.2193871036,11.21938710364,11.21938710364,11.21938710365,9.20192154806,9.64036354484,10.08911027244,11.21938710334,10.1060226967,11.21938710332,11.21938710332,11.19638128932,11.01133106902,11.21938710332,11.2193871034,11.2193871034,10.9736700455,11.21938710392,11.21938710392,11.21938710342,11.21938710339,11.21938710339,11.21938710352,11.21938710352,11.21938710352,11.21938710338,11.21938710338,11.21938710338,11.17972068728,11.21938710338,11.21938710342,11.21938710342,11.21938710329,11.21938710329,11.21938710339,11.21938710329,11.21938710329,11.21938710299,11.21938710309,11.21938710329,11.21938710329,7.00316946472,7.60806706392
"t127",2.54839072518,2.54839072478,2.54839072478,2.54839072478,2.54839072478,1.15391629562,1.0065215876,1.0065215876,0,0.2106351066,1.08791937592,1.78514016792,3.69525552862,2.67616522432,3.96007627372,3.96007627352,3.96007627357,3.960076273591,3.960076273591,3.96007627354,3.96007627352,3.53774531572,7.00852755122,6.68299577469,7.008527551441,7.008527551441,7.00852755149,7.00852755146,7.00852755156,7.00852755156,7.00852755156,7.00852755156,7.00852755146,7.00852755152,7.00852755153,7.00852755153,7.00852755143,7.00852755173,7.00852755153,7.00852755153,7.00852755153,7.00852755161,7.00852755161,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,6.56386426707,4.00487187082,7.45009242822,6.20149543802,6.34643292002,11.21938710382,11.21938710382,10.94853299723,10.09920989672,9.20948544522,11.219387103335,11.219387103335,10.118612755475,9.656242466835,8.664134727635,9.1830704193,11.2193871033,10.37959472819,8.58430129289,10.058840626585,11.219387103185,11.219387102935,11.219387102935,11.219387102955,11.219387103455,10.907250517405,11.219387103155,10.841391815155,9.22460694013,10.39708465203,11.21938710323,11.21938710323,10.53721424243,10.72854784455,10.87138811785,11.21938710355,11.21938710355,11.21938710305,11.21938710305,11.2193871036,11.2193871036,11.21938710359,10.99905064959,11.21938710359,11.2193871036,11.21938710364,11.21938710364,11.21938710365,9.20192154806,9.64036354484,10.08911027244,11.21938710334,10.1060226967,11.21938710332,11.21938710332,11.19638128932,11.01133106902,11.21938710332,11.2193871034,11.2193871034,10.9736700455,11.21938710392,11.21938710392,11.21938710342,11.21938710339,11.21938710339,11.21938710352,11.21938710352,11.21938710352,11.21938710338,11.21938710338,11.21938710338,11.17972068728,11.21938710338,11.21938710342,11.21938710342,11.21938710329,11.21938710329,11.21938710339,11.21938710329,11.21938710329,11.21938710299,11.21938710309,11.21938710329,11.21938710329,7.00316946472,7.60806706392
"t128",2.54839072518,2.54839072478,2.54839072478,2.54839072478,2.54839072478,1.15391629562,1.0065215876,1.0065215876,0.2106351066,0,1.08791937592,1.78514016792,3.69525552862,2.67616522432,3.96007627372,3.96007627352,3.96007627357,3.960076273591,3.960076273591,3.96007627354,3.96007627352,3.53774531572,7.00852755122,6.68299577469,7.008527551441,7.008527551441,7.00852755149,7.00852755146,7.00852755156,7.00852755156,7.00852755156,7.00852755156,7.00852755146,7.00852755152,7.00852755153,7.00852755153,7.00852755143,7.00852755173,7.00852755153,7.00852755153,7.00852755153,7.00852755161,7.00852755161,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,7.00852755163,6.56386426707,4.00487187082,7.45009242822,6.20149543802,6.34643292002,11.21938710382,11.21938710382,10.94853299723,10.09920989672,9.20948544522,11.219387103335,11.219387103335,10.118612755475,9.656242466835,8.664134727635,9.1830704193,11.2193871033,10.37959472819,8.58430129289,10.058840626585,11.219387103185,11.219387102935,11.219387102935,11.219387102955,11.219387103455,10.907250517405,11.219387103155,10.841391815155,9.22460694013,10.39708465203,11.21938710323,11.21938710323,10.53721424243,10.72854784455,10.87138811785,11.21938710355,11.21938710355,11.21938710305,11.21938710305,11.2193871036,11.2193871036,11.21938710359,10.99905064959,11.21938710359,11.2193871036,11.21938710364,11.21938710364,11.21938710365,9.20192154806,9.64036354484,10.08911027244,11.21938710334,10.1060226967,11.21938710332,11.21938710332,11.19638128932,11.01133106902,11.21938710332,11.2193871034,11.2193871034,10.9736700455,11.21938710392,11.21938710392,11.21938710342,11.21938710339,11.21938710339,11.21938710352,11.21938710352,11.21938710352,11.21938710338,11.21938710338,11.21938710338,11.17972068728,11.21938710338,11.21938710342,11.21938710342,11.21938710329,11.21938710329,11.21938710339,11.21938710329,11.21938710329,11.21938710299,11.21938710309,11.21938710329,11.21938710329,7.00316946472,7.60806706392
