"accepted_species","traits"
"sp16",1
"sp37",1
"sp42",1
"sp43",1
"sp51",0
"sp62",1
"sp66",0
"sp71",1
"sp84",1
"sp89",1
"sp91",1
"sp94",1
"sp95",1
"sp96",1
"sp100",1
"sp104",1
"sp105",1
"sp107",1
"sp108",1
"sp111",1
"sp115",1
"sp116",0
"sp118",1
"sp119",1
"sp120",1
"sp121",1
"sp123",1
"sp124",1
"sp126",1
"sp128",1
"sp129",1
"sp130",1
"sp132",1
"sp134",1
"sp135",1
"sp137",1
"sp139",1
"sp140",0
"sp141",1
"sp143",0
"sp144",1
"sp145",1
"sp146",1
"sp147",1
"sp148",1
"sp152",0
"sp153",1
"sp154",1
"sp155",1
"sp156",1
"sp157",0
"sp158",1
"sp160",0
"sp161",1
"sp162",0
"sp163",1
"sp164",1
"sp165",1
"sp166",1
"sp167",1
"sp168",0
"sp169",1
"sp170",1
"sp171",0
"sp172",1
"sp173",0
"sp174",0
"sp175",1
"sp177",1
"sp178",0
"sp180",0
"sp181",0
"sp182",0
"sp183",0
"sp184",0
"sp185",0
"sp187",0
"sp188",0
"sp189",0
"sp193",0
"sp194",0
"sp195",0
"sp196",0
"sp197",0
"sp198",0
"sp199",0
"sp200",0
"sp201",0
"sp202",0
"sp203",0
"sp204",0
"sp205",0
"sp206",0
"sp207",0
"sp208",0
"sp209",1
"sp210",0
"sp211",0
"sp212",0
"sp213",0
