,0,1,2,3,4,5,6,7,8,9
t89,12.098735,0.4918862,10.046782,4.438618,5.265457,5.19495,-0.44176012,13.325136,8.719522,11.177277
t90,12.1118145,0.45344254,10.032734,4.4759235,5.251873,5.1311803,-0.427816,13.372049,8.742037,11.202438
t63,11.969306,0.44850627,10.009937,4.571734,5.398239,5.036472,-0.5735956,13.491593,8.762738,11.210393
t64,12.031385,0.3688288,9.939137,4.617621,5.322197,5.076008,-0.4986954,13.3580675,8.662872,11.117129
t81,11.877523,0.7427189,10.26706,4.5371695,5.4904003,5.13254,-0.6661543,13.413476,8.848291,11.387019
t82,11.992696,0.62165,10.188003,4.513283,5.3755975,5.06339,-0.55085576,13.430227,8.846602,11.345706
t22,12.060603,0.6044614,10.170349,4.66623,5.3196254,5.0607424,-0.4929735,13.346268,8.730588,11.291934
t23,11.997814,0.70139533,10.307409,4.600558,5.3670692,5.014009,-0.54243714,13.355884,8.937819,11.465208
t6,12.107782,0.6905463,10.281074,4.484594,5.253402,5.103805,-0.42936236,13.272226,8.92624,11.442231
t93,10.08331,3.224437,3.759541,-2.385907,1.3300683,11.78912,4.227152,8.517968,6.7489495,3.3552117
t94,9.96099,3.3915262,3.896458,-2.2535524,1.3160172,11.754935,4.216932,8.574406,6.7523937,3.3345675
t71,10.020105,3.2311237,3.8153384,-2.3768885,1.2012028,11.733936,4.0854764,8.592681,6.8745975,3.2615867
t18,9.997783,3.3389938,3.8051553,-2.4915419,1.1914341,11.615018,4.0644383,8.639096,6.8840094,3.3199418
t43,9.810873,3.455545,3.8461459,-2.6203337,1.1975062,11.466663,4.032164,8.611197,6.9231067,3.3196828
t65,9.778089,3.3562407,3.753454,-2.4772081,1.2956688,11.630901,4.110949,8.546739,6.8435464,3.45663
t66,9.743509,3.2060676,3.7292345,-2.5249085,1.361701,11.715103,4.1529884,8.393299,6.860304,3.4739738
t76,9.77044,3.4666164,4.017749,-2.53997,1.2527562,11.602901,4.142216,8.54494,6.808216,3.2136447
t77,9.657764,3.3659155,3.9007437,-2.5021176,1.3130084,11.627864,4.1315885,8.427628,6.8345675,3.3659797
t52,11.445275,3.9320111,4.018584,-2.4039922,0.58511627,11.034554,3.5825434,9.866873,6.6020775,2.276935
t53,11.425963,3.8377123,3.9457536,-2.4193304,0.7419697,11.077106,3.6242256,9.96088,6.654888,2.1679626
t37,11.437063,4.0306873,4.118837,-2.2423525,0.6316468,10.94854,3.6686068,9.88144,6.7245855,2.2378714
t47,11.58085,3.906749,3.9661555,-2.3407187,0.66964483,11.016648,3.7349823,10.001095,6.53218,2.1077256
t48,11.503917,3.9201055,4.053244,-2.3201013,0.7415488,11.002737,3.666806,10.027289,6.652212,2.0824916
t58,11.52304,3.995769,4.022162,-2.3071482,0.5836919,10.982223,3.7080941,9.879017,6.6158166,2.2393606
t59,11.603823,3.9793181,4.0879865,-2.2771726,0.5896732,10.949613,3.707907,10.12781,6.50858,1.9852189
t3,-0.524311,10.874301,4.5104866,8.5286,-0.25577065,6.341532,6.8341017,-0.07947009,-3.0785563,-1.5604782
t7,-0.44390056,10.869204,4.462839,8.5850725,-0.28139302,6.28029,6.6599135,0.17384224,-2.9468129,-1.6156355
t8,-0.4859064,10.89156,4.386097,8.642029,-0.14497231,6.248107,6.7801957,-0.07940513,-2.9622502,-1.4927377
t25,-0.53465027,10.8388,4.4930363,8.589484,-0.25009024,6.2896724,6.8400373,0.03790281,-2.9673061,-1.5439721
t26,-0.42118418,10.81145,4.364344,8.466025,-0.183327,6.185172,6.6975694,-0.008772879,-3.1229455,-1.632453
t14,-0.3615781,10.833093,4.3660192,8.727953,-0.4406103,6.451765,6.537771,0.16475356,-2.89464,-1.741177
t50,-0.33833727,10.675,4.275786,8.636797,-0.38535663,6.393526,6.7151127,-0.08128843,-3.0554397,-1.7767826
t51,-0.31734648,10.757929,4.313469,8.593485,-0.2786391,6.311552,6.676405,0.071779944,-2.856136,-1.6128769
t13,-0.4458636,10.869168,4.5266933,8.518004,-0.35290042,6.3876557,6.636743,0.12712246,-3.0678484,-1.5961261
t35,-0.31415838,10.7834635,4.380678,8.632254,-0.42878038,6.4400434,6.787276,0.054746427,-2.844113,-1.6173873
t36,-0.5483596,10.832957,4.5172334,8.718155,-0.4422163,6.4261107,6.7253385,0.06980821,-2.996488,-1.7357379
t78,0.16985002,-4.4290705,10.139005,7.6697283,3.9392931,5.6000195,2.9219348,4.5474615,5.3124723,10.567457
t97,0.2592771,-4.3169813,10.267058,7.6641946,3.999257,5.464762,2.9067006,4.585643,5.2506227,10.51622
t98,0.20992689,-4.320346,10.231075,7.7001796,3.9589446,5.475233,2.86707,4.6255517,5.211111,10.477114
t68,0.27433702,-4.3128242,10.227379,7.6924973,3.9897425,5.4775443,2.944069,4.5500464,5.2864203,10.551811
t95,0.13830043,-4.450766,10.284978,7.6644554,3.926542,5.6079645,2.7677922,4.720174,5.1211405,10.388924
t96,0.12502493,-4.3859105,10.194168,7.7424436,3.886398,5.5575047,2.7773194,4.7136464,5.1253376,10.396963
t27,-0.2845713,-3.752191,10.202087,8.043184,3.518663,4.601017,1.6545672,5.8381243,4.0159707,9.333381
t28,-0.22822846,-3.5659277,10.290256,8.155215,3.486329,4.7793827,1.5932226,5.91051,3.9508748,9.250647
t31,-0.3832724,-3.7078304,10.128457,8.042239,3.5745957,4.5983553,1.5220243,5.9704514,3.8834438,9.426019
t56,-0.3337358,-3.727389,10.129707,7.959816,3.5550675,4.6136866,1.58139,5.9091883,3.9432817,9.396964
t57,-0.3144282,-3.7754805,10.22787,8.094308,3.514492,4.556607,1.649384,5.845515,4.00957,9.301943
t54,-0.3475826,-3.6202686,10.147263,8.001234,3.609379,4.7440624,1.6001229,5.887471,3.9624155,9.478539
t55,-0.22688268,-3.754886,10.2226925,8.031716,3.4761555,4.637569,1.6524407,5.8429503,4.013412,9.290882
t4,-8.519374,3.141029,2.056657,4.7704887,-0.8440352,5.952443,3.0493464,6.1110787,2.5169864,12.412792
t5,-8.458059,3.1871557,2.1009128,4.6981726,-0.9223752,5.999461,2.9785419,6.0265326,2.4538476,12.394338
t74,-8.628379,3.4621735,2.4896057,4.834256,-0.86111987,6.2411804,3.6083026,6.2172117,2.4127808,12.161028
t75,-8.533196,3.2695048,2.448972,4.7271924,-0.84623194,6.283917,3.519875,6.0795608,2.4512303,12.180625
t62,-8.455026,3.3061063,2.5514216,4.7022357,-0.7390635,6.3336077,3.5748653,6.1523113,2.530852,12.082374
t85,-8.639581,3.4361522,2.5322688,4.696822,-0.84538805,6.27245,3.632241,6.1004634,2.346375,12.077886
t86,-8.555779,3.325089,2.5964854,4.5994277,-0.934917,6.286045,3.6040812,6.0886455,2.2617135,12.156833
t30,-8.505804,3.338798,2.604305,4.796751,-0.82770246,6.3766975,3.6802738,6.1390514,2.4346738,12.223672
t83,-8.515883,3.4821808,2.3102171,4.6557474,-0.7797211,6.209729,3.2268777,6.0408688,2.5265174,12.380591
t84,-8.454529,3.5208402,2.355109,4.695126,-0.81855637,6.2519817,3.2462375,6.073221,2.5881035,12.380878
t15,-8.621919,3.4501736,2.3510919,4.8401065,-0.8989521,6.1631904,3.3461926,6.1863523,2.4030051,12.3497925
t60,-8.618279,3.143634,2.0303667,4.961957,-1.0408088,5.9526696,3.2014484,6.262942,2.5160587,12.435193
t61,-8.529037,3.0690377,2.093362,4.8850117,-1.0281632,6.0310626,3.1647298,6.18834,2.4575486,12.375326
t10,-8.4030285,3.0068476,1.6364764,5.1259103,-0.97519076,5.74407,2.8259249,6.2466264,2.720787,12.824926
t87,-8.355393,2.9106228,1.2805179,5.362209,-0.79274374,5.6832614,2.711643,6.340779,2.991943,12.949689
t88,-8.503984,2.7486088,1.195064,5.3989854,-0.9829083,5.594399,2.5803328,6.334969,2.9467049,13.053839
t46,-8.45787,2.9803326,1.2771964,5.473649,-0.81058306,5.842613,2.6811526,6.252599,2.9967597,13.002616
t38,-8.471659,2.8677034,1.2357001,5.3827977,-0.9036918,5.7614155,2.616806,6.3264337,3.0106869,13.089228
t39,-8.410685,2.8048537,1.3158183,5.211685,-0.9283685,5.650451,2.6481493,6.325465,2.992814,13.03406
t49,-8.517067,2.8592486,1.4328659,5.226119,-1.0089177,5.781965,2.597115,6.2666483,2.814632,12.933328
t69,-8.399007,2.8594031,1.2340807,5.372157,-1.072755,5.569066,2.57458,6.3636312,2.8382833,13.103296
t70,-8.48314,2.9054434,1.3511673,5.3812265,-1.0677644,5.644478,2.566526,6.410928,2.7483377,12.940621
t24,-8.383758,3.0059438,1.6001929,5.1648674,-1.041499,5.698731,2.760781,6.310416,2.6720452,12.892084
t79,-8.414738,3.1081672,2.203566,4.698053,-0.75507444,6.0721784,3.1016417,6.0432215,2.586775,12.446859
t80,-8.317413,3.1993656,2.2450628,4.691067,-0.7557795,6.159218,3.113871,6.0163846,2.639741,12.5385475
t9,-9.277776,4.188893,0.8797648,0.96090764,1.690064,-0.089773856,4.870646,6.5076337,0.9528192,15.095515
t11,-9.284441,4.1802597,0.9079155,0.94623566,1.6859511,-0.06262217,4.967586,6.585172,1.0342851,15.0190935
t12,-9.298651,4.2721086,0.8892554,1.037012,1.6372001,0.012425325,4.9733357,6.4765716,0.9228596,15.128533
t33,-9.523337,4.432406,0.6332406,0.86640793,1.6433183,0.04449341,4.944457,6.594354,1.0084094,15.030776
t34,-9.535194,4.5124083,0.5863831,0.8153513,1.6587284,0.055202495,4.9651313,6.5022902,0.917302,15.120225
t42,-9.577423,4.507119,0.5942244,0.7446582,1.7622559,-0.056439716,5.04947,6.5799236,0.9824161,15.061012
t91,-9.482799,4.501014,0.6387215,0.8020336,1.6752864,0.070615806,5.0007052,6.4481473,0.85541576,15.178063
t92,-9.436835,4.505856,0.7010595,0.9606181,1.7099155,-0.0020926069,4.986563,6.3493853,0.7572851,15.27726
t19,-9.491645,4.371816,0.6826302,0.9338466,1.6581309,-0.017517287,4.8396277,6.5599165,0.9693423,15.06855
