"","t31","t42","t43","t25","t85","t86","t56","t52","t100","t101","t6","t10","t11","t1","t7","t26","t41","t50","t111","t132","t133","t92","t75","t76","t53","t48","t70","t71","t12","t19","t20","t57","t58","t117","t118","t108","t112","t119","t120","t91","t109","t110","t113","t114","t51","t64","t125","t126","t47","t84","t89","t90","t36","t32","t63","t82","t83","t23","t46","t102","t103","t129","t130","t131","t49","t87","t88","t115","t116","t59","t60","t37","t16","t18","t33","t65","t93","t94","t69","t72","t121","t122","t73","t74","t95","t96","t62","t40","t79","t80","t106","t107","t134","t135","t81","t66","t61","t127","t128","t104","t105","t99","t54","t97","t98","t55","t4","t8","t9","t5","t2","t24","t38","t39","t35","t17","t15","t21","t22","t28","t29","t30","t34","t123","t124","t77","t136","t137","t78","t44","t27","t14","t67","t68","t45","t13","t3"
"t31",0,2.969201675,2.969201675,3.3947993343,4.0842424662,4.0842424662,4.0842424663,4.0842424663,5.0093394012,5.0093394012,3.200000084,4.6959798903,7.6134383727,4.8199040291,7.9939321517,9.67595903181,9.67595903151,9.67595903145,9.67595903145,9.67595903143,9.67595903143,9.67595903145,9.67595903135,9.37789789625,9.67595903135,9.67595903101,9.67595903091,9.67595903091,7.39726412941,9.67595903101,8.68301375771,9.67595903081,9.67595903081,9.5940754916,9.67595903085,9.67595903151,9.67595903157,9.67595903155,9.67595903155,9.67595903151,9.65175995881,9.67595903171,9.67595903171,9.67595903171,9.40101517401,9.67595903161,9.65954217215,9.67595903165,9.67595903171,9.67595903117,9.67595903119,9.67595903119,8.67184744927,9.67595903117,9.67595903157,9.67595903157,9.67595903157,8.7706805527,9.2710136795,9.6759590313,9.6759590313,9.67595903119,9.67595903119,9.67595903119,9.22888491223,9.67595903123,9.67595903123,9.67595903123,9.67595903123,9.67595903115,9.67595903115,9.67595903135,8.4110379346,9.6759590317,9.6759590316,9.6759590312,9.6759590312,9.6759590312,9.6759590308,9.465200646442,9.675959030802,9.675959030802,9.6484147951,9.6759590307,9.6759590307,9.6759590307,9.23160465099,9.6759590304,9.6759590307,9.6759590307,9.67595903077,9.67595903077,9.6759590307,9.6759590307,9.67595903073,9.67595903072,9.6759590307,9.6759590307,9.6759590307,9.67595903068,9.67595903068,9.6759590307,9.3161709432,9.6759590307,9.6759590307,9.6759590307,6.0113015069,6.8082449729,6.8441546832,6.165697292,6.4774740515,9.67595903154,9.67595903104,9.67595903104,9.67595903174,8.77770719444,7.51405209824,9.67595903144,8.22203553784,9.3934323318,8.1576794374,9.67595903175,8.71624102865,9.67595903136,9.67595903136,9.67595903135,9.675959031406,9.675959031406,9.62600262785,9.67595903135,7.98388542257,9.675959031,9.6759590314,9.6759590314,9.2564195061,8.6495618231,7.2966755688
"t42",2.969201675,0,2.083595998,3.6355488493,4.3249919812,4.3249919812,4.3249919813,4.3249919813,5.2500889162,5.2500889162,3.440749599,4.9367294053,7.8541878877,5.0606535441,8.2346816667,9.91670854681,9.91670854651,9.91670854645,9.91670854645,9.91670854643,9.91670854643,9.91670854645,9.91670854635,9.61864741125,9.91670854635,9.91670854601,9.91670854591,9.91670854591,7.63801364441,9.91670854601,8.92376327271,9.91670854581,9.91670854581,9.8348250066,9.91670854585,9.91670854651,9.91670854657,9.91670854655,9.91670854655,9.91670854651,9.89250947381,9.91670854671,9.91670854671,9.91670854671,9.64176468901,9.91670854661,9.90029168715,9.91670854665,9.91670854671,9.91670854617,9.91670854619,9.91670854619,8.91259696427,9.91670854617,9.91670854657,9.91670854657,9.91670854657,9.0114300677,9.5117631945,9.9167085463,9.9167085463,9.91670854619,9.91670854619,9.91670854619,9.46963442723,9.91670854623,9.91670854623,9.91670854623,9.91670854623,9.91670854615,9.91670854615,9.91670854635,8.6517874496,9.9167085467,9.9167085466,9.9167085462,9.9167085462,9.9167085462,9.9167085458,9.705950161442,9.916708545802,9.916708545802,9.8891643101,9.9167085457,9.9167085457,9.9167085457,9.47235416599,9.9167085454,9.9167085457,9.9167085457,9.91670854577,9.91670854577,9.9167085457,9.9167085457,9.91670854573,9.91670854572,9.9167085457,9.9167085457,9.9167085457,9.91670854568,9.91670854568,9.9167085457,9.5569204582,9.9167085457,9.9167085457,9.9167085457,6.2520510219,7.0489944879,7.0849041982,6.406446807,6.7182235665,9.91670854654,9.91670854604,9.91670854604,9.91670854674,9.01845670944,7.75480161324,9.91670854644,8.46278505284,9.6341818468,8.3984289524,9.91670854675,8.95699054365,9.91670854636,9.91670854636,9.91670854635,9.916708546406,9.916708546406,9.86675214285,9.91670854635,8.22463493757,9.916708546,9.9167085464,9.9167085464,9.4971690211,8.8903113381,7.5374250838
"t43",2.969201675,2.083595998,0,3.6355488493,4.3249919812,4.3249919812,4.3249919813,4.3249919813,5.2500889162,5.2500889162,3.440749599,4.9367294053,7.8541878877,5.0606535441,8.2346816667,9.91670854681,9.91670854651,9.91670854645,9.91670854645,9.91670854643,9.91670854643,9.91670854645,9.91670854635,9.61864741125,9.91670854635,9.91670854601,9.91670854591,9.91670854591,7.63801364441,9.91670854601,8.92376327271,9.91670854581,9.91670854581,9.8348250066,9.91670854585,9.91670854651,9.91670854657,9.91670854655,9.91670854655,9.91670854651,9.89250947381,9.91670854671,9.91670854671,9.91670854671,9.64176468901,9.91670854661,9.90029168715,9.91670854665,9.91670854671,9.91670854617,9.91670854619,9.91670854619,8.91259696427,9.91670854617,9.91670854657,9.91670854657,9.91670854657,9.0114300677,9.5117631945,9.9167085463,9.9167085463,9.91670854619,9.91670854619,9.91670854619,9.46963442723,9.91670854623,9.91670854623,9.91670854623,9.91670854623,9.91670854615,9.91670854615,9.91670854635,8.6517874496,9.9167085467,9.9167085466,9.9167085462,9.9167085462,9.9167085462,9.9167085458,9.705950161442,9.916708545802,9.916708545802,9.8891643101,9.9167085457,9.9167085457,9.9167085457,9.47235416599,9.9167085454,9.9167085457,9.9167085457,9.91670854577,9.91670854577,9.9167085457,9.9167085457,9.91670854573,9.91670854572,9.9167085457,9.9167085457,9.9167085457,9.91670854568,9.91670854568,9.9167085457,9.5569204582,9.9167085457,9.9167085457,9.9167085457,6.2520510219,7.0489944879,7.0849041982,6.406446807,6.7182235665,9.91670854654,9.91670854604,9.91670854604,9.91670854674,9.01845670944,7.75480161324,9.91670854644,8.46278505284,9.6341818468,8.3984289524,9.91670854675,8.95699054365,9.91670854636,9.91670854636,9.91670854635,9.916708546406,9.916708546406,9.86675214285,9.91670854635,8.22463493757,9.916708546,9.9167085464,9.9167085464,9.4971690211,8.8903113381,7.5374250838
"t25",3.3947993343,3.6355488493,3.6355488493,0,4.3249919819,4.3249919819,4.324991982,4.324991982,5.2500889169,5.2500889169,3.4407495997,4.936729406,7.8541878884,5.0606535448,8.2346816674,9.91670854751,9.91670854721,9.91670854715,9.91670854715,9.91670854713,9.91670854713,9.91670854715,9.91670854705,9.61864741195,9.91670854705,9.91670854671,9.91670854661,9.91670854661,7.63801364511,9.91670854671,8.92376327341,9.91670854651,9.91670854651,9.8348250073,9.91670854655,9.91670854721,9.91670854727,9.91670854725,9.91670854725,9.91670854721,9.89250947451,9.91670854741,9.91670854741,9.91670854741,9.64176468971,9.91670854731,9.90029168785,9.91670854735,9.91670854741,9.91670854687,9.91670854689,9.91670854689,8.91259696497,9.91670854687,9.91670854727,9.91670854727,9.91670854727,9.0114300684,9.5117631952,9.916708547,9.916708547,9.91670854689,9.91670854689,9.91670854689,9.46963442793,9.91670854693,9.91670854693,9.91670854693,9.91670854693,9.91670854685,9.91670854685,9.91670854705,8.6517874503,9.9167085474,9.9167085473,9.9167085469,9.9167085469,9.9167085469,9.9167085465,9.705950162142,9.916708546502,9.916708546502,9.8891643108,9.9167085464,9.9167085464,9.9167085464,9.47235416669,9.9167085461,9.9167085464,9.9167085464,9.91670854647,9.91670854647,9.9167085464,9.9167085464,9.91670854643,9.91670854642,9.9167085464,9.9167085464,9.9167085464,9.91670854638,9.91670854638,9.9167085464,9.5569204589,9.9167085464,9.9167085464,9.9167085464,6.2520510226,7.0489944886,7.0849041989,6.4064468077,6.7182235672,9.91670854724,9.91670854674,9.91670854674,9.91670854744,9.01845671014,7.75480161394,9.91670854714,8.46278505354,9.6341818475,8.3984289531,9.91670854745,8.95699054435,9.91670854706,9.91670854706,9.91670854705,9.916708547106,9.916708547106,9.86675214355,9.91670854705,8.22463493827,9.9167085467,9.9167085471,9.9167085471,9.4971690218,8.8903113388,7.5374250845
"t85",4.0842424662,4.3249919812,4.3249919812,4.3249919819,0,0.654753525,1.1950366937,1.4161766453,5.2500889162,5.2500889162,3.440749599,4.9367294053,7.8541878877,5.0606535441,8.2346816667,9.91670854681,9.91670854651,9.91670854645,9.91670854645,9.91670854643,9.91670854643,9.91670854645,9.91670854635,9.61864741125,9.91670854635,9.91670854601,9.91670854591,9.91670854591,7.63801364441,9.91670854601,8.92376327271,9.91670854581,9.91670854581,9.8348250066,9.91670854585,9.91670854651,9.91670854657,9.91670854655,9.91670854655,9.91670854651,9.89250947381,9.91670854671,9.91670854671,9.91670854671,9.64176468901,9.91670854661,9.90029168715,9.91670854665,9.91670854671,9.91670854617,9.91670854619,9.91670854619,8.91259696427,9.91670854617,9.91670854657,9.91670854657,9.91670854657,9.0114300677,9.5117631945,9.9167085463,9.9167085463,9.91670854619,9.91670854619,9.91670854619,9.46963442723,9.91670854623,9.91670854623,9.91670854623,9.91670854623,9.91670854615,9.91670854615,9.91670854635,8.6517874496,9.9167085467,9.9167085466,9.9167085462,9.9167085462,9.9167085462,9.9167085458,9.705950161442,9.916708545802,9.916708545802,9.8891643101,9.9167085457,9.9167085457,9.9167085457,9.47235416599,9.9167085454,9.9167085457,9.9167085457,9.91670854577,9.91670854577,9.9167085457,9.9167085457,9.91670854573,9.91670854572,9.9167085457,9.9167085457,9.9167085457,9.91670854568,9.91670854568,9.9167085457,9.5569204582,9.9167085457,9.9167085457,9.9167085457,6.2520510219,7.0489944879,7.0849041982,6.406446807,6.7182235665,9.91670854654,9.91670854604,9.91670854604,9.91670854674,9.01845670944,7.75480161324,9.91670854644,8.46278505284,9.6341818468,8.3984289524,9.91670854675,8.95699054365,9.91670854636,9.91670854636,9.91670854635,9.916708546406,9.916708546406,9.86675214285,9.91670854635,8.22463493757,9.916708546,9.9167085464,9.9167085464,9.4971690211,8.8903113381,7.5374250838
"t86",4.0842424662,4.3249919812,4.3249919812,4.3249919819,0.654753525,0,1.1950366937,1.4161766453,5.2500889162,5.2500889162,3.440749599,4.9367294053,7.8541878877,5.0606535441,8.2346816667,9.91670854681,9.91670854651,9.91670854645,9.91670854645,9.91670854643,9.91670854643,9.91670854645,9.91670854635,9.61864741125,9.91670854635,9.91670854601,9.91670854591,9.91670854591,7.63801364441,9.91670854601,8.92376327271,9.91670854581,9.91670854581,9.8348250066,9.91670854585,9.91670854651,9.91670854657,9.91670854655,9.91670854655,9.91670854651,9.89250947381,9.91670854671,9.91670854671,9.91670854671,9.64176468901,9.91670854661,9.90029168715,9.91670854665,9.91670854671,9.91670854617,9.91670854619,9.91670854619,8.91259696427,9.91670854617,9.91670854657,9.91670854657,9.91670854657,9.0114300677,9.5117631945,9.9167085463,9.9167085463,9.91670854619,9.91670854619,9.91670854619,9.46963442723,9.91670854623,9.91670854623,9.91670854623,9.91670854623,9.91670854615,9.91670854615,9.91670854635,8.6517874496,9.9167085467,9.9167085466,9.9167085462,9.9167085462,9.9167085462,9.9167085458,9.705950161442,9.916708545802,9.916708545802,9.8891643101,9.9167085457,9.9167085457,9.9167085457,9.47235416599,9.9167085454,9.9167085457,9.9167085457,9.91670854577,9.91670854577,9.9167085457,9.9167085457,9.91670854573,9.91670854572,9.9167085457,9.9167085457,9.9167085457,9.91670854568,9.91670854568,9.9167085457,9.5569204582,9.9167085457,9.9167085457,9.9167085457,6.2520510219,7.0489944879,7.0849041982,6.406446807,6.7182235665,9.91670854654,9.91670854604,9.91670854604,9.91670854674,9.01845670944,7.75480161324,9.91670854644,8.46278505284,9.6341818468,8.3984289524,9.91670854675,8.95699054365,9.91670854636,9.91670854636,9.91670854635,9.916708546406,9.916708546406,9.86675214285,9.91670854635,8.22463493757,9.916708546,9.9167085464,9.9167085464,9.4971690211,8.8903113381,7.5374250838
"t56",4.0842424663,4.3249919813,4.3249919813,4.324991982,1.1950366937,1.1950366937,0,1.4161766454,5.2500889163,5.2500889163,3.4407495991,4.9367294054,7.8541878878,5.0606535442,8.2346816668,9.91670854691,9.91670854661,9.91670854655,9.91670854655,9.91670854653,9.91670854653,9.91670854655,9.91670854645,9.61864741135,9.91670854645,9.91670854611,9.91670854601,9.91670854601,7.63801364451,9.91670854611,8.92376327281,9.91670854591,9.91670854591,9.8348250067,9.91670854595,9.91670854661,9.91670854667,9.91670854665,9.91670854665,9.91670854661,9.89250947391,9.91670854681,9.91670854681,9.91670854681,9.64176468911,9.91670854671,9.90029168725,9.91670854675,9.91670854681,9.91670854627,9.91670854629,9.91670854629,8.91259696437,9.91670854627,9.91670854667,9.91670854667,9.91670854667,9.0114300678,9.5117631946,9.9167085464,9.9167085464,9.91670854629,9.91670854629,9.91670854629,9.46963442733,9.91670854633,9.91670854633,9.91670854633,9.91670854633,9.91670854625,9.91670854625,9.91670854645,8.6517874497,9.9167085468,9.9167085467,9.9167085463,9.9167085463,9.9167085463,9.9167085459,9.705950161542,9.916708545902,9.916708545902,9.8891643102,9.9167085458,9.9167085458,9.9167085458,9.47235416609,9.9167085455,9.9167085458,9.9167085458,9.91670854587,9.91670854587,9.9167085458,9.9167085458,9.91670854583,9.91670854582,9.9167085458,9.9167085458,9.9167085458,9.91670854578,9.91670854578,9.9167085458,9.5569204583,9.9167085458,9.9167085458,9.9167085458,6.252051022,7.048994488,7.0849041983,6.4064468071,6.7182235666,9.91670854664,9.91670854614,9.91670854614,9.91670854684,9.01845670954,7.75480161334,9.91670854654,8.46278505294,9.6341818469,8.3984289525,9.91670854685,8.95699054375,9.91670854646,9.91670854646,9.91670854645,9.916708546506,9.916708546506,9.86675214295,9.91670854645,8.22463493767,9.9167085461,9.9167085465,9.9167085465,9.4971690212,8.8903113382,7.5374250839
"t52",4.0842424663,4.3249919813,4.3249919813,4.324991982,1.4161766453,1.4161766453,1.4161766454,0,5.2500889163,5.2500889163,3.4407495991,4.9367294054,7.8541878878,5.0606535442,8.2346816668,9.91670854691,9.91670854661,9.91670854655,9.91670854655,9.91670854653,9.91670854653,9.91670854655,9.91670854645,9.61864741135,9.91670854645,9.91670854611,9.91670854601,9.91670854601,7.63801364451,9.91670854611,8.92376327281,9.91670854591,9.91670854591,9.8348250067,9.91670854595,9.91670854661,9.91670854667,9.91670854665,9.91670854665,9.91670854661,9.89250947391,9.91670854681,9.91670854681,9.91670854681,9.64176468911,9.91670854671,9.90029168725,9.91670854675,9.91670854681,9.91670854627,9.91670854629,9.91670854629,8.91259696437,9.91670854627,9.91670854667,9.91670854667,9.91670854667,9.0114300678,9.5117631946,9.9167085464,9.9167085464,9.91670854629,9.91670854629,9.91670854629,9.46963442733,9.91670854633,9.91670854633,9.91670854633,9.91670854633,9.91670854625,9.91670854625,9.91670854645,8.6517874497,9.9167085468,9.9167085467,9.9167085463,9.9167085463,9.9167085463,9.9167085459,9.705950161542,9.916708545902,9.916708545902,9.8891643102,9.9167085458,9.9167085458,9.9167085458,9.47235416609,9.9167085455,9.9167085458,9.9167085458,9.91670854587,9.91670854587,9.9167085458,9.9167085458,9.91670854583,9.91670854582,9.9167085458,9.9167085458,9.9167085458,9.91670854578,9.91670854578,9.9167085458,9.5569204583,9.9167085458,9.9167085458,9.9167085458,6.252051022,7.048994488,7.0849041983,6.4064468071,6.7182235666,9.91670854664,9.91670854614,9.91670854614,9.91670854684,9.01845670954,7.75480161334,9.91670854654,8.46278505294,9.6341818469,8.3984289525,9.91670854685,8.95699054375,9.91670854646,9.91670854646,9.91670854645,9.916708546506,9.916708546506,9.86675214295,9.91670854645,8.22463493767,9.9167085461,9.9167085465,9.9167085465,9.4971690212,8.8903113382,7.5374250839
"t100",5.0093394012,5.2500889162,5.2500889162,5.2500889169,5.2500889162,5.2500889162,5.2500889163,5.2500889163,0,0.4457292468,3.4407495996,4.9367294059,7.8541878883,5.0606535447,8.2346816673,9.91670854741,9.91670854711,9.91670854705,9.91670854705,9.91670854703,9.91670854703,9.91670854705,9.91670854695,9.61864741185,9.91670854695,9.91670854661,9.91670854651,9.91670854651,7.63801364501,9.91670854661,8.92376327331,9.91670854641,9.91670854641,9.8348250072,9.91670854645,9.91670854711,9.91670854717,9.91670854715,9.91670854715,9.91670854711,9.89250947441,9.91670854731,9.91670854731,9.91670854731,9.64176468961,9.91670854721,9.90029168775,9.91670854725,9.91670854731,9.91670854677,9.91670854679,9.91670854679,8.91259696487,9.91670854677,9.91670854717,9.91670854717,9.91670854717,9.0114300683,9.5117631951,9.9167085469,9.9167085469,9.91670854679,9.91670854679,9.91670854679,9.46963442783,9.91670854683,9.91670854683,9.91670854683,9.91670854683,9.91670854675,9.91670854675,9.91670854695,8.6517874502,9.9167085473,9.9167085472,9.9167085468,9.9167085468,9.9167085468,9.9167085464,9.705950162042,9.916708546402,9.916708546402,9.8891643107,9.9167085463,9.9167085463,9.9167085463,9.47235416659,9.916708546,9.9167085463,9.9167085463,9.91670854637,9.91670854637,9.9167085463,9.9167085463,9.91670854633,9.91670854632,9.9167085463,9.9167085463,9.9167085463,9.91670854628,9.91670854628,9.9167085463,9.5569204588,9.9167085463,9.9167085463,9.9167085463,6.2520510225,7.0489944885,7.0849041988,6.4064468076,6.7182235671,9.91670854714,9.91670854664,9.91670854664,9.91670854734,9.01845671004,7.75480161384,9.91670854704,8.46278505344,9.6341818474,8.398428953,9.91670854735,8.95699054425,9.91670854696,9.91670854696,9.91670854695,9.916708547006,9.916708547006,9.86675214345,9.91670854695,8.22463493817,9.9167085466,9.916708547,9.916708547,9.4971690217,8.8903113387,7.5374250844
"t101",5.0093394012,5.2500889162,5.2500889162,5.2500889169,5.2500889162,5.2500889162,5.2500889163,5.2500889163,0.4457292468,0,3.4407495996,4.9367294059,7.8541878883,5.0606535447,8.2346816673,9.91670854741,9.91670854711,9.91670854705,9.91670854705,9.91670854703,9.91670854703,9.91670854705,9.91670854695,9.61864741185,9.91670854695,9.91670854661,9.91670854651,9.91670854651,7.63801364501,9.91670854661,8.92376327331,9.91670854641,9.91670854641,9.8348250072,9.91670854645,9.91670854711,9.91670854717,9.91670854715,9.91670854715,9.91670854711,9.89250947441,9.91670854731,9.91670854731,9.91670854731,9.64176468961,9.91670854721,9.90029168775,9.91670854725,9.91670854731,9.91670854677,9.91670854679,9.91670854679,8.91259696487,9.91670854677,9.91670854717,9.91670854717,9.91670854717,9.0114300683,9.5117631951,9.9167085469,9.9167085469,9.91670854679,9.91670854679,9.91670854679,9.46963442783,9.91670854683,9.91670854683,9.91670854683,9.91670854683,9.91670854675,9.91670854675,9.91670854695,8.6517874502,9.9167085473,9.9167085472,9.9167085468,9.9167085468,9.9167085468,9.9167085464,9.705950162042,9.916708546402,9.916708546402,9.8891643107,9.9167085463,9.9167085463,9.9167085463,9.47235416659,9.916708546,9.9167085463,9.9167085463,9.91670854637,9.91670854637,9.9167085463,9.9167085463,9.91670854633,9.91670854632,9.9167085463,9.9167085463,9.9167085463,9.91670854628,9.91670854628,9.9167085463,9.5569204588,9.9167085463,9.9167085463,9.9167085463,6.2520510225,7.0489944885,7.0849041988,6.4064468076,6.7182235671,9.91670854714,9.91670854664,9.91670854664,9.91670854734,9.01845671004,7.75480161384,9.91670854704,8.46278505344,9.6341818474,8.398428953,9.91670854735,8.95699054425,9.91670854696,9.91670854696,9.91670854695,9.916708547006,9.916708547006,9.86675214345,9.91670854695,8.22463493817,9.9167085466,9.916708547,9.916708547,9.4971690217,8.8903113387,7.5374250844
