"accepted_species","trait_BM_trend_scaled"
"t31",0
"t42",1
"t43",0
"t25",0
"t85",1
"t86",1
"t56",1
"t52",1
"t100",0
"t101",0
"t6",1
"t10",0
"t11",0
"t1",1
"t7",1
"t26",0
"t41",NA
"t50",0
"t111",0
"t132",0
"t133",0
"t92",0
"t75",0
"t76",0
"t53",0
"t48",0
"t70",NA
"t71",0
"t12",1
"t19",0
"t20",1
"t57",0
"t58",NA
"t117",0
"t118",0
"t108",0
"t112",0
"t119",NA
"t120",0
"t91",0
"t109",0
"t110",0
"t113",0
"t114",0
"t51",0
"t64",0
"t125",0
"t126",0
"t47",0
"t84",1
"t89",NA
"t90",NA
"t36",1
"t32",1
"t63",1
"t82",NA
"t83",1
"t23",NA
"t46",1
"t102",1
"t103",1
"t129",1
"t130",NA
"t131",1
"t49",1
"t87",1
"t88",1
"t115",1
"t116",1
"t59",1
"t60",1
"t37",1
"t16",1
"t18",1
"t33",1
"t65",1
"t93",1
"t94",1
"t69",1
"t72",1
"t121",1
"t122",1
"t73",NA
"t74",1
"t95",NA
"t96",1
"t62",1
"t40",1
"t79",1
"t80",1
"t106",1
"t107",1
"t134",1
"t135",1
"t81",NA
"t66",1
"t61",1
"t127",NA
"t128",1
"t104",1
"t105",1
"t99",1
"t54",1
"t97",1
"t98",1
"t55",1
"t4",1
"t8",0
"t9",0
"t5",0
"t2",0
"t24",0
"t38",0
"t39",0
"t35",0
"t17",0
"t15",0
"t21",0
"t22",0
"t28",0
"t29",0
"t30",0
"t34",0
"t123",0
"t124",0
"t77",0
"t136",0
"t137",0
"t78",0
"t44",0
"t27",0
"t14",0
"t67",0
"t68",0
"t45",0
"t13",1
"t3",0
